 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, rowcost
Eb major (3b), 3+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 4+0:0:1:0:0, 1+0:0:0:0:0, 5+0:0:1:1:1, 1+0:0:0:0:0, 4+0:0:0:1:1, 1+0:0:0:0:0, 3+0:0:0:1:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+1:1:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 60+1:6:3:3:26
A major (3#), 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+1:3:1:0:3, 0+0:0:0:0:0, 6+0:5:1:1:4, 0+0:0:0:0:0, 6+0:5:0:1:4, 0+0:0:0:0:0, 6+0:5:0:1:4, 0+0:0:0:0:0, 5+0:3:0:0:2, 2+0:1:0:0:0, 5+0:4:1:0:3, 2+0:1:0:0:0, 5+0:3:0:0:2, 2+0:1:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 5+0:0:0:1:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 76+1:40:3:4:27
C minor (3b), 2+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:1, 2+0:1:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:1:1:3, 1+0:0:0:0:0, 4+0:0:0:1:2, 1+0:0:0:0:0, 3+0:0:0:1:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+1:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 66+1:15:3:3:12
F# minor (3#), 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+1:3:1:0:4, 0+0:0:0:0:0, 6+0:5:1:1:4, 0+0:0:0:0:0, 6+0:5:0:1:4, 0+0:0:0:0:0, 6+0:5:0:1:5, 0+0:0:0:0:0, 5+0:2:0:0:4, 2+0:0:0:0:1, 5+0:4:1:0:5, 2+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:1, 4+0:2:0:0:4, 2+0:0:0:0:1, 5+0:0:0:1:2, 1+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 88+1:34:3:4:51
Ab major (4b), 4+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:1:0:0:4, 2+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:1, 4+0:0:1:1:0, 1+0:0:0:0:1, 3+0:0:0:1:0, 1+0:0:0:0:1, 3+0:0:0:1:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+1:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 67+1:6:3:3:31
E major (4#), 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:3:1:0:3, 0+0:0:0:0:0, 6+0:5:1:1:4, 0+0:0:0:0:0, 6+0:5:0:1:4, 0+0:0:0:0:0, 6+0:5:0:1:4, 0+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 5+0:4:1:0:4, 2+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 4+0:0:0:1:1, 2+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 87+1:34:3:4:32
F minor (4b), 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 4+0:0:1:1:2, 1+0:0:0:0:0, 4+0:0:0:1:1, 1+0:0:0:0:0, 4+0:0:0:1:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 66+0:6:3:4:13
C# minor (4#), 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+1:3:1:0:4, 0+0:0:0:0:0, 6+0:5:1:1:4, 0+0:0:0:0:0, 6+0:5:0:1:4, 0+0:0:0:0:0, 6+0:5:0:1:5, 0+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:0, 5+0:4:1:0:5, 1+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:0, 5+0:0:0:1:3, 2+0:0:0:0:0, 5+0:2:0:0:4, 2+0:0:0:0:0, 4+0:1:0:0:3, 2+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:3, 0+0:0:0:0:0, 88+1:34:3:4:54
Db major (5b), 5+0:1:0:0:4, 1+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 5+0:1:0:0:5, 1+0:0:0:0:1, 5+0:1:0:0:4, 1+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:1, 3+0:0:1:1:0, 1+0:0:0:0:1, 2+0:0:0:1:0, 1+0:0:0:0:1, 2+0:0:0:1:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 4+1:1:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:1:0:0:3, 1+0:0:0:0:1, 5+0:1:0:0:4, 1+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 64+1:6:3:3:44
B major (5#), 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:3:1:0:4, 1+0:0:0:0:0, 6+0:5:1:1:4, 1+0:0:0:0:0, 6+0:5:0:1:4, 1+0:0:0:0:0, 6+0:5:0:1:4, 1+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:0, 5+0:4:1:0:4, 1+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:0, 4+0:0:0:1:2, 2+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 90+1:34:3:4:37
Bb minor (5b), 5+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 4+0:0:1:0:0, 1+0:1:0:0:1, 4+0:0:1:1:2, 1+0:1:0:0:1, 3+0:0:0:1:1, 1+0:1:0:0:1, 3+0:0:0:1:1, 1+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+1:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 68+1:10:3:3:20
G# minor (5#), 3+0:0:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+1:3:1:0:4, 1+0:0:0:0:0, 6+0:5:1:1:4, 1+0:0:0:0:0, 6+0:5:0:1:4, 1+0:0:0:0:0, 6+0:5:0:1:5, 1+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:1, 5+0:4:1:0:5, 1+0:0:0:0:1, 5+0:2:0:0:4, 1+0:0:0:0:1, 5+0:2:0:0:5, 1+0:0:0:0:1, 4+0:0:0:1:2, 2+0:0:0:0:1, 5+0:2:0:0:5, 2+0:0:0:0:1, 5+0:1:0:0:4, 2+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:3, 1+0:0:0:0:0, 103+1:34:3:4:69
Gb major (6b), 5+0:1:0:0:5, 1+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:1, 5+0:1:0:0:5, 1+0:0:0:0:1, 5+0:1:0:0:4, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:1:1:0, 1+0:0:0:0:1, 2+0:0:0:1:0, 1+0:0:0:0:1, 3+0:0:0:1:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+1:1:0:0:4, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:3, 1+0:0:0:0:1, 4+0:1:0:0:3, 1+0:0:0:0:1, 5+0:1:0:0:5, 1+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:1, 77+1:6:2:3:51
F# major (6#), 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:3:1:0:4, 1+0:0:0:0:0, 6+0:5:1:1:4, 1+0:0:0:0:0, 6+0:5:0:1:4, 1+0:0:0:0:0, 6+0:5:0:1:5, 1+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:1, 5+0:4:1:0:5, 1+0:0:0:0:1, 5+0:2:0:0:4, 1+0:0:0:0:1, 5+0:2:0:0:4, 1+0:0:0:0:1, 4+0:0:0:1:2, 2+0:0:0:0:0, 5+0:2:0:0:3, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 102+1:34:3:4:51
Eb minor (6b), 4+0:1:0:0:3, 1+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:1, 4+0:1:0:0:3, 1+0:0:0:0:1, 4+0:1:0:0:3, 1+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:1:1, 1+0:0:0:0:0, 3+0:0:0:1:1, 1+0:0:0:0:0, 3+0:0:0:1:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+1:1:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:3, 1+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:1, 70+1:6:2:3:26
D# minor (6#), 3+0:0:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+1:3:1:0:5, 1+0:0:0:0:1, 6+0:5:1:1:4, 1+0:0:0:0:1, 6+0:5:0:1:4, 1+0:0:0:0:1, 6+0:5:0:1:5, 1+0:0:0:0:1, 5+0:2:0:0:4, 1+0:0:0:0:1, 5+0:4:1:0:5, 1+0:0:0:0:1, 5+0:2:0:0:4, 1+0:0:0:0:1, 5+0:2:0:0:5, 1+0:0:0:0:1, 2+0:0:0:0:2, 0+0:0:0:0:0, 5+0:2:0:0:5, 0+0:0:0:0:0, 5+0:1:0:0:5, 0+0:0:0:0:0, 4+0:1:0:0:4, 0+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:3, 1+0:0:0:0:0, 92+1:34:3:3:73
Cb major (7b), 5+0:1:0:0:5, 0+0:0:0:0:0, 4+0:0:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:5, 0+0:0:0:0:0, 5+0:1:0:0:4, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:1:0, 1+0:0:0:0:1, 2+0:0:0:1:0, 1+0:0:0:0:1, 3+0:0:0:1:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 5+1:1:0:0:4, 1+0:0:0:0:1, 3+0:0:0:0:3, 1+0:0:0:0:1, 4+0:0:0:0:4, 1+0:0:0:0:1, 4+0:1:0:0:4, 1+0:0:0:0:1, 5+0:1:0:0:5, 0+0:0:0:0:0, 4+0:0:0:0:3, 0+0:0:0:0:0, 74+1:6:0:3:59
C# major (7#), 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:3, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+1:3:1:0:4, 1+0:0:0:0:0, 6+0:5:1:1:4, 1+0:0:0:0:0, 6+0:5:0:1:4, 1+0:0:0:0:0, 6+0:5:0:1:5, 1+0:0:0:0:0, 5+0:2:0:0:4, 0+0:0:0:0:0, 5+0:4:1:0:5, 0+0:0:0:0:0, 5+0:2:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:4, 0+0:0:0:0:0, 5+0:0:0:1:3, 2+0:0:0:0:0, 5+0:2:0:0:4, 2+0:0:0:0:0, 5+0:1:0:0:3, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:3, 1+0:0:0:0:0, 103+1:34:3:4:54
