 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C major (0), 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:1:0:0:1, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+1:1:0:0:1, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 6+0+4:0:0:0:0, 3+0+1:1:0:0:1, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 6+0+4:0:0:0:0, 3+0+1:1:0:0:1, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 52+0+28:4:0:0:4
A minor (0), 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:1:0:0:1, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 6+0+5:0:0:0:0, 3+0+1:1:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 6+0+5:0:0:0:0, 3+0+1:1:0:0:0, 3+0+2:1:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 52+0+29:4:0:0:1
F major (1b), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 5+0+4:0:0:0:0, 1+0+1:1:0:0:1, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 5+0+4:0:0:0:0, 1+0+1:1:0:0:1, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 31+0+24:3:0:0:3
G major (1#), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:1:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:1:1:0:1, 3+0+1:0:0:0:0, 7+0+4:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+1:0:0:0:0, 7+0+4:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 60+0+25:2:1:0:2
D minor (1b), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 5+0+4:0:0:0:0, 1+0+1:1:0:0:1, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 5+0+4:0:0:0:0, 1+0+1:1:0:0:1, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 31+0+24:3:0:0:3
E minor (1#), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:1:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:1:1:0:1, 3+0+1:0:0:0:0, 7+0+5:2:0:0:0, 2+0+1:0:0:0:0, 2+0+1:1:1:0:1, 1+0+1:1:1:0:1, 3+0+1:0:0:0:0, 1+0+1:1:1:0:1, 3+0+1:0:0:0:0, 7+0+5:2:0:0:0, 2+0+1:0:0:0:0, 3+0+2:1:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 58+0+27:10:4:0:5
Bb major (2b), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+4:0:1:0:1, 1+0+1:1:0:0:1, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+4:0:1:0:1, 1+0+1:1:0:0:1, 2+0+2:0:1:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 28+0+26:5:3:0:7
D major (2#), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:1:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 5+0+5:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 5+0+5:0:0:0:0, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 59+0+26:1:0:0:1
G minor (2b), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+4:0:1:0:1, 1+0+1:1:0:0:1, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+4:0:1:0:1, 1+0+1:1:0:0:1, 2+0+2:0:1:0:1, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 28+0+26:4:3:0:7
B minor (2#), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:1:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 5+0+4:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 5+0+4:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 59+0+23:1:0:0:0
