 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C major (0), 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 78+0:0:1:0:3
A minor (0), 3+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 7+0:0:0:0:3, 3+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 7+0:0:0:0:3, 3+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 95+0:0:1:0:31
F major (1b), 1+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 1+0:1:0:0:1, 3+0:0:0:0:0, 1+0:1:0:0:1, 3+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 1+0:1:0:0:1, 3+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 53+0:10:1:0:11
G major (1#), 1+0:1:0:0:0, 3+0:2:0:0:0, 4+0:3:1:0:2, 3+0:2:0:0:0, 5+0:3:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:1, 4+0:2:0:0:0, 2+0:1:0:0:0, 4+0:2:0:0:0, 1+0:1:0:0:0, 3+0:3:0:0:1, 1+0:1:0:0:0, 3+0:1:0:0:0, 4+0:3:0:0:1, 6+0:5:1:0:2, 3+0:1:0:0:0, 5+0:3:0:0:1, 3+0:1:0:0:0, 5+0:3:0:0:1, 3+0:1:0:0:0, 4+0:3:0:0:1, 6+0:5:1:0:2, 3+0:1:0:0:0, 4+0:3:1:0:1, 4+0:2:0:0:0, 3+0:2:0:0:0, 94+0:59:4:0:13
D minor (1b), 1+0:1:0:0:0, 1+0:0:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 1+0:1:0:0:0, 3+0:0:0:0:1, 1+0:1:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:1, 1+0:1:0:0:0, 4+0:1:0:0:1, 2+0:1:0:0:0, 4+0:1:0:0:1, 2+0:1:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:1, 1+0:1:0:0:0, 4+0:0:1:0:1, 4+0:1:0:0:0, 1+0:0:0:0:1, 67+0:14:1:0:16
E minor (1#), 1+0:0:0:0:0, 4+0:2:0:0:2, 4+0:3:1:0:4, 4+0:2:0:0:2, 6+0:3:0:0:3, 5+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:2, 1+0:0:0:0:0, 3+0:3:0:0:3, 1+0:1:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:3, 6+0:4:1:0:4, 4+0:1:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:1, 5+0:3:0:0:3, 6+0:4:1:0:4, 4+0:1:0:0:1, 4+0:3:1:0:3, 4+0:1:0:0:1, 4+0:2:0:0:2, 111+0:54:4:0:55
Bb major (2b), 1+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 1+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 42+0:10:1:0:11
D major (2#), 1+0:1:0:0:0, 3+0:2:0:0:1, 4+0:3:1:0:2, 3+0:2:0:0:1, 6+0:3:0:0:1, 3+0:2:0:0:1, 4+0:2:0:0:1, 5+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:1, 1+0:1:0:0:0, 4+0:3:0:0:1, 1+0:1:0:0:0, 4+0:1:0:0:0, 5+0:3:0:0:1, 7+0:4:1:0:2, 3+0:1:0:0:0, 6+0:3:0:0:1, 4+0:1:0:0:0, 6+0:3:0:0:1, 4+0:1:0:0:0, 5+0:3:0:0:1, 7+0:4:1:0:2, 3+0:1:0:0:0, 5+0:3:1:0:1, 5+0:1:0:0:0, 3+0:2:0:0:1, 108+0:56:4:0:19
G minor (2b), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:1:0:2, 2+0:0:0:0:0, 2+0:1:1:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 58+0:5:4:0:13
B minor (2#), 0+0:0:0:0:0, 3+0:2:0:0:3, 4+0:3:1:0:3, 3+0:2:0:0:3, 6+0:3:0:0:4, 3+0:2:0:0:3, 4+0:2:0:0:3, 6+0:2:0:0:3, 4+0:1:0:0:2, 3+0:2:0:0:3, 0+0:0:0:0:0, 4+0:3:0:0:3, 1+0:1:0:0:1, 5+0:1:0:0:2, 5+0:3:0:0:4, 8+0:4:1:0:5, 3+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 5+0:3:0:0:4, 8+0:4:1:0:5, 3+0:1:0:0:2, 5+0:3:1:0:3, 6+0:1:0:0:2, 3+0:2:0:0:3, 114+0:54:4:0:75
