 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, rowcost
C major (0), 2+0:0:0:0:0, 3+0:0:0:0:2, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:2, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 90+0:0:2:0:6
A minor (0), 3+0:0:0:0:1, 4+0:0:0:0:0, 6+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:2, 6+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 6+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:1:0:3, 3+0:0:1:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 109+0:0:2:0:47
F major (1b), 1+0:0:0:0:0, 4+0:2:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 71+0:8:2:0:10
G major (1#), 3+0:2:0:0:0, 4+0:0:0:0:2, 6+0:4:0:0:1, 4+0:2:0:0:0, 4+0:3:0:0:0, 3+0:2:0:0:0, 4+0:3:0:0:0, 4+0:2:0:0:0, 1+0:1:0:0:0, 1+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 4+0:3:0:0:0, 2+0:2:0:0:0, 3+0:2:0:0:0, 2+0:2:0:0:0, 3+0:2:0:0:0, 4+0:0:0:0:2, 6+0:4:0:0:1, 4+0:2:0:0:0, 4+0:3:0:0:0, 3+0:2:0:0:0, 4+0:3:0:0:1, 2+0:2:0:0:1, 4+0:3:0:0:0, 2+0:1:0:0:0, 2+0:2:0:0:0, 3+0:2:0:0:0, 4+0:3:1:0:1, 4+0:3:1:0:1, 3+0:2:0:0:0, 4+0:3:0:0:0, 108+0:70:2:0:10
D minor (1b), 1+0:0:0:0:0, 4+0:2:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:2, 3+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:2, 2+0:0:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 93+0:9:2:0:30
E minor (1#), 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:4:0:0:4, 4+0:2:0:0:2, 4+0:3:0:0:3, 4+0:2:0:0:2, 5+0:3:0:0:3, 5+0:2:0:0:2, 2+0:1:0:0:1, 2+0:1:0:0:1, 4+0:2:0:0:2, 5+0:2:0:0:2, 4+0:2:0:0:2, 3+0:2:0:0:2, 4+0:2:0:0:2, 3+0:2:0:0:2, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:4:0:0:4, 4+0:2:0:0:2, 4+0:3:0:0:3, 4+0:2:0:0:2, 4+0:3:0:0:3, 2+0:2:0:0:2, 4+0:3:0:0:3, 3+0:1:0:0:1, 3+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:1:0:3, 5+0:3:1:0:3, 3+0:2:0:0:2, 5+0:3:0:0:3, 124+0:69:2:0:69
Bb major (2b), 0+0:0:0:0:0, 3+1:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 3+1:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 51+2:6:2:0:12
D major (2#), 3+0:2:0:0:0, 4+0:0:0:0:2, 7+0:4:0:0:2, 5+0:2:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:1, 5+0:3:0:0:1, 5+0:2:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 4+0:2:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:1, 2+0:2:0:0:1, 4+0:2:0:0:0, 3+0:2:0:0:1, 3+0:2:0:0:0, 4+0:0:0:0:2, 7+0:4:0:0:2, 5+0:2:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:1, 4+0:3:0:0:2, 3+0:2:0:0:1, 5+0:3:0:0:1, 3+0:1:0:0:1, 3+0:2:0:0:0, 4+0:2:0:0:0, 4+0:3:1:0:2, 4+0:3:1:0:2, 4+0:2:0:0:0, 5+0:3:0:0:1, 130+0:70:2:0:30
G minor (2b), 1+0:0:0:0:0, 4+1:1:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+1:1:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 69+2:2:2:0:8
B minor (2#), 3+0:2:0:0:3, 4+0:0:0:0:1, 7+0:4:0:0:5, 5+0:2:0:0:3, 5+0:3:0:0:4, 3+0:2:0:0:3, 5+0:3:0:0:4, 6+0:2:0:0:3, 2+0:1:0:0:1, 2+0:1:0:0:1, 4+0:2:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:3, 2+0:2:0:0:2, 4+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:3, 4+0:0:0:0:1, 7+0:4:0:0:5, 5+0:2:0:0:3, 5+0:3:0:0:4, 3+0:2:0:0:3, 4+0:3:0:0:4, 3+0:2:0:0:2, 5+0:3:0:0:4, 3+0:1:0:0:2, 3+0:2:0:0:2, 5+0:2:0:0:3, 4+0:3:1:0:4, 4+0:3:1:0:4, 4+0:2:0:0:3, 5+0:3:0:0:4, 132+0:69:2:0:94
