 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, rowcost
C locrian (0), 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 4+0:0:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 52+3:0:1:0:8
F major (1b), 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+1:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+1:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:0:0:2, 5+0:0:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 66+3:0:1:0:8
G major (1#), 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 8+1:0:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 8+1:0:0:0:2, 4+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+1:0:0:0:2, 6+0:0:1:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 99+3:0:1:0:10
D minor (1b), 1+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 8+1:2:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 8+1:2:0:0:3, 2+0:0:0:0:1, 7+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 8+0:3:0:0:1, 6+0:0:1:0:4, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 86+2:9:1:0:27
E minor (1#), 1+0:0:0:0:0, 6+0:4:0:0:4, 4+0:2:0:0:2, 7+1:3:0:0:3, 5+0:3:0:0:3, 4+0:2:0:0:2, 5+0:2:0:0:2, 7+0:4:0:0:4, 6+0:3:0:0:3, 6+0:4:0:0:4, 4+0:2:0:0:2, 7+1:3:0:0:3, 5+0:3:0:0:3, 7+0:4:0:0:4, 3+0:1:0:0:1, 5+0:3:0:0:3, 6+0:1:0:0:1, 6+0:5:1:0:5, 4+0:2:0:0:2, 4+0:3:0:0:3, 5+0:3:0:0:3, 3+0:2:0:0:2, 110+2:59:1:0:59
D minor mel (1b), 1+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:0, 8+1:3:0:0:4, 3+0:0:0:0:1, 5+0:1:0:0:1, 4+0:0:0:0:1, 7+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 8+1:3:0:0:4, 3+0:0:0:0:1, 8+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 7+0:3:0:0:1, 6+0:0:1:0:4, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 101+2:11:1:0:29
E minor mel (1#), 1+0:0:0:0:0, 7+0:4:0:0:4, 5+0:2:0:0:2, 8+1:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 6+0:2:0:0:2, 8+0:4:0:0:4, 7+0:3:0:0:3, 7+0:4:0:0:4, 5+0:2:0:0:2, 8+1:3:0:0:3, 5+0:3:0:0:3, 8+0:4:0:0:4, 4+0:1:0:0:1, 6+0:3:0:0:3, 7+0:1:0:0:1, 7+0:5:1:0:5, 5+0:2:0:0:2, 5+0:3:0:0:3, 6+0:3:0:0:3, 4+0:2:0:0:2, 129+2:59:1:0:59
F major blues (1b), 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+1:2:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+1:2:0:0:2, 4+0:0:0:0:0, 7+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+1:2:0:0:2, 6+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 91+3:8:1:0:9
G major blues (1#), 2+0:1:0:0:0, 6+0:3:0:0:1, 4+0:1:0:0:0, 10+1:3:0:0:1, 4+0:2:0:0:0, 5+0:2:0:0:0, 5+0:1:0:0:1, 8+0:3:0:0:1, 6+0:2:0:0:0, 6+0:3:0:0:1, 4+0:1:0:0:0, 10+1:3:0:0:1, 4+0:2:0:0:0, 8+0:3:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:0, 8+1:1:0:0:2, 7+0:5:1:0:3, 4+0:1:0:0:1, 5+0:2:0:0:0, 5+0:2:0:0:0, 4+0:1:0:0:0, 123+3:44:1:0:12
D minor blues (1b), 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+1:2:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+1:2:0:0:2, 4+0:0:0:0:0, 7+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+1:2:0:0:2, 6+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 91+3:8:1:0:9
E minor blues (1#), 2+0:1:0:0:0, 6+0:3:0:0:1, 4+0:1:0:0:0, 10+1:3:0:0:1, 4+0:2:0:0:0, 5+0:2:0:0:0, 5+0:1:0:0:1, 8+0:3:0:0:1, 6+0:2:0:0:0, 6+0:3:0:0:1, 4+0:1:0:0:0, 10+1:3:0:0:1, 4+0:2:0:0:0, 8+0:3:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:0, 8+1:1:0:0:2, 7+0:5:1:0:3, 4+0:1:0:0:1, 5+0:2:0:0:0, 5+0:2:0:0:0, 4+0:1:0:0:0, 123+3:44:1:0:12
F dorian (1b), 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 7+1:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 7+1:0:0:0:2, 3+0:0:0:0:0, 7+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+1:0:0:0:2, 5+0:0:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 81+3:0:1:0:10
G dorian (1#), 2+0:1:0:0:0, 6+0:4:0:0:1, 4+0:2:0:0:0, 9+1:3:0:0:2, 4+0:3:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:1, 8+0:4:0:0:1, 6+0:3:0:0:0, 6+0:4:0:0:1, 4+0:2:0:0:0, 9+1:3:0:0:2, 4+0:3:0:0:0, 7+0:4:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:0, 7+1:2:0:0:2, 7+0:5:1:0:3, 4+0:2:0:0:1, 5+0:3:0:0:0, 5+0:3:0:0:0, 4+0:2:0:0:0, 118+3:61:1:0:14
F phrygian (1b), 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 4+0:0:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 52+3:0:1:0:8
G phrygian (1#), 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 7+1:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 7+1:0:0:0:2, 3+0:0:0:0:0, 7+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+1:0:0:0:2, 5+0:0:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 81+3:0:1:0:10
F lydian (1b), 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 7+1:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 7+1:0:0:0:2, 3+0:0:0:0:0, 7+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+1:0:0:0:2, 5+0:0:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 81+3:0:1:0:10
G lydian (1#), 2+0:1:0:0:0, 6+0:4:0:0:1, 4+0:2:0:0:0, 9+1:3:0:0:2, 4+0:3:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:1, 8+0:4:0:0:1, 6+0:3:0:0:0, 6+0:4:0:0:1, 4+0:2:0:0:0, 9+1:3:0:0:2, 4+0:3:0:0:0, 7+0:4:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:0, 7+1:2:0:0:2, 7+0:5:1:0:3, 4+0:2:0:0:1, 5+0:3:0:0:0, 5+0:3:0:0:0, 4+0:2:0:0:0, 118+3:61:1:0:14
F mixolydian (1b), 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 4+0:0:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 52+3:0:1:0:8
G mixolydian (1#), 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 7+1:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 7+1:0:0:0:2, 3+0:0:0:0:0, 7+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+1:0:0:0:2, 5+0:0:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 81+3:0:1:0:10
F aeolian (1b), 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+1:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+1:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:0:0:2, 5+0:0:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 66+3:0:1:0:8
G aeolian (1#), 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 8+1:0:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 8+1:0:0:0:2, 4+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+1:0:0:0:2, 6+0:0:1:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 99+3:0:1:0:10
F locrian (1b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:2:0:0:2, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:2:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+1:2:0:0:2, 5+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 43+3:8:1:0:9
G locrian (1#), 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+1:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+1:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:0:0:2, 5+0:0:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 66+3:0:1:0:8
Bb major (2b), 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 4+0:0:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 52+3:0:1:0:8
D major (2#), 2+0:1:0:0:0, 6+0:4:0:0:1, 4+0:2:0:0:0, 9+1:3:0:0:2, 4+0:3:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:1, 8+0:4:0:0:1, 6+0:3:0:0:0, 6+0:4:0:0:1, 4+0:2:0:0:0, 9+1:3:0:0:2, 4+0:3:0:0:0, 7+0:4:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:0, 7+1:2:0:0:2, 7+0:5:1:0:3, 4+0:2:0:0:1, 5+0:3:0:0:0, 5+0:3:0:0:0, 4+0:2:0:0:0, 118+3:61:1:0:14
G minor (2b), 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+1:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+1:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+1:2:0:0:2, 5+0:0:1:0:3, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 70+3:4:1:0:12
B minor (2#), 2+0:0:0:0:1, 6+0:4:0:0:5, 4+0:2:0:0:3, 9+1:3:0:0:4, 5+0:3:0:0:4, 4+0:2:0:0:2, 5+0:2:0:0:3, 8+0:4:0:0:5, 6+0:3:0:0:4, 6+0:4:0:0:5, 4+0:2:0:0:3, 9+1:3:0:0:4, 5+0:3:0:0:4, 7+0:4:0:0:4, 3+0:1:0:0:2, 5+0:3:0:0:4, 8+0:1:0:0:2, 8+0:5:1:0:6, 4+0:2:0:0:3, 5+0:3:0:0:4, 5+0:3:0:0:4, 4+0:2:0:0:3, 122+2:59:1:0:79
G minor mel (2b), 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 8+1:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 8+1:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 7+1:2:0:0:2, 6+0:0:1:0:3, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 84+3:4:1:0:12
B minor mel (2#), 3+0:0:0:0:1, 7+0:4:0:0:5, 5+0:2:0:0:3, 8+2:2:0:0:3, 6+0:3:0:0:4, 5+0:2:0:0:2, 6+0:2:0:0:3, 9+0:4:0:0:5, 7+0:3:0:0:4, 7+0:4:0:0:5, 5+0:2:0:0:3, 8+2:2:0:0:3, 6+0:3:0:0:4, 8+0:4:0:0:4, 4+0:1:0:0:2, 6+0:3:0:0:4, 9+0:1:0:0:2, 9+0:5:1:0:6, 5+0:2:0:0:3, 6+0:3:0:0:4, 6+0:3:0:0:4, 5+0:2:0:0:3, 140+4:57:1:0:77
Bb major blues (2b), 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 7+1:2:0:0:3, 4+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 7+1:2:0:0:3, 4+0:0:0:0:0, 7+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+1:2:0:0:3, 6+0:0:1:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 87+3:8:1:0:12
D major blues (2#), 3+0:1:0:0:0, 7+0:4:0:0:2, 5+0:2:0:0:0, 9+1:3:0:0:4, 5+0:3:0:0:1, 6+0:2:0:0:1, 6+0:2:0:0:1, 9+0:4:0:0:2, 7+0:3:0:0:1, 7+0:4:0:0:2, 5+0:2:0:0:0, 9+1:3:0:0:4, 5+0:3:0:0:1, 9+0:4:0:0:1, 4+0:1:0:0:0, 6+0:3:0:0:1, 9+0:1:0:0:1, 8+0:5:1:0:4, 5+0:2:0:0:1, 6+0:3:0:0:1, 6+0:3:0:0:1, 5+0:2:0:0:0, 141+2:60:1:0:29
G minor blues (2b), 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 7+1:2:0:0:3, 4+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 7+1:2:0:0:3, 4+0:0:0:0:0, 7+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+1:2:0:0:3, 6+0:0:1:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 87+3:8:1:0:12
B minor blues (2#), 3+0:1:0:0:0, 7+0:4:0:0:2, 5+0:2:0:0:0, 9+1:3:0:0:4, 5+0:3:0:0:1, 6+0:2:0:0:1, 6+0:2:0:0:1, 9+0:4:0:0:2, 7+0:3:0:0:1, 7+0:4:0:0:2, 5+0:2:0:0:0, 9+1:3:0:0:4, 5+0:3:0:0:1, 9+0:4:0:0:1, 4+0:1:0:0:0, 6+0:3:0:0:1, 9+0:1:0:0:1, 8+0:5:1:0:4, 5+0:2:0:0:1, 6+0:3:0:0:1, 6+0:3:0:0:1, 5+0:2:0:0:0, 141+2:60:1:0:29
Bb dorian (2b), 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+1:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+1:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:0:0:2, 5+0:0:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 66+3:0:1:0:8
D dorian (2#), 3+0:1:0:0:0, 7+0:4:0:0:2, 5+0:2:0:0:0, 8+2:2:0:0:3, 5+0:3:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 9+0:4:0:0:2, 7+0:3:0:0:1, 7+0:4:0:0:2, 5+0:2:0:0:0, 8+2:2:0:0:3, 5+0:3:0:0:1, 8+0:4:0:0:1, 4+0:1:0:0:0, 6+0:3:0:0:1, 9+0:1:0:0:1, 8+0:5:1:0:4, 5+0:2:0:0:1, 6+0:3:0:0:1, 6+0:3:0:0:1, 5+0:2:0:0:0, 137+4:58:1:0:27
