 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
Eb major (3b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 1+0+3:0:0:0:0, 4+0+3:0:0:0:2, 2+0+4:1:0:0:0, 2+0+3:1:0:0:0, 2+0+3:1:0:0:0, 2+0+1:0:0:0:0, 4+0+4:0:0:0:0, 0+0+2:0:0:0:0, 0+0+0:0:0:0:0, 5+0+5:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 30+0+35:3:0:0:2
A major (3#), 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 4+0+2:0:1:0:0, 5+0+4:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:2, 1+0+4:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:2, 5+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+5:0:0:0:2, 8+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 49+0+30:0:1:0:6
C minor (3b), 0+0+0:0:0:0:0, 0+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+2:1:1:0:1, 1+0+0:0:0:0:0, 4+0+3:0:0:0:2, 2+0+4:1:0:0:0, 2+0+3:1:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 4+0+4:0:0:0:0, 0+0+2:0:0:0:0, 0+0+0:0:0:0:0, 5+0+5:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 29+0+32:3:1:0:3
F# minor (3#), 2+0+2:0:0:0:0, 5+0+6:2:0:0:0, 4+0+2:0:1:0:0, 5+0+4:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:1:0:0:2, 1+0+6:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 5+0+4:0:0:0:0, 2+0+0:0:0:0:0, 3+0+4:0:0:0:0, 7+0+5:0:3:0:3, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 48+0+39:3:4:0:5
Ab major (4b), 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 1+0+4:0:0:0:0, 5+0+3:0:0:0:2, 2+0+4:1:0:0:0, 2+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+4:2:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 6+0+5:0:0:0:0, 1+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 35+0+32:3:0:0:2
E major (4#), 3+0+1:0:0:0:0, 4+0+5:0:0:0:0, 3+0+0:0:0:0:0, 3+0+4:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:0, 6+0+4:0:0:0:0, 2+0+0:0:0:0:0, 4+0+4:0:0:0:0, 7+0+5:0:3:0:3, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 51+0+31:0:3:0:3
F minor (4b), 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 1+0+4:0:0:0:0, 5+0+4:0:0:0:0, 2+0+4:1:0:0:0, 2+0+3:0:0:0:0, 3+0+3:1:0:0:0, 2+0+2:0:0:0:0, 5+0+4:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 6+0+5:0:0:0:0, 1+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 34+0+39:2:0:0:0
C# minor (4#), 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+4:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:0, 6+0+4:0:0:0:0, 2+0+2:0:0:0:0, 4+0+4:0:0:0:0, 7+0+5:0:3:0:3, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 52+0+29:0:3:0:3
Db major (5b), 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 0+0+4:0:0:0:0, 5+0+3:0:0:0:2, 2+0+4:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 6+0+4:2:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 7+0+5:0:0:0:0, 1+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 37+0+36:2:0:0:2
B major (5#), 3+0+1:0:0:0:0, 2+0+3:0:0:0:1, 2+0+0:0:0:0:0, 3+0+4:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 6+0+4:0:0:0:0, 2+0+2:0:0:0:0, 5+0+4:0:0:0:0, 7+0+5:0:3:0:3, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 49+0+30:0:3:0:4
Bb minor (5b), 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+1:0:0:0:0, 3+0+3:0:0:0:0, 0+0+4:0:0:0:0, 5+0+4:0:0:0:0, 2+0+4:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 6+0+4:2:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 7+0+5:0:0:0:0, 1+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 37+0+37:2:0:0:0
G# minor (5#), 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+4:0:0:0:0, 0+0+0:0:0:0:0, 3+0+5:0:0:0:0, 2+0+4:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 6+0+4:2:0:0:0, 2+0+0:0:0:0:0, 5+0+5:0:0:0:2, 7+0+5:1:3:0:3, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 53+0+30:3:3:0:5
Gb major (6b), 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:1, 0+0+4:0:0:0:0, 4+0+3:0:1:0:0, 2+0+4:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 6+0+4:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 7+0+5:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 40+0+35:0:1:0:1
F# major (6#), 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+4:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+4:0:0:0:0, 2+0+3:0:0:0:0, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 6+0+3:0:0:0:0, 4+0+4:1:0:0:1, 2+0+0:0:0:0:0, 6+0+5:0:0:0:2, 4+0+6:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 48+0+34:1:0:0:3
Eb minor (6b), 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 0+0+4:0:0:0:0, 4+0+3:0:1:0:0, 2+0+4:0:0:0:0, 3+0+3:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 6+0+4:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 7+0+5:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 40+0+36:0:1:0:0
D# minor (6#), 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+4:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+4:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 6+0+3:0:0:0:0, 4+0+4:1:0:0:1, 2+0+0:0:0:0:0, 6+0+5:0:0:0:2, 4+0+6:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 48+0+28:1:0:0:3
Cb major (7b), 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:1:1:0:2, 0+0+4:0:0:0:0, 4+0+3:0:1:0:0, 2+0+4:0:0:0:0, 3+0+3:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+5:1:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 5+0+6:0:0:0:0, 5+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 51+0+33:2:2:0:2
C# major (7#), 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+4:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+4:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 6+0+3:0:0:0:0, 4+0+4:1:0:0:1, 2+0+0:0:0:0:0, 6+0+5:0:0:0:2, 2+0+6:1:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 46+0+28:2:0:0:3
Ab minor (7b), 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:1:1:0:1, 0+0+4:0:0:0:0, 4+0+3:0:1:0:0, 2+0+4:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+5:1:0:0:0, 4+0+2:0:0:0:0, 2+0+0:0:0:0:0, 5+0+6:0:0:0:0, 5+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 52+0+32:2:2:0:1
A# minor (7#), 3+0+0:0:0:0:0, 5+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+4:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+4:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 6+0+3:0:0:0:0, 4+0+4:1:0:0:1, 2+0+0:0:0:0:0, 6+0+5:0:0:0:2, 2+0+6:1:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 46+0+28:2:0:0:3
