 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
Eb major (3b), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:2:2:0:2, 6+0:3:0:0:5, 5+0:2:0:1:1, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:0:0:0:0, 16+1:4:1:0:6, 9+1:2:0:0:4, 0+0:0:0:0:0, 16+1:4:1:0:6, 10+0:3:0:0:5, 0+0:0:0:0:0, 0+0:0:0:0:0, 80+3:26:4:1:35
A major (3#), 6+0:3:0:0:2, 7+0:5:0:0:4, 4+0:1:2:0:2, 7+0:4:2:0:4, 2+0:0:0:0:1, 10+0:4:0:1:4, 6+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 14+1:5:1:0:4, 8+0:2:0:0:1, 4+0:2:0:0:2, 14+1:5:1:0:4, 8+0:2:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 98+2:36:6:1:32
C minor (3b), 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:0, 7+0:2:2:0:2, 5+0:4:0:0:3, 6+0:2:0:1:1, 2+0:2:0:0:1, 2+0:2:0:0:1, 2+0:2:0:0:1, 2+0:1:0:0:0, 15+1:4:1:0:4, 8+1:2:0:0:1, 0+0:0:0:0:0, 15+1:4:1:0:4, 9+0:3:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 80+3:29:4:1:20
F# minor (3#), 6+0:3:0:0:5, 7+0:5:0:0:7, 3+0:0:1:0:0, 6+0:4:1:0:4, 3+0:0:0:0:0, 10+0:4:0:1:7, 6+0:1:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 15+1:5:1:0:8, 9+0:2:0:0:3, 4+0:2:0:0:4, 15+1:5:1:0:8, 8+0:2:0:0:3, 4+0:2:0:0:4, 0+0:0:0:0:0, 99+2:35:4:1:56
Ab major (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:2:2:0:3, 6+0:3:0:0:5, 4+0:2:0:1:1, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 16+1:4:1:0:8, 9+1:2:0:0:5, 0+0:0:0:0:0, 16+1:4:1:0:8, 10+0:3:0:0:6, 0+0:0:0:0:0, 0+0:0:0:0:0, 83+3:26:4:1:42
E major (4#), 7+0:3:0:0:3, 7+0:5:0:0:5, 3+0:0:2:0:2, 8+0:4:2:0:5, 1+0:0:0:0:0, 10+0:4:0:1:5, 7+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 13+1:5:1:0:5, 7+0:2:0:0:2, 4+0:2:0:0:2, 13+1:5:1:0:5, 7+0:2:0:0:2, 4+0:2:0:0:2, 1+0:0:0:0:0, 98+2:35:6:1:39
F minor (4b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+1:3:1:0:4, 5+0:3:0:0:3, 5+0:2:0:1:1, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 15+1:4:1:0:5, 9+0:3:0:0:3, 1+0:0:0:0:0, 15+1:4:1:0:5, 9+0:3:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 85+3:28:3:1:30
C# minor (4#), 7+0:3:0:0:6, 7+0:5:0:0:7, 2+0:0:1:0:0, 8+0:4:2:0:5, 2+0:0:0:0:0, 10+0:4:0:1:7, 7+0:1:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 14+1:5:1:0:9, 8+0:2:0:0:5, 4+0:2:0:0:4, 14+1:5:1:0:9, 8+0:2:0:0:5, 4+0:2:0:0:4, 1+0:0:0:0:1, 102+2:35:5:1:69
Db major (5b), 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:2:0:2, 6+0:3:0:0:5, 4+0:2:0:1:2, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:0:0:0:1, 17+1:4:1:0:9, 10+1:2:0:0:6, 0+0:0:0:0:0, 17+1:4:1:0:9, 11+0:3:0:0:6, 0+0:0:0:0:0, 0+0:0:0:0:0, 90+3:24:4:1:50
B major (5#), 7+0:3:0:0:4, 7+0:5:0:0:6, 2+0:0:2:0:1, 9+0:4:2:0:4, 0+0:0:0:0:0, 10+0:4:0:1:6, 7+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 14+1:5:1:0:6, 8+0:2:0:0:3, 4+0:2:0:0:3, 14+1:5:1:0:6, 8+0:2:0:0:3, 4+0:2:0:0:3, 1+0:0:0:0:1, 101+2:35:6:1:48
Bb minor (5b), 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:2:0:2, 6+0:3:0:0:4, 5+0:2:0:1:1, 5+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 16+1:4:1:0:5, 9+1:2:0:0:3, 1+0:0:0:0:0, 16+1:4:1:0:5, 10+0:3:0:0:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 92+3:24:4:1:30
G# minor (5#), 7+0:3:0:0:7, 7+0:5:0:0:7, 3+0:0:1:0:1, 9+0:3:2:0:4, 1+0:0:0:0:0, 10+0:4:0:1:8, 7+0:1:0:0:5, 2+0:1:0:0:2, 2+0:1:0:0:2, 2+0:0:0:0:1, 15+1:5:1:0:10, 9+0:2:0:0:6, 4+0:2:0:0:4, 15+1:5:1:0:10, 9+0:2:0:0:5, 4+0:2:0:0:4, 1+0:0:0:0:1, 107+2:36:5:1:77
Gb major (6b), 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:2:0:3, 6+0:3:0:0:5, 5+0:2:0:1:2, 5+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:0:0:0:2, 18+1:4:0:0:10, 11+1:2:0:0:7, 1+0:0:0:0:0, 18+1:4:0:0:10, 12+0:3:0:0:7, 1+0:0:0:0:0, 0+0:0:0:0:0, 101+3:24:2:1:60
F# major (6#), 7+0:3:0:0:5, 7+0:5:0:0:7, 1+0:0:1:0:0, 8+0:4:1:0:4, 1+0:0:0:0:0, 10+0:4:0:1:7, 7+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 15+1:5:1:0:8, 9+0:2:0:0:3, 4+0:2:0:0:4, 15+1:5:1:0:8, 8+0:2:0:0:3, 4+0:2:0:0:4, 0+0:0:0:0:0, 102+2:35:4:1:56
Eb minor (6b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:2:0:0, 6+0:3:0:0:5, 6+0:2:0:1:1, 4+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 18+1:4:0:0:6, 11+1:2:0:0:4, 1+0:0:0:0:0, 18+1:4:0:0:6, 12+0:3:0:0:5, 1+0:0:0:0:0, 0+0:0:0:0:0, 98+3:24:2:1:33
D# minor (6#), 7+0:3:0:0:7, 7+0:5:0:0:7, 2+0:0:0:0:1, 8+0:4:1:0:7, 1+0:0:0:0:0, 10+0:4:0:1:8, 7+0:1:0:0:5, 2+0:1:0:0:2, 2+0:1:0:0:2, 2+0:0:0:0:1, 13+1:5:1:0:11, 7+0:2:0:0:5, 4+0:2:0:0:4, 13+1:5:1:0:11, 8+0:2:0:0:5, 4+0:2:0:0:4, 0+0:0:0:0:0, 97+2:37:3:1:80
Cb major (7b), 4+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 6+0:0:0:0:3, 6+0:3:0:0:5, 6+0:2:0:1:3, 6+0:2:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:0:0:0:2, 18+1:4:0:0:12, 11+1:2:0:0:8, 2+0:0:0:0:1, 18+1:4:0:0:12, 12+0:3:0:0:8, 2+0:0:0:0:1, 1+0:0:0:0:0, 108+3:24:0:1:73
C# major (7#), 7+0:3:0:0:6, 7+0:5:0:0:7, 0+0:0:0:0:0, 8+0:4:1:0:5, 2+0:0:0:0:0, 10+0:4:0:1:7, 7+0:1:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 16+1:5:1:0:9, 10+0:2:0:0:4, 4+0:2:0:0:4, 16+1:5:1:0:9, 9+0:2:0:0:4, 4+0:2:0:0:4, 0+0:0:0:0:0, 106+2:35:3:1:66
Ab minor (7b), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:3, 6+0:3:0:0:5, 6+0:2:0:1:1, 5+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 17+1:4:0:0:8, 10+1:2:0:0:5, 2+0:0:0:0:0, 17+1:4:0:0:8, 11+0:3:0:0:6, 2+0:0:0:0:0, 1+0:0:0:0:0, 101+3:26:0:1:42
A# minor (7#), 7+0:3:0:0:7, 7+0:5:0:0:7, 1+0:0:0:0:0, 8+0:4:1:0:7, 3+0:0:0:0:1, 10+0:4:0:1:8, 7+0:1:0:0:5, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 16+1:5:1:0:13, 10+0:2:0:0:7, 4+0:2:0:0:4, 16+1:5:1:0:13, 9+0:2:0:0:6, 4+0:2:0:0:4, 0+0:0:0:0:0, 108+2:35:3:1:88
