 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, rowcost
Eb major (3b), 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 3+0:1:0:0:2, 2+0:1:0:0:1, 2+0:0:1:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:1:0:0:3, 3+0:1:0:0:3, 2+0:0:1:0:0, 4+0:1:0:0:2, 2+0:0:0:0:1, 57+0:9:4:0:27
A major (3#), 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:1, 4+0:2:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:1, 3+0:2:0:0:1, 2+0:1:0:0:0, 3+0:2:0:0:1, 3+0:0:0:0:0, 7+0:6:1:0:5, 5+0:2:0:0:1, 5+0:2:0:0:1, 2+0:1:0:0:1, 4+0:1:0:0:1, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 4+0:3:1:0:3, 5+0:2:0:0:1, 5+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 92+0:36:2:0:19
C minor (3b), 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:1, 3+0:0:1:0:1, 4+0:1:0:0:2, 2+0:0:0:0:0, 67+0:9:3:0:12
F# minor (3#), 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:2, 4+0:2:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 3+0:1:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 3+0:0:0:0:2, 7+0:6:1:0:7, 5+0:2:0:0:3, 5+0:2:0:0:3, 2+0:1:0:0:2, 4+0:1:0:0:2, 2+0:1:0:0:2, 3+0:1:0:0:1, 2+0:0:0:0:2, 4+0:3:1:0:4, 5+0:2:0:0:3, 5+0:1:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 104+0:36:2:0:65
Ab major (4b), 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:1:0:0:3, 3+0:1:0:0:3, 2+0:1:0:0:2, 2+0:0:1:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 1+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 5+0:1:0:0:4, 4+0:1:0:0:3, 3+0:0:1:0:1, 4+0:1:0:0:3, 3+0:0:0:0:2, 75+0:9:4:0:48
E major (4#), 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 3+0:1:0:0:1, 3+0:2:0:0:2, 4+0:0:0:0:0, 7+0:6:1:0:6, 5+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:3:1:0:3, 6+0:2:0:0:2, 5+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 112+0:36:2:0:36
F minor (4b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 73+0:10:3:0:13
C# minor (4#), 3+0:0:0:0:2, 4+0:1:0:0:3, 2+0:1:0:0:2, 2+0:1:0:0:2, 4+0:1:0:0:3, 5+0:2:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 3+0:1:0:0:2, 3+0:2:0:0:3, 4+0:0:0:0:3, 7+0:6:1:0:7, 5+0:2:0:0:5, 5+0:2:0:0:5, 4+0:1:0:0:2, 6+0:1:0:0:3, 3+0:1:0:0:2, 3+0:1:0:0:2, 3+0:0:0:0:2, 4+0:3:1:0:4, 6+0:2:0:0:5, 5+0:1:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:2, 119+0:36:2:0:88
Db major (5b), 3+0:0:0:0:3, 3+0:0:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:2, 3+0:0:1:0:1, 4+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:3, 3+0:0:0:0:2, 1+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:2, 5+0:1:0:0:4, 2+0:0:0:0:2, 1+0:0:1:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 5+0:1:0:0:5, 4+0:1:0:0:4, 3+0:0:1:0:2, 5+0:1:0:0:3, 3+0:0:0:0:3, 94+0:9:4:0:68
B major (5#), 4+0:0:0:0:1, 5+0:1:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 5+0:2:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 5+0:0:0:0:1, 7+0:6:1:0:7, 5+0:2:0:0:3, 5+0:2:0:0:3, 3+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 4+0:3:1:0:4, 6+0:2:0:0:3, 6+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 132+0:36:2:0:57
Bb minor (5b), 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 2+0:0:1:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:1:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 78+0:9:4:0:16
G# minor (5#), 4+0:0:0:0:3, 5+0:1:0:0:4, 3+0:1:0:0:2, 3+0:1:0:0:2, 5+0:1:0:0:3, 5+0:2:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 5+0:2:0:0:4, 4+0:1:0:0:3, 4+0:2:0:0:3, 5+0:0:0:0:4, 7+0:6:1:0:7, 5+0:2:0:0:5, 5+0:2:0:0:5, 3+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:3, 4+0:3:1:0:4, 6+0:2:0:0:6, 6+0:1:0:0:4, 3+0:0:0:0:1, 2+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:3, 135+0:36:2:0:108
Gb major (6b), 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:4, 3+0:0:0:0:3, 3+0:0:0:0:3, 3+0:0:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:3, 4+0:1:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 4+0:0:0:0:4, 2+0:0:0:0:2, 5+0:1:0:0:5, 3+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:1:0:0:4, 3+0:0:1:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 103+0:9:1:0:88
F# major (6#), 5+0:0:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:2, 5+0:2:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:2:0:0:2, 5+0:0:0:0:2, 7+0:6:1:0:7, 5+0:2:0:0:3, 5+0:2:0:0:3, 3+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:1, 4+0:0:0:0:2, 4+0:3:1:0:4, 6+0:2:0:0:3, 6+0:1:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 144+0:36:2:0:65
Eb minor (6b), 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:3, 3+0:1:0:0:3, 2+0:0:1:0:0, 5+0:1:0:0:2, 3+0:0:0:0:1, 85+0:9:1:0:27
D# minor (6#), 5+0:0:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:3, 5+0:1:0:0:3, 5+0:1:0:0:4, 5+0:2:0:0:5, 4+0:0:0:0:4, 3+0:0:0:0:3, 5+0:1:0:0:5, 5+0:1:0:0:5, 4+0:2:0:0:4, 5+0:2:0:0:5, 4+0:1:0:0:3, 6+0:2:0:0:4, 5+0:0:0:0:5, 7+0:6:1:0:7, 5+0:2:0:0:4, 5+0:2:0:0:4, 3+0:1:0:0:3, 5+0:1:0:0:5, 4+0:1:0:0:4, 6+0:1:0:0:4, 4+0:0:0:0:4, 4+0:3:1:0:4, 6+0:2:0:0:5, 6+0:1:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:2, 6+0:1:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:4, 149+0:36:2:0:126
Cb major (7b), 5+0:0:0:0:4, 5+0:0:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:3, 5+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:3, 4+0:1:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:4, 1+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:5, 4+0:0:0:0:3, 1+0:0:0:0:0, 4+0:0:0:0:3, 5+0:0:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:2, 6+0:1:0:0:4, 5+0:0:0:0:3, 124+0:9:0:0:96
C# major (7#), 5+0:0:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:3, 6+0:2:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:0:0:0:3, 7+0:6:1:0:7, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:1:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:2, 4+0:3:1:0:4, 6+0:2:0:0:4, 6+0:1:0:0:4, 4+0:0:0:0:0, 4+0:0:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:2, 151+0:36:2:0:85
Ab minor (7b), 5+0:0:0:0:2, 5+0:0:0:0:2, 3+0:1:0:0:3, 3+0:1:0:0:3, 3+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:0:0:0:1, 105+0:9:0:0:45
A# minor (7#), 5+0:0:0:0:5, 6+0:1:0:0:6, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:1:0:0:4, 6+0:2:0:0:5, 5+0:0:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:5, 5+0:1:0:0:5, 4+0:2:0:0:4, 5+0:2:0:0:5, 4+0:1:0:0:4, 5+0:2:0:0:5, 5+0:0:0:0:5, 7+0:6:1:0:7, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:1:0:0:3, 6+0:1:0:0:5, 4+0:1:0:0:4, 5+0:1:0:0:5, 4+0:0:0:0:4, 4+0:3:1:0:4, 6+0:2:0:0:5, 6+0:1:0:0:6, 4+0:0:0:0:3, 5+0:0:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:4, 5+0:0:0:0:5, 152+0:36:2:0:139
