 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, rowcost
Eb major (3b), 0+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:1, 4+0:2:1:0:3, 0+0:0:0:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+1:3:1:0:4, 0+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:2, 0+0:0:0:0:0, 5+0:0:0:0:2, 3+1:2:1:0:2, 0+0:0:0:0:0, 60+2:11:4:0:32
A major (3#), 1+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:0:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:2, 3+0:0:1:0:1, 3+0:1:0:0:0, 5+0:3:1:0:3, 4+0:2:0:0:1, 4+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 9+1:3:1:0:3, 5+0:2:0:0:1, 4+0:1:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:0:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:2, 6+1:1:1:0:1, 3+0:1:0:0:0, 163+2:56:4:0:32
C minor (3b), 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:2:1:0:1, 1+0:0:0:0:0, 2+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+1:3:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+1:2:1:0:1, 1+0:0:0:0:0, 81+2:11:4:0:9
F# minor (3#), 1+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:3, 3+0:1:0:0:2, 4+0:0:0:0:2, 4+0:2:0:0:3, 3+0:1:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 6+0:3:0:0:4, 4+0:0:0:0:1, 3+0:1:0:0:2, 5+0:3:1:0:4, 4+0:2:0:0:3, 4+0:1:0:0:3, 4+0:2:0:0:3, 4+0:1:0:0:3, 4+0:2:0:0:3, 4+0:1:0:0:3, 9+1:3:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:3, 3+0:1:0:0:2, 4+0:0:0:0:2, 4+0:2:0:0:3, 3+0:1:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 6+0:3:0:0:4, 5+1:1:0:0:3, 3+0:1:0:0:2, 171+2:54:1:0:108
Ab major (4b), 1+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 7+0:1:0:0:3, 1+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:1:0:4, 1+0:0:0:0:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+1:3:1:0:5, 1+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 7+0:1:0:0:3, 1+0:0:0:0:0, 6+0:0:0:0:2, 4+1:2:1:0:3, 1+0:0:0:0:0, 93+2:11:4:0:45
E major (4#), 2+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 4+0:0:1:0:1, 4+0:1:0:0:1, 5+0:3:1:0:3, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 9+1:3:1:0:4, 6+0:2:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 7+1:1:1:0:2, 4+0:1:0:0:1, 198+2:54:4:0:57
F minor (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:1:0:2, 1+0:0:0:0:0, 1+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+1:3:1:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+1:2:1:0:2, 1+0:0:0:0:0, 101+2:11:4:0:12
C# minor (4#), 2+0:0:0:0:1, 5+0:1:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:3, 6+0:0:0:0:2, 5+0:2:0:0:4, 4+0:1:0:0:3, 6+0:2:0:0:4, 6+0:2:0:0:4, 6+0:3:0:0:5, 4+0:0:1:0:2, 4+0:1:0:0:3, 5+0:3:1:0:5, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 9+1:3:1:0:5, 6+0:2:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:3, 6+0:0:0:0:2, 5+0:2:0:0:4, 4+0:1:0:0:3, 6+0:2:0:0:4, 6+0:2:0:0:4, 7+0:3:0:0:5, 7+1:1:1:0:4, 4+0:1:0:0:3, 203+2:54:4:0:141
Db major (5b), 2+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:2, 8+0:1:0:0:4, 2+0:0:0:0:1, 5+0:0:0:0:2, 6+0:2:1:0:5, 2+0:0:0:0:1, 2+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 7+1:3:1:0:6, 2+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:2, 8+0:1:0:0:4, 2+0:0:0:0:1, 7+0:0:0:0:3, 5+1:2:1:0:4, 2+0:0:0:0:1, 129+2:11:4:0:81
B major (5#), 2+0:0:0:0:0, 5+0:1:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:3, 6+0:2:0:0:3, 6+0:3:0:0:3, 5+0:0:1:0:0, 4+0:1:0:0:2, 5+0:3:1:0:4, 4+0:2:0:0:2, 5+0:1:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:2, 10+1:3:1:0:3, 6+0:2:0:0:3, 5+0:1:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:3, 6+0:2:0:0:3, 6+0:3:0:0:3, 8+1:1:1:0:2, 4+0:1:0:0:2, 209+2:54:4:0:84
Bb minor (5b), 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:0, 5+0:2:1:0:2, 2+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+1:3:1:0:3, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 7+0:0:0:0:1, 4+1:2:1:0:2, 2+0:0:0:0:0, 117+2:11:4:0:22
G# minor (5#), 1+0:0:0:0:1, 5+0:1:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:4, 6+0:1:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:4, 5+0:2:0:0:5, 5+0:1:0:0:4, 7+0:2:0:0:5, 6+0:2:0:0:6, 6+0:3:0:0:6, 6+0:0:1:0:3, 4+0:1:0:0:4, 5+0:3:1:0:5, 4+0:2:0:0:4, 5+0:1:0:0:5, 4+0:2:0:0:4, 5+0:1:0:0:5, 4+0:2:0:0:4, 5+0:1:0:0:5, 11+1:3:1:0:6, 6+0:2:0:0:6, 5+0:1:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:4, 6+0:1:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:4, 5+0:2:0:0:5, 5+0:1:0:0:4, 7+0:2:0:0:5, 6+0:2:0:0:6, 6+0:3:0:0:6, 8+1:1:1:0:5, 4+0:1:0:0:4, 212+2:54:4:0:181
Gb major (6b), 2+0:0:0:0:2, 4+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:4, 3+0:0:0:0:2, 2+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 8+0:1:0:0:5, 3+0:0:0:0:2, 6+0:0:0:0:3, 7+0:2:1:0:6, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 8+1:3:1:0:7, 3+0:0:0:0:2, 4+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:4, 3+0:0:0:0:2, 2+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 8+0:1:0:0:5, 3+0:0:0:0:2, 8+0:0:0:0:4, 6+1:2:1:0:5, 2+0:0:0:0:2, 154+2:11:3:0:117
F# major (6#), 2+0:0:0:0:0, 6+0:1:0:0:2, 6+0:1:0:0:3, 6+0:1:0:0:2, 6+0:1:0:0:3, 6+0:1:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:2, 4+0:0:0:0:2, 5+0:2:0:0:3, 5+0:1:0:0:3, 6+0:2:0:0:3, 6+0:2:0:0:3, 7+0:3:0:0:4, 6+0:0:0:0:1, 4+0:1:0:0:2, 5+0:3:1:0:4, 4+0:2:0:0:3, 5+0:1:0:0:3, 4+0:2:0:0:3, 5+0:1:0:0:3, 4+0:2:0:0:3, 5+0:1:0:0:3, 10+1:3:0:0:4, 6+0:2:0:0:4, 6+0:1:0:0:2, 6+0:1:0:0:3, 6+0:1:0:0:2, 6+0:1:0:0:3, 6+0:1:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:2, 4+0:0:0:0:2, 5+0:2:0:0:3, 5+0:1:0:0:3, 6+0:2:0:0:3, 6+0:2:0:0:3, 7+0:3:0:0:4, 7+1:1:0:0:3, 4+0:1:0:0:2, 217+2:54:1:0:108
Eb minor (6b), 1+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:1, 6+0:2:1:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 9+1:3:1:0:4, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 7+0:0:0:0:2, 5+1:2:1:0:2, 1+0:0:0:0:0, 121+2:11:3:0:32
