 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, rowcost
F# locrian (6#), 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 7+0:1:0:0:0, 7+0:3:0:0:3, 4+0:0:0:0:0, 7+0:0:0:0:0, 9+0:3:0:0:3, 7+0:4:0:0:3, 6+0:3:0:0:3, 7+0:4:0:0:3, 4+0:2:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 7+0:1:0:0:0, 4+0:0:0:0:0, 10+0:3:0:0:4, 8+0:3:0:0:4, 135+0:27:0:0:25
Cb major (7b), 2+0:0:0:0:1, 7+0:1:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:4, 5+0:1:0:0:3, 8+0:1:0:0:4, 8+1:1:0:0:4, 7+0:0:0:0:2, 5+0:0:0:0:2, 10+0:1:0:0:5, 11+0:0:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:5, 7+0:2:0:0:6, 7+0:1:0:0:5, 6+0:1:0:0:3, 7+0:1:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:4, 5+0:1:0:0:3, 8+0:1:0:0:4, 8+1:1:0:0:4, 8+0:1:0:0:5, 10+0:0:0:0:4, 8+0:0:0:0:3, 177+2:15:0:0:90
C# major (7#), 1+0:0:0:0:0, 6+0:0:0:0:2, 5+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 8+0:0:0:0:3, 8+1:1:0:0:2, 8+0:3:0:0:5, 5+0:0:0:0:1, 10+0:0:0:0:3, 11+0:3:0:0:5, 7+0:4:0:0:6, 6+0:3:0:0:5, 7+0:4:0:0:6, 4+0:2:0:0:4, 6+0:0:0:0:1, 5+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:2, 5+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 8+0:0:0:0:3, 8+1:1:0:0:2, 7+0:0:0:0:2, 12+0:3:0:0:5, 10+0:3:0:0:4, 186+2:27:0:0:70
Ab minor (7b), 2+0:0:0:0:0, 6+0:1:0:0:4, 4+0:0:0:0:3, 5+0:0:0:0:3, 5+0:1:0:0:2, 8+0:1:0:0:2, 7+1:1:0:0:3, 6+0:0:0:0:1, 4+0:0:0:0:1, 9+0:1:0:0:4, 10+0:0:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:4, 6+0:2:0:0:5, 6+0:1:0:0:4, 5+0:1:0:0:2, 6+0:1:0:0:4, 4+0:0:0:0:3, 5+0:0:0:0:3, 5+0:1:0:0:2, 8+0:1:0:0:2, 7+1:1:0:0:3, 7+0:1:0:0:4, 9+0:0:0:0:3, 7+0:0:0:0:3, 156+2:15:0:0:69
A# minor (7#), 1+0:0:0:0:1, 6+0:0:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:5, 5+0:0:0:0:4, 8+0:0:0:0:5, 8+1:1:0:0:6, 8+0:3:0:0:8, 5+0:0:0:0:3, 10+0:0:0:0:7, 11+0:3:0:0:11, 7+0:4:0:0:7, 6+0:3:0:0:6, 7+0:4:0:0:7, 4+0:2:0:0:4, 6+0:0:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:5, 5+0:0:0:0:4, 8+0:0:0:0:5, 8+1:1:0:0:6, 7+0:0:0:0:6, 12+0:3:0:0:10, 10+0:3:0:0:8, 186+2:27:0:0:154
Ab minor mel (7b), 2+0:0:0:0:0, 5+0:1:0:0:4, 4+0:0:0:0:3, 5+0:0:0:0:3, 5+0:1:1:0:2, 7+0:1:0:0:2, 7+1:1:0:0:3, 5+0:0:0:0:1, 3+0:0:0:0:1, 8+0:1:0:0:4, 9+0:0:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:4, 6+0:2:0:0:5, 6+0:1:0:0:4, 5+0:1:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 5+0:0:0:0:3, 5+0:1:1:0:2, 7+0:1:0:0:2, 7+1:1:0:0:3, 7+0:1:0:0:4, 8+0:0:0:0:3, 7+0:0:0:0:3, 143+2:15:2:0:69
A# minor mel (7#), 1+0:0:0:0:1, 6+0:0:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:5, 6+0:0:0:0:4, 8+0:0:0:0:5, 8+1:1:0:0:6, 8+0:3:0:0:8, 5+0:0:0:0:3, 10+0:0:0:0:7, 11+0:3:0:0:11, 7+0:4:0:0:7, 6+0:3:0:0:6, 7+0:4:0:0:7, 4+0:2:0:0:4, 7+0:0:0:0:5, 6+0:0:0:0:4, 7+0:0:0:0:5, 6+0:0:0:0:4, 6+0:0:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:5, 6+0:0:0:0:4, 8+0:0:0:0:5, 8+1:1:0:0:6, 8+0:0:0:0:6, 12+0:3:0:0:10, 10+0:3:0:0:8, 193+2:27:0:0:154
Cb major blues (7b), 2+0:0:0:0:2, 7+0:1:0:0:6, 5+0:0:0:0:5, 6+0:0:0:0:6, 6+0:1:0:0:5, 8+0:1:0:0:5, 9+1:1:0:0:6, 8+0:0:0:0:4, 5+0:0:0:0:4, 10+0:1:0:0:8, 11+0:0:0:0:7, 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 7+0:1:0:0:7, 7+0:2:0:0:7, 7+0:1:0:0:7, 6+0:1:0:0:5, 7+0:1:0:0:6, 5+0:0:0:0:5, 6+0:0:0:0:6, 6+0:1:0:0:5, 8+0:1:0:0:5, 9+1:1:0:0:6, 8+0:1:0:0:7, 11+0:0:0:0:7, 9+0:0:0:0:6, 190+2:15:0:0:144
C# major blues (7#), 2+0:0:0:0:1, 6+0:0:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:2, 6+0:0:0:0:1, 8+0:0:0:0:3, 10+0:1:0:0:4, 8+0:3:0:0:6, 5+0:0:0:0:3, 10+0:0:0:0:4, 11+0:3:0:0:7, 7+0:4:0:0:7, 6+0:3:0:0:5, 7+0:4:0:0:7, 4+0:2:0:0:4, 7+0:0:0:0:2, 6+0:0:0:0:1, 7+0:0:0:0:2, 6+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:2, 6+0:0:0:0:1, 8+0:0:0:0:3, 10+0:1:0:0:4, 8+0:0:0:0:3, 12+0:3:0:0:7, 10+0:3:0:0:6, 198+0:27:0:0:98
Ab minor blues (7b), 2+0:0:0:0:2, 7+0:1:0:0:6, 5+0:0:0:0:5, 6+0:0:0:0:6, 6+0:1:0:0:5, 8+0:1:0:0:5, 9+1:1:0:0:6, 8+0:0:0:0:4, 5+0:0:0:0:4, 10+0:1:0:0:8, 11+0:0:0:0:7, 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 7+0:1:0:0:7, 7+0:2:0:0:7, 7+0:1:0:0:7, 6+0:1:0:0:5, 7+0:1:0:0:6, 5+0:0:0:0:5, 6+0:0:0:0:6, 6+0:1:0:0:5, 8+0:1:0:0:5, 9+1:1:0:0:6, 8+0:1:0:0:7, 11+0:0:0:0:7, 9+0:0:0:0:6, 190+2:15:0:0:144
A# minor blues (7#), 2+0:0:0:0:1, 6+0:0:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:2, 6+0:0:0:0:1, 8+0:0:0:0:3, 10+0:1:0:0:4, 8+0:3:0:0:6, 5+0:0:0:0:3, 10+0:0:0:0:4, 11+0:3:0:0:7, 7+0:4:0:0:7, 6+0:3:0:0:5, 7+0:4:0:0:7, 4+0:2:0:0:4, 7+0:0:0:0:2, 6+0:0:0:0:1, 7+0:0:0:0:2, 6+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:2, 6+0:0:0:0:1, 8+0:0:0:0:3, 10+0:1:0:0:4, 8+0:0:0:0:3, 12+0:3:0:0:7, 10+0:3:0:0:6, 198+0:27:0:0:98
Cb dorian (7b), 2+0:0:0:0:0, 6+0:1:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:3, 5+0:1:1:0:2, 7+0:1:0:0:2, 8+1:1:0:0:3, 6+0:0:0:0:1, 4+0:0:0:0:1, 9+0:1:0:0:4, 10+0:0:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:4, 7+0:2:0:0:5, 7+0:1:0:0:4, 6+0:1:0:0:2, 6+0:1:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:3, 5+0:1:1:0:2, 7+0:1:0:0:2, 8+1:1:0:0:3, 8+0:1:0:0:4, 9+0:0:0:0:3, 8+0:0:0:0:3, 164+2:15:2:0:69
C# dorian (7#), 1+0:0:0:0:0, 6+0:0:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:2, 6+0:0:0:0:1, 8+0:0:0:0:3, 8+1:1:0:0:3, 8+0:3:0:0:6, 5+0:0:0:0:2, 10+0:0:0:0:4, 11+0:3:0:0:7, 7+0:4:0:0:7, 6+0:3:0:0:5, 7+0:4:0:0:7, 4+0:2:0:0:4, 7+0:0:0:0:2, 6+0:0:0:0:1, 7+0:0:0:0:2, 6+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:2, 6+0:0:0:0:1, 8+0:0:0:0:3, 8+1:1:0:0:3, 8+0:0:0:0:3, 12+0:3:0:0:7, 10+0:3:0:0:6, 193+2:27:0:0:94
Cb phrygian (7b), 2+0:0:0:0:1, 6+0:1:0:0:4, 5+0:0:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:3, 8+0:1:0:0:4, 9+1:1:0:0:5, 7+0:0:0:0:3, 5+0:0:0:0:3, 10+0:1:0:0:7, 11+0:0:0:0:6, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 7+0:1:0:0:6, 7+0:2:0:0:7, 7+0:1:0:0:6, 6+0:1:0:0:4, 6+0:1:0:0:4, 5+0:0:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:3, 8+0:1:0:0:4, 9+1:1:0:0:5, 8+0:1:0:0:6, 11+0:0:0:0:6, 9+0:0:0:0:5, 181+2:15:0:0:113
C# phrygian (7#), 2+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:0:0:1, 9+0:1:0:0:1, 8+0:3:0:0:4, 4+0:0:0:0:1, 9+0:0:0:0:2, 11+0:3:0:0:4, 7+0:4:0:0:5, 6+0:3:0:0:4, 7+0:4:0:0:5, 4+0:2:0:0:3, 5+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:0:0:1, 9+0:1:0:0:1, 6+0:0:0:0:1, 11+0:3:0:0:4, 9+0:3:0:0:3, 172+0:27:0:0:43
Cb lydian (7b), 2+0:0:0:0:0, 6+0:1:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:3, 5+0:1:1:0:2, 7+0:1:0:0:2, 8+1:1:0:0:3, 6+0:0:0:0:1, 4+0:0:0:0:1, 9+0:1:0:0:4, 10+0:0:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:4, 7+0:2:0:0:5, 7+0:1:0:0:4, 6+0:1:0:0:2, 6+0:1:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:3, 5+0:1:1:0:2, 7+0:1:0:0:2, 8+1:1:0:0:3, 8+0:1:0:0:4, 9+0:0:0:0:3, 8+0:0:0:0:3, 164+2:15:2:0:69
C# lydian (7#), 1+0:0:0:0:0, 6+0:0:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:2, 6+0:0:0:0:1, 8+0:0:0:0:3, 8+1:1:0:0:3, 8+0:3:0:0:6, 5+0:0:0:0:2, 10+0:0:0:0:4, 11+0:3:0:0:7, 7+0:4:0:0:7, 6+0:3:0:0:5, 7+0:4:0:0:7, 4+0:2:0:0:4, 7+0:0:0:0:2, 6+0:0:0:0:1, 7+0:0:0:0:2, 6+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:2, 6+0:0:0:0:1, 8+0:0:0:0:3, 8+1:1:0:0:3, 8+0:0:0:0:3, 12+0:3:0:0:7, 10+0:3:0:0:6, 193+2:27:0:0:94
Cb mixolydian (7b), 2+0:0:0:0:1, 6+0:1:0:0:4, 5+0:0:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:3, 8+0:1:0:0:4, 9+1:1:0:0:5, 7+0:0:0:0:3, 5+0:0:0:0:3, 10+0:1:0:0:7, 11+0:0:0:0:6, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 7+0:1:0:0:6, 7+0:2:0:0:7, 7+0:1:0:0:6, 6+0:1:0:0:4, 6+0:1:0:0:4, 5+0:0:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:3, 8+0:1:0:0:4, 9+1:1:0:0:5, 8+0:1:0:0:6, 11+0:0:0:0:6, 9+0:0:0:0:5, 181+2:15:0:0:113
C# mixolydian (7#), 2+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:0:0:1, 9+0:1:0:0:1, 8+0:3:0:0:4, 4+0:0:0:0:1, 9+0:0:0:0:2, 11+0:3:0:0:4, 7+0:4:0:0:5, 6+0:3:0:0:4, 7+0:4:0:0:5, 4+0:2:0:0:3, 5+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:0:0:1, 9+0:1:0:0:1, 6+0:0:0:0:1, 11+0:3:0:0:4, 9+0:3:0:0:3, 172+0:27:0:0:43
Cb aeolian (7b), 2+0:0:0:0:1, 7+0:1:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:4, 5+0:1:0:0:3, 8+0:1:0:0:4, 8+1:1:0:0:4, 7+0:0:0:0:2, 5+0:0:0:0:2, 10+0:1:0:0:5, 11+0:0:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:5, 7+0:2:0:0:6, 7+0:1:0:0:5, 6+0:1:0:0:3, 7+0:1:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:4, 5+0:1:0:0:3, 8+0:1:0:0:4, 8+1:1:0:0:4, 8+0:1:0:0:5, 10+0:0:0:0:4, 8+0:0:0:0:3, 177+2:15:0:0:90
C# aeolian (7#), 1+0:0:0:0:0, 6+0:0:0:0:2, 5+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 8+0:0:0:0:3, 8+1:1:0:0:2, 8+0:3:0:0:5, 5+0:0:0:0:1, 10+0:0:0:0:3, 11+0:3:0:0:5, 7+0:4:0:0:6, 6+0:3:0:0:5, 7+0:4:0:0:6, 4+0:2:0:0:4, 6+0:0:0:0:1, 5+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:2, 5+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 8+0:0:0:0:3, 8+1:1:0:0:2, 7+0:0:0:0:2, 12+0:3:0:0:5, 10+0:3:0:0:4, 186+2:27:0:0:70
Cb locrian (7b), 1+0:0:0:0:1, 6+0:1:0:0:5, 5+0:0:0:0:5, 6+0:0:0:0:6, 6+0:1:0:0:4, 7+1:1:0:0:4, 9+1:1:0:0:6, 8+0:0:0:0:4, 5+0:0:0:0:4, 10+0:1:0:0:8, 11+0:0:0:0:7, 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 7+0:1:0:0:7, 7+0:2:0:0:7, 7+0:1:0:0:7, 6+0:1:0:0:5, 6+0:1:0:0:5, 5+0:0:0:0:5, 6+0:0:0:0:6, 6+0:1:0:0:4, 7+1:1:0:0:4, 9+1:1:0:0:6, 8+0:1:0:0:7, 11+0:0:0:0:7, 9+0:0:0:0:6, 185+4:15:0:0:137
C# locrian (7#), 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:0:0:0, 8+0:1:0:0:1, 8+0:3:0:0:3, 4+0:0:0:0:0, 8+0:0:0:0:0, 10+0:3:0:0:3, 7+0:4:0:0:4, 6+0:3:0:0:3, 7+0:4:0:0:4, 4+0:2:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:0:0:0, 8+0:1:0:0:1, 5+0:0:0:0:0, 10+0:3:0:0:3, 8+0:3:0:0:3, 154+0:27:0:0:27
