 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, rowcost
C major (0), 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+1:0:0:0:2, 4+1:0:0:0:1, 4+1:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+1:0:0:0:2, 2+0:0:0:0:0, 77+5:0:1:0:7
A minor (0), 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 7+1:0:0:0:1, 5+1:0:0:0:1, 5+1:0:1:0:2, 3+0:0:0:0:0, 6+0:0:0:0:2, 2+0:0:0:0:0, 5+1:0:0:0:3, 3+0:0:0:0:0, 6+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 7+1:0:0:0:1, 3+0:0:0:0:1, 97+5:0:1:0:29
F major (1b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+1:3:0:0:3, 3+1:1:0:0:1, 3+1:2:1:0:2, 1+0:1:0:0:1, 4+0:1:0:0:1, 0+0:0:0:0:0, 6+1:1:0:0:1, 1+0:1:0:0:1, 4+0:1:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+1:3:0:0:3, 1+0:0:0:0:0, 64+5:18:1:0:18
G major (1#), 2+0:2:0:0:0, 2+0:2:0:0:0, 4+0:3:0:0:0, 5+0:2:0:0:0, 3+0:2:0:0:1, 3+0:2:0:0:0, 6+1:2:0:0:1, 5+1:2:0:0:1, 5+1:2:1:0:1, 1+0:1:0:0:0, 4+0:3:0:0:1, 2+0:1:0:0:0, 4+1:3:0:0:1, 3+0:1:0:0:0, 4+0:3:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:2:0:0:0, 2+0:2:0:0:0, 4+0:3:0:0:0, 5+0:2:0:0:0, 3+0:2:0:0:1, 3+0:2:0:0:0, 6+1:2:0:0:1, 3+0:2:0:0:0, 84+5:48:1:0:9
D minor (1b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 7+1:2:0:0:1, 4+1:1:0:0:1, 4+1:2:1:0:1, 1+0:1:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 7+1:1:0:0:2, 1+0:1:0:0:0, 5+0:1:0:0:1, 2+0:1:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 7+1:2:0:0:1, 2+0:0:0:0:0, 82+5:16:1:0:14
E minor (1#), 3+0:2:0:0:2, 3+0:2:0:0:2, 5+0:3:0:0:3, 6+0:2:0:0:2, 4+0:2:0:0:2, 3+0:2:0:0:2, 5+1:2:0:0:2, 4+1:2:0:0:2, 6+1:2:1:0:3, 2+0:1:0:0:1, 4+0:3:0:0:3, 3+0:1:0:0:1, 5+1:3:0:0:3, 4+0:1:0:0:1, 4+0:3:0:0:3, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 5+0:3:0:0:3, 6+0:2:0:0:2, 4+0:2:0:0:2, 3+0:2:0:0:2, 5+1:2:0:0:2, 3+0:2:0:0:2, 98+5:48:1:0:49
Bb major (2b), 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+1:3:0:0:4, 2+1:1:0:0:2, 2+1:2:1:0:2, 2+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 5+1:1:0:0:2, 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+1:3:0:0:4, 0+0:0:0:0:0, 52+5:18:1:0:26
D major (2#), 3+0:2:0:0:1, 3+0:2:0:0:0, 5+0:3:0:0:1, 6+0:2:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:0, 5+1:2:0:0:1, 6+1:2:0:0:1, 6+1:2:1:0:1, 1+0:1:0:0:0, 5+0:3:0:0:1, 3+0:1:0:0:0, 5+1:3:0:0:2, 3+0:1:0:0:0, 5+0:3:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:0, 3+0:2:0:0:1, 3+0:2:0:0:0, 5+0:3:0:0:1, 6+0:2:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:0, 5+1:2:0:0:1, 4+0:2:0:0:0, 102+5:48:1:0:14
G minor (2b), 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 6+1:2:0:0:1, 3+1:1:0:0:1, 3+1:1:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+1:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 6+1:2:0:0:1, 1+0:0:0:0:0, 59+5:6:1:0:9
B minor (2#), 3+0:2:0:0:2, 4+0:2:0:0:2, 5+0:3:0:0:4, 7+0:2:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 6+1:2:0:0:3, 6+1:2:0:0:3, 7+1:2:1:0:3, 2+0:1:0:0:1, 6+0:3:0:0:3, 3+0:1:0:0:2, 5+1:3:0:0:3, 4+0:1:0:0:2, 6+0:3:0:0:3, 1+0:0:0:0:0, 5+0:0:0:0:2, 3+0:2:0:0:2, 4+0:2:0:0:2, 5+0:3:0:0:4, 7+0:2:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 6+1:2:0:0:3, 4+0:2:0:0:3, 117+5:48:1:0:65
