 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
C major (0), 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 14+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 14+2:0:2:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 104+4:0:8:0:12
A minor (0), 2+0:0:0:0:1, 5+0:0:0:0:3, 5+0:0:1:0:4, 4+0:0:0:0:1, 3+0:0:0:0:2, 14+2:0:2:0:7, 3+0:0:0:0:2, 1+0:0:0:0:1, 6+0:0:2:0:5, 4+0:0:0:0:2, 5+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:3, 6+0:0:1:0:4, 4+0:0:0:0:1, 3+0:0:0:0:2, 14+2:0:2:0:7, 3+0:0:0:0:2, 0+0:0:0:0:0, 120+4:0:8:0:66
F major (1b), 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 13+2:2:2:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 13+2:2:2:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 88+4:4:8:0:10
G major (1#), 3+0:2:0:0:0, 5+0:4:0:0:1, 5+0:4:1:0:2, 4+0:2:0:0:0, 4+0:3:0:0:1, 14+2:8:2:0:6, 2+0:2:0:0:0, 1+0:1:0:0:0, 5+0:5:2:0:3, 3+0:2:0:0:0, 5+0:4:0:0:1, 5+0:3:1:0:1, 5+0:4:0:0:1, 4+0:2:0:0:0, 3+0:2:0:0:0, 5+0:1:0:0:0, 3+0:2:0:0:0, 5+0:4:0:0:1, 4+0:3:0:0:1, 5+0:4:0:0:1, 6+0:4:1:0:2, 4+0:2:0:0:0, 4+0:3:0:0:1, 14+2:8:2:0:6, 2+0:2:0:0:0, 1+0:1:0:0:0, 121+4:82:9:0:28
D minor (1b), 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:2, 14+2:2:2:0:5, 3+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:2:0:4, 4+0:0:0:0:1, 3+0:0:0:0:2, 6+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 6+0:0:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:2, 14+2:2:2:0:5, 3+0:0:0:0:1, 1+0:1:0:0:0, 107+4:6:8:0:42
E minor (1#), 4+0:2:0:0:2, 5+0:4:0:0:4, 5+0:4:1:0:4, 5+0:2:0:0:2, 4+0:3:0:0:3, 14+2:8:2:0:9, 2+0:2:0:0:2, 1+0:1:0:0:1, 5+0:5:2:0:5, 3+0:2:0:0:2, 5+0:4:0:0:4, 5+0:3:1:0:3, 5+0:4:0:0:4, 4+0:2:0:0:2, 3+0:2:0:0:2, 6+0:1:0:0:1, 4+0:2:0:0:2, 5+0:4:0:0:4, 4+0:3:0:0:3, 5+0:4:0:0:4, 6+0:4:1:0:4, 5+0:2:0:0:2, 4+0:3:0:0:3, 14+2:8:2:0:9, 2+0:2:0:0:2, 1+0:0:0:0:0, 126+4:81:9:0:83
Bb major (2b), 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 12+2:2:2:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:2:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 12+2:2:2:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 68+4:4:8:0:10
D major (2#), 4+0:2:0:0:1, 6+0:4:0:0:2, 6+0:4:1:0:3, 5+0:2:0:0:0, 4+0:3:0:0:2, 15+2:8:2:0:5, 3+0:2:0:0:1, 2+0:1:0:0:0, 6+0:5:2:0:4, 4+0:2:0:0:1, 5+0:4:0:0:2, 6+0:3:1:0:2, 5+0:4:0:0:2, 5+0:2:0:0:1, 4+0:2:0:0:0, 5+0:1:0:0:0, 4+0:2:0:0:0, 5+0:4:0:0:2, 5+0:3:0:0:2, 6+0:4:0:0:2, 7+0:4:1:0:3, 5+0:2:0:0:0, 4+0:3:0:0:2, 15+2:8:2:0:5, 3+0:2:0:0:1, 1+0:0:0:0:0, 140+4:81:9:0:43
G minor (2b), 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 12+2:2:2:0:6, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:2:0:3, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 12+2:2:2:0:6, 1+0:0:0:0:0, 1+0:0:0:0:0, 85+4:4:9:0:28
B minor (2#), 4+0:2:0:0:3, 6+0:4:0:0:5, 6+0:4:1:0:5, 5+0:2:0:0:3, 4+0:3:0:0:4, 16+2:8:2:0:10, 3+0:2:0:0:2, 3+0:1:0:0:1, 6+0:5:2:0:5, 4+0:2:0:0:2, 5+0:4:0:0:5, 6+0:3:1:0:4, 5+0:4:0:0:5, 5+0:2:0:0:3, 5+0:2:0:0:3, 6+0:1:0:0:3, 5+0:2:0:0:3, 5+0:4:0:0:5, 5+0:3:0:0:4, 6+0:4:0:0:5, 7+0:4:1:0:5, 5+0:2:0:0:3, 4+0:3:0:0:4, 16+2:8:2:0:10, 3+0:2:0:0:2, 1+0:0:0:0:0, 146+4:81:9:0:104
