 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C major (0), 0+0:0:0:0:0, 7+1:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 7+1:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 7+2:0:1:0:2, 5+0:0:1:0:2, 4+0:0:0:0:0, 5+1:0:0:0:2, 2+0:0:0:0:0, 89+5:0:3:0:18
A minor (0), 1+0:0:0:0:0, 8+1:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:3, 6+0:0:0:0:1, 5+0:0:1:0:4, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 8+1:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:3, 7+1:0:1:1:4, 5+0:0:1:0:4, 4+0:0:0:0:1, 6+1:0:0:0:1, 3+0:0:0:0:2, 107+4:0:3:1:49
A minor mel (0), 2+0:0:0:0:0, 7+1:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:1, 6+0:0:1:0:4, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 7+1:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 8+1:0:1:1:4, 6+0:0:1:0:4, 3+0:0:0:0:1, 7+1:0:0:0:1, 4+0:0:0:0:2, 120+4:0:3:1:49
C major blues (0), 2+0:0:0:0:0, 7+1:0:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:0:0:2, 6+0:0:1:0:2, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+1:0:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:1, 9+2:0:1:0:2, 6+0:0:1:0:2, 5+0:0:0:0:0, 6+1:0:0:0:2, 4+0:0:0:0:0, 117+5:0:3:0:18
A minor blues (0), 2+0:0:0:0:0, 7+1:0:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:0:0:2, 6+0:0:1:0:2, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+1:0:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:1, 9+2:0:1:0:2, 6+0:0:1:0:2, 5+0:0:0:0:0, 6+1:0:0:0:2, 4+0:0:0:0:0, 117+5:0:3:0:18
C dorian (0), 1+0:0:0:0:0, 6+1:0:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:2, 6+0:0:1:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:0:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:1, 8+2:0:1:0:2, 6+0:0:1:0:2, 3+0:0:0:0:0, 6+1:0:0:0:2, 3+0:0:0:0:0, 102+5:0:3:0:18
C phrygian (0), 1+0:0:0:0:0, 6+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:1:0:2, 5+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+2:0:1:0:2, 4+0:0:1:0:2, 5+0:0:0:0:0, 4+1:0:0:0:2, 3+0:0:0:0:0, 79+5:0:3:0:18
C lydian (0), 1+0:0:0:0:0, 6+1:0:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:2, 6+0:0:1:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:0:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:1, 8+2:0:1:0:2, 6+0:0:1:0:2, 3+0:0:0:0:0, 6+1:0:0:0:2, 3+0:0:0:0:0, 102+5:0:3:0:18
C mixolydian (0), 1+0:0:0:0:0, 6+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:1:0:2, 5+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+2:0:1:0:2, 4+0:0:1:0:2, 5+0:0:0:0:0, 4+1:0:0:0:2, 3+0:0:0:0:0, 79+5:0:3:0:18
C aeolian (0), 0+0:0:0:0:0, 7+1:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 7+1:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 7+2:0:1:0:2, 5+0:0:1:0:2, 4+0:0:0:0:0, 5+1:0:0:0:2, 2+0:0:0:0:0, 89+5:0:3:0:18
