 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, rowcost
Eb major (3b), 5+1:0:1:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:2:0:0:2, 5+1:0:1:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:3:1:0:4, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 5+1:0:1:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 88+6:9:7:0:28
A major (3#), 6+1:4:1:0:4, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 6+1:4:1:0:4, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:1:0:1, 7+0:3:0:0:2, 6+0:2:0:0:1, 7+0:2:0:0:1, 3+0:1:0:0:1, 6+1:4:1:0:4, 2+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:1, 6+1:4:1:0:4, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 6+1:4:1:0:4, 4+0:1:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 6+1:4:1:0:4, 4+0:1:0:0:0, 9+0:4:0:0:3, 7+0:3:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 130+6:48:7:0:40
C minor (3b), 4+1:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:1, 4+1:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:3:1:0:2, 4+0:1:0:0:0, 3+0:1:0:0:0, 5+0:1:0:0:0, 2+0:1:0:0:0, 4+1:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 4+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 4+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 4+1:0:1:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 81+6:12:7:0:9
F# minor (3#), 6+1:4:1:0:5, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:2, 6+1:4:1:0:5, 3+0:0:0:0:2, 3+0:1:0:0:3, 1+0:0:0:0:0, 7+0:3:0:0:5, 6+0:2:0:0:4, 7+0:2:0:0:5, 3+0:1:0:0:2, 6+1:4:1:0:5, 2+0:0:0:0:1, 6+0:1:0:0:3, 3+0:1:0:0:2, 6+1:4:1:0:5, 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:2, 6+1:4:1:0:5, 5+0:1:0:0:3, 4+0:0:0:0:2, 3+0:1:0:0:2, 6+1:4:1:0:5, 5+0:1:0:0:3, 9+0:4:0:0:6, 7+0:3:0:0:5, 0+0:0:0:0:0, 3+0:0:0:0:2, 134+6:48:6:0:92
Ab major (4b), 6+1:0:1:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2, 5+0:2:0:0:3, 6+1:0:1:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 5+0:3:1:0:5, 4+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:1, 3+0:1:0:0:2, 6+1:0:1:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:2, 6+1:0:1:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:3, 6+1:0:1:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:2, 6+1:0:1:0:2, 4+0:0:0:0:2, 6+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 111+6:9:7:0:52
E major (4#), 7+1:4:1:0:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 4+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:1:0:1, 8+0:3:0:0:3, 6+0:2:0:0:2, 8+0:2:0:0:2, 4+0:1:0:0:1, 7+1:4:1:0:4, 3+0:0:0:0:0, 6+0:1:0:0:1, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:1, 5+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:1, 10+0:4:0:0:4, 7+0:3:0:0:3, 1+0:0:0:0:0, 4+0:0:0:0:0, 153+6:48:7:0:49
F minor (4b), 7+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:2:0:0:2, 7+1:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:1:0:3, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 3+0:0:0:0:0, 7+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 118+6:9:7:0:15
C# minor (4#), 8+1:4:1:0:6, 5+0:0:0:0:3, 2+0:0:0:0:2, 4+0:1:0:0:3, 8+1:4:1:0:6, 5+0:0:0:0:3, 3+0:1:0:0:3, 2+0:0:1:0:0, 8+0:3:0:0:6, 6+0:2:0:0:5, 8+0:2:0:0:5, 4+0:1:0:0:3, 8+1:4:1:0:6, 4+0:0:0:0:2, 6+0:1:0:0:4, 4+0:1:0:0:3, 8+1:4:1:0:6, 6+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:3, 8+1:4:1:0:6, 6+0:1:0:0:4, 5+0:0:0:0:3, 4+0:1:0:0:3, 8+1:4:1:0:6, 6+0:1:0:0:4, 10+0:4:0:0:7, 7+0:3:0:0:6, 1+0:0:0:0:1, 4+0:0:0:0:3, 166+6:48:7:0:119
Db major (5b), 7+1:0:1:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 6+0:2:0:0:4, 7+1:0:1:0:3, 4+0:0:0:0:3, 1+0:0:0:0:1, 5+0:3:1:0:5, 5+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:2, 4+0:1:0:0:3, 7+1:0:1:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 7+1:0:1:0:3, 5+0:0:0:0:3, 3+0:0:0:0:2, 6+0:1:0:0:4, 7+1:0:1:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:3, 7+1:0:1:0:3, 5+0:0:0:0:3, 7+0:0:0:0:4, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:2, 138+6:9:7:0:78
B major (5#), 8+1:4:1:0:5, 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 8+1:4:1:0:5, 5+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:1:0:0, 8+0:3:0:0:5, 7+0:2:0:0:3, 9+0:2:0:0:4, 5+0:1:0:0:1, 8+1:4:1:0:5, 4+0:0:0:0:1, 6+0:1:0:0:2, 5+0:1:0:0:1, 8+1:4:1:0:5, 5+0:1:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:1, 8+1:4:1:0:5, 5+0:1:0:0:2, 6+0:0:0:0:1, 5+0:1:0:0:1, 8+1:4:1:0:5, 5+0:1:0:0:2, 11+0:4:0:0:5, 7+0:3:0:0:4, 1+0:0:0:0:1, 5+0:0:0:0:1, 176+6:48:7:0:73
Bb minor (5b), 6+1:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:2, 6+1:0:1:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 4+0:3:1:0:4, 6+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 6+1:0:1:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 5+0:0:0:0:1, 6+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 118+6:9:7:0:22
G# minor (5#), 8+1:4:1:0:7, 5+0:0:0:0:4, 3+0:0:0:0:2, 6+0:1:0:0:4, 8+1:4:1:0:7, 5+0:0:0:0:4, 4+0:1:0:0:3, 3+0:0:1:0:0, 8+0:3:0:0:7, 7+0:2:0:0:5, 9+0:2:0:0:7, 6+0:1:0:0:4, 8+1:4:1:0:7, 4+0:0:0:0:3, 6+0:1:0:0:5, 6+0:1:0:0:4, 8+1:4:1:0:7, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:1:0:0:4, 8+1:4:1:0:7, 5+0:1:0:0:5, 6+0:0:0:0:4, 6+0:1:0:0:4, 8+1:4:1:0:7, 5+0:1:0:0:5, 11+0:4:0:0:9, 7+0:3:0:0:7, 1+0:0:0:0:1, 5+0:0:0:0:4, 182+6:48:7:0:146
Gb major (6b), 6+1:0:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:3, 6+0:2:0:0:5, 6+1:0:0:0:4, 5+0:0:0:0:4, 2+0:0:0:0:1, 5+0:3:1:0:5, 5+0:0:0:0:3, 4+0:0:0:0:2, 7+0:0:0:0:4, 5+0:1:0:0:4, 6+1:0:0:0:4, 4+0:0:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:4, 6+1:0:0:0:4, 6+0:0:0:0:4, 4+0:0:0:0:3, 7+0:1:0:0:5, 6+1:0:0:0:4, 6+0:0:0:0:4, 5+0:0:0:0:3, 5+0:1:0:0:4, 6+1:0:0:0:4, 6+0:0:0:0:4, 8+0:0:0:0:5, 3+0:0:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:3, 151+6:9:1:0:107
F# major (6#), 8+1:4:1:0:5, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 8+1:4:1:0:5, 5+0:0:0:0:2, 4+0:1:0:0:3, 1+0:0:0:0:0, 8+0:3:0:0:5, 7+0:2:0:0:4, 9+0:2:0:0:5, 5+0:1:0:0:2, 8+1:4:1:0:5, 4+0:0:0:0:1, 7+0:1:0:0:3, 5+0:1:0:0:2, 8+1:4:1:0:5, 6+0:1:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:2, 8+1:4:1:0:5, 6+0:1:0:0:3, 6+0:0:0:0:2, 5+0:1:0:0:2, 8+1:4:1:0:5, 6+0:1:0:0:3, 11+0:4:0:0:6, 7+0:3:0:0:5, 0+0:0:0:0:0, 5+0:0:0:0:2, 180+6:48:6:0:92
Eb minor (6b), 5+1:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:2:0:0:2, 5+1:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:3:1:0:4, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 4+0:1:0:0:1, 5+1:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 5+1:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 6+0:1:0:0:2, 5+1:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:1, 5+1:0:0:0:1, 5+0:0:0:0:2, 7+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 128+6:9:1:0:28
D# minor (6#), 8+1:4:1:0:8, 5+0:0:0:0:5, 4+0:0:0:0:3, 6+0:1:0:0:5, 8+1:4:1:0:8, 5+0:0:0:0:5, 4+0:1:0:0:4, 1+0:0:0:0:1, 8+0:3:0:0:7, 7+0:2:0:0:6, 9+0:2:0:0:8, 5+0:1:0:0:5, 8+1:4:1:0:8, 4+0:0:0:0:4, 7+0:1:0:0:5, 5+0:1:0:0:5, 8+1:4:1:0:8, 6+0:1:0:0:5, 5+0:0:0:0:5, 6+0:1:0:0:5, 8+1:4:1:0:8, 6+0:1:0:0:5, 6+0:0:0:0:5, 5+0:1:0:0:5, 8+1:4:1:0:8, 6+0:1:0:0:5, 11+0:4:0:0:11, 7+0:3:0:0:7, 0+0:0:0:0:0, 5+0:0:0:0:5, 181+6:48:6:0:169
Cb major (7b), 7+1:0:0:0:4, 6+0:0:0:0:5, 4+0:0:0:0:4, 6+0:2:0:0:6, 7+1:0:0:0:4, 6+0:0:0:0:5, 3+0:0:0:0:2, 5+0:3:1:0:5, 6+0:0:0:0:3, 5+0:0:0:0:3, 8+0:0:0:0:5, 5+0:1:0:0:5, 7+1:0:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:1:0:0:5, 7+1:0:0:0:4, 7+0:0:0:0:5, 5+0:0:0:0:4, 7+0:1:0:0:6, 7+1:0:0:0:4, 7+0:0:0:0:5, 6+0:0:0:0:4, 5+0:1:0:0:5, 7+1:0:0:0:4, 7+0:0:0:0:5, 9+0:0:0:0:6, 4+0:0:0:0:3, 1+0:0:0:0:0, 5+0:0:0:0:4, 174+6:9:1:0:127
C# major (7#), 9+1:4:1:0:6, 6+0:0:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:3, 9+1:4:1:0:6, 6+0:0:0:0:3, 4+0:1:0:0:3, 2+0:0:0:0:0, 8+0:3:0:0:6, 7+0:2:0:0:5, 9+0:2:0:0:5, 5+0:1:0:0:3, 9+1:4:1:0:6, 5+0:0:0:0:2, 7+0:1:0:0:4, 5+0:1:0:0:3, 9+1:4:1:0:6, 7+0:1:0:0:4, 5+0:0:0:0:3, 6+0:1:0:0:3, 9+1:4:1:0:6, 7+0:1:0:0:4, 6+0:0:0:0:3, 5+0:1:0:0:3, 9+1:4:1:0:6, 7+0:1:0:0:4, 11+0:4:0:0:7, 7+0:3:0:0:6, 0+0:0:0:0:0, 5+0:0:0:0:3, 193+6:48:6:0:118
Ab minor (7b), 6+1:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:2, 5+0:2:0:0:3, 6+1:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:3:1:0:5, 5+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:0:0:1, 4+0:1:0:0:2, 6+1:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 6+1:0:0:0:2, 6+0:0:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:3, 6+1:0:0:0:2, 6+0:0:0:0:2, 5+0:0:0:0:1, 4+0:1:0:0:2, 6+1:0:0:0:2, 6+0:0:0:0:2, 8+0:0:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 147+6:9:1:0:52
A# minor (7#), 9+1:4:1:0:8, 6+0:0:0:0:5, 4+0:0:0:0:4, 5+0:1:0:0:5, 9+1:4:1:0:8, 6+0:0:0:0:5, 4+0:1:0:0:4, 2+0:0:0:0:1, 8+0:3:0:0:7, 7+0:2:0:0:6, 9+0:2:0:0:7, 5+0:1:0:0:5, 9+1:4:1:0:8, 5+0:0:0:0:4, 7+0:1:0:0:6, 5+0:1:0:0:5, 9+1:4:1:0:8, 7+0:1:0:0:6, 5+0:0:0:0:5, 6+0:1:0:0:6, 9+1:4:1:0:8, 7+0:1:0:0:6, 6+0:0:0:0:5, 5+0:1:0:0:5, 9+1:4:1:0:8, 7+0:1:0:0:6, 11+0:4:0:0:11, 7+0:3:0:0:7, 0+0:0:0:0:0, 5+0:0:0:0:5, 193+6:48:6:0:174
