 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, rowcost
Eb major (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:1:1, 4+0:0:1:1:1, 3+0:0:2:0:0, 10+1:0:1:2:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 11+0:4:0:1:5, 3+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:2, 9+0:2:1:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:2:1:0:2, 3+0:1:0:0:2, 5+0:3:1:0:4, 5+0:3:1:0:4, 5+1:2:1:0:2, 4+1:1:2:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 104+3:20:13:5:40
A major (3#), 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:1, 5+0:3:1:0:2, 6+0:4:0:0:3, 5+0:4:0:0:3, 5+0:4:0:0:3, 5+0:4:0:0:3, 5+0:4:0:0:3, 5+0:3:0:0:3, 8+0:6:1:1:4, 8+0:6:1:1:4, 5+0:4:2:0:4, 13+1:9:1:2:6, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:0:1:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 6+0:4:1:0:4, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:2, 4+0:2:1:0:3, 5+0:2:0:0:3, 2+0:0:1:0:1, 2+0:0:1:0:1, 6+1:3:1:0:3, 6+1:4:2:0:3, 3+0:3:0:0:2, 0+0:0:0:0:0, 154+3:89:13:5:68
C minor (3b), 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 5+0:0:1:1:2, 5+0:0:1:1:2, 3+0:0:2:0:2, 11+1:0:1:2:4, 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 10+0:4:0:1:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 8+0:2:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:2:1:0:1, 2+0:1:0:0:1, 4+0:3:1:0:2, 4+0:3:1:0:2, 5+1:2:1:0:3, 5+1:1:2:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 115+3:20:13:5:33
F# minor (3#), 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 3+0:1:0:0:3, 4+0:2:0:0:3, 5+0:3:1:0:4, 6+0:4:0:0:5, 5+0:4:0:0:5, 5+0:4:0:0:4, 5+0:4:0:0:5, 5+0:4:0:0:5, 5+0:3:0:0:5, 8+0:5:1:1:5, 8+0:5:1:1:5, 5+0:4:2:0:4, 13+1:9:1:2:7, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:1:0:1:5, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 7+0:3:0:0:4, 3+0:1:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:1, 5+0:3:0:0:4, 4+0:2:0:0:3, 5+0:2:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+1:3:1:0:4, 6+1:4:2:0:4, 3+0:3:0:0:3, 0+0:0:0:0:0, 158+3:86:9:5:112
Ab major (4b), 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:1:1, 3+0:0:1:1:1, 2+0:0:2:0:0, 9+1:0:1:2:3, 5+0:1:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 12+0:4:0:1:5, 3+0:0:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:3, 10+0:2:1:0:5, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:2:1:0:2, 2+0:1:0:0:2, 5+0:3:1:0:5, 5+0:3:1:0:5, 5+1:2:1:0:3, 5+1:1:2:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 110+3:20:13:5:56
E major (4#), 5+0:2:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:3:1:0:3, 6+0:4:0:0:4, 5+0:4:0:0:4, 5+0:4:0:0:4, 5+0:4:0:0:4, 5+0:4:0:0:4, 5+0:3:0:0:3, 8+0:5:1:1:4, 8+0:5:1:1:4, 5+0:4:2:0:4, 13+1:9:1:2:7, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:1:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:1:0:4, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 5+0:3:0:0:3, 5+0:2:1:0:3, 5+0:2:0:0:2, 1+0:0:1:0:1, 1+0:0:1:0:1, 6+1:3:1:0:3, 7+1:4:2:0:4, 4+0:3:0:0:3, 1+0:0:0:0:0, 170+3:86:13:5:87
F minor (4b), 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:1:2, 3+0:0:1:1:2, 3+0:0:2:0:2, 10+1:0:1:2:3, 5+0:1:0:0:1, 0+0:0:0:0:0, 5+0:1:0:0:1, 11+0:4:0:1:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 9+0:2:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:1:0:2, 2+0:1:0:0:1, 5+0:3:1:0:3, 5+0:3:1:0:3, 6+1:2:1:0:3, 5+1:1:2:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 122+3:20:13:5:32
C# minor (4#), 5+0:2:0:0:4, 4+0:2:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 6+0:3:1:0:5, 6+0:4:0:0:5, 5+0:4:0:0:5, 5+0:4:0:0:5, 5+0:4:0:0:5, 5+0:4:0:0:5, 5+0:3:0:0:5, 8+0:5:1:1:6, 8+0:5:1:1:6, 5+0:4:2:0:4, 13+1:9:1:2:8, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:1:3, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:2, 8+0:3:1:0:4, 4+0:1:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:2, 5+0:3:0:0:4, 5+0:2:1:0:3, 6+0:2:0:0:4, 2+0:0:1:0:0, 2+0:0:1:0:0, 6+1:3:1:0:4, 7+1:4:2:0:4, 4+0:3:0:0:3, 1+0:0:0:0:0, 180+3:86:13:5:127
Db major (5b), 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:1:0, 4+0:0:1:1:0, 2+0:0:2:0:0, 8+1:0:1:2:4, 5+0:1:0:0:4, 0+0:0:0:0:0, 5+0:1:0:0:4, 12+0:4:0:1:7, 4+0:0:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:3, 10+0:2:1:0:6, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:1, 3+0:2:1:0:3, 3+0:1:0:0:2, 5+0:3:1:0:5, 5+0:3:1:0:5, 4+1:2:1:0:3, 5+1:1:2:0:3, 1+0:0:0:0:1, 1+0:0:0:0:1, 117+3:20:13:5:74
B major (5#), 6+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:1:0:0:2, 5+0:2:0:0:3, 6+0:3:1:0:4, 6+0:4:0:0:5, 5+0:4:0:0:4, 5+0:4:0:0:5, 5+0:4:0:0:5, 5+0:4:0:0:5, 5+0:3:0:0:4, 8+0:5:1:1:5, 8+0:5:1:1:5, 5+0:4:2:0:4, 13+1:9:1:2:7, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:1:4, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 8+0:3:1:0:3, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:1, 6+0:3:0:0:3, 5+0:2:1:0:2, 5+0:2:0:0:3, 2+0:0:1:0:0, 2+0:0:1:0:0, 7+1:3:1:0:4, 7+1:4:2:0:4, 4+0:3:0:0:3, 1+0:0:0:0:0, 185+3:86:13:5:99
Bb minor (5b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:1:1, 5+0:0:1:1:1, 3+0:0:2:0:1, 9+1:0:1:2:3, 4+0:1:0:0:2, 0+0:0:0:0:0, 4+0:1:0:0:2, 12+0:4:0:1:4, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 9+0:2:1:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:1:0:2, 4+0:1:0:0:2, 4+0:3:1:0:4, 4+0:3:1:0:4, 3+1:2:1:0:2, 6+1:1:2:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 112+3:20:13:5:37
G# minor (5#), 6+0:2:0:0:5, 5+0:2:0:0:4, 5+0:2:0:0:5, 5+0:2:0:0:5, 5+0:2:0:0:5, 5+0:1:0:0:4, 5+0:2:0:0:5, 5+0:3:1:0:5, 6+0:4:0:0:6, 5+0:4:0:0:5, 5+0:4:0:0:5, 5+0:4:0:0:5, 5+0:4:0:0:5, 5+0:3:0:0:5, 8+0:5:1:1:6, 8+0:5:1:1:6, 5+0:4:2:0:4, 13+1:9:1:2:9, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 8+0:1:0:0:5, 3+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:2, 9+0:3:1:0:5, 5+0:1:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:3, 6+0:3:0:0:5, 6+0:2:1:0:4, 5+0:2:0:0:4, 3+0:0:1:0:0, 3+0:0:1:0:0, 7+1:3:1:0:4, 7+1:4:2:0:5, 4+0:3:0:0:4, 1+0:0:0:0:1, 191+3:86:13:4:148
Gb major (6b), 4+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:1:1, 3+0:0:0:1:1, 1+0:0:1:0:0, 8+1:0:1:2:4, 5+0:1:0:0:4, 0+0:0:0:0:0, 5+0:1:0:0:4, 12+0:5:0:1:7, 5+0:0:0:0:3, 1+0:0:0:0:1, 5+0:0:0:0:3, 11+0:2:1:0:5, 3+0:0:0:0:3, 3+0:0:0:0:3, 4+0:0:0:0:4, 3+0:0:0:0:2, 4+0:2:1:0:3, 3+0:1:0:0:3, 5+0:3:1:0:5, 5+0:3:1:0:5, 3+1:2:0:0:3, 4+1:1:1:0:3, 1+0:0:0:0:1, 1+0:0:0:0:1, 124+3:21:7:5:86
F# major (6#), 6+0:2:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:1:0:0:3, 5+0:2:0:0:3, 6+0:3:1:0:4, 6+0:4:0:0:5, 5+0:4:0:0:5, 5+0:4:0:0:4, 5+0:4:0:0:5, 5+0:4:0:0:5, 5+0:3:0:0:5, 8+0:5:1:1:5, 8+0:5:1:1:5, 5+0:4:2:0:4, 13+1:9:1:2:7, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:1:5, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 9+0:3:0:0:4, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:1, 6+0:3:0:0:4, 5+0:2:0:0:3, 5+0:2:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+1:3:1:0:4, 7+1:4:2:0:4, 4+0:3:0:0:3, 1+0:0:0:0:0, 189+3:86:9:5:112
Eb minor (6b), 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:1:1, 4+0:0:0:1:1, 2+0:0:1:0:0, 9+1:0:1:2:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 11+0:5:0:1:6, 5+0:0:0:0:1, 1+0:0:0:0:1, 5+0:0:0:0:1, 10+0:2:1:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:0, 3+0:2:1:0:2, 4+0:1:0:0:2, 5+0:3:1:0:4, 5+0:3:1:0:4, 3+1:2:0:0:2, 3+1:1:1:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 118+3:21:7:5:37
D# minor (6#), 6+0:2:0:0:6, 5+0:2:0:0:5, 5+0:2:0:0:5, 5+0:2:0:0:5, 5+0:2:0:0:5, 5+0:1:0:0:5, 5+0:2:0:0:5, 6+0:3:1:0:6, 6+0:4:0:0:5, 5+0:4:0:0:5, 5+0:4:0:0:4, 5+0:4:0:0:5, 5+0:4:0:0:5, 5+0:3:0:0:5, 8+0:5:1:1:6, 8+0:5:1:1:6, 5+0:4:2:0:4, 12+1:9:1:2:9, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:2, 9+0:1:0:1:5, 4+0:0:0:0:3, 1+0:0:0:0:0, 4+0:0:0:0:3, 9+0:3:0:0:6, 5+0:1:0:0:5, 5+0:1:0:0:5, 5+0:1:0:0:4, 6+0:3:0:0:6, 5+0:2:0:0:4, 5+0:2:0:0:4, 1+0:0:0:0:1, 1+0:0:0:0:1, 7+1:3:1:0:5, 7+1:4:2:0:5, 4+0:3:0:0:4, 0+0:0:0:0:0, 191+3:86:9:5:161
