 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C major (0), 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:1, 9+0:0:1:0:2, 9+1:0:1:0:2, 6+0:0:1:0:2, 4+0:0:0:0:1, 10+2:0:2:1:5, 7+1:0:0:0:2, 5+0:0:1:0:3, 7+1:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 107+5:0:7:1:26
A minor (0), 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:1:0:3, 9+0:0:1:0:6, 9+1:0:1:0:5, 6+0:0:1:0:5, 4+0:0:0:0:2, 10+2:0:2:1:5, 6+1:0:0:0:4, 6+0:0:1:0:3, 8+1:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 121+5:0:7:1:52
A minor mel (0), 5+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:0, 7+0:0:1:0:3, 10+0:0:1:0:6, 10+1:0:1:0:5, 7+0:0:1:0:5, 5+0:0:0:0:2, 10+2:0:2:1:5, 7+1:0:0:0:4, 7+0:0:1:0:3, 7+1:0:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 142+5:0:7:1:52
C major blues (0), 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:0:1, 10+0:0:1:0:2, 10+1:0:1:0:2, 7+0:0:1:0:2, 5+0:0:0:0:1, 10+2:0:2:1:5, 10+1:0:0:0:2, 7+0:0:1:0:3, 8+1:0:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 137+5:0:7:1:26
A minor blues (0), 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:0:1, 10+0:0:1:0:2, 10+1:0:1:0:2, 7+0:0:1:0:2, 5+0:0:0:0:1, 10+2:0:2:1:5, 10+1:0:0:0:2, 7+0:0:1:0:3, 8+1:0:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 137+5:0:7:1:26
C dorian (0), 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:0:1, 10+0:0:1:0:2, 10+1:0:1:0:2, 7+0:0:1:0:2, 5+0:0:0:0:1, 10+2:0:2:1:5, 8+1:0:0:0:2, 6+0:0:1:0:3, 6+1:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 128+5:0:7:1:26
C phrygian (0), 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:1, 8+0:0:1:0:2, 8+1:0:1:0:2, 5+0:0:1:0:2, 3+0:0:0:0:1, 10+2:0:2:1:5, 8+1:0:0:0:2, 6+0:0:1:0:3, 8+1:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 94+5:0:7:1:26
C lydian (0), 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:0:1, 10+0:0:1:0:2, 10+1:0:1:0:2, 7+0:0:1:0:2, 5+0:0:0:0:1, 10+2:0:2:1:5, 8+1:0:0:0:2, 6+0:0:1:0:3, 6+1:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 128+5:0:7:1:26
C mixolydian (0), 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:1, 8+0:0:1:0:2, 8+1:0:1:0:2, 5+0:0:1:0:2, 3+0:0:0:0:1, 10+2:0:2:1:5, 8+1:0:0:0:2, 6+0:0:1:0:3, 8+1:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 94+5:0:7:1:26
C aeolian (0), 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:1, 9+0:0:1:0:2, 9+1:0:1:0:2, 6+0:0:1:0:2, 4+0:0:0:0:1, 10+2:0:2:1:5, 7+1:0:0:0:2, 5+0:0:1:0:3, 7+1:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 107+5:0:7:1:26
