 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, rowcost
C locrian (0), 1+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:3, 4+0:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:4, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:3, 4+0:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:4, 1+0:0:0:0:1, 4+0:0:1:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 7+0:0:1:1:3, 0+0:0:0:0:0, 84+0:0:12:3:37
F major (1b), 2+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:2:0:3, 5+0:0:1:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 3+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:2:0:3, 5+0:0:1:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:4, 2+0:0:0:0:1, 5+0:0:1:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 8+0:0:1:1:3, 1+0:0:0:0:0, 110+0:0:12:3:37
G major (1#), 4+0:0:0:0:1, 6+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:1:1:4, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 5+0:0:1:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:1:1:4, 3+0:0:0:0:1, 7+0:0:1:0:2, 5+0:0:0:0:1, 6+0:0:0:0:1, 9+0:0:1:1:3, 2+0:0:0:0:0, 150+0:0:12:3:37
D minor (1b), 2+0:0:0:0:1, 5+0:0:0:0:3, 6+0:0:2:0:5, 5+0:1:1:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 8+0:0:1:1:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:1:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:1:0:3, 3+0:0:1:0:3, 3+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 6+0:0:2:0:5, 5+0:1:1:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 8+0:0:1:1:4, 2+0:0:0:0:1, 5+0:0:1:0:4, 3+0:0:0:0:3, 5+0:0:0:0:3, 8+0:0:1:1:4, 1+0:0:0:0:0, 120+0:5:12:3:65
E minor (1#), 4+0:0:1:1:2, 6+0:5:0:0:5, 7+0:7:2:0:7, 6+0:4:1:0:4, 6+0:3:0:0:3, 2+0:2:0:0:2, 10+0:7:1:1:6, 4+0:3:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:3, 3+0:3:0:0:3, 3+0:3:0:0:3, 3+0:2:0:0:2, 5+0:4:1:0:4, 5+0:3:1:0:3, 5+0:4:0:0:4, 6+0:4:0:0:4, 6+0:5:0:0:5, 7+0:7:2:0:7, 6+0:4:1:0:4, 6+0:3:0:0:3, 2+0:2:0:0:2, 10+0:7:1:1:6, 4+0:3:0:0:3, 7+0:6:1:0:6, 5+0:4:0:0:4, 6+0:5:0:0:5, 10+0:7:1:1:6, 3+0:2:0:0:2, 161+0:118:13:4:117
D minor mel (1b), 3+0:0:0:0:1, 6+0:0:0:0:3, 7+0:0:2:0:5, 6+0:1:1:0:2, 5+0:1:0:0:1, 3+0:0:0:0:0, 8+0:0:1:1:4, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:1:0:3, 4+0:0:1:0:3, 4+0:0:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:3, 7+0:0:2:0:5, 6+0:1:1:0:2, 5+0:1:0:0:1, 3+0:0:0:0:0, 8+0:0:1:1:4, 3+0:0:0:0:1, 6+0:0:1:0:4, 4+0:0:0:0:3, 6+0:0:0:0:3, 8+0:0:1:1:4, 2+0:0:0:0:0, 145+0:5:12:3:65
E minor mel (1#), 4+0:0:1:1:2, 7+0:5:0:0:5, 7+0:7:2:0:7, 6+0:4:1:0:4, 7+0:3:0:0:3, 3+0:2:0:0:2, 10+0:7:1:1:6, 4+0:3:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:3, 3+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 5+0:4:1:0:4, 5+0:3:1:0:3, 5+0:4:0:0:4, 7+0:4:0:0:4, 7+0:5:0:0:5, 7+0:7:2:0:7, 6+0:4:1:0:4, 7+0:3:0:0:3, 3+0:2:0:0:2, 10+0:7:1:1:6, 4+0:3:0:0:3, 7+0:6:1:0:6, 5+0:4:0:0:4, 7+0:5:0:0:5, 10+0:7:1:1:6, 3+0:2:0:0:2, 171+0:118:13:4:117
F major blues (1b), 3+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:2:0:2, 6+0:0:1:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:1:1:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:1, 5+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:2:0:2, 6+0:0:1:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:1:1:3, 3+0:0:0:0:0, 6+0:0:1:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 8+0:0:1:1:2, 2+0:0:0:0:0, 136+0:2:12:3:17
G major blues (1#), 4+0:2:0:0:1, 7+0:4:0:0:2, 7+0:6:2:0:4, 6+0:4:1:0:2, 6+0:2:0:0:0, 3+0:1:0:0:0, 9+0:6:1:1:3, 3+0:2:0:0:1, 4+0:2:0:0:1, 3+0:2:0:0:1, 5+0:3:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:0, 4+0:2:0:0:0, 5+0:4:1:0:2, 5+0:3:1:0:2, 5+0:3:0:0:2, 6+0:3:0:0:1, 7+0:4:0:0:2, 7+0:6:2:0:4, 6+0:4:1:0:2, 6+0:2:0:0:0, 3+0:1:0:0:0, 9+0:6:1:1:3, 3+0:2:0:0:1, 7+0:5:1:0:3, 5+0:3:0:0:2, 7+0:4:0:0:2, 9+0:6:1:1:3, 2+0:1:0:0:0, 161+0:97:12:3:46
D minor blues (1b), 3+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:2:0:2, 6+0:0:1:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:1:1:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:1, 5+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:2:0:2, 6+0:0:1:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:1:1:3, 3+0:0:0:0:0, 6+0:0:1:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 8+0:0:1:1:2, 2+0:0:0:0:0, 136+0:2:12:3:17
E minor blues (1#), 4+0:2:0:0:1, 7+0:4:0:0:2, 7+0:6:2:0:4, 6+0:4:1:0:2, 6+0:2:0:0:0, 3+0:1:0:0:0, 9+0:6:1:1:3, 3+0:2:0:0:1, 4+0:2:0:0:1, 3+0:2:0:0:1, 5+0:3:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:0, 4+0:2:0:0:0, 5+0:4:1:0:2, 5+0:3:1:0:2, 5+0:3:0:0:2, 6+0:3:0:0:1, 7+0:4:0:0:2, 7+0:6:2:0:4, 6+0:4:1:0:2, 6+0:2:0:0:0, 3+0:1:0:0:0, 9+0:6:1:1:3, 3+0:2:0:0:1, 7+0:5:1:0:3, 5+0:3:0:0:2, 7+0:4:0:0:2, 9+0:6:1:1:3, 2+0:1:0:0:0, 161+0:97:12:3:46
F dorian (1b), 3+0:0:0:0:1, 5+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:1:4, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 4+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:1:4, 3+0:0:0:0:1, 6+0:0:1:0:2, 4+0:0:0:0:1, 5+0:0:0:0:1, 8+0:0:1:1:3, 2+0:0:0:0:0, 135+0:0:12:3:37
G dorian (1#), 4+0:3:0:0:1, 7+0:5:0:0:2, 7+0:7:2:0:4, 6+0:5:1:0:2, 6+0:3:0:0:0, 3+0:2:0:0:0, 9+0:7:1:1:3, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:1, 3+0:3:0:0:1, 4+0:3:0:0:0, 4+0:2:0:0:0, 5+0:4:1:0:2, 5+0:4:1:0:2, 5+0:4:0:0:2, 6+0:4:0:0:1, 7+0:5:0:0:2, 7+0:7:2:0:4, 6+0:5:1:0:2, 6+0:3:0:0:0, 3+0:2:0:0:0, 9+0:7:1:1:3, 3+0:3:0:0:1, 7+0:6:1:0:3, 5+0:4:0:0:2, 7+0:5:0:0:2, 9+0:7:1:1:3, 2+0:2:0:0:0, 160+0:125:12:3:46
F phrygian (1b), 1+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:3, 4+0:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:4, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:3, 4+0:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:4, 1+0:0:0:0:1, 4+0:0:1:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 7+0:0:1:1:3, 0+0:0:0:0:0, 84+0:0:12:3:37
G phrygian (1#), 3+0:0:0:0:1, 5+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:1:4, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 4+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:1:4, 3+0:0:0:0:1, 6+0:0:1:0:2, 4+0:0:0:0:1, 5+0:0:0:0:1, 8+0:0:1:1:3, 2+0:0:0:0:0, 135+0:0:12:3:37
F lydian (1b), 3+0:0:0:0:1, 5+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:1:4, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 4+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:1:4, 3+0:0:0:0:1, 6+0:0:1:0:2, 4+0:0:0:0:1, 5+0:0:0:0:1, 8+0:0:1:1:3, 2+0:0:0:0:0, 135+0:0:12:3:37
G lydian (1#), 4+0:3:0:0:1, 7+0:5:0:0:2, 7+0:7:2:0:4, 6+0:5:1:0:2, 6+0:3:0:0:0, 3+0:2:0:0:0, 9+0:7:1:1:3, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:1, 3+0:3:0:0:1, 4+0:3:0:0:0, 4+0:2:0:0:0, 5+0:4:1:0:2, 5+0:4:1:0:2, 5+0:4:0:0:2, 6+0:4:0:0:1, 7+0:5:0:0:2, 7+0:7:2:0:4, 6+0:5:1:0:2, 6+0:3:0:0:0, 3+0:2:0:0:0, 9+0:7:1:1:3, 3+0:3:0:0:1, 7+0:6:1:0:3, 5+0:4:0:0:2, 7+0:5:0:0:2, 9+0:7:1:1:3, 2+0:2:0:0:0, 160+0:125:12:3:46
F mixolydian (1b), 1+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:3, 4+0:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:4, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:3, 4+0:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:4, 1+0:0:0:0:1, 4+0:0:1:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 7+0:0:1:1:3, 0+0:0:0:0:0, 84+0:0:12:3:37
G mixolydian (1#), 3+0:0:0:0:1, 5+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:1:4, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 4+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:1:4, 3+0:0:0:0:1, 6+0:0:1:0:2, 4+0:0:0:0:1, 5+0:0:0:0:1, 8+0:0:1:1:3, 2+0:0:0:0:0, 135+0:0:12:3:37
F aeolian (1b), 2+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:2:0:3, 5+0:0:1:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 3+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:2:0:3, 5+0:0:1:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:4, 2+0:0:0:0:1, 5+0:0:1:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 8+0:0:1:1:3, 1+0:0:0:0:0, 110+0:0:12:3:37
G aeolian (1#), 4+0:0:0:0:1, 6+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:1:1:4, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 5+0:0:1:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:1:1:4, 3+0:0:0:0:1, 7+0:0:1:0:2, 5+0:0:0:0:1, 6+0:0:0:0:1, 9+0:0:1:1:3, 2+0:0:0:0:0, 150+0:0:12:3:37
F locrian (1b), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:1:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:1:3, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:1:2, 0+0:0:0:0:0, 63+0:2:12:3:17
G locrian (1#), 2+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:2:0:3, 5+0:0:1:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 3+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:2:0:3, 5+0:0:1:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:4, 2+0:0:0:0:1, 5+0:0:1:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 8+0:0:1:1:3, 1+0:0:0:0:0, 110+0:0:12:3:37
