 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C major (0), 1+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:1:2:3, 3+0:0:0:0:0, 2+0:0:0:0:1, 8+0:0:0:1:2, 0+0:0:0:0:0, 6+1:0:0:0:1, 2+0:0:0:0:0, 6+1:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:0, 6+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:1:0:3, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:2:3, 3+0:0:0:0:0, 2+0:0:0:0:1, 8+0:0:0:1:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 87+2:0:3:6:22
A minor (0), 1+0:0:0:0:0, 4+0:0:0:0:2, 6+0:0:1:2:4, 4+0:0:0:0:2, 3+0:0:0:0:2, 9+0:0:0:1:5, 1+0:0:0:0:0, 7+1:0:0:0:1, 3+0:0:0:0:0, 7+1:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:1:2:4, 4+0:0:0:0:2, 3+0:0:0:0:2, 9+0:0:0:1:5, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 108+2:0:3:6:43
F major (1b), 0+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:2:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:1:1, 1+0:0:0:0:0, 5+1:2:0:0:2, 1+0:0:0:0:0, 5+1:2:0:0:2, 0+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:3:1:0:3, 3+0:2:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:1:2:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:0:1:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 74+2:11:3:6:19
G major (1#), 1+0:1:0:0:0, 4+0:3:0:0:1, 7+0:6:1:2:4, 4+0:3:0:0:1, 3+0:1:0:0:1, 9+0:8:0:1:3, 1+0:0:0:0:0, 7+1:2:0:0:1, 3+0:1:0:0:0, 7+1:3:0:0:1, 2+0:1:0:0:0, 6+0:3:0:0:0, 4+0:3:0:0:1, 7+0:4:0:0:1, 2+0:2:0:0:0, 3+0:0:1:0:2, 1+0:0:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 7+0:6:1:2:4, 4+0:3:0:0:1, 3+0:1:0:0:1, 9+0:8:0:1:3, 1+0:0:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 108+2:67:3:6:25
D minor (1b), 0+0:0:0:0:0, 3+0:0:0:0:1, 7+0:0:1:2:4, 3+0:0:0:0:1, 3+0:0:0:0:1, 8+0:0:0:1:4, 2+0:0:0:0:0, 6+1:2:0:0:1, 1+0:0:0:0:0, 6+1:2:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:2, 1+0:0:0:0:0, 3+0:2:1:0:2, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:1:2:4, 3+0:0:0:0:1, 3+0:0:0:0:1, 10+0:0:0:1:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 94+2:7:3:6:29
E minor (1#), 1+0:0:0:0:0, 5+0:3:0:0:3, 8+0:6:1:2:4, 4+0:3:0:0:3, 4+0:1:0:0:1, 9+0:8:0:1:7, 2+0:0:0:0:0, 6+1:2:0:0:2, 4+0:1:0:0:1, 6+1:3:0:0:3, 3+0:1:0:0:1, 7+0:3:0:0:3, 5+0:3:0:0:3, 8+0:4:0:0:4, 3+0:2:0:0:2, 4+0:0:1:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:2:0:0:2, 4+0:2:0:0:2, 8+0:6:1:2:4, 4+0:3:0:0:3, 4+0:1:0:0:1, 10+0:8:0:1:7, 2+0:0:0:0:0, 4+0:2:0:0:2, 3+0:1:0:0:1, 126+2:66:3:6:61
Bb major (2b), 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:1:2:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 6+0:0:0:1:1, 1+0:0:0:0:1, 4+1:2:0:0:3, 1+0:0:0:0:1, 4+1:2:0:0:3, 0+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 5+0:3:1:0:4, 3+0:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:2:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 8+0:0:0:1:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 62+2:11:3:6:31
D major (2#), 1+0:1:0:0:0, 5+0:3:0:0:1, 8+0:6:1:2:4, 5+0:3:0:0:1, 4+0:1:0:0:2, 10+0:8:0:1:4, 2+0:0:0:0:0, 8+1:2:0:0:1, 3+0:1:0:0:0, 8+1:3:0:0:1, 3+0:1:0:0:0, 7+0:3:0:0:1, 5+0:3:0:0:1, 8+0:4:0:0:2, 2+0:2:0:0:0, 2+0:0:1:0:2, 0+0:0:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 8+0:6:1:2:4, 5+0:3:0:0:1, 4+0:1:0:0:2, 10+0:8:0:1:4, 2+0:0:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 128+2:67:3:6:31
G minor (2b), 0+0:0:0:0:0, 2+0:0:0:0:1, 7+0:0:1:2:4, 2+0:0:0:0:1, 3+0:0:0:0:0, 7+0:0:0:1:3, 2+0:0:0:0:0, 5+1:1:0:0:1, 2+0:0:0:0:0, 5+1:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:1, 0+0:0:0:0:0, 5+0:3:1:0:2, 2+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:1:2:4, 2+0:0:0:0:1, 3+0:0:0:0:0, 9+0:0:0:1:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 83+2:8:3:6:23
B minor (2#), 0+0:0:0:0:0, 6+0:3:0:0:4, 9+0:6:1:2:5, 6+0:3:0:0:4, 4+0:1:0:0:2, 10+0:8:0:1:8, 3+0:0:0:0:1, 9+1:2:0:0:4, 4+0:1:0:0:2, 9+1:3:0:0:4, 3+0:1:0:0:2, 7+0:3:0:0:4, 5+0:3:0:0:3, 8+0:4:0:0:5, 2+0:2:0:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:2:0:0:3, 9+0:6:1:2:5, 6+0:3:0:0:4, 4+0:1:0:0:2, 10+0:8:0:1:8, 3+0:0:0:0:1, 5+0:2:0:0:3, 3+0:1:0:0:2, 143+2:66:3:6:84
