 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
C major (0), 0+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 11+2:0:2:0:3, 6+0:0:0:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 6+1:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:1:0:1, 13+2:0:1:1:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 10+2:0:1:0:2, 2+0:0:0:0:0, 106+9:0:6:1:22
A minor (0), 0+0:0:0:0:0, 2+0:0:0:0:0, 8+1:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:3, 12+2:0:2:0:5, 5+0:0:0:0:0, 3+0:0:1:0:2, 3+0:0:0:0:1, 5+1:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:2, 6+0:0:1:0:4, 14+2:0:1:1:6, 4+0:0:0:0:2, 2+0:0:0:0:0, 8+1:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:3, 11+2:0:1:0:4, 2+0:0:0:0:1, 125+9:0:6:1:44
A minor mel (0), 1+0:0:0:0:0, 3+0:0:0:0:0, 7+1:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 6+0:0:0:0:3, 13+2:0:2:0:5, 6+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:0:0:1, 6+1:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 7+0:0:1:0:4, 15+2:0:1:1:6, 5+0:0:0:0:2, 3+0:0:0:0:0, 7+1:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 6+0:0:0:0:3, 12+2:0:1:0:4, 3+0:0:0:0:1, 143+9:0:6:1:44
C major blues (0), 1+0:0:0:0:0, 2+0:0:0:0:0, 7+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 12+2:0:2:0:3, 7+0:0:0:0:2, 4+0:0:1:0:1, 2+0:0:0:0:0, 8+1:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:1:0:1, 14+2:0:1:1:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 7+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 11+2:0:1:0:2, 3+0:0:0:0:0, 128+9:0:6:1:22
A minor blues (0), 1+0:0:0:0:0, 2+0:0:0:0:0, 7+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 12+2:0:2:0:3, 7+0:0:0:0:2, 4+0:0:1:0:1, 2+0:0:0:0:0, 8+1:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:1:0:1, 14+2:0:1:1:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 7+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 11+2:0:1:0:2, 3+0:0:0:0:0, 128+9:0:6:1:22
C dorian (0), 1+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 12+2:0:2:0:3, 7+0:0:0:0:2, 4+0:0:1:0:1, 2+0:0:0:0:0, 7+1:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:1, 14+2:0:1:1:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 11+2:0:1:0:2, 3+0:0:0:0:0, 124+9:0:6:1:22
C phrygian (0), 0+0:0:0:0:0, 0+0:0:0:0:0, 6+1:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 10+2:0:2:0:3, 5+0:0:0:0:2, 2+0:0:1:0:1, 1+0:0:0:0:0, 7+1:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 12+2:0:1:1:4, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+1:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 9+2:0:1:0:2, 1+0:0:0:0:0, 83+9:0:6:1:22
C lydian (0), 1+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 12+2:0:2:0:3, 7+0:0:0:0:2, 4+0:0:1:0:1, 2+0:0:0:0:0, 7+1:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:1, 14+2:0:1:1:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 11+2:0:1:0:2, 3+0:0:0:0:0, 124+9:0:6:1:22
C mixolydian (0), 0+0:0:0:0:0, 0+0:0:0:0:0, 6+1:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 10+2:0:2:0:3, 5+0:0:0:0:2, 2+0:0:1:0:1, 1+0:0:0:0:0, 7+1:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 12+2:0:1:1:4, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+1:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 9+2:0:1:0:2, 1+0:0:0:0:0, 83+9:0:6:1:22
C aeolian (0), 0+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 11+2:0:2:0:3, 6+0:0:0:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 6+1:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:1:0:1, 13+2:0:1:1:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 10+2:0:1:0:2, 2+0:0:0:0:0, 106+9:0:6:1:22
