 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, rowcost
C major (0), 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 76+2:0:1:0:8
A minor (0), 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 6+1:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:1, 7+0:0:1:0:4, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 6+1:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 100+2:0:1:0:45
F major (1b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+1:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 5+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+1:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 57+2:3:1:0:4
G major (1#), 3+0:2:0:0:0, 4+0:3:0:0:0, 3+0:2:0:0:0, 6+1:3:0:0:1, 5+0:3:0:0:1, 4+0:2:0:0:0, 4+0:3:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 4+0:3:0:0:1, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 1+0:1:0:0:0, 6+0:6:1:0:3, 2+0:1:0:0:0, 4+0:3:0:0:0, 3+0:2:0:0:0, 4+0:3:0:0:0, 3+0:2:0:0:0, 6+1:3:0:0:1, 5+0:3:0:0:1, 4+0:2:0:0:0, 4+0:3:0:0:0, 3+0:2:0:0:0, 94+2:65:1:0:11
D minor (1b), 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+1:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:0, 5+0:1:1:0:3, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+1:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 76+2:4:1:0:22
E minor (1#), 3+0:2:0:0:2, 5+0:3:0:0:3, 3+0:2:0:0:2, 7+1:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 5+0:3:0:0:3, 3+0:2:0:0:2, 3+0:2:0:0:2, 5+0:3:0:0:3, 3+0:3:0:0:3, 5+0:3:0:0:3, 3+0:3:0:0:3, 2+0:1:0:0:1, 6+0:5:1:0:5, 2+0:1:0:0:1, 5+0:3:0:0:3, 3+0:2:0:0:2, 5+0:3:0:0:3, 3+0:2:0:0:2, 7+1:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 5+0:3:0:0:3, 3+0:2:0:0:2, 106+2:64:1:0:64
Bb major (2b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+1:1:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+1:1:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 40+2:3:1:0:6
D major (2#), 4+0:2:0:0:0, 4+0:3:0:0:1, 4+0:2:0:0:0, 6+1:3:0:0:2, 6+0:3:0:0:2, 5+0:2:0:0:0, 5+0:3:0:0:1, 4+0:2:0:0:0, 4+0:2:0:0:0, 5+0:3:0:0:2, 4+0:3:0:0:1, 5+0:3:0:0:2, 4+0:3:0:0:1, 2+0:1:0:0:0, 6+0:5:1:0:3, 3+0:1:0:0:0, 4+0:3:0:0:1, 4+0:2:0:0:0, 4+0:3:0:0:1, 4+0:2:0:0:0, 6+1:3:0:0:2, 6+0:3:0:0:2, 5+0:2:0:0:0, 5+0:3:0:0:1, 4+0:2:0:0:0, 113+2:64:1:0:22
G minor (2b), 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+1:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:1:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+1:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 58+2:2:1:0:11
B minor (2#), 5+0:2:0:0:3, 4+0:3:0:0:4, 5+0:2:0:0:3, 6+1:3:0:0:4, 6+0:3:0:0:4, 5+0:2:0:0:3, 6+0:3:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 3+0:1:0:0:1, 6+0:5:1:0:5, 4+0:1:0:0:2, 5+0:3:0:0:4, 5+0:2:0:0:3, 4+0:3:0:0:4, 5+0:2:0:0:3, 6+1:3:0:0:4, 6+0:3:0:0:4, 5+0:2:0:0:3, 6+0:3:0:0:4, 4+0:2:0:0:3, 122+2:64:1:0:83
