 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C major (0), 0+0:0:0:0:0, 7+1:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 7+1:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 7+2:0:1:0:2, 5+0:0:1:0:2, 4+0:0:0:0:0, 5+1:0:0:0:2, 2+0:0:0:0:0, 89+5:0:3:0:18
A minor (0), 1+0:0:0:0:0, 8+1:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:3, 6+0:0:0:0:1, 5+0:0:1:0:4, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 8+1:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:3, 7+1:0:1:1:4, 5+0:0:1:0:4, 4+0:0:0:0:1, 6+1:0:0:0:1, 3+0:0:0:0:2, 107+4:0:3:1:49
F major (1b), 1+0:0:0:0:0, 6+1:3:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:2, 4+0:0:1:0:1, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:2:0:0:2, 0+0:0:0:0:0, 3+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:3:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+2:1:1:0:2, 4+0:0:1:0:1, 5+0:1:0:0:1, 4+1:2:0:0:2, 3+0:0:0:0:0, 79+5:17:3:0:20
G major (1#), 1+0:0:0:0:0, 6+1:3:0:0:1, 4+0:3:0:0:0, 4+0:4:0:0:1, 6+0:2:0:0:3, 6+0:5:1:0:2, 3+0:2:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 5+0:4:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:0, 2+0:1:0:0:1, 3+0:2:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 6+1:3:0:0:1, 4+0:3:0:0:0, 4+0:4:0:0:1, 8+2:4:1:0:3, 6+0:5:1:0:2, 3+0:2:0:0:0, 6+1:2:0:0:1, 3+0:2:0:0:0, 102+5:63:3:0:18
D minor (1b), 1+0:0:0:0:0, 7+1:2:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:2:0:0:1, 4+0:0:1:0:3, 5+0:1:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:2, 4+0:2:0:0:1, 0+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+1:2:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 6+2:1:1:0:3, 4+0:0:1:0:3, 5+0:1:0:0:1, 3+1:1:0:0:1, 4+0:0:0:0:1, 92+5:14:3:0:29
E minor (1#), 2+0:0:0:0:0, 7+1:3:0:0:3, 5+0:3:0:0:3, 5+0:4:0:0:4, 6+0:2:0:0:2, 6+0:5:1:0:5, 4+0:2:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:2, 6+0:4:0:0:4, 3+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 3+0:1:0:0:1, 3+0:2:0:0:2, 3+0:1:0:0:1, 2+0:0:0:0:0, 7+1:3:0:0:3, 5+0:3:0:0:3, 5+0:4:0:0:4, 9+1:4:1:0:4, 6+0:5:1:0:5, 4+0:2:0:0:2, 7+1:2:0:0:2, 4+0:2:0:0:2, 125+4:63:3:0:63
Bb major (2b), 1+0:0:0:0:1, 5+1:3:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 3+0:0:1:0:0, 5+0:1:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:2:0:0:2, 0+0:0:0:0:0, 2+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+1:3:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+2:1:1:0:1, 3+0:0:1:0:0, 5+0:1:0:0:2, 3+1:2:0:0:2, 2+0:0:0:0:1, 63+5:17:3:0:24
D major (2#), 1+0:0:0:0:0, 7+1:3:0:0:1, 5+0:3:0:0:1, 5+0:4:0:0:2, 7+0:2:0:0:1, 6+0:5:1:0:3, 3+0:2:0:0:1, 3+0:2:0:0:0, 5+0:2:0:0:1, 5+0:4:0:0:2, 3+0:1:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:1, 3+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 7+1:3:0:0:1, 5+0:3:0:0:1, 5+0:4:0:0:2, 9+1:4:1:0:3, 6+0:5:1:0:3, 3+0:2:0:0:1, 5+1:2:0:0:1, 4+0:2:0:0:1, 116+4:63:3:0:29
G minor (2b), 2+0:0:0:0:0, 4+1:2:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 6+0:2:0:0:3, 4+0:0:1:0:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 1+0:1:0:0:1, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+1:2:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 8+2:1:1:0:3, 4+0:0:1:0:2, 4+0:0:0:0:0, 4+1:2:0:0:1, 3+0:0:0:0:0, 76+5:11:3:0:18
B minor (2#), 2+0:0:0:0:1, 6+1:3:0:0:3, 5+0:3:0:0:4, 5+0:4:0:0:4, 7+0:2:0:0:3, 6+0:5:1:0:6, 4+0:2:0:0:3, 3+0:2:0:0:3, 5+0:2:0:0:3, 5+0:4:0:0:5, 4+0:1:0:0:1, 2+0:1:0:0:2, 4+0:1:0:0:1, 3+0:2:0:0:3, 5+0:2:0:0:3, 3+0:1:0:0:2, 4+0:2:0:0:3, 3+0:1:0:0:2, 2+0:0:0:0:1, 6+1:3:0:0:3, 5+0:3:0:0:4, 5+0:4:0:0:4, 9+1:4:1:0:5, 6+0:5:1:0:6, 4+0:2:0:0:3, 6+1:2:0:0:3, 4+0:2:0:0:3, 123+4:63:3:0:84
