 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, rowcost
Eb major (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 6+2:2:1:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 6+1:1:0:0:2, 2+0:0:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:2:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 0+0:0:0:0:0, 44+3:9:1:0:16
A major (3#), 4+0:1:0:0:1, 5+0:3:0:0:2, 10+2:5:1:0:5, 2+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:1, 2+0:2:0:0:1, 3+0:1:0:0:0, 5+0:3:0:0:2, 3+0:2:0:0:1, 4+0:1:0:0:0, 3+0:1:0:0:0, 5+0:2:0:0:1, 8+1:3:0:0:3, 3+0:1:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:2, 6+0:1:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:1, 8+0:3:0:0:2, 1+0:1:0:0:0, 102+3:41:1:0:28
C minor (3b), 1+0:0:0:0:0, 3+0:0:0:0:0, 7+2:2:1:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+1:1:0:0:2, 3+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 56+3:9:1:0:8
F# minor (3#), 4+0:1:0:0:3, 5+0:3:0:0:4, 10+2:5:1:0:7, 2+0:0:0:0:1, 4+0:2:0:0:3, 4+0:1:0:0:3, 2+0:2:0:0:2, 3+0:1:0:0:2, 5+0:3:0:0:4, 4+0:2:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:4, 8+1:3:0:0:5, 4+0:1:0:0:2, 3+0:1:0:0:2, 4+0:1:0:0:3, 5+0:3:0:0:4, 6+0:1:0:0:3, 2+0:0:0:0:1, 4+0:2:0:0:3, 4+0:1:0:0:3, 8+0:3:0:0:4, 1+0:1:0:0:1, 105+3:41:1:0:72
Ab major (4b), 2+0:0:0:0:1, 1+0:0:0:0:1, 7+2:2:1:0:3, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 6+1:1:0:0:3, 3+0:0:0:0:2, 2+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 4+0:2:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:3, 0+0:0:0:0:0, 58+3:9:1:0:34
E major (4#), 5+0:1:0:0:1, 5+0:3:0:0:3, 11+2:5:1:0:5, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:1, 2+0:2:0:0:2, 4+0:1:0:0:1, 6+0:3:0:0:3, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 7+1:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 5+0:3:0:0:3, 7+0:1:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:1, 8+0:3:0:0:3, 1+0:1:0:0:1, 117+3:41:1:0:41
F minor (4b), 3+0:0:0:0:0, 2+0:0:0:0:0, 8+2:2:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+1:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 0+0:0:0:0:0, 71+3:9:1:0:10
C# minor (4#), 5+0:1:0:0:4, 5+0:3:0:0:5, 11+2:5:1:0:8, 4+0:0:0:0:2, 5+0:2:0:0:4, 5+0:1:0:0:4, 2+0:2:0:0:2, 4+0:1:0:0:3, 6+0:3:0:0:5, 4+0:2:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:5, 8+1:3:0:0:7, 4+0:1:0:0:3, 3+0:1:0:0:3, 5+0:1:0:0:4, 5+0:3:0:0:5, 7+0:1:0:0:4, 4+0:0:0:0:2, 5+0:2:0:0:4, 5+0:1:0:0:4, 8+0:3:0:0:5, 1+0:1:0:0:1, 120+3:41:1:0:94
Db major (5b), 3+0:0:0:0:2, 2+0:0:0:0:1, 8+2:2:1:0:4, 4+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:3, 5+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 7+1:1:0:0:3, 4+0:0:0:0:3, 3+0:1:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 5+0:2:0:0:4, 4+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:3, 0+0:0:0:0:0, 79+3:9:1:0:50
B major (5#), 6+0:1:0:0:2, 6+0:3:0:0:4, 12+2:5:1:0:6, 4+0:0:0:0:1, 5+0:2:0:0:2, 6+0:1:0:0:2, 2+0:2:0:0:2, 4+0:1:0:0:2, 7+0:3:0:0:3, 5+0:2:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:3, 8+1:3:0:0:4, 5+0:1:0:0:1, 4+0:1:0:0:2, 6+0:1:0:0:2, 6+0:3:0:0:4, 8+0:1:0:0:2, 4+0:0:0:0:1, 5+0:2:0:0:2, 6+0:1:0:0:2, 8+0:3:0:0:3, 1+0:1:0:0:1, 134+3:41:1:0:56
Bb minor (5b), 2+0:0:0:0:0, 1+0:0:0:0:0, 7+2:2:1:0:3, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+1:1:0:0:2, 3+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 0+0:0:0:0:0, 63+3:9:1:0:13
G# minor (5#), 6+0:1:0:0:5, 6+0:3:0:0:5, 12+2:5:1:0:9, 4+0:0:0:0:3, 5+0:2:0:0:5, 6+0:1:0:0:5, 2+0:2:0:0:2, 4+0:1:0:0:4, 8+0:3:0:0:6, 6+0:2:0:0:4, 6+0:1:0:0:5, 4+0:1:0:0:4, 6+0:2:0:0:5, 8+1:3:0:0:7, 5+0:1:0:0:4, 4+0:1:0:0:3, 6+0:1:0:0:5, 6+0:3:0:0:5, 8+0:1:0:0:5, 4+0:0:0:0:3, 5+0:2:0:0:5, 6+0:1:0:0:5, 8+0:3:0:0:5, 1+0:1:0:0:1, 136+3:41:1:0:110
Gb major (6b), 4+0:0:0:0:3, 2+0:0:0:0:2, 9+2:2:1:0:5, 4+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:2, 6+0:1:0:0:4, 6+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 8+1:1:0:0:5, 5+0:0:0:0:4, 3+0:1:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:2, 6+0:2:0:0:5, 4+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:3, 5+0:1:0:0:4, 0+0:0:0:0:0, 95+3:9:1:0:72
F# major (6#), 6+0:1:0:0:3, 6+0:3:0:0:4, 12+2:5:1:0:7, 4+0:0:0:0:1, 5+0:2:0:0:3, 6+0:1:0:0:3, 2+0:2:0:0:2, 4+0:1:0:0:2, 7+0:3:0:0:4, 6+0:2:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:2:0:0:4, 8+1:3:0:0:5, 6+0:1:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:3, 6+0:3:0:0:4, 8+0:1:0:0:3, 4+0:0:0:0:1, 5+0:2:0:0:3, 6+0:1:0:0:3, 8+0:3:0:0:4, 1+0:1:0:0:1, 137+3:41:1:0:72
Eb minor (6b), 3+0:0:0:0:0, 3+0:0:0:0:0, 8+2:2:1:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 8+1:1:0:0:2, 4+0:0:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:2, 0+0:0:0:0:0, 81+3:9:1:0:16
D# minor (6#), 6+0:1:0:0:6, 6+0:3:0:0:6, 12+2:5:1:0:10, 4+0:0:0:0:4, 5+0:2:0:0:5, 6+0:1:0:0:6, 2+0:2:0:0:2, 4+0:1:0:0:4, 7+0:3:0:0:7, 6+0:2:0:0:5, 6+0:1:0:0:6, 5+0:1:0:0:4, 6+0:2:0:0:6, 8+1:3:0:0:8, 6+0:1:0:0:5, 5+0:1:0:0:4, 6+0:1:0:0:6, 6+0:3:0:0:6, 8+0:1:0:0:6, 4+0:0:0:0:4, 5+0:2:0:0:5, 6+0:1:0:0:6, 8+0:3:0:0:6, 1+0:1:0:0:1, 138+3:41:1:0:128
Cb major (7b), 5+0:0:0:0:4, 3+0:0:0:0:2, 10+2:2:0:0:6, 5+0:0:0:0:4, 3+0:0:0:0:3, 5+0:0:0:0:4, 0+0:0:0:0:0, 3+0:0:0:0:2, 6+0:1:0:0:5, 6+0:1:0:0:5, 5+0:0:0:0:4, 4+0:0:0:0:4, 4+0:0:0:0:3, 9+1:1:0:0:6, 5+0:0:0:0:5, 4+0:1:0:0:3, 5+0:0:0:0:4, 3+0:0:0:0:2, 7+0:2:0:0:6, 5+0:0:0:0:4, 3+0:0:0:0:3, 5+0:0:0:0:4, 5+0:1:0:0:5, 0+0:0:0:0:0, 110+3:9:0:0:88
C# major (7#), 6+0:1:0:0:4, 6+0:3:0:0:5, 12+2:5:1:0:8, 5+0:0:0:0:2, 5+0:2:0:0:4, 6+0:1:0:0:4, 2+0:2:0:0:2, 4+0:1:0:0:3, 7+0:3:0:0:5, 6+0:2:0:0:3, 6+0:1:0:0:4, 5+0:1:0:0:3, 6+0:2:0:0:5, 9+1:3:0:0:7, 6+0:1:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:4, 6+0:3:0:0:5, 8+0:1:0:0:4, 5+0:0:0:0:2, 5+0:2:0:0:4, 6+0:1:0:0:4, 8+0:3:0:0:5, 1+0:1:0:0:1, 140+3:41:1:0:94
Ab minor (7b), 4+0:0:0:0:1, 2+0:0:0:0:1, 9+2:2:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 8+1:1:0:0:3, 4+0:0:0:0:2, 3+0:1:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 6+0:2:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:3, 0+0:0:0:0:0, 89+3:9:0:0:34
A# minor (7#), 6+0:1:0:0:6, 6+0:3:0:0:6, 12+2:5:1:0:10, 5+0:0:0:0:4, 5+0:2:0:0:5, 6+0:1:0:0:6, 2+0:2:0:0:2, 4+0:1:0:0:4, 7+0:3:0:0:7, 6+0:2:0:0:6, 6+0:1:0:0:6, 5+0:1:0:0:5, 6+0:2:0:0:6, 9+1:3:0:0:8, 6+0:1:0:0:6, 4+0:1:0:0:4, 6+0:1:0:0:6, 6+0:3:0:0:6, 8+0:1:0:0:6, 5+0:0:0:0:4, 5+0:2:0:0:5, 6+0:1:0:0:6, 8+0:3:0:0:7, 1+0:1:0:0:1, 140+3:41:1:0:132
