 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
Eb major (3b), 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 3+1:2:1:0:2, 2+0:0:0:0:1, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 1+0:0:0:0:0, 5+1:1:0:0:2, 4+1:2:1:0:3, 4+1:1:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 3+1:2:1:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 69+5:15:3:0:40
A major (3#), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+1:1:1:0:1, 5+0:1:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:1, 8+1:3:0:0:3, 6+1:2:1:0:2, 7+1:3:0:0:3, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+1:1:1:0:1, 5+0:1:0:0:0, 3+0:0:0:0:0, 100+5:19:3:0:12
C minor (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 4+1:2:1:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+1:1:0:0:2, 5+1:2:1:0:2, 3+1:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 4+1:2:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 70+5:15:3:0:11
F# minor (3#), 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:1:0:0:3, 5+0:1:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+1:1:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:2:0:0:4, 8+1:3:0:0:5, 7+1:2:0:0:3, 7+1:3:0:0:5, 4+0:1:0:0:3, 4+0:0:0:0:2, 3+0:1:0:0:3, 5+0:1:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+1:1:0:0:3, 5+0:1:0:0:3, 3+0:0:0:0:2, 112+5:19:0:0:66
Ab major (4b), 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+1:2:1:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 2+0:0:0:0:1, 5+1:1:0:0:2, 5+1:2:1:0:4, 5+1:1:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+1:2:1:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 94+5:15:3:0:64
E major (4#), 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 7+1:1:1:0:2, 6+0:1:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 6+0:2:0:0:2, 7+1:3:0:0:3, 7+1:2:1:0:3, 8+1:3:0:0:3, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 7+1:1:1:0:2, 6+0:1:0:0:1, 4+0:0:0:0:0, 123+5:18:3:0:21
F minor (4b), 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 4+1:2:1:0:2, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 6+1:1:0:0:1, 4+1:2:1:0:2, 6+1:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 4+1:2:1:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 84+5:15:3:0:15
C# minor (4#), 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 7+1:1:1:0:4, 6+0:1:0:0:4, 6+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 6+0:0:0:0:3, 6+0:2:0:0:5, 8+1:3:0:0:6, 7+1:2:1:0:4, 9+1:3:0:0:6, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 7+1:1:1:0:4, 6+0:1:0:0:4, 4+0:0:0:0:3, 132+5:18:3:0:84
Db major (5b), 4+0:0:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:3, 5+0:1:0:0:4, 5+1:2:1:0:4, 4+0:0:0:0:3, 6+0:1:0:0:5, 6+0:1:0:0:5, 5+0:1:0:0:5, 6+0:1:0:0:5, 6+0:1:0:0:5, 3+0:0:0:0:2, 4+1:1:0:0:3, 6+1:2:1:0:5, 4+1:1:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:3, 5+0:1:0:0:4, 5+1:2:1:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 111+5:15:3:0:90
B major (5#), 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 8+1:1:1:0:2, 7+0:1:0:0:2, 6+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:0, 6+0:0:0:0:1, 7+0:2:0:0:3, 7+1:3:0:0:4, 7+1:2:1:0:3, 8+1:3:0:0:4, 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 8+1:1:1:0:2, 7+0:1:0:0:2, 5+0:0:0:0:1, 146+5:18:3:0:40
Bb minor (5b), 3+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+1:2:1:0:2, 3+0:0:0:0:1, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 2+0:0:0:0:0, 5+1:1:0:0:2, 7+1:2:1:0:2, 5+1:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+1:2:1:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 91+5:15:3:0:26
G# minor (5#), 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:1:0:0:4, 6+0:1:0:0:5, 4+0:0:0:0:3, 5+0:0:0:0:3, 8+1:1:1:0:5, 7+0:1:0:0:5, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:3, 6+0:0:0:0:4, 7+0:2:0:0:6, 7+1:3:0:0:7, 7+1:2:1:0:5, 8+1:3:0:0:7, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:1:0:0:4, 6+0:1:0:0:5, 4+0:0:0:0:3, 5+0:0:0:0:3, 8+1:1:1:0:5, 7+0:1:0:0:5, 5+0:0:0:0:4, 150+5:18:3:0:112
Gb major (6b), 5+0:0:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:2, 5+0:0:0:0:4, 4+0:0:0:0:3, 6+0:1:0:0:5, 6+1:2:1:0:5, 5+0:0:0:0:4, 7+0:1:0:0:6, 7+0:1:0:0:6, 6+0:1:0:0:5, 7+0:1:0:0:6, 7+0:1:0:0:6, 4+0:0:0:0:3, 5+1:1:0:0:4, 6+1:2:1:0:6, 5+1:1:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:2, 5+0:0:0:0:4, 4+0:0:0:0:3, 6+0:1:0:0:5, 6+1:2:1:0:5, 5+0:0:0:0:4, 4+0:0:0:0:3, 136+5:15:3:0:111
F# major (6#), 5+0:0:0:0:2, 6+0:0:0:0:2, 5+0:1:0:0:3, 7+0:1:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:1, 7+1:1:0:0:3, 7+0:1:0:0:3, 7+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:1, 7+0:0:0:0:2, 7+0:2:0:0:4, 7+1:3:0:0:5, 8+1:2:0:0:3, 8+1:3:0:0:5, 5+0:0:0:0:2, 6+0:0:0:0:2, 5+0:1:0:0:3, 7+0:1:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:1, 7+1:1:0:0:3, 7+0:1:0:0:3, 5+0:0:0:0:2, 158+5:18:0:0:65
Eb minor (6b), 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:2, 5+1:2:1:0:2, 4+0:0:0:0:1, 6+0:1:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:3, 6+0:1:0:0:3, 6+0:1:0:0:3, 3+0:0:0:0:0, 5+1:1:0:0:2, 5+1:2:1:0:3, 4+1:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:2, 5+1:2:1:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 111+5:15:3:0:40
D# minor (6#), 5+0:0:0:0:5, 6+0:0:0:0:5, 5+0:1:0:0:5, 7+0:1:0:0:6, 5+0:0:0:0:4, 5+0:0:0:0:4, 7+1:1:0:0:6, 7+0:1:0:0:6, 7+0:0:0:0:5, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 7+0:0:0:0:5, 7+0:2:0:0:7, 7+1:3:0:0:7, 9+1:2:0:0:6, 8+1:3:0:0:7, 5+0:0:0:0:5, 6+0:0:0:0:5, 5+0:1:0:0:5, 7+0:1:0:0:6, 5+0:0:0:0:4, 5+0:0:0:0:4, 7+1:1:0:0:6, 7+0:1:0:0:6, 5+0:0:0:0:5, 159+5:18:0:0:136
Cb major (7b), 6+0:0:0:0:5, 6+0:0:0:0:5, 4+0:0:0:0:3, 6+0:0:0:0:5, 5+0:0:0:0:4, 6+0:1:0:0:6, 7+1:2:1:0:6, 6+0:0:0:0:5, 8+0:1:0:0:7, 7+0:1:0:0:7, 7+0:1:0:0:6, 7+0:1:0:0:7, 8+0:1:0:0:7, 5+0:0:0:0:4, 6+1:1:0:0:5, 7+1:2:1:0:6, 6+1:1:0:0:5, 6+0:0:0:0:5, 6+0:0:0:0:5, 4+0:0:0:0:3, 6+0:0:0:0:5, 5+0:0:0:0:4, 6+0:1:0:0:6, 7+1:2:1:0:6, 6+0:0:0:0:5, 5+0:0:0:0:4, 158+5:15:3:0:136
C# major (7#), 6+0:0:0:0:3, 6+0:0:0:0:3, 5+0:1:0:0:2, 7+0:1:0:0:4, 5+0:0:0:0:2, 5+0:0:0:0:2, 7+1:1:0:0:4, 7+0:1:0:0:4, 8+0:0:0:0:3, 6+0:0:0:0:2, 6+0:0:0:0:2, 6+0:0:0:0:2, 8+0:0:0:0:3, 7+0:2:0:0:5, 8+1:3:0:0:6, 8+1:2:0:0:4, 9+1:3:0:0:6, 6+0:0:0:0:3, 6+0:0:0:0:3, 5+0:1:0:0:2, 7+0:1:0:0:4, 5+0:0:0:0:2, 5+0:0:0:0:2, 7+1:1:0:0:4, 7+0:1:0:0:4, 5+0:0:0:0:3, 167+5:18:0:0:84
Ab minor (7b), 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:1:0:0:3, 6+1:2:1:0:3, 5+0:0:0:0:2, 7+0:1:0:0:4, 6+0:1:0:0:4, 7+0:1:0:0:4, 6+0:1:0:0:4, 7+0:1:0:0:4, 4+0:0:0:0:1, 7+1:1:0:0:2, 6+1:2:1:0:4, 7+1:1:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:1:0:0:3, 6+1:2:1:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 141+5:15:3:0:64
A# minor (7#), 6+0:0:0:0:5, 6+0:0:0:0:6, 5+0:1:0:0:4, 7+0:1:0:0:7, 5+0:0:0:0:5, 5+0:0:0:0:5, 7+1:1:0:0:6, 7+0:1:0:0:6, 8+0:0:0:0:6, 6+0:0:0:0:5, 7+0:0:0:0:5, 6+0:0:0:0:5, 8+0:0:0:0:6, 7+0:2:0:0:7, 8+1:3:0:0:7, 8+1:2:0:0:7, 9+1:3:0:0:7, 6+0:0:0:0:5, 6+0:0:0:0:6, 5+0:1:0:0:4, 7+0:1:0:0:7, 5+0:0:0:0:5, 5+0:0:0:0:5, 7+1:1:0:0:6, 7+0:1:0:0:6, 5+0:0:0:0:5, 168+5:18:0:0:148
