 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
Bb minor (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 52+0:6:0:0:10
G# minor (5#), 1+0:0:0:0:0, 4+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:2, 5+0:1:0:0:5, 6+0:1:0:0:5, 4+0:0:0:0:3, 7+0:3:0:0:7, 7+0:2:0:0:6, 6+0:0:1:0:3, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:2, 77+0:9:1:0:61
Gb major (6b), 1+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:4, 4+0:0:0:0:3, 5+0:0:0:0:4, 2+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 7+0:1:0:0:6, 3+0:0:0:0:2, 3+0:0:0:0:2, 9+0:1:0:0:7, 4+0:0:0:0:3, 7+0:1:0:0:6, 4+0:0:0:0:3, 5+0:1:0:0:5, 72+0:6:0:0:58
F# major (6#), 1+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:2, 4+0:2:1:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:3, 6+0:1:0:0:3, 5+0:0:0:0:1, 7+0:3:0:0:5, 7+0:2:0:0:3, 7+0:0:1:0:0, 5+0:0:0:0:2, 6+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:0, 81+0:10:2:0:29
Eb minor (6b), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:4, 3+0:0:0:0:0, 6+0:1:0:0:3, 3+0:0:0:0:0, 4+0:1:0:0:2, 57+0:6:0:0:17
D# minor (6#), 1+0:0:0:0:1, 4+0:0:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:5, 4+0:2:1:0:4, 4+0:1:0:0:4, 3+0:0:0:0:3, 5+0:1:0:0:5, 6+0:1:0:0:6, 6+0:0:0:0:4, 7+0:3:0:0:7, 7+0:2:0:0:5, 7+1:0:0:0:4, 5+0:0:0:0:5, 7+0:0:0:0:4, 5+0:0:0:0:5, 5+0:0:0:0:3, 85+1:10:1:0:71
Cb major (7b), 1+0:0:0:0:1, 4+0:0:0:0:3, 4+0:1:0:0:4, 5+0:0:0:0:4, 5+0:1:1:0:4, 3+0:0:0:0:2, 4+0:1:0:0:4, 4+0:0:0:0:3, 5+0:0:0:0:4, 7+0:1:0:0:7, 4+0:0:0:0:3, 4+0:0:0:0:3, 9+0:1:0:0:8, 5+0:0:0:0:4, 8+0:1:0:0:7, 5+0:0:0:0:4, 5+0:1:0:0:5, 82+0:7:1:0:70
C# major (7#), 1+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:3, 5+0:2:1:0:3, 4+0:1:0:0:3, 3+0:0:0:0:1, 5+0:1:0:0:4, 6+0:1:0:0:4, 6+0:0:0:0:1, 7+0:3:0:0:6, 7+0:2:0:0:3, 8+0:0:0:0:1, 5+0:0:0:0:3, 7+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:1, 85+0:10:1:0:40
Ab minor (7b), 1+0:0:0:0:1, 4+0:0:0:0:1, 3+0:1:0:0:3, 4+0:0:0:0:1, 4+0:1:1:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:1:0:0:5, 4+0:0:0:0:1, 7+0:1:0:0:4, 4+0:0:0:0:1, 4+0:1:0:0:3, 68+0:7:1:0:29
A# minor (7#), 0+0:0:0:0:0, 4+0:0:0:0:4, 3+0:0:0:0:3, 5+0:0:0:0:5, 5+0:2:1:0:4, 4+0:1:0:0:4, 3+0:0:0:0:3, 5+0:1:0:0:5, 6+0:1:0:0:6, 6+0:0:0:0:4, 7+0:3:0:0:7, 7+0:2:0:0:4, 8+0:0:0:0:5, 5+0:0:0:0:5, 7+0:0:0:0:4, 5+0:0:0:0:5, 4+0:0:0:0:4, 84+0:10:1:0:72
