 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, rowcost
G aeolian (1#), 5+1:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 5+1:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:2, 6+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 7+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 85+6:0:7:0:9
F locrian (1b), 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 88+6:9:7:0:15
G locrian (1#), 5+1:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 5+1:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 75+6:0:7:0:9
Bb major (2b), 4+1:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+1:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:1:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 68+6:0:7:0:9
D major (2#), 5+1:4:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 5+1:4:1:0:2, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:1:0:2, 6+0:3:0:0:1, 5+0:2:0:0:0, 6+0:2:0:0:1, 2+0:1:0:0:0, 5+1:4:1:0:2, 1+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+1:4:1:0:2, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 5+1:4:1:0:2, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 5+1:4:1:0:2, 3+0:1:0:0:0, 8+0:4:0:0:1, 6+0:3:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 103+6:50:7:0:18
G minor (2b), 5+1:0:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 5+1:0:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:1:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 0+0:0:0:0:0, 5+1:0:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+1:0:1:0:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+1:0:1:0:2, 4+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 85+6:3:7:0:18
B minor (2#), 6+1:4:1:0:5, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 6+1:4:1:0:5, 3+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:1:0:0, 6+0:3:0:0:5, 6+0:2:0:0:3, 7+0:2:0:0:4, 3+0:1:0:0:1, 6+1:4:1:0:5, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:1:0:0:1, 6+1:4:1:0:5, 3+0:1:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:1, 6+1:4:1:0:5, 3+0:1:0:0:2, 4+0:0:0:0:1, 3+0:1:0:0:1, 6+1:4:1:0:5, 3+0:1:0:0:2, 9+0:4:0:0:5, 6+0:3:0:0:4, 1+0:0:0:0:1, 3+0:0:0:0:1, 126+6:48:7:0:73
G minor mel (2b), 6+1:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 6+1:0:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:2:1:0:2, 5+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+1:0:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:0:1:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+1:0:1:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:0:1:0:2, 3+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 92+6:3:7:0:18
B minor mel (2#), 7+1:4:1:0:5, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:5, 4+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:1:0:0, 7+0:3:0:0:5, 7+0:2:0:0:3, 8+0:2:0:0:4, 4+0:1:0:0:1, 7+1:4:1:0:5, 3+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 7+1:4:1:0:5, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:1, 7+1:4:1:0:5, 4+0:1:0:0:2, 5+0:0:0:0:1, 4+0:1:0:0:1, 7+1:4:1:0:5, 4+0:1:0:0:2, 10+0:4:0:0:5, 7+0:3:0:0:4, 1+0:0:0:0:1, 4+0:0:0:0:1, 153+6:48:7:0:73
Bb major blues (2b), 7+1:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 6+0:2:0:0:2, 7+1:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:3:1:0:4, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 7+1:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 4+0:0:0:0:1, 7+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 128+6:9:7:0:22
D major blues (2#), 6+1:4:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 6+1:4:1:0:3, 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:1:0:2, 7+0:3:0:0:2, 6+0:2:0:0:0, 7+0:2:0:0:1, 4+0:1:0:0:0, 6+1:4:1:0:3, 2+0:0:0:0:0, 5+0:1:0:0:0, 4+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 9+0:4:0:0:2, 7+0:3:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 137+6:48:7:0:27
G minor blues (2b), 7+1:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 6+0:2:0:0:2, 7+1:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:3:1:0:4, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 7+1:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 4+0:0:0:0:1, 7+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 128+6:9:7:0:22
B minor blues (2#), 6+1:4:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 6+1:4:1:0:3, 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:1:0:2, 7+0:3:0:0:2, 6+0:2:0:0:0, 7+0:2:0:0:1, 4+0:1:0:0:0, 6+1:4:1:0:3, 2+0:0:0:0:0, 5+0:1:0:0:0, 4+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 9+0:4:0:0:2, 7+0:3:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 137+6:48:7:0:27
Bb dorian (2b), 5+1:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 5+1:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 75+6:0:7:0:9
D dorian (2#), 6+1:4:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:1:0:2, 7+0:3:0:0:2, 6+0:2:0:0:0, 7+0:2:0:0:1, 3+0:1:0:0:0, 6+1:4:1:0:3, 2+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 9+0:4:0:0:2, 7+0:3:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 130+6:48:7:0:27
Bb phrygian (2b), 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 88+6:9:7:0:15
D phrygian (2#), 5+1:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 5+1:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:2, 6+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 7+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 85+6:0:7:0:9
Bb lydian (2b), 5+1:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 5+1:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 75+6:0:7:0:9
D lydian (2#), 6+1:4:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:1:0:2, 7+0:3:0:0:2, 6+0:2:0:0:0, 7+0:2:0:0:1, 3+0:1:0:0:0, 6+1:4:1:0:3, 2+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 9+0:4:0:0:2, 7+0:3:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 130+6:48:7:0:27
Bb mixolydian (2b), 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 88+6:9:7:0:15
D mixolydian (2#), 5+1:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 5+1:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:2, 6+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 7+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 85+6:0:7:0:9
Bb aeolian (2b), 4+1:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+1:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:1:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 68+6:0:7:0:9
D aeolian (2#), 5+1:4:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 5+1:4:1:0:2, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:1:0:2, 6+0:3:0:0:1, 5+0:2:0:0:0, 6+0:2:0:0:1, 2+0:1:0:0:0, 5+1:4:1:0:2, 1+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+1:4:1:0:2, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 5+1:4:1:0:2, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 5+1:4:1:0:2, 3+0:1:0:0:0, 8+0:4:0:0:1, 6+0:3:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 103+6:50:7:0:18
Bb locrian (2b), 6+1:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:2, 6+1:0:1:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:3:1:0:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 6+1:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 4+0:0:0:0:1, 6+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 111+6:9:7:0:22
D locrian (2#), 4+1:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 4+1:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:2, 5+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+1:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+1:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+1:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+1:0:1:0:1, 1+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 68+6:0:7:0:9
Eb major (3b), 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 88+6:9:7:0:15
A major (3#), 6+1:4:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:1:0:2, 7+0:3:0:0:2, 6+0:2:0:0:0, 7+0:2:0:0:1, 3+0:1:0:0:0, 6+1:4:1:0:3, 2+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 9+0:4:0:0:2, 7+0:3:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 130+6:48:7:0:27
C minor (3b), 4+1:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:1, 4+1:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:3:1:0:2, 4+0:1:0:0:0, 3+0:1:0:0:0, 5+0:1:0:0:0, 2+0:1:0:0:0, 4+1:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 4+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 4+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 4+1:0:1:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 81+6:12:7:0:9
F# minor (3#), 6+1:4:1:0:5, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:2, 6+1:4:1:0:5, 3+0:0:0:0:2, 3+0:1:0:0:3, 1+0:0:0:0:0, 7+0:3:0:0:5, 6+0:2:0:0:4, 7+0:2:0:0:5, 3+0:1:0:0:2, 6+1:4:1:0:5, 2+0:0:0:0:1, 6+0:1:0:0:3, 3+0:1:0:0:2, 6+1:4:1:0:5, 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:2, 6+1:4:1:0:5, 5+0:1:0:0:3, 4+0:0:0:0:2, 3+0:1:0:0:2, 6+1:4:1:0:5, 5+0:1:0:0:3, 9+0:4:0:0:6, 7+0:3:0:0:5, 0+0:0:0:0:0, 3+0:0:0:0:2, 134+6:48:6:0:92
C minor mel (3b), 3+1:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:1, 3+1:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:3:1:0:2, 5+0:1:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0, 1+0:1:0:0:0, 3+1:0:1:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:1:0:0:0, 3+1:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 3+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:0, 3+1:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 61+6:12:7:0:9
F# minor mel (3#), 7+1:4:1:0:5, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 7+1:4:1:0:5, 4+0:0:0:0:2, 3+0:1:0:0:3, 0+0:0:0:0:0, 8+0:3:0:0:5, 6+0:2:0:0:4, 8+0:2:0:0:5, 4+0:1:0:0:2, 7+1:4:1:0:5, 3+0:0:0:0:1, 7+0:1:0:0:3, 4+0:1:0:0:2, 7+1:4:1:0:5, 6+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:2, 7+1:4:1:0:5, 6+0:1:0:0:3, 5+0:0:0:0:2, 4+0:1:0:0:2, 7+1:4:1:0:5, 6+0:1:0:0:3, 10+0:4:0:0:6, 7+0:3:0:0:5, 0+0:0:0:0:0, 4+0:0:0:0:2, 157+6:48:6:0:92
Eb major blues (3b), 7+1:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:2:0:0:2, 7+1:0:1:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:3:1:0:4, 6+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:1, 7+1:0:1:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 6+0:1:0:0:2, 7+1:0:1:0:1, 5+0:0:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 5+0:0:0:0:2, 7+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 142+6:9:7:0:28
A major blues (3#), 7+1:4:1:0:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 7+1:4:1:0:4, 4+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:1:0:1, 8+0:3:0:0:2, 6+0:2:0:0:1, 8+0:2:0:0:1, 4+0:1:0:0:1, 7+1:4:1:0:4, 3+0:0:0:0:0, 6+0:1:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:0, 5+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:0, 10+0:4:0:0:3, 7+0:3:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 155+6:48:7:0:40
