 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, rowcost
Bb minor (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:1:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 6+2:4:1:0:5, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 10+0:0:0:3:3, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 10+0:0:0:3:3, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 10+0:0:0:3:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 140+2:5:8:9:17
G# minor (5#), 0+0:0:0:0:0, 4+0:3:0:0:4, 8+0:6:1:0:8, 4+0:3:1:0:4, 6+0:2:0:0:4, 4+0:3:0:0:4, 8+0:5:0:0:8, 4+0:3:1:0:4, 5+0:3:1:0:5, 4+0:3:0:0:4, 7+0:5:0:0:7, 4+0:3:1:0:4, 7+0:4:1:0:6, 4+0:2:0:0:4, 10+2:3:1:0:5, 4+0:2:0:0:3, 6+0:2:0:0:6, 5+0:2:0:0:5, 5+0:2:0:0:5, 8+0:4:0:0:8, 12+0:8:0:3:8, 4+0:2:0:0:4, 5+0:2:0:0:5, 7+0:4:0:0:7, 6+0:1:0:0:5, 5+0:2:0:0:5, 5+0:2:0:0:5, 8+0:4:0:0:8, 12+0:8:0:3:8, 4+0:2:0:0:4, 5+0:2:0:0:5, 5+0:3:0:0:5, 6+0:3:0:0:5, 4+0:2:0:0:4, 7+0:5:1:0:7, 8+0:5:1:0:8, 4+0:2:0:0:4, 4+0:2:0:0:4, 7+0:2:0:0:5, 5+0:2:0:0:4, 6+0:2:0:0:6, 5+0:2:0:0:5, 5+0:2:0:0:5, 8+0:4:0:0:8, 12+0:8:0:3:8, 4+0:2:0:0:4, 7+0:3:0:0:6, 6+0:4:0:0:6, 6+0:1:0:0:5, 289+2:151:9:9:261
Gb major (6b), 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:2, 8+2:4:1:0:7, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:2, 4+0:0:0:0:2, 9+0:0:0:3:4, 1+0:0:0:0:0, 2+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:2, 4+0:0:0:0:2, 9+0:0:0:3:4, 1+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:2, 4+0:0:0:0:2, 9+0:0:0:3:4, 1+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:3, 124+2:5:1:9:74
F# major (6#), 0+0:0:0:0:0, 4+0:3:0:0:3, 8+0:6:1:0:7, 4+0:3:1:0:4, 4+0:2:0:0:2, 4+0:3:0:0:3, 8+0:5:0:0:7, 4+0:3:1:0:4, 5+0:3:1:0:4, 4+0:3:0:0:3, 7+0:5:0:0:6, 4+0:3:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 9+2:3:0:0:4, 4+0:2:0:0:3, 6+0:2:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:3, 8+0:4:0:0:6, 12+0:8:0:3:6, 4+0:2:0:0:4, 5+0:2:0:0:3, 7+0:4:0:0:5, 7+0:1:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:3, 8+0:4:0:0:6, 12+0:8:0:3:6, 4+0:2:0:0:4, 5+0:2:0:0:3, 5+0:3:0:0:3, 6+0:3:0:0:4, 4+0:2:0:0:3, 7+0:5:1:0:6, 8+0:5:1:0:7, 5+0:2:0:0:3, 4+0:2:0:0:4, 7+0:2:0:0:4, 5+0:2:0:0:4, 7+0:2:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:3, 8+0:4:0:0:6, 12+0:8:0:3:6, 4+0:2:0:0:4, 7+0:3:0:0:5, 6+0:4:0:0:5, 7+0:1:0:0:3, 290+2:151:8:9:203
Eb minor (6b), 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 8+2:4:1:0:5, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:0:3:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:0:3:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:0:3:3, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 106+2:5:1:9:19
D# minor (6#), 0+0:0:0:0:0, 4+0:3:0:0:4, 8+0:6:1:0:7, 4+0:3:1:0:4, 4+0:2:0:0:3, 4+0:3:0:0:4, 8+0:5:0:0:8, 4+0:3:1:0:4, 5+0:3:1:0:5, 4+0:3:0:0:4, 7+0:5:0:0:6, 4+0:3:1:0:4, 7+0:4:1:0:6, 4+0:2:0:0:4, 9+2:3:0:0:5, 4+0:2:0:0:4, 6+0:2:0:0:6, 5+0:2:0:0:5, 5+0:2:0:0:5, 8+0:4:0:0:8, 12+0:8:0:3:8, 4+0:2:0:0:4, 5+0:2:0:0:5, 7+0:4:0:0:7, 7+0:1:0:0:5, 5+0:2:0:0:5, 5+0:2:0:0:5, 8+0:4:0:0:8, 12+0:8:0:3:8, 4+0:2:0:0:4, 5+0:2:0:0:5, 5+0:3:0:0:4, 6+0:3:0:0:5, 4+0:2:0:0:4, 7+0:5:1:0:7, 8+0:5:1:0:8, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:2:0:0:6, 5+0:2:0:0:4, 7+0:2:0:0:6, 5+0:2:0:0:5, 5+0:2:0:0:5, 8+0:4:0:0:8, 12+0:8:0:3:8, 4+0:2:0:0:4, 7+0:3:0:0:7, 6+0:4:0:0:6, 7+0:1:0:0:5, 290+2:151:8:9:260
Cb major (7b), 0+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 8+2:4:1:0:8, 2+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:3, 10+0:0:0:3:3, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:3, 5+0:0:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:3, 10+0:0:0:3:3, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:3, 10+0:0:0:3:3, 2+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:4, 162+2:5:1:9:97
C# major (7#), 0+0:0:0:0:0, 4+0:3:0:0:3, 8+0:6:1:0:7, 4+0:3:1:0:4, 4+0:2:0:0:2, 4+0:3:0:0:3, 8+0:5:0:0:7, 4+0:3:1:0:4, 5+0:3:1:0:4, 4+0:3:0:0:3, 7+0:5:0:0:6, 4+0:3:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:3, 9+2:3:0:0:4, 4+0:2:0:0:3, 6+0:2:0:0:5, 5+0:2:0:0:5, 5+0:2:0:0:4, 8+0:4:0:0:7, 12+0:8:0:3:7, 4+0:2:0:0:4, 5+0:2:0:0:4, 7+0:4:0:0:6, 7+0:1:0:0:4, 5+0:2:0:0:5, 5+0:2:0:0:4, 8+0:4:0:0:7, 12+0:8:0:3:7, 4+0:2:0:0:4, 5+0:2:0:0:4, 5+0:3:0:0:3, 6+0:3:0:0:5, 4+0:2:0:0:4, 7+0:5:1:0:7, 8+0:5:1:0:8, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:2:0:0:5, 5+0:2:0:0:4, 7+0:2:0:0:5, 5+0:2:0:0:5, 5+0:2:0:0:4, 8+0:4:0:0:7, 12+0:8:0:3:7, 4+0:2:0:0:4, 7+0:3:0:0:5, 6+0:4:0:0:6, 7+0:1:0:0:4, 290+2:151:8:9:230
Ab minor (7b), 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 9+2:4:1:0:6, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 9+0:0:0:3:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 9+0:0:0:3:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 9+0:0:0:3:2, 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 145+2:5:1:9:20
A# minor (7#), 0+0:0:0:0:0, 4+0:3:0:0:4, 8+0:6:1:0:7, 4+0:3:1:0:4, 4+0:2:0:0:3, 4+0:3:0:0:4, 8+0:5:0:0:8, 4+0:3:1:0:4, 5+0:3:1:0:5, 4+0:3:0:0:4, 7+0:5:0:0:6, 4+0:3:1:0:4, 7+0:4:1:0:6, 4+0:2:0:0:4, 9+2:3:0:0:6, 4+0:2:0:0:4, 6+0:2:0:0:6, 5+0:2:0:0:5, 5+0:2:0:0:5, 8+0:4:0:0:8, 12+0:8:0:3:8, 4+0:2:0:0:4, 5+0:2:0:0:5, 7+0:4:0:0:7, 7+0:1:0:0:6, 5+0:2:0:0:5, 5+0:2:0:0:5, 8+0:4:0:0:8, 12+0:8:0:3:8, 4+0:2:0:0:4, 5+0:2:0:0:5, 5+0:3:0:0:4, 6+0:3:0:0:5, 4+0:2:0:0:4, 7+0:5:1:0:7, 8+0:5:1:0:8, 5+0:2:0:0:5, 4+0:2:0:0:4, 7+0:2:0:0:6, 5+0:2:0:0:4, 7+0:2:0:0:7, 5+0:2:0:0:5, 5+0:2:0:0:5, 8+0:4:0:0:8, 12+0:8:0:3:8, 4+0:2:0:0:4, 7+0:3:0:0:7, 6+0:4:0:0:6, 7+0:1:0:0:6, 290+2:151:8:9:265
