 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, rowcost
Eb major (3b), 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:4, 5+0:3:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:2, 4+0:1:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 3+0:0:0:0:2, 3+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 76+0:22:0:0:43
A major (3#), 2+0:1:0:0:0, 3+0:1:0:0:1, 5+0:3:0:0:2, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:3, 4+0:3:0:0:3, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 1+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:1, 2+0:1:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:1, 3+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 4+0:3:0:0:3, 4+0:3:0:0:3, 3+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:0, 5+0:2:0:0:1, 7+0:2:0:0:1, 2+0:1:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:1, 163+0:68:0:0:39
C minor (3b), 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 3+0:3:0:0:2, 3+0:1:0:0:0, 3+0:2:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 98+0:24:0:0:21
F# minor (3#), 2+0:1:0:0:2, 3+0:1:0:0:2, 5+0:2:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:4, 4+0:3:0:0:4, 3+0:1:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:3, 4+0:1:0:0:3, 4+0:2:0:0:3, 2+0:1:0:0:2, 4+0:2:0:0:3, 3+0:1:0:0:3, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 4+0:1:0:0:2, 4+0:2:0:0:3, 2+0:1:0:0:2, 2+0:1:0:0:2, 3+0:1:0:0:2, 3+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:4, 4+0:3:0:0:4, 3+0:1:0:0:2, 2+0:0:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:2:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:2, 5+0:2:0:0:4, 7+0:2:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:3, 6+0:2:0:0:4, 173+0:64:0:0:113
Ab major (4b), 2+0:0:0:0:1, 2+0:1:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:4, 5+0:3:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:2:0:0:4, 4+0:2:0:0:4, 3+0:0:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:2, 2+0:0:0:0:1, 2+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 105+0:22:0:0:62
E major (4#), 3+0:1:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 2+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:2, 2+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 7+0:3:0:0:3, 2+0:0:0:0:0, 5+0:1:0:0:1, 6+0:2:0:0:2, 189+0:65:0:0:65
F minor (4b), 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:2, 4+0:3:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:2:0:0:2, 3+0:2:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 116+0:22:0:0:22
C# minor (4#), 3+0:1:0:0:2, 3+0:1:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:4, 6+0:1:0:0:4, 4+0:2:0:0:4, 2+0:1:0:0:2, 4+0:2:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:2:0:0:4, 2+0:1:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:1:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:5, 7+0:3:0:0:6, 2+0:0:0:0:1, 5+0:1:0:0:4, 6+0:2:0:0:5, 199+0:65:0:0:151
Db major (5b), 2+0:0:0:0:2, 3+0:1:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 5+0:2:0:0:4, 5+0:3:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:1:0:0:2, 2+0:0:0:0:2, 3+0:1:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:2, 133+0:22:0:0:94
B major (5#), 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:1, 0+0:0:0:0:0, 4+0:2:0:0:2, 5+0:1:0:0:2, 4+0:2:0:0:2, 3+0:1:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:2:0:0:2, 3+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:2:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 6+0:2:0:0:3, 7+0:3:0:0:4, 1+0:0:0:0:1, 5+0:1:0:0:2, 6+0:2:0:0:3, 202+0:65:0:0:94
Bb minor (5b), 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:3, 5+0:3:0:0:3, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 125+0:22:0:0:32
G# minor (5#), 4+0:1:0:0:3, 4+0:1:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:5, 5+0:2:0:0:5, 5+0:2:0:0:5, 5+0:3:0:0:5, 4+0:3:0:0:4, 4+0:1:0:0:4, 6+0:1:0:0:5, 4+0:1:0:0:4, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:1:0:0:5, 4+0:2:0:0:4, 3+0:1:0:0:2, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:1:0:0:4, 4+0:2:0:0:4, 3+0:1:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:2:0:0:4, 5+0:2:0:0:5, 5+0:2:0:0:5, 5+0:2:0:0:5, 5+0:3:0:0:5, 4+0:3:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 3+0:1:0:0:3, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:4, 6+0:2:0:0:5, 7+0:3:0:0:7, 1+0:0:0:0:1, 5+0:1:0:0:5, 6+0:2:0:0:6, 209+0:65:0:0:182
Gb major (6b), 2+0:0:0:0:2, 3+0:1:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 2+0:1:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 0+0:0:0:0:0, 5+0:2:0:0:4, 5+0:3:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 5+0:0:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:4, 4+0:0:0:0:4, 3+0:0:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:1, 2+0:1:0:0:2, 2+0:0:0:0:2, 3+0:1:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 0+0:0:0:0:0, 4+0:1:0:0:3, 4+0:0:0:0:3, 157+0:23:0:0:124
F# major (6#), 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:4, 5+0:2:0:0:3, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:2, 6+0:1:0:0:3, 5+0:1:0:0:2, 0+0:0:0:0:0, 4+0:2:0:0:3, 5+0:1:0:0:3, 4+0:2:0:0:3, 3+0:1:0:0:2, 4+0:2:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:2:0:0:3, 3+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:2:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:2:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:2, 6+0:2:0:0:4, 7+0:3:0:0:4, 0+0:0:0:0:0, 5+0:1:0:0:3, 7+0:2:0:0:4, 212+0:65:0:0:113
Eb minor (6b), 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:4, 5+0:3:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:2, 4+0:1:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 5+0:0:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:1, 128+0:23:0:0:42
D# minor (6#), 4+0:1:0:0:4, 5+0:1:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:5, 5+0:2:0:0:4, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:3:0:0:4, 4+0:1:0:0:4, 6+0:1:0:0:6, 5+0:1:0:0:4, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:1:0:0:5, 4+0:2:0:0:4, 4+0:1:0:0:3, 4+0:2:0:0:4, 5+0:1:0:0:5, 4+0:1:0:0:4, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:3, 3+0:0:0:0:3, 3+0:0:0:0:3, 5+0:1:0:0:5, 5+0:1:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 5+0:2:0:0:5, 5+0:2:0:0:4, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:3:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:2:0:0:4, 5+0:1:0:0:5, 4+0:1:0:0:4, 6+0:2:0:0:6, 7+0:3:0:0:6, 0+0:0:0:0:0, 6+0:1:0:0:5, 7+0:2:0:0:6, 223+0:65:0:0:195
Cb major (7b), 3+0:0:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:4, 4+0:0:0:0:4, 0+0:0:0:0:0, 2+0:0:0:0:2, 5+0:0:0:0:4, 2+0:0:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 0+0:0:0:0:0, 5+0:2:0:0:4, 5+0:3:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 5+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:4, 2+0:0:0:0:2, 3+0:1:0:0:2, 3+0:0:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:4, 3+0:0:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:4, 5+0:0:0:0:4, 186+0:23:0:0:149
C# major (7#), 4+0:1:0:0:2, 4+0:1:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:3, 6+0:1:0:0:4, 5+0:1:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:4, 6+0:1:0:0:4, 4+0:2:0:0:4, 3+0:1:0:0:2, 4+0:2:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:2:0:0:4, 3+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:3, 6+0:2:0:0:5, 7+0:3:0:0:5, 0+0:0:0:0:0, 5+0:1:0:0:4, 7+0:2:0:0:5, 222+0:65:0:0:145
