 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, rowcost
Bb minor (5b), 4+0:2:0:0:2, 5+0:2:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:2, 2+0:1:0:0:2, 5+0:2:0:0:3, 3+0:1:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:1:0:0:1, 5+0:0:1:1:1, 3+0:0:0:0:1, 2+0:1:0:0:1, 4+0:2:0:0:2, 2+0:0:0:0:1, 6+1:1:0:1:2, 4+0:2:0:0:2, 5+0:2:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:2, 2+0:1:0:0:2, 5+0:2:0:0:3, 3+0:1:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:2, 3+0:1:0:0:2, 5+0:2:0:0:3, 5+0:0:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 5+0:2:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 123+1:33:1:2:60
G# minor (5#), 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:2, 6+0:5:1:1:5, 1+0:0:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 9+1:4:0:1:6, 5+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:4, 5+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:2, 6+0:0:0:0:3, 5+0:1:0:0:4, 3+0:3:0:0:3, 109+1:15:1:2:64
Gb major (6b), 5+0:2:0:0:4, 6+0:2:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 2+0:1:0:0:2, 6+0:2:0:0:5, 3+0:1:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:1:2, 3+0:0:0:0:3, 3+0:1:0:0:3, 5+0:2:0:0:5, 2+0:0:0:0:2, 8+1:1:0:1:4, 6+0:2:0:0:5, 6+0:2:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 2+0:1:0:0:2, 6+0:2:0:0:5, 3+0:1:0:0:3, 0+0:0:0:0:0, 3+0:0:0:0:2, 6+0:1:0:0:5, 5+0:1:0:0:4, 6+0:2:0:0:6, 5+0:0:0:0:4, 5+0:1:0:0:4, 6+0:1:0:0:4, 3+0:0:0:0:3, 7+0:2:0:0:6, 5+0:0:0:0:4, 1+0:0:0:0:1, 144+1:33:0:2:122
F# major (6#), 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 7+0:5:1:1:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 8+1:4:0:1:4, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:3, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:1, 5+0:1:0:0:2, 4+0:3:0:0:3, 114+1:14:1:2:26
Eb minor (6b), 4+0:2:0:0:3, 5+0:2:0:0:3, 3+0:1:0:0:2, 3+0:1:0:0:3, 2+0:1:0:0:1, 6+0:2:0:0:3, 3+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:1:1, 3+0:0:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:3, 2+0:0:0:0:1, 7+1:1:0:1:2, 5+0:2:0:0:3, 5+0:2:0:0:3, 3+0:1:0:0:2, 3+0:1:0:0:3, 2+0:1:0:0:1, 6+0:2:0:0:3, 3+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 6+0:1:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:1, 2+0:0:0:0:1, 6+0:2:0:0:3, 4+0:0:0:0:1, 2+0:0:0:0:0, 124+1:33:0:2:62
D# minor (6#), 3+0:0:0:0:2, 3+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:3, 6+0:5:1:1:5, 2+0:0:0:0:1, 2+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 8+1:4:0:1:7, 5+0:0:0:0:3, 3+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:1:0:0, 4+0:0:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:4, 2+0:0:0:0:2, 6+0:0:0:0:4, 5+0:1:0:0:5, 4+0:3:0:0:4, 113+1:14:2:2:83
Cb major (7b), 5+0:2:0:0:5, 6+0:2:0:0:6, 4+0:1:0:0:4, 4+0:1:0:0:4, 2+0:1:0:0:2, 6+0:2:0:0:5, 3+0:1:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:2, 4+0:1:0:0:4, 4+0:0:0:1:2, 3+0:0:0:0:3, 3+0:1:0:0:3, 5+0:2:0:0:5, 1+0:0:0:0:1, 8+1:1:0:1:5, 6+0:2:0:0:6, 6+0:2:0:0:6, 4+0:1:0:0:4, 4+0:1:0:0:4, 2+0:1:0:0:2, 6+0:2:0:0:5, 3+0:1:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:2, 6+0:1:0:0:6, 6+0:1:0:0:5, 6+0:2:0:0:6, 5+0:0:0:0:4, 5+0:1:0:0:5, 6+0:1:0:0:5, 3+0:0:0:0:3, 7+0:2:0:0:7, 5+0:0:0:0:5, 1+0:0:0:0:1, 143+1:33:0:2:133
C# major (7#), 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 7+0:5:1:1:5, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 8+1:4:0:1:5, 5+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:1:0:1, 5+0:0:0:0:2, 7+0:1:0:0:3, 5+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 6+0:0:0:0:2, 6+0:1:0:0:3, 4+0:3:0:0:4, 138+1:15:2:2:47
Ab minor (7b), 5+0:2:0:0:3, 5+0:2:0:0:3, 3+0:1:0:0:2, 4+0:1:0:0:3, 2+0:1:0:0:2, 5+0:2:0:0:4, 2+0:1:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:1:0:0:2, 5+0:0:0:1:0, 2+0:0:0:0:2, 2+0:1:0:0:2, 4+0:2:0:0:4, 1+0:0:0:0:1, 7+1:1:0:1:2, 6+0:2:0:0:4, 5+0:2:0:0:3, 3+0:1:0:0:2, 4+0:1:0:0:3, 2+0:1:0:0:2, 5+0:2:0:0:4, 2+0:1:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:4, 6+0:1:0:0:3, 5+0:2:0:0:4, 4+0:0:0:0:2, 5+0:1:0:0:3, 5+0:1:0:0:2, 2+0:0:0:0:1, 6+0:2:0:0:4, 4+0:0:0:0:2, 2+0:0:0:0:0, 126+1:33:0:2:78
A# minor (7#), 3+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:1:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:3, 7+0:5:1:1:6, 3+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:3, 2+0:0:0:0:1, 8+1:4:0:1:7, 5+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:1:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:1:1:0:3, 5+0:0:0:0:4, 7+0:1:0:0:5, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:2, 6+0:0:0:0:5, 6+0:1:0:0:5, 4+0:3:0:0:4, 138+1:17:2:2:100
