 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, rowcost
Eb major (3b), 1+0+1:1:0:0:1, 1+0+1:1:0:0:1, 2+0+1:0:0:0:0,  , 3+0+1:0:0:0:1, 0+0+1:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 1+0+1:1:0:0:1, 2+0+1:0:0:0:0, 5+0+5:0:0:0:2, 1+0+2:0:0:0:0,  ,  ,  , 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 4+0+4:2:0:0:2, 2+0+2:0:0:0:0, 3+0+2:0:0:0:1, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0,  , 2+0+4:1:0:0:1, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  , 1+0+3:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:1:0:0:2, 1+0+2:1:0:0:1, 2+0+3:1:0:0:1, 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:1:0:0:1, 0+0+0:0:0:0:0, 3+0+5:0:0:0:1, 2+0+1:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 71+0+75:11:0:0:21
A major (3#), 3+0+2:0:0:0:0, 3+0+4:0:0:0:0, 2+0+3:0:0:0:0,  , 10+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+3:0:0:0:0, 4+0+5:0:0:0:0, 3+0+4:0:0:0:0, 1+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+4:0:0:0:0, 2+0+3:0:0:0:0, 3+0+4:0:0:0:0, 6+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 4+0+5:0:0:0:0, 3+0+4:0:0:0:0, 3+0+2:0:0:0:0, 7+0+5:2:0:0:2, 3+0+3:0:0:0:0, 6+0+3:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0,  , 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+3:2:0:0:0, 4+0+4:0:0:0:0, 3+0+0:0:0:0:0,  , 3+0+7:0:0:0:0, 6+0+4:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 12+0+5:1:0:0:0, 3+0+3:0:0:0:0, 6+0+5:1:0:0:1, 5+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 6+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+0:0:0:0:0, 5+0+1:0:0:0:0, 7+0+4:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 4+0+2:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:0, 4+0+0:0:0:0:0, 212+0+129:6:0:0:3
C minor (3b), 1+0+1:1:0:0:1, 1+0+1:1:0:0:1, 2+0+1:0:0:0:0,  , 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:1:0:0:1, 1+0+1:1:0:0:1, 2+0+1:0:0:0:0, 5+0+5:0:0:0:2, 1+0+1:0:0:0:0,  ,  ,  , 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:1, 4+0+4:2:0:0:2, 2+0+2:0:0:0:0, 3+0+2:0:0:0:1, 1+0+2:0:0:0:0, 1+0+1:0:0:0:0,  , 2+0+4:1:0:0:1, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+3:0:0:0:0,  , 1+0+3:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:1:0:0:1, 1+0+2:1:0:0:1, 2+0+3:1:0:0:1, 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:1:0:0:1, 0+0+0:0:0:0:0, 3+0+2:1:0:0:0, 2+0+2:0:0:0:0, 0+0+1:0:0:0:0, 0+0+2:0:0:0:0, 71+0+77:12:0:0:17
F# minor (3#), 3+0+2:0:0:0:0, 3+0+4:0:0:0:0, 2+0+3:0:0:0:0,  , 10+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:0, 5+0+0:0:0:0:0, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+2:0:0:0:0, 3+0+4:0:0:0:0, 2+0+3:0:0:0:0, 3+0+4:0:0:0:0, 6+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 7+0+5:2:0:0:2, 3+0+2:0:0:0:0, 6+0+2:0:0:0:1, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0,  , 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+0:0:0:0:0,  , 3+0+7:0:0:0:0, 6+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 12+0+3:0:0:0:0, 4+0+2:0:0:0:0, 6+0+5:1:0:0:1, 5+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+1:0:0:0:0, 8+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 4+0+2:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 5+0+2:0:0:0:0, 4+0+0:0:0:0:0, 214+0+97:3:0:0:4
Ab major (4b), 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  , 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+5:0:0:0:2, 2+0+2:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:1, 4+0+4:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:1, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+4:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0,  , 0+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:1:0:0:2, 1+0+2:1:0:0:1, 2+0+3:0:0:0:0, 2+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:1:0:0:1, 1+0+0:0:0:0:0, 4+0+5:0:0:0:1, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 76+0+68:3:0:0:12
E major (4#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0,  , 9+0+3:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+5:0:0:0:0, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0, 3+0+4:0:0:0:0, 7+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 8+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0,  , 5+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+3:1:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 12+0+3:0:0:0:0, 4+0+2:0:0:0:0, 7+0+5:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+1:0:0:0:0, 7+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 5+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 238+0+88:1:0:0:0
F minor (4b), 1+0+4:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  , 1+0+1:0:0:0:1, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 4+0+3:0:0:0:0, 2+0+2:0:0:0:0,  ,  ,  , 0+0+0:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 4+0+5:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+3:0:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 2+0+2:0:0:0:0,  , 0+0+7:0:0:0:0, 1+0+4:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:1:0:0:2, 1+0+2:1:0:0:1, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+2:0:0:0:0, 1+0+3:0:0:0:0, 1+0+1:0:0:0:0, 0+0+1:0:0:0:0, 0+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:1:0:0:1, 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 76+0+84:3:0:0:5
C# minor (4#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0,  , 9+0+3:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+3:0:0:0:0, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0, 3+0+4:0:0:0:0, 7+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 8+0+2:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0,  , 5+0+1:0:0:0:0, 5+0+3:0:0:0:0, 5+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 12+0+3:0:0:0:0, 4+0+2:0:0:0:0, 7+0+5:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 5+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+1:0:0:0:0, 7+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:0:0:0:0, 5+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 239+0+81:0:0:0:0
Db major (5b), 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  , 2+0+1:0:0:0:1, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 4+0+5:0:0:0:2, 3+0+2:0:0:0:0,  ,  ,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:1, 4+0+4:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:1, 0+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 3+0+1:0:0:0:0, 3+0+3:0:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0,  , 0+0+3:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:1, 2+0+2:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 3+0+4:0:0:0:1, 4+0+1:0:0:0:1, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 98+0+64:0:0:0:11
B major (5#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0,  , 10+0+2:0:0:0:0, 4+0+1:0:0:0:0, 4+0+1:0:0:0:0, 6+0+3:0:0:0:0, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0, 1+0+5:0:0:0:0, 7+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 9+0+2:0:0:0:0, 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+4:0:0:0:0, 3+0+1:0:0:0:0,  , 6+0+1:0:0:0:0, 5+0+3:0:0:0:0, 5+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 6+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 12+0+3:0:0:0:0, 3+0+3:0:0:0:0, 8+0+5:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 6+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+3:0:0:0:0, 5+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:1:0:0:1, 5+0+0:0:0:0:0, 243+0+92:1:0:0:1
Bb minor (5b), 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0,  , 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:0:0:0, 0+0+1:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 1+0+2:0:0:0:0, 4+0+3:0:0:0:0, 3+0+3:0:0:0:0,  ,  ,  , 0+0+0:0:0:0:0, 0+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:1, 0+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 3+0+1:0:0:0:0, 3+0+3:0:0:0:1, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0,  , 0+0+4:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 0+0+1:0:0:0:0, 3+0+3:0:0:0:0, 2+0+2:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:0:0:1, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 3+0+5:0:0:0:1, 4+0+1:0:0:0:1, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 98+0+70:0:0:0:6
G# minor (5#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0,  , 10+0+2:0:0:0:0, 4+0+1:0:0:0:0, 4+0+1:0:0:0:0, 6+0+3:0:0:0:0, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0, 1+0+5:0:0:0:0, 7+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 9+0+2:0:0:0:0, 4+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+4:0:0:0:0, 3+0+1:0:0:0:0,  , 6+0+1:0:0:0:0, 5+0+3:0:0:0:0, 5+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+0:0:0:0:0,  , 3+0+3:0:0:0:0, 6+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+1:0:0:0:0, 12+0+3:0:0:0:0, 3+0+3:0:0:0:0, 8+0+5:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 6+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+3:0:0:0:0, 5+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:1:0:0:1, 5+0+0:0:0:0:0, 243+0+92:1:0:0:1
Gb major (6b), 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+5:0:0:0:2, 4+0+2:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:1, 5+0+4:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:1, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0,  , 4+0+4:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0,  , 1+0+4:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:1, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+0:0:0:0:0, 5+0+4:0:0:0:1, 4+0+1:0:0:0:1, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 135+0+73:0:0:0:9
F# major (6#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0,  , 10+0+2:0:0:0:0, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 6+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 0+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0, 2+0+5:0:0:0:0, 7+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 8+0+5:0:0:0:0, 4+0+2:0:0:0:0, 8+0+2:0:0:0:1, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0,  , 6+0+1:0:0:0:0, 5+0+3:0:0:0:0, 5+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+0:0:0:0:0,  , 2+0+7:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 12+0+3:0:0:0:0, 4+0+2:0:0:0:0, 8+0+5:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 6+0+1:0:0:0:0, 0+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+3:0:0:0:0, 5+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:1:0:0:1, 5+0+0:0:0:0:0, 246+0+97:1:0:0:2
Eb minor (6b), 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0,  , 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 0+0+3:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+5:0:0:0:2, 4+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 0+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:1, 5+0+4:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:1, 1+0+2:0:0:0:0, 0+0+1:0:0:0:0,  , 4+0+4:0:0:0:0, 4+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0,  , 1+0+3:0:0:0:0, 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+3:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 4+0+1:0:0:0:1, 3+0+1:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+3:0:0:0:0, 3+0+0:0:0:0:0, 5+0+4:0:0:0:1, 4+0+1:0:0:0:1, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 135+0+76:0:0:0:8
D# minor (6#), 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0,  , 10+0+2:0:0:0:0, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 6+0+0:0:0:0:0, 5+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 0+0+1:0:0:0:0, 3+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+3:0:0:0:0, 2+0+5:0:0:0:0, 7+0+1:0:0:0:0,  ,  ,  , 0+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 8+0+5:0:0:0:0, 4+0+2:0:0:0:0, 8+0+2:0:0:0:1, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0,  , 6+0+1:0:0:0:0, 5+0+3:0:0:0:0, 5+0+2:0:0:0:0, 4+0+2:0:0:0:0, 5+0+0:0:0:0:0,  , 2+0+7:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 12+0+3:0:0:0:0, 4+0+2:0:0:0:0, 8+0+5:0:0:0:0, 6+0+0:0:0:0:0, 5+0+0:0:0:0:0, 6+0+1:0:0:0:0, 0+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+1:0:0:0:0, 6+0+1:0:0:0:0, 5+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 7+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+3:0:0:0:0, 5+0+1:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:1:0:0:1, 5+0+0:0:0:0:0, 246+0+97:1:0:0:2
