 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
C major (0), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 5+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:1:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 41+0:0:2:0:7
A minor (0), 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:5, 5+0:0:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:4, 3+0:0:0:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 55+0:0:2:0:19
F major (1b), 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:1, 4+0:0:0:0:0, 2+0:1:0:0:1, 2+0:2:0:0:2, 4+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 28+0:6:2:0:8
G major (1#), 1+0:0:0:0:0, 1+0:1:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 2+0:2:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 6+0:5:1:0:3, 6+0:5:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:5:1:0:2, 4+0:3:0:0:2, 2+0:1:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 55+0:35:2:0:9
D minor (1b), 1+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 5+0:0:1:0:4, 4+0:0:0:0:3, 1+0:0:0:0:0, 1+0:1:0:0:0, 4+0:0:1:0:3, 2+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 43+0:5:2:0:13
E minor (1#), 2+0:0:0:0:0, 1+0:1:0:0:1, 3+0:1:0:0:1, 1+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:1:0:0:1, 2+0:2:0:0:2, 3+0:1:0:0:1, 4+0:1:0:0:1, 6+0:5:1:0:5, 6+0:4:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:4:1:0:4, 4+0:3:0:0:3, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:1:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 71+0:32:2:0:32
Bb major (2b), 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 3+0:1:0:0:2, 3+0:2:0:0:2, 3+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 36+0:6:2:0:7
D major (2#), 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 6+0:5:1:0:4, 6+0:5:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:5:1:0:3, 4+0:3:0:0:2, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 70+0:34:2:0:13
G minor (2b), 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:3, 4+0:0:0:0:2, 3+0:1:0:0:0, 2+0:1:0:0:0, 4+0:0:1:0:2, 3+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 50+0:2:2:0:9
B minor (2#), 3+0:0:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:2, 3+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:1:0:0:2, 2+0:1:0:0:1, 3+0:2:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 6+0:5:1:0:6, 6+0:4:0:0:5, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:1:0:5, 4+0:3:0:0:4, 3+0:1:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:2, 5+0:2:0:0:3, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:2, 87+0:32:2:0:50
