 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
Eb major (3b), 2+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:2, 2+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:3, 3+0:1:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:2, 2+0:0:0:0:1, 2+0:1:0:0:1, 5+0:2:0:0:4, 3+0:1:0:0:2, 2+0:1:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 68+0:14:0:0:40
A major (3#), 2+0:0:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:0, 6+0:4:0:0:3, 3+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:0, 6+0:4:0:0:3, 2+0:0:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:0, 87+0:18:0:0:8
C minor (3b), 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 70+0:14:0:0:9
F# minor (3#), 3+0:0:0:0:2, 3+0:1:0:0:1, 3+0:0:0:0:2, 6+0:4:0:0:5, 4+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:1, 6+0:1:0:0:3, 6+0:2:0:0:4, 3+0:0:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 6+0:1:0:0:3, 3+0:0:0:0:2, 3+0:1:0:0:1, 3+0:0:0:0:2, 6+0:4:0:0:5, 3+0:0:0:0:1, 6+0:2:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:3, 107+0:18:0:0:61
Ab major (4b), 2+0:0:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:2, 5+0:1:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:2, 3+0:1:0:0:2, 6+0:2:0:0:5, 4+0:1:0:0:3, 3+0:1:0:0:2, 2+0:0:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:1, 91+0:14:0:0:62
E major (4#), 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 7+0:4:0:0:4, 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:1, 6+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 7+0:4:0:0:4, 3+0:0:0:0:0, 6+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 110+0:18:0:0:18
F minor (4b), 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 5+0:2:0:0:2, 3+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 73+0:14:0:0:14
C# minor (4#), 2+0:0:0:0:2, 3+0:1:0:0:2, 4+0:0:0:0:3, 8+0:4:0:0:6, 4+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:2, 6+0:1:0:0:4, 6+0:2:0:0:5, 2+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:2, 6+0:1:0:0:4, 2+0:0:0:0:2, 3+0:1:0:0:2, 4+0:0:0:0:3, 8+0:4:0:0:6, 3+0:0:0:0:2, 6+0:2:0:0:5, 2+0:0:0:0:2, 5+0:1:0:0:4, 116+0:18:0:0:80
Db major (5b), 2+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:2, 5+0:0:0:0:2, 4+0:1:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:2, 6+0:1:0:0:5, 5+0:1:0:0:4, 3+0:0:0:0:3, 5+0:1:0:0:4, 3+0:0:0:0:3, 4+0:1:0:0:3, 6+0:2:0:0:6, 5+0:1:0:0:4, 4+0:1:0:0:3, 2+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:2, 5+0:0:0:0:2, 5+0:1:0:0:4, 5+0:0:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:2, 110+0:14:0:0:85
B major (5#), 3+0:0:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:1, 7+0:4:0:0:5, 5+0:0:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:0, 6+0:1:0:0:2, 7+0:2:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:1, 7+0:4:0:0:5, 4+0:0:0:0:0, 7+0:2:0:0:3, 3+0:0:0:0:1, 5+0:1:0:0:2, 132+0:18:0:0:39
Bb minor (5b), 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:3, 4+0:1:0:0:1, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 90+0:14:0:0:20
G# minor (5#), 3+0:0:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:4, 7+0:4:0:0:7, 5+0:0:0:0:3, 6+0:1:0:0:5, 5+0:0:0:0:3, 6+0:1:0:0:5, 7+0:2:0:0:6, 3+0:0:0:0:2, 3+0:0:0:0:2, 6+0:0:0:0:4, 4+0:0:0:0:3, 6+0:0:0:0:4, 4+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:3, 6+0:1:0:0:5, 3+0:0:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:4, 7+0:4:0:0:7, 5+0:0:0:0:3, 7+0:2:0:0:6, 3+0:0:0:0:2, 5+0:1:0:0:5, 135+0:18:0:0:103
Gb major (6b), 3+0:0:0:0:2, 5+0:1:0:0:5, 4+0:0:0:0:3, 5+0:0:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:4, 6+0:0:0:0:4, 3+0:0:0:0:2, 6+0:1:0:0:6, 6+0:1:0:0:5, 4+0:0:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:3, 5+0:1:0:0:4, 7+0:2:0:0:6, 6+0:1:0:0:5, 5+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:5, 4+0:0:0:0:3, 5+0:0:0:0:3, 6+0:1:0:0:5, 6+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:3, 132+0:14:0:0:104
F# major (6#), 4+0:0:0:0:2, 5+0:1:0:0:1, 5+0:0:0:0:2, 7+0:4:0:0:5, 6+0:0:0:0:2, 7+0:1:0:0:3, 5+0:0:0:0:1, 7+0:1:0:0:3, 8+0:2:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:0, 7+0:0:0:0:2, 4+0:0:0:0:2, 7+0:0:0:0:2, 4+0:0:0:0:2, 6+0:0:0:0:2, 6+0:0:0:0:2, 5+0:0:0:0:1, 7+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:1, 5+0:0:0:0:2, 7+0:4:0:0:5, 5+0:0:0:0:1, 8+0:2:0:0:4, 4+0:0:0:0:2, 6+0:1:0:0:3, 152+0:18:0:0:61
Eb minor (6b), 3+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:1, 6+0:2:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 109+0:14:0:0:40
D# minor (6#), 4+0:0:0:0:3, 6+0:1:0:0:4, 5+0:0:0:0:5, 7+0:4:0:0:7, 6+0:0:0:0:4, 7+0:1:0:0:6, 5+0:0:0:0:4, 7+0:1:0:0:5, 8+0:2:0:0:7, 4+0:0:0:0:3, 5+0:0:0:0:3, 7+0:0:0:0:5, 4+0:0:0:0:4, 7+0:0:0:0:5, 4+0:0:0:0:4, 6+0:0:0:0:5, 6+0:0:0:0:4, 5+0:0:0:0:4, 7+0:1:0:0:5, 4+0:0:0:0:3, 6+0:1:0:0:4, 5+0:0:0:0:5, 7+0:4:0:0:7, 5+0:0:0:0:4, 8+0:2:0:0:7, 4+0:0:0:0:3, 6+0:1:0:0:5, 155+0:18:0:0:125
Cb major (7b), 4+0:0:0:0:3, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:3, 6+0:1:0:0:5, 6+0:0:0:0:5, 6+0:1:0:0:6, 6+0:1:0:0:5, 7+0:0:0:0:5, 4+0:0:0:0:3, 6+0:1:0:0:6, 7+0:1:0:0:6, 5+0:0:0:0:4, 7+0:1:0:0:6, 5+0:0:0:0:4, 6+0:1:0:0:5, 8+0:2:0:0:7, 6+0:1:0:0:6, 6+0:1:0:0:5, 4+0:0:0:0:3, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:3, 6+0:1:0:0:6, 7+0:0:0:0:5, 4+0:0:0:0:3, 5+0:0:0:0:4, 153+0:14:0:0:126
C# major (7#), 4+0:0:0:0:2, 5+0:1:0:0:2, 5+0:0:0:0:3, 8+0:4:0:0:6, 6+0:0:0:0:2, 7+0:1:0:0:4, 5+0:0:0:0:2, 7+0:1:0:0:4, 8+0:2:0:0:5, 4+0:0:0:0:2, 5+0:0:0:0:1, 7+0:0:0:0:3, 5+0:0:0:0:2, 7+0:0:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:3, 7+0:0:0:0:2, 5+0:0:0:0:2, 7+0:1:0:0:4, 4+0:0:0:0:2, 5+0:1:0:0:2, 5+0:0:0:0:3, 8+0:4:0:0:6, 5+0:0:0:0:2, 8+0:2:0:0:5, 4+0:0:0:0:2, 6+0:1:0:0:4, 158+0:18:0:0:80
Ab minor (7b), 4+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:3, 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:1:0:0:2, 6+0:0:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:4, 6+0:1:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 5+0:1:0:0:2, 8+0:2:0:0:5, 5+0:1:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:3, 6+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 134+0:14:0:0:62
A# minor (7#), 4+0:0:0:0:4, 5+0:1:0:0:5, 5+0:0:0:0:5, 8+0:4:0:0:7, 6+0:0:0:0:5, 7+0:1:0:0:7, 5+0:0:0:0:5, 7+0:1:0:0:6, 8+0:2:0:0:8, 4+0:0:0:0:4, 5+0:0:0:0:4, 7+0:0:0:0:6, 5+0:0:0:0:4, 7+0:0:0:0:6, 5+0:0:0:0:4, 6+0:0:0:0:5, 8+0:0:0:0:5, 5+0:0:0:0:5, 7+0:1:0:0:6, 4+0:0:0:0:4, 5+0:1:0:0:5, 5+0:0:0:0:5, 8+0:4:0:0:7, 5+0:0:0:0:5, 8+0:2:0:0:8, 4+0:0:0:0:4, 6+0:1:0:0:6, 159+0:18:0:0:145
