 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, rowcost
Eb major (3b), 2+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 5+0:2:0:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:2, 4+0:1:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 3+0:1:0:0:2, 2+0:0:0:0:1, 5+0:2:0:0:4, 4+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 5+0:2:0:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:1:0:0:3, 5+0:0:0:0:2, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:3, 83+0:14:0:0:53
A major (3#), 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:3:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:3:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 76+0:10:0:0:5
C minor (3b), 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 72+0:14:0:0:11
F# minor (3#), 3+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 5+0:3:0:0:5, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 5+0:3:0:0:5, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:0, 99+0:10:0:0:50
Ab major (4b), 3+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:1, 6+0:2:0:0:4, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:2, 5+0:1:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:2, 5+0:1:0:0:4, 2+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:2, 5+0:2:0:0:5, 5+0:1:0:0:4, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:1, 6+0:2:0:0:4, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:2, 5+0:1:0:0:4, 5+0:0:0:0:4, 4+0:1:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:4, 106+0:14:0:0:78
E major (4#), 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+0:3:0:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+0:3:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 98+0:10:0:0:10
F minor (4b), 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 85+0:14:0:0:14
C# minor (4#), 5+0:0:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 6+0:3:0:0:5, 4+0:0:0:0:3, 3+0:0:0:0:1, 5+0:1:0:0:4, 2+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 6+0:3:0:0:5, 3+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:3, 4+0:1:0:0:4, 3+0:0:0:0:1, 114+0:10:0:0:73
Db major (5b), 4+0:0:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 6+0:2:0:0:5, 4+0:0:0:0:3, 1+0:0:0:0:1, 3+0:0:0:0:2, 5+0:1:0:0:5, 3+0:0:0:0:2, 2+0:0:0:0:2, 5+0:1:0:0:5, 2+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 5+0:2:0:0:5, 6+0:1:0:0:5, 4+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 6+0:2:0:0:5, 4+0:0:0:0:3, 1+0:0:0:0:1, 3+0:0:0:0:2, 6+0:1:0:0:5, 5+0:1:0:0:4, 4+0:1:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:5, 126+0:15:0:0:101
B major (5#), 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 6+0:3:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 6+0:3:0:0:4, 4+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 122+0:10:0:0:28
Bb minor (5b), 3+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:1, 4+0:2:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:2, 104+0:15:0:0:31
G# minor (5#), 5+0:0:0:0:4, 3+0:0:0:0:2, 5+0:0:0:0:4, 2+0:0:0:0:2, 3+0:1:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:4, 6+0:3:0:0:6, 3+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:3, 5+0:0:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:4, 2+0:0:0:0:2, 3+0:1:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:4, 6+0:3:0:0:6, 4+0:0:0:0:3, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:3, 5+0:0:0:0:4, 5+0:1:0:0:4, 3+0:0:0:0:2, 125+0:10:0:0:96
Gb major (6b), 5+0:0:0:0:4, 6+0:1:0:0:6, 5+0:0:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:3, 6+0:2:0:0:6, 5+0:0:0:0:4, 2+0:0:0:0:1, 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:5, 3+0:0:0:0:2, 6+0:1:0:0:5, 5+0:0:0:0:4, 6+0:2:0:0:5, 6+0:1:0:0:6, 5+0:0:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:3, 6+0:2:0:0:6, 5+0:0:0:0:4, 2+0:0:0:0:1, 4+0:0:0:0:3, 6+0:1:0:0:6, 6+0:1:0:0:5, 5+0:1:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:4, 5+0:0:0:0:3, 6+0:1:0:0:6, 148+0:15:0:0:124
F# major (6#), 5+0:0:0:0:2, 4+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 6+0:0:0:0:2, 6+0:3:0:0:5, 4+0:0:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 6+0:0:0:0:2, 6+0:3:0:0:5, 5+0:0:0:0:2, 6+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:0, 145+0:10:0:0:50
Eb minor (6b), 4+0:0:0:0:1, 5+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:2:0:0:3, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:1, 6+0:2:0:0:4, 5+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:2:0:0:3, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:3, 125+0:15:0:0:54
D# minor (6#), 5+0:0:0:0:5, 5+0:0:0:0:3, 5+0:0:0:0:5, 3+0:0:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:3, 6+0:0:0:0:5, 6+0:3:0:0:6, 4+0:0:0:0:3, 4+0:0:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:4, 5+0:0:0:0:5, 3+0:0:0:0:2, 5+0:0:0:0:3, 5+0:0:0:0:5, 3+0:0:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:3, 6+0:0:0:0:5, 6+0:3:0:0:6, 5+0:0:0:0:4, 6+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:4, 5+0:0:0:0:5, 6+0:1:0:0:5, 5+0:0:0:0:3, 150+0:10:0:0:120
Cb major (7b), 6+0:0:0:0:5, 6+0:1:0:0:6, 6+0:0:0:0:5, 4+0:0:0:0:4, 3+0:0:0:0:3, 6+0:2:0:0:6, 6+0:0:0:0:5, 3+0:0:0:0:2, 5+0:0:0:0:4, 6+0:1:0:0:5, 5+0:0:0:0:4, 4+0:0:0:0:3, 6+0:1:0:0:5, 3+0:0:0:0:3, 6+0:1:0:0:6, 6+0:0:0:0:5, 6+0:2:0:0:6, 6+0:1:0:0:6, 6+0:0:0:0:5, 4+0:0:0:0:4, 3+0:0:0:0:3, 6+0:2:0:0:6, 6+0:0:0:0:5, 3+0:0:0:0:2, 5+0:0:0:0:4, 7+0:1:0:0:6, 6+0:1:0:0:6, 5+0:1:0:0:4, 4+0:0:0:0:3, 6+0:0:0:0:5, 6+0:0:0:0:4, 6+0:1:0:0:6, 166+0:15:0:0:146
C# major (7#), 6+0:0:0:0:3, 5+0:0:0:0:1, 6+0:0:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 6+0:0:0:0:3, 6+0:3:0:0:5, 5+0:0:0:0:3, 5+0:0:0:0:1, 6+0:1:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:1, 6+0:0:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 6+0:0:0:0:3, 6+0:3:0:0:5, 5+0:0:0:0:3, 7+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:0:0:3, 6+0:1:0:0:4, 5+0:0:0:0:1, 161+0:10:0:0:73
Ab minor (7b), 5+0:0:0:0:2, 5+0:1:0:0:4, 5+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+0:2:0:0:4, 5+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:4, 4+0:0:0:0:1, 4+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 6+0:2:0:0:5, 5+0:1:0:0:4, 5+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+0:2:0:0:4, 5+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:4, 6+0:0:0:0:4, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:1:0:0:4, 146+0:14:0:0:78
A# minor (7#), 6+0:0:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:5, 4+0:0:0:0:3, 4+0:1:0:0:4, 5+0:0:0:0:4, 6+0:0:0:0:6, 6+0:3:0:0:6, 5+0:0:0:0:4, 6+0:0:0:0:4, 6+0:1:0:0:6, 4+0:0:0:0:4, 6+0:0:0:0:4, 3+0:0:0:0:3, 5+0:0:0:0:5, 6+0:0:0:0:5, 4+0:0:0:0:3, 5+0:0:0:0:4, 6+0:0:0:0:5, 4+0:0:0:0:3, 4+0:1:0:0:4, 5+0:0:0:0:4, 6+0:0:0:0:6, 6+0:3:0:0:6, 5+0:0:0:0:5, 7+0:0:0:0:5, 6+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:4, 6+0:0:0:0:5, 6+0:1:0:0:6, 5+0:0:0:0:4, 166+0:10:0:0:143
