 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, rowcost
Eb major (3b), 0+0:0:0:0:0, 4+0:0:0:0:0, 3+0:2:0:0:3, 3+0:0:2:0:0, 8+1:3:0:1:4, 1+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 2+0:1:0:0:1, 5+0:2:0:0:3, 2+0:0:1:0:1, 2+0:1:0:0:2, 0+0:0:0:0:0, 6+0:1:0:0:2, 4+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:0, 3+0:2:0:0:3, 3+0:0:2:0:0, 8+1:3:0:1:4, 1+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 92+2:19:5:2:44
A major (3#), 1+0:1:0:0:0, 6+0:4:0:0:3, 3+0:1:1:0:1, 7+0:5:2:0:5, 5+0:0:0:1:1, 6+0:2:0:0:1, 5+0:2:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:2, 3+0:1:0:0:0, 7+0:4:1:0:3, 4+0:2:0:0:1, 5+0:2:0:0:1, 7+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:2:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:0, 4+0:2:0:0:1, 6+0:4:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 6+0:4:0:0:3, 3+0:1:1:0:1, 7+0:5:2:0:5, 5+0:0:0:1:1, 6+0:2:0:0:1, 5+0:2:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 144+0:53:7:2:37
C minor (3b), 1+0:0:0:0:0, 5+0:0:0:0:1, 4+0:2:0:0:1, 3+0:0:2:0:3, 7+1:3:0:1:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:0, 6+0:3:0:0:2, 3+0:0:1:0:1, 3+0:1:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:2:0:0:1, 3+0:0:2:0:3, 7+1:3:0:1:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 97+2:23:5:2:24
F# minor (3#), 1+0:0:0:0:0, 6+0:4:0:0:5, 4+0:1:0:0:2, 7+0:5:2:0:6, 6+0:0:0:1:1, 6+0:2:0:0:4, 5+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 7+0:3:0:0:5, 4+0:1:0:0:2, 7+0:4:1:0:5, 5+0:2:0:0:3, 5+0:2:0:0:4, 7+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+0:2:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:3, 4+0:2:0:0:3, 6+0:3:0:0:4, 0+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 6+0:4:0:0:5, 4+0:1:0:0:2, 7+0:5:2:0:6, 6+0:0:0:1:1, 6+0:2:0:0:4, 5+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 155+0:47:5:2:87
Ab major (4b), 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:2:0:0:3, 3+0:0:2:0:0, 8+1:3:0:1:5, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 1+0:1:0:0:1, 5+0:1:0:0:3, 2+0:0:1:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 6+0:1:0:0:3, 5+0:0:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:2:0:0:3, 3+0:0:2:0:0, 8+1:3:0:1:5, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 102+2:18:5:2:54
E major (4#), 1+0:0:0:0:0, 6+0:4:0:0:4, 3+0:1:1:0:2, 7+0:5:2:0:5, 4+0:0:0:1:1, 7+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:3, 4+0:1:0:0:1, 7+0:4:1:0:4, 5+0:2:0:0:2, 6+0:2:0:0:2, 6+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 8+0:2:0:0:2, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:2:0:0:2, 7+0:3:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 6+0:4:0:0:4, 3+0:1:1:0:2, 7+0:5:2:0:5, 4+0:0:0:1:1, 7+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 153+0:47:7:2:51
F minor (4b), 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:2:0:0:2, 4+0:0:2:0:2, 8+0:4:0:1:3, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:1:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 6+0:1:0:0:1, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:2:0:0:2, 4+0:0:2:0:2, 8+0:4:0:1:3, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 98+0:20:5:2:23
C# minor (4#), 1+0:0:0:0:0, 6+0:4:0:0:6, 3+0:1:1:0:2, 7+0:5:2:0:7, 5+0:0:0:1:0, 7+0:2:0:0:5, 5+0:1:0:0:3, 4+0:0:0:0:3, 0+0:0:0:0:0, 7+0:3:0:0:6, 4+0:1:0:0:2, 7+0:4:1:0:6, 5+0:2:0:0:3, 6+0:2:0:0:5, 7+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:2, 8+0:2:0:0:5, 6+0:1:0:0:3, 6+0:1:0:0:4, 5+0:2:0:0:4, 7+0:3:0:0:5, 2+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:2, 6+0:4:0:0:6, 3+0:1:1:0:2, 7+0:5:2:0:7, 5+0:0:0:1:0, 7+0:2:0:0:5, 5+0:1:0:0:3, 4+0:0:0:0:3, 0+0:0:0:0:0, 162+0:47:7:2:106
Db major (5b), 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:2:0:0:3, 4+0:0:2:0:0, 8+1:3:0:1:6, 3+0:0:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:1, 2+0:1:0:0:1, 5+0:1:0:0:4, 3+0:0:1:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 7+0:1:0:0:4, 6+0:0:0:0:4, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:2, 5+0:0:0:0:3, 6+0:0:0:0:3, 4+0:0:0:0:1, 3+0:2:0:0:3, 4+0:0:2:0:0, 8+1:3:0:1:6, 3+0:0:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:1, 121+2:17:5:2:70
B major (5#), 0+0:0:0:0:0, 7+0:4:0:0:5, 3+0:1:1:0:1, 7+0:5:2:0:6, 5+0:0:0:1:1, 7+0:2:0:0:3, 3+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+0:3:0:0:4, 5+0:1:0:0:1, 7+0:4:1:0:5, 5+0:2:0:0:2, 6+0:2:0:0:3, 7+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:1, 8+0:2:0:0:3, 6+0:1:0:0:2, 7+0:1:0:0:2, 6+0:2:0:0:3, 7+0:3:0:0:4, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 7+0:4:0:0:5, 3+0:1:1:0:1, 7+0:5:2:0:6, 5+0:0:0:1:1, 7+0:2:0:0:3, 3+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 160+0:47:7:2:72
Bb minor (5b), 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:2:0:0:2, 5+0:0:2:0:1, 7+1:3:0:1:3, 4+0:0:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:1:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:1, 7+0:0:0:0:1, 3+0:0:0:0:0, 3+0:2:0:0:2, 5+0:0:2:0:1, 7+1:3:0:1:3, 4+0:0:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1, 1+0:0:0:0:0, 124+2:17:5:2:30
G# minor (5#), 0+0:0:0:0:0, 7+0:4:0:0:6, 4+0:1:0:0:3, 7+0:5:2:0:7, 3+0:0:0:0:1, 7+0:2:0:0:6, 3+0:1:0:0:3, 4+0:0:0:0:3, 1+0:0:0:0:1, 7+0:3:0:0:6, 6+0:1:0:0:3, 7+0:4:1:0:6, 6+0:2:0:0:5, 6+0:2:0:0:6, 7+0:0:0:0:4, 5+0:0:0:0:3, 1+0:0:0:0:1, 8+0:2:0:0:6, 6+0:1:0:0:4, 7+0:1:0:0:5, 6+0:2:0:0:5, 7+0:3:0:0:6, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:3, 7+0:4:0:0:6, 4+0:1:0:0:3, 7+0:5:2:0:7, 3+0:0:0:0:1, 7+0:2:0:0:6, 3+0:1:0:0:3, 4+0:0:0:0:3, 1+0:0:0:0:1, 162+0:47:5:0:128
Gb major (6b), 0+0:0:0:0:0, 4+0:0:0:0:2, 4+0:2:0:0:3, 3+0:0:1:0:1, 8+1:3:0:1:6, 4+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:1, 3+0:1:0:0:2, 6+0:1:0:0:4, 2+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:2, 8+0:1:0:0:5, 7+0:0:0:0:5, 1+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:3, 4+0:1:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:2, 5+0:0:0:0:4, 6+0:0:0:0:4, 4+0:0:0:0:2, 4+0:2:0:0:3, 3+0:0:1:0:1, 8+1:3:0:1:6, 4+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:1, 136+2:17:2:2:89
F# major (6#), 0+0:0:0:0:0, 7+0:4:0:0:5, 4+0:1:0:0:2, 7+0:5:2:0:6, 6+0:0:0:1:1, 7+0:2:0:0:4, 3+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 7+0:3:0:0:5, 6+0:1:0:0:2, 7+0:4:1:0:5, 6+0:2:0:0:3, 6+0:2:0:0:4, 7+0:0:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:0, 8+0:2:0:0:4, 6+0:1:0:0:3, 7+0:1:0:0:3, 6+0:2:0:0:3, 7+0:3:0:0:4, 2+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:0:1, 7+0:4:0:0:5, 4+0:1:0:0:2, 7+0:5:2:0:6, 6+0:0:0:1:1, 7+0:2:0:0:4, 3+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 171+0:47:5:2:87
Eb minor (6b), 0+0:0:0:0:0, 5+0:0:0:0:0, 4+0:2:0:0:3, 3+0:0:1:0:0, 8+1:3:0:1:4, 3+0:0:0:0:0, 5+0:1:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:1, 6+0:2:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:0, 8+0:1:0:0:2, 6+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:0, 4+0:2:0:0:3, 3+0:0:1:0:0, 8+1:3:0:1:4, 3+0:0:0:0:0, 5+0:1:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:1, 126+2:18:2:2:40
D# minor (6#), 0+0:0:0:0:0, 7+0:4:0:0:7, 4+0:1:0:0:2, 7+0:5:2:0:7, 4+0:0:0:1:1, 7+0:2:0:0:6, 4+0:1:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:1, 7+0:3:0:0:6, 6+0:1:0:0:4, 7+0:4:1:0:6, 6+0:2:0:0:5, 6+0:2:0:0:6, 6+0:0:0:0:4, 5+0:0:0:0:4, 1+0:0:0:0:1, 8+0:2:0:0:6, 6+0:1:0:0:5, 7+0:1:0:0:6, 7+0:2:0:0:6, 7+0:3:0:0:5, 1+0:0:0:0:1, 6+0:0:0:0:3, 6+0:0:0:0:3, 7+0:4:0:0:7, 4+0:1:0:0:2, 7+0:5:2:0:7, 4+0:0:0:1:1, 7+0:2:0:0:6, 4+0:1:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:1, 170+0:47:5:2:131
Cb major (7b), 0+0:0:0:0:0, 5+0:0:0:0:2, 5+0:2:0:0:4, 4+0:0:0:0:1, 8+1:3:0:1:5, 5+0:0:0:0:3, 6+0:1:0:0:3, 6+0:0:0:0:4, 1+0:0:0:0:1, 4+0:1:0:0:3, 6+0:1:0:0:5, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 9+0:1:0:0:6, 7+0:0:0:0:6, 2+0:0:0:0:1, 5+0:0:0:0:3, 5+0:0:0:0:3, 5+0:0:0:0:4, 5+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 6+0:0:0:0:4, 7+0:0:0:0:3, 5+0:0:0:0:2, 5+0:2:0:0:4, 4+0:0:0:0:1, 8+1:3:0:1:5, 5+0:0:0:0:3, 6+0:1:0:0:3, 6+0:0:0:0:4, 1+0:0:0:0:1, 159+2:17:0:2:101
C# major (7#), 0+0:0:0:0:0, 7+0:4:0:0:6, 4+0:1:0:0:2, 7+0:5:2:0:7, 7+0:0:0:1:0, 7+0:2:0:0:5, 4+0:1:0:0:3, 5+0:0:0:0:3, 1+0:0:0:0:0, 7+0:3:0:0:6, 6+0:1:0:0:2, 7+0:4:1:0:6, 6+0:2:0:0:3, 6+0:2:0:0:5, 8+0:0:0:0:2, 6+0:0:0:0:2, 1+0:0:0:0:1, 8+0:2:0:0:5, 7+0:1:0:0:3, 7+0:1:0:0:4, 6+0:2:0:0:4, 7+0:3:0:0:4, 2+0:0:0:0:0, 6+0:0:0:0:2, 6+0:0:0:0:2, 7+0:4:0:0:6, 4+0:1:0:0:2, 7+0:5:2:0:7, 7+0:0:0:1:0, 7+0:2:0:0:5, 4+0:1:0:0:3, 5+0:0:0:0:3, 1+0:0:0:0:0, 180+0:47:5:2:103
Ab minor (7b), 0+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:0:0:3, 3+0:0:0:0:0, 8+1:3:0:1:4, 4+0:0:0:0:0, 5+0:1:0:0:2, 5+0:0:0:0:2, 1+0:0:0:0:0, 3+0:1:0:0:1, 6+0:1:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 8+0:1:0:0:3, 6+0:0:0:0:3, 1+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:1, 4+0:0:0:0:1, 5+0:2:0:0:3, 3+0:0:0:0:0, 8+1:3:0:1:4, 4+0:0:0:0:0, 5+0:1:0:0:2, 5+0:0:0:0:2, 1+0:0:0:0:0, 140+2:18:0:2:45
A# minor (7#), 0+0:0:0:0:0, 7+0:4:0:0:7, 5+0:1:0:0:3, 7+0:5:2:0:7, 8+0:0:0:1:3, 7+0:2:0:0:6, 4+0:1:0:0:3, 5+0:0:0:0:4, 1+0:0:0:0:1, 7+0:3:0:0:6, 7+0:1:0:0:5, 7+0:4:1:0:7, 6+0:2:0:0:5, 6+0:2:0:0:6, 8+0:0:0:0:3, 6+0:0:0:0:5, 1+0:0:0:0:1, 8+0:2:0:0:6, 7+0:1:0:0:5, 7+0:1:0:0:6, 6+0:2:0:0:6, 7+0:3:0:0:5, 1+0:0:0:0:1, 6+0:0:0:0:4, 6+0:0:0:0:4, 7+0:4:0:0:7, 5+0:1:0:0:3, 7+0:5:2:0:7, 8+0:0:0:1:3, 7+0:2:0:0:6, 4+0:1:0:0:3, 5+0:0:0:0:4, 1+0:0:0:0:1, 184+0:47:5:2:143
