 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
F minor (4b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+4:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 6+0+4:0:0:0:0, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 26+0+16:0:0:0:0
C# minor (4#), 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+5:0:0:0:0, 6+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 6+0+4:0:0:0:0, 8+0+2:0:0:0:0, 6+0+4:0:0:0:0, 3+0+2:0:0:0:0, 5+0+2:0:0:0:1, 5+0+7:0:1:0:1, 2+0+1:0:0:0:1, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 67+0+29:0:1:0:3
Db major (5b), 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+0:0:0:0:0, 7+0+6:0:0:0:0, 4+0+6:0:0:0:2, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 42+0+18:0:0:0:2
B major (5#), 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+2:0:0:0:0, 6+0+1:0:0:0:0, 9+0+2:0:0:0:0, 7+0+4:0:0:0:0, 4+0+0:0:0:0:0, 6+0+3:0:0:0:0, 7+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 74+0+22:0:0:0:0
Bb minor (5b), 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:0:0:0:0, 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+0:0:0:0:0, 7+0+6:0:0:0:0, 4+0+3:0:0:0:0, 0+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 42+0+18:0:0:0:0
G# minor (5#), 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 5+0+1:0:0:0:0, 7+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+2:0:0:0:0, 6+0+1:0:0:0:0, 9+0+2:0:0:0:0, 7+0+4:0:0:0:0, 4+0+0:0:0:0:0, 6+0+4:0:0:0:0, 7+0+3:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 76+0+20:0:0:0:0
Gb major (6b), 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 6+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+1:0:0:0:0, 6+0+2:0:0:0:0, 4+0+0:0:0:0:0, 7+0+6:0:0:0:0, 5+0+6:0:0:0:2, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 61+0+21:0:0:0:2
F# major (6#), 1+0+0:0:0:0:0, 3+0+4:0:0:0:0, 4+0+0:0:0:0:0, 6+0+1:0:0:0:0, 8+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+4:0:0:0:0, 8+0+2:0:0:0:0, 7+0+4:0:1:0:1, 4+0+0:0:0:0:0, 6+0+4:0:0:0:0, 5+0+4:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 72+0+28:0:1:0:1
Eb minor (6b), 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+1:0:0:0:0, 6+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 6+0+1:0:0:0:0, 6+0+2:0:0:0:0, 4+0+0:0:0:0:0, 7+0+6:0:0:0:0, 5+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 61+0+17:0:0:0:0
D# minor (6#), 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 6+0+1:0:0:0:0, 8+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+4:0:0:0:0, 8+0+2:0:0:0:0, 7+0+4:0:1:0:1, 4+0+0:0:0:0:0, 6+0+4:0:0:0:0, 5+0+4:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 74+0+24:0:1:0:1
Cb major (7b), 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:1, 7+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 7+0+1:0:0:0:0, 7+0+2:0:0:0:0, 4+0+0:0:0:0:0, 7+0+6:0:0:0:0, 6+0+5:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 69+0+22:0:0:0:1
C# major (7#), 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 5+0+5:0:0:0:0, 8+0+2:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 5+0+4:0:0:0:0, 8+0+2:0:0:0:0, 7+0+4:0:1:0:1, 4+0+0:0:0:0:0, 5+0+2:0:0:0:0, 2+0+7:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 66+0+26:0:1:0:2
Ab minor (7b), 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:1, 7+0+2:0:0:0:0, 4+0+2:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 7+0+1:0:0:0:0, 7+0+2:0:0:0:0, 4+0+0:0:0:0:0, 7+0+6:0:0:0:0, 6+0+3:0:0:0:0, 2+0+2:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 69+0+20:0:0:0:1
A# minor (7#), 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 5+0+5:0:0:0:0, 8+0+2:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 5+0+4:0:0:0:0, 8+0+2:0:0:0:0, 7+0+4:0:1:0:1, 4+0+0:0:0:0:0, 7+0+4:0:0:0:0, 5+0+4:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 76+0+25:0:1:0:1
