 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, rowcost
C major (0), 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:0, 7+1:0:0:0:1, 6+0:0:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 51+1:0:1:0:9
A minor (0), 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:0:0:3, 8+1:0:0:0:3, 6+0:0:1:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 68+1:0:1:0:16
F major (1b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:1:0:0:1, 3+0:2:0:0:2, 0+0:0:0:0:0, 2+0:1:0:0:1, 4+0:0:0:0:0, 6+1:1:0:0:1, 5+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 34+1:8:2:0:10
G major (1#), 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:1, 2+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 4+0:3:0:0:1, 5+0:2:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:0, 6+0:4:0:0:1, 8+1:4:0:0:1, 7+0:5:1:0:2, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 74+1:36:1:0:7
D minor (1b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:1, 5+0:1:0:0:1, 4+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:1:0:1, 5+0:0:0:0:2, 6+1:1:1:0:4, 6+0:0:1:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 57+1:5:4:0:12
E minor (1#), 3+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 6+0:2:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:3, 6+0:2:0:0:2, 3+0:1:0:0:1, 3+0:0:0:0:0, 6+0:4:0:0:4, 8+1:4:0:0:4, 7+0:5:1:0:5, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 5+0:2:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 86+1:34:1:0:34
Bb major (2b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:1:0:0, 3+0:1:0:0:2, 2+0:2:0:0:2, 0+0:0:0:0:0, 1+0:1:0:0:1, 3+0:0:0:0:1, 7+1:1:0:0:2, 4+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 36+1:8:2:0:15
D major (2#), 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:1, 6+0:2:0:0:0, 3+0:1:0:0:0, 3+0:1:1:0:1, 7+0:4:0:0:2, 8+1:4:1:0:4, 8+0:5:1:0:3, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 97+1:36:3:0:11
G minor (2b), 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:1, 3+0:2:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:0, 4+0:0:0:0:1, 8+1:1:0:0:1, 5+0:0:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 59+1:7:2:0:8
B minor (2#), 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 7+0:2:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:3:0:0:3, 7+0:2:0:0:3, 4+0:1:0:0:2, 3+0:1:1:0:3, 7+0:4:0:0:5, 8+1:4:1:0:6, 8+0:5:1:0:6, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 6+0:2:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:1, 117+1:35:3:0:61
Eb major (3b), 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:1:0:0, 3+0:1:0:0:2, 3+0:2:0:0:2, 1+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:1, 6+1:1:0:0:3, 3+0:0:1:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:1, 53+1:8:2:0:24
A major (3#), 4+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 7+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 6+0:3:0:0:2, 7+0:2:0:0:1, 4+0:1:0:0:0, 4+0:1:1:0:2, 8+0:4:0:0:3, 9+1:4:1:0:4, 8+0:5:1:0:4, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 114+1:36:3:0:18
C minor (3b), 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 1+0:1:0:0:1, 3+0:0:0:0:0, 7+1:1:0:0:1, 4+0:0:1:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 70+1:8:1:0:9
F# minor (3#), 4+0:1:0:0:3, 4+0:1:0:0:2, 3+0:0:0:0:2, 7+0:2:0:0:4, 3+0:1:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:2, 6+0:3:0:0:4, 7+0:2:0:0:4, 4+0:1:0:0:3, 4+0:0:1:0:0, 8+0:4:0:0:6, 10+1:4:1:0:5, 8+0:5:1:0:6, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:2, 3+0:0:0:0:2, 6+0:2:0:0:4, 3+0:1:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:3, 2+0:0:0:0:2, 121+1:34:3:0:77
Ab major (4b), 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:2, 4+0:2:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:3, 2+0:0:0:0:2, 2+0:0:1:0:1, 4+0:1:0:0:2, 4+0:2:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 5+1:1:0:0:4, 3+0:0:1:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:3, 2+0:0:0:0:2, 63+1:7:2:0:44
E major (4#), 5+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 8+0:2:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:3, 8+0:2:0:0:2, 5+0:1:0:0:1, 4+0:0:1:0:1, 8+0:4:0:0:4, 9+1:4:1:0:5, 8+0:5:1:0:5, 5+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 7+0:2:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 126+1:34:3:0:36
