 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C major (0), 2+0+1:1:0:0:0, 2+0+3:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:0:0:0:0, 2+0+2:0:0:0:1, 0+0+0:0:0:0:0, 2+0+1:1:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+2:1:0:0:0, 4+0+3:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 3+0+1:0:1:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 5+0+2:0:0:0:0, 2+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 65+0+32:3:1:0:2
A minor (0), 2+0+1:1:0:0:0, 2+0+3:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 3+0+2:0:0:0:0, 6+0+1:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:1:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+2:0:0:0:1, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+4:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:0:0:0:0, 2+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 69+0+32:2:0:0:1
F major (1b), 2+0+1:1:0:0:1, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:1, 0+0+0:0:0:0:0, 2+0+1:1:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+1:0:1:0:1, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 53+0+23:2:1:0:4
G major (1#), 3+0+1:1:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 2+0+2:0:0:0:0, 6+0+2:0:0:0:0, 3+0+2:0:0:0:1, 1+0+0:0:0:0:0, 3+0+1:1:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:0:0:0:1, 4+0+2:0:0:0:0, 4+0+1:0:0:0:0, 3+0+0:0:0:0:0, 4+0+4:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+0:0:0:0:0, 6+0+2:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 77+0+32:2:0:0:2
D minor (1b), 2+0+1:1:0:0:0, 0+0+1:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:1, 0+0+0:0:0:0:0, 2+0+1:1:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 3+0+2:0:0:0:1, 5+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 4+0+4:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:0:0:0:0, 3+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 57+0+29:2:0:0:2
E minor (1#), 3+0+2:0:0:0:0, 3+0+3:0:0:0:0, 2+0+2:0:0:0:0, 4+0+3:0:0:0:0, 2+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:1:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:0:0:0:1, 4+0+0:0:0:0:0, 4+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+4:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 4+0+3:0:0:0:0, 4+0+3:0:0:0:1, 4+0+1:0:0:0:0, 3+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 74+0+35:1:0:0:2
Bb major (2b), 2+0+1:1:0:0:1, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:1:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:1:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+3:0:0:0:0, 2+0+2:0:0:0:1, 4+0+0:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 45+0+17:1:2:0:2
D major (2#), 3+0+2:2:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+3:0:0:0:0, 2+0+2:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:0:0:0:1, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+4:0:0:0:2, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+3:0:0:0:0, 3+0+0:0:0:0:0, 5+1+2:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 75+1+28:2:0:0:3
G minor (2b), 2+0+1:1:0:0:0, 0+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+3:0:0:0:0, 2+0+2:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:1, 0+0+0:0:0:0:0, 2+0+1:1:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:0, 3+0+1:0:1:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:1:0:1, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0, 0+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+3:0:0:0:0, 2+0+0:0:0:0:0, 4+0+2:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 46+0+29:2:2:0:2
B minor (2#), 2+0+1:0:0:0:0, 4+0+3:0:0:0:0, 3+0+2:0:0:0:0, 5+0+4:3:0:0:3, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+1:0:0:0:0, 2+0+0:0:0:0:0, 3+0+2:0:0:0:0, 5+0+3:0:0:0:0, 6+0+3:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+4:0:0:0:2, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+1:0:0:0:0, 5+0+3:0:0:0:0, 4+0+3:0:0:0:1, 3+0+1:0:0:0:0, 4+0+3:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 78+0+38:3:0:0:6
