 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, rowcost
C major (0), 1+0+0:0:0:0:0, 2+0+3:0:0:0:1, 2+0+1:0:0:0:0, 2+0+2:0:0:0:1,  , 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+5:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+4:0:0:0:1, 2+0+0:0:0:0:0, 2+0+3:0:0:0:1, 1+0+1:0:0:0:1, 3+0+2:1:0:0:1, 1+0+2:0:0:0:0, 1+0+2:0:0:0:1, 2+0+2:0:0:0:1, 0+0+0:0:0:0:0,  , 2+0+2:0:0:0:1, 1+0+1:0:0:0:0, 2+0+3:0:0:0:1, 1+0+1:0:0:0:1, 0+0+0:0:0:0:0, 38+0+41:1:0:0:12
A minor (0), 1+0+0:0:0:0:0, 2+0+3:0:0:0:1, 2+0+1:0:0:0:0, 2+0+2:0:0:0:1,  , 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+2:0:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+4:0:0:0:1, 2+0+2:0:0:0:0, 2+0+3:0:0:0:1, 1+0+3:0:0:0:0, 3+0+1:0:0:0:0, 1+0+2:0:0:0:0, 1+0+3:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 2+0+1:0:0:0:0, 1+0+1:0:0:0:1, 3+0+3:0:0:0:0, 1+0+1:0:0:0:1, 0+0+0:0:0:0:0, 39+0+38:0:0:0:8
F major (1b), 1+0+0:0:0:0:0, 2+0+3:0:0:0:1, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 1+0+1:0:0:0:0, 3+0+3:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+5:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+4:0:0:0:1, 3+0+2:0:0:0:0, 2+0+3:0:0:0:1, 1+0+1:0:0:0:1, 3+0+2:1:0:0:0, 2+0+2:0:0:0:0, 1+0+2:0:0:0:1, 2+0+2:0:0:0:1, 0+0+0:0:0:0:0,  , 3+0+2:0:0:0:1, 1+0+1:0:0:0:0, 2+0+3:0:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 45+0+44:1:0:0:8
G major (1#), 0+0+0:0:0:0:0, 2+0+2:1:1:0:1, 2+0+1:0:0:0:0, 3+0+2:0:0:0:1,  , 3+0+1:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+5:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+4:0:0:0:1, 3+0+2:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+2:0:0:0:0, 2+0+2:0:0:0:1, 3+0+2:0:0:0:1, 0+0+0:0:0:0:0,  , 2+0+2:0:0:0:1, 2+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:1, 0+0+0:0:0:0:0, 47+0+41:1:1:0:9
D minor (1b), 1+0+0:0:0:0:0, 2+0+3:0:0:0:1, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 1+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:2:0:0:0, 3+0+0:0:0:0:0, 2+0+3:0:0:0:1, 1+0+3:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+3:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0,  , 3+0+1:0:0:0:0, 1+0+1:0:0:0:1, 3+0+3:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 46+0+34:2:0:0:4
E minor (1#), 0+0+0:0:0:0:0, 2+0+2:0:1:0:1, 2+0+1:0:0:0:0, 3+0+2:0:0:0:1,  , 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 1+0+1:0:0:0:1, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:1, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+5:0:0:0:0, 3+0+2:0:0:0:0, 3+0+3:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0, 1+0+2:0:0:0:0, 2+0+3:0:0:0:0, 3+0+1:0:0:0:0, 0+0+2:0:0:0:0,  , 2+0+1:0:0:0:0, 2+0+1:0:0:0:1, 2+0+3:0:0:0:0, 2+0+1:0:0:0:1, 0+0+0:0:0:0:0, 47+0+38:0:1:0:6
Bb major (2b), 1+0+0:0:0:0:0, 2+0+2:0:1:0:1, 5+0+2:0:0:0:1, 2+0+2:0:0:0:0,  , 1+0+1:0:0:0:0, 4+0+3:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+5:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+4:0:0:0:1, 2+0+0:0:0:0:0, 2+0+3:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+2:0:0:0:0, 2+0+2:0:0:0:1, 3+0+2:0:0:0:0, 2+0+0:0:0:0:0,  , 3+0+2:0:0:0:1, 2+0+1:0:0:0:0, 3+0+3:0:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 58+0+42:0:1:0:6
D major (2#), 0+0+0:0:0:0:0, 3+0+3:0:1:0:1, 3+0+1:0:0:0:0, 2+0+2:0:0:0:1,  , 4+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+5:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:1:0:0:0, 4+0+2:0:0:0:0, 4+0+3:0:0:0:1, 3+0+1:0:0:0:1, 3+0+2:1:0:0:1, 2+0+2:0:0:0:0, 3+0+3:0:0:0:1, 4+0+3:1:0:0:1, 1+0+0:0:0:0:0,  , 2+0+1:1:0:0:0, 4+0+1:0:0:0:1, 1+0+3:0:0:0:0, 4+0+4:0:0:0:1, 1+0+2:0:0:0:0, 68+0+47:4:1:0:10
G minor (2b), 1+0+0:0:0:0:0, 2+0+2:0:1:0:1, 5+0+1:0:0:0:0, 2+0+2:0:0:0:0,  , 1+0+1:0:0:0:0, 4+0+2:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:2:0:0:0, 2+0+0:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:0:0:0:0, 2+0+2:0:0:0:0, 2+0+2:0:0:0:0, 2+0+3:0:0:0:1, 3+0+3:1:0:0:0, 2+0+0:0:0:0:0,  , 3+0+2:0:0:0:1, 2+0+1:0:0:0:0, 3+0+3:0:0:0:1, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 58+0+35:3:1:0:4
B minor (2#), 0+0+0:0:0:0:0, 3+0+2:0:1:0:1, 3+0+1:0:0:0:0, 2+0+2:0:0:0:1,  , 4+0+1:0:0:0:0, 3+0+2:0:0:0:0, 2+0+1:0:0:0:1, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+5:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:0:0:0:1, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:1:0:0:0, 4+0+4:2:0:0:0, 4+0+3:0:0:0:0, 3+0+1:0:0:0:0, 3+0+1:0:0:0:0, 2+0+2:0:0:0:0, 3+0+3:0:0:0:0, 4+0+1:0:0:0:0, 1+0+2:0:0:0:0,  , 2+0+1:0:0:0:0, 4+0+1:0:0:0:1, 1+0+3:0:0:0:0, 4+0+1:0:0:0:1, 1+0+0:0:0:0:0, 68+0+42:3:1:0:6
