 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
C locrian (0), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 23+0:0:2:0:2
F major (1b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 30+0:0:2:0:2
G major (1#), 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 9+0:0:1:0:1, 5+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 48+0:0:2:0:2
D minor (1b), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:2:0:0:0, 7+0:1:1:0:4, 4+0:0:1:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 44+0:3:2:0:11
E minor (1#), 0+0:0:0:0:0, 4+0:2:0:0:2, 0+0:0:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 2+0:1:0:0:1, 5+0:3:0:0:3, 3+0:1:0:0:1, 6+0:3:0:0:3, 1+0:0:0:0:0, 4+0:0:0:0:0, 9+0:4:1:0:4, 5+0:3:1:0:3, 1+0:0:0:0:0, 4+0:2:0:0:2, 0+0:0:0:0:0, 57+0:25:2:0:25
D minor mel (1b), 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 5+0:2:0:0:0, 8+0:1:1:0:4, 4+0:0:1:0:3, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 52+0:3:2:0:11
E minor mel (1#), 0+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 6+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:1, 7+0:3:0:0:3, 2+0:0:0:0:0, 5+0:0:0:0:0, 9+0:4:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 71+0:25:2:0:25
F major blues (1b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 8+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 47+0:1:2:0:3
G major blues (1#), 0+0:0:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 5+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 5+0:2:0:0:0, 4+0:1:0:0:0, 6+0:2:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:0, 9+0:4:1:0:3, 5+0:3:1:0:2, 2+0:0:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 64+0:20:2:0:5
D minor blues (1b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 8+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 47+0:1:2:0:3
E minor blues (1#), 0+0:0:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 5+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 5+0:2:0:0:0, 4+0:1:0:0:0, 6+0:2:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:0, 9+0:4:1:0:3, 5+0:3:1:0:2, 2+0:0:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 64+0:20:2:0:5
F dorian (1b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 8+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 38+0:0:2:0:2
G dorian (1#), 0+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:0, 4+0:2:0:0:0, 6+0:3:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 9+0:5:1:0:3, 5+0:3:1:0:2, 2+0:0:0:0:0, 4+0:2:0:0:0, 1+0:0:0:0:0, 62+0:29:2:0:5
F phrygian (1b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 23+0:0:2:0:2
G phrygian (1#), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 8+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 38+0:0:2:0:2
F lydian (1b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 8+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 38+0:0:2:0:2
G lydian (1#), 0+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:0, 4+0:2:0:0:0, 6+0:3:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 9+0:5:1:0:3, 5+0:3:1:0:2, 2+0:0:0:0:0, 4+0:2:0:0:0, 1+0:0:0:0:0, 62+0:29:2:0:5
F mixolydian (1b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 23+0:0:2:0:2
G mixolydian (1#), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 8+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 38+0:0:2:0:2
F aeolian (1b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 30+0:0:2:0:2
G aeolian (1#), 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 9+0:0:1:0:1, 5+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 48+0:0:2:0:2
F locrian (1b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 6+0:0:1:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 26+0:1:2:0:3
G locrian (1#), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 30+0:0:2:0:2
Bb major (2b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 23+0:0:2:0:2
D major (2#), 0+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:0, 4+0:2:0:0:0, 6+0:3:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 9+0:5:1:0:3, 5+0:3:1:0:2, 2+0:0:0:0:0, 4+0:2:0:0:0, 1+0:0:0:0:0, 62+0:29:2:0:5
G minor (2b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 8+0:0:1:0:3, 5+0:0:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 33+0:0:2:0:5
B minor (2#), 0+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:0, 6+0:2:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 2+0:1:0:0:1, 5+0:3:0:0:4, 5+0:1:0:0:2, 7+0:3:0:0:4, 2+0:0:0:0:0, 5+0:0:0:0:1, 9+0:4:1:0:5, 5+0:3:1:0:4, 2+0:0:0:0:1, 4+0:2:0:0:3, 1+0:0:0:0:0, 68+0:24:2:0:36
G minor mel (2b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 8+0:0:1:0:3, 5+0:0:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 40+0:0:2:0:5
B minor mel (2#), 1+0:0:0:0:0, 5+0:2:0:0:3, 3+0:0:0:0:0, 7+0:2:0:0:3, 5+0:1:0:0:2, 6+0:2:0:0:3, 2+0:0:0:0:0, 6+0:3:0:0:4, 6+0:1:0:0:2, 8+0:3:0:0:4, 3+0:0:0:0:0, 4+0:0:0:0:1, 10+0:4:1:0:5, 5+0:3:1:0:4, 2+0:0:0:0:1, 5+0:2:0:0:3, 1+0:0:0:0:0, 79+0:23:2:0:35
Bb major blues (2b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 7+0:0:1:0:0, 4+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 49+0:1:2:0:2
D major blues (2#), 1+0:0:0:0:0, 5+0:2:0:0:0, 3+0:1:0:0:0, 6+0:2:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:0, 3+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:0, 7+0:3:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 10+0:5:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 76+0:27:2:0:10
G minor blues (2b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 7+0:0:1:0:0, 4+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 49+0:1:2:0:2
B minor blues (2#), 1+0:0:0:0:0, 5+0:2:0:0:0, 3+0:1:0:0:0, 6+0:2:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:0, 3+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:0, 7+0:3:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 10+0:5:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 76+0:27:2:0:10
Bb dorian (2b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 30+0:0:2:0:2
D dorian (2#), 1+0:0:0:0:0, 5+0:2:0:0:0, 3+0:1:0:0:0, 6+0:2:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:0, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:0, 7+0:3:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 10+0:5:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 73+0:27:2:0:10
Bb phrygian (2b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 6+0:0:1:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 26+0:1:2:0:3
D phrygian (2#), 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 9+0:0:1:0:1, 5+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 48+0:0:2:0:2
Bb lydian (2b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 30+0:0:2:0:2
D lydian (2#), 1+0:0:0:0:0, 5+0:2:0:0:0, 3+0:1:0:0:0, 6+0:2:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:0, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:0, 7+0:3:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 10+0:5:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 73+0:27:2:0:10
Bb mixolydian (2b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 6+0:0:1:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 26+0:1:2:0:3
D mixolydian (2#), 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 9+0:0:1:0:1, 5+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 48+0:0:2:0:2
Bb aeolian (2b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 23+0:0:2:0:2
D aeolian (2#), 0+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:0, 4+0:2:0:0:0, 6+0:3:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 9+0:5:1:0:3, 5+0:3:1:0:2, 2+0:0:0:0:0, 4+0:2:0:0:0, 1+0:0:0:0:0, 62+0:29:2:0:5
Bb locrian (2b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 5+0:0:1:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 35+0:1:2:0:2
D locrian (2#), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 8+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 38+0:0:2:0:2
Eb major (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 6+0:0:1:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 26+0:1:2:0:3
A major (3#), 1+0:0:0:0:0, 5+0:2:0:0:0, 3+0:1:0:0:0, 6+0:2:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:0, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:0, 7+0:3:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 10+0:5:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 73+0:27:2:0:10
