 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, rowcost
Eb major (3b), 2+0:0:1:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 3+0:2:0:1:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 27+0:2:7:1:6
A major (3#), 6+0:4:1:0:3, 3+0:1:0:0:0, 5+0:3:0:0:2, 3+0:2:0:0:1, 4+0:3:0:0:2, 7+0:4:1:0:3, 6+0:3:0:0:2, 4+0:2:0:0:1, 6+0:4:1:0:3, 3+0:1:0:0:0, 6+0:2:0:0:2, 4+0:2:0:0:1, 4+0:3:0:0:2, 7+0:4:1:0:3, 9+0:3:0:0:2, 4+0:2:0:0:1, 5+0:3:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:3, 4+0:2:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:1, 6+0:4:1:0:3, 3+0:1:0:0:0, 6+0:3:0:0:2, 3+0:2:0:0:1, 4+0:3:0:0:2, 8+0:4:1:0:3, 7+0:4:0:0:3, 4+0:2:0:0:1, 153+0:81:7:0:54
C minor (3b), 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:1, 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:1, 4+0:2:0:1:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:1:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 54+0:4:7:1:9
F# minor (3#), 6+0:4:1:0:5, 4+0:1:0:0:2, 5+0:2:0:0:4, 3+0:2:0:0:3, 4+0:3:0:0:3, 7+0:4:1:0:6, 6+0:3:0:0:5, 4+0:2:0:0:3, 6+0:4:1:0:5, 4+0:1:0:0:2, 6+0:2:0:0:4, 4+0:2:0:0:3, 4+0:3:0:0:3, 7+0:4:1:0:6, 9+0:3:0:0:6, 4+0:2:0:0:3, 5+0:3:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:1:0:4, 4+0:2:0:0:3, 5+0:2:0:0:4, 3+0:1:0:0:3, 4+0:2:0:0:4, 6+0:4:1:0:5, 4+0:1:0:0:2, 6+0:2:0:0:4, 3+0:2:0:0:3, 4+0:3:0:0:3, 8+0:4:1:0:6, 7+0:4:0:0:6, 4+0:2:0:0:3, 155+0:79:7:0:120
Ab major (4b), 1+0:0:1:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:0, 4+0:2:0:1:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 28+0:2:7:1:7
E major (4#), 6+0:4:1:0:4, 3+0:1:0:0:1, 5+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:3, 7+0:4:1:0:4, 7+0:3:0:0:3, 4+0:2:0:0:2, 6+0:4:1:0:4, 3+0:1:0:0:1, 6+0:2:0:0:2, 5+0:2:0:0:2, 4+0:3:0:0:3, 7+0:4:1:0:4, 10+0:3:0:0:3, 4+0:2:0:0:2, 5+0:3:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:3, 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:4:1:0:4, 3+0:1:0:0:1, 6+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:3, 8+0:4:1:0:4, 8+0:4:0:0:4, 4+0:2:0:0:2, 162+0:79:7:0:79
F minor (4b), 2+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 5+0:2:0:1:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 48+0:2:7:1:8
C# minor (4#), 6+0:4:1:0:6, 3+0:1:0:0:3, 5+0:2:0:0:4, 4+0:2:0:0:3, 4+0:3:0:0:4, 7+0:4:1:0:7, 7+0:3:0:0:6, 4+0:2:0:0:4, 6+0:4:1:0:6, 3+0:1:0:0:3, 6+0:2:0:0:5, 5+0:2:0:0:4, 4+0:3:0:0:4, 7+0:4:1:0:7, 10+0:3:0:0:7, 4+0:2:0:0:4, 5+0:3:0:0:5, 1+0:0:0:0:1, 4+0:2:0:0:4, 5+0:3:1:0:5, 5+0:2:0:0:4, 5+0:2:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:4, 6+0:4:1:0:6, 3+0:1:0:0:3, 6+0:2:0:0:5, 4+0:2:0:0:3, 4+0:3:0:0:4, 8+0:4:1:0:7, 8+0:4:0:0:7, 4+0:2:0:0:4, 162+0:79:7:0:147
Db major (5b), 2+0:0:1:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:0, 5+0:2:0:1:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:1:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 53+0:2:7:1:16
B major (5#), 6+0:4:1:0:4, 3+0:1:0:0:1, 5+0:2:0:0:3, 4+0:2:0:0:3, 4+0:3:0:0:3, 7+0:4:1:0:5, 7+0:3:0:0:4, 4+0:2:0:0:2, 6+0:4:1:0:4, 3+0:1:0:0:1, 6+0:2:0:0:3, 5+0:2:0:0:3, 4+0:3:0:0:3, 7+0:4:1:0:5, 10+0:3:0:0:5, 4+0:2:0:0:2, 5+0:3:0:0:4, 1+0:0:0:0:1, 4+0:2:0:0:3, 5+0:3:1:0:4, 5+0:2:0:0:2, 5+0:2:0:0:3, 5+0:1:0:0:2, 5+0:2:0:0:3, 6+0:4:1:0:4, 3+0:1:0:0:1, 6+0:2:0:0:3, 4+0:2:0:0:3, 4+0:3:0:0:3, 8+0:4:1:0:5, 8+0:4:0:0:5, 4+0:2:0:0:2, 163+0:79:7:0:99
Bb minor (5b), 2+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 6+0:2:0:1:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 67+0:2:7:1:4
G# minor (5#), 6+0:4:1:0:6, 3+0:1:0:0:3, 5+0:2:0:0:4, 4+0:2:0:0:4, 4+0:3:0:0:4, 7+0:4:1:0:7, 8+0:3:0:0:7, 4+0:2:0:0:4, 6+0:4:1:0:6, 3+0:1:0:0:3, 6+0:2:0:0:5, 5+0:2:0:0:5, 4+0:3:0:0:4, 7+0:4:1:0:7, 10+0:3:0:1:8, 4+0:2:0:0:4, 5+0:3:0:0:5, 1+0:0:0:0:1, 4+0:2:0:0:4, 5+0:3:1:0:5, 5+0:2:0:0:5, 5+0:2:0:0:5, 5+0:1:0:0:4, 5+0:2:0:0:5, 6+0:4:1:0:6, 3+0:1:0:0:3, 6+0:2:0:0:5, 4+0:2:0:0:4, 4+0:3:0:0:4, 8+0:4:1:0:7, 8+0:4:0:0:8, 4+0:2:0:0:4, 164+0:79:7:1:156
Gb major (6b), 3+0:0:1:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:1:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:1, 6+0:2:0:1:4, 2+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:1:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 75+0:2:3:1:42
F# major (6#), 6+0:4:1:0:5, 4+0:1:0:0:2, 5+0:2:0:0:4, 4+0:2:0:0:3, 4+0:3:0:0:3, 7+0:4:1:0:6, 7+0:3:0:0:5, 4+0:2:0:0:3, 6+0:4:1:0:5, 4+0:1:0:0:2, 6+0:2:0:0:4, 5+0:2:0:0:3, 4+0:3:0:0:3, 7+0:4:1:0:6, 10+0:3:0:0:6, 4+0:2:0:0:3, 5+0:3:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:1:0:4, 5+0:2:0:0:3, 5+0:2:0:0:4, 5+0:1:0:0:3, 5+0:2:0:0:4, 6+0:4:1:0:5, 4+0:1:0:0:2, 6+0:2:0:0:4, 4+0:2:0:0:3, 4+0:3:0:0:3, 8+0:4:1:0:6, 8+0:4:0:0:6, 4+0:2:0:0:3, 165+0:79:7:0:120
Eb minor (6b), 4+0:0:1:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 74+0:2:3:1:6
D# minor (6#), 6+0:4:1:0:6, 4+0:1:0:0:3, 5+0:2:0:0:4, 4+0:2:0:0:4, 4+0:3:0:0:4, 7+0:4:1:0:7, 7+0:3:0:0:7, 4+0:2:0:0:4, 6+0:4:1:0:6, 4+0:1:0:0:3, 6+0:2:0:0:5, 5+0:2:0:0:5, 4+0:3:0:0:4, 7+0:4:1:0:7, 10+0:3:0:0:8, 4+0:2:0:0:4, 5+0:3:0:0:4, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:1:0:5, 5+0:2:0:0:5, 5+0:2:0:0:5, 5+0:1:0:0:5, 5+0:2:0:0:5, 6+0:4:1:0:6, 4+0:1:0:0:3, 6+0:2:0:0:5, 4+0:2:0:0:4, 4+0:3:0:0:4, 8+0:4:1:0:7, 8+0:4:0:0:8, 4+0:2:0:0:4, 165+0:79:7:0:155
Cb major (7b), 2+0:0:0:0:2, 3+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:2, 5+0:1:0:0:4, 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:2, 7+0:2:0:1:4, 2+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:2, 90+0:3:0:1:64
C# major (7#), 6+0:4:1:0:6, 4+0:1:0:0:3, 5+0:2:0:0:4, 4+0:2:0:0:3, 4+0:3:0:0:4, 7+0:4:1:0:7, 7+0:3:0:0:6, 4+0:2:0:0:4, 6+0:4:1:0:6, 4+0:1:0:0:3, 6+0:2:0:0:5, 5+0:2:0:0:4, 4+0:3:0:0:4, 7+0:4:1:0:7, 10+0:3:0:0:7, 4+0:2:0:0:4, 5+0:3:0:0:4, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:1:0:5, 5+0:2:0:0:4, 5+0:2:0:0:5, 5+0:1:0:0:3, 5+0:2:0:0:4, 6+0:4:1:0:6, 4+0:1:0:0:3, 6+0:2:0:0:5, 4+0:2:0:0:3, 4+0:3:0:0:4, 8+0:4:1:0:7, 8+0:4:0:0:7, 4+0:2:0:0:4, 165+0:79:7:0:145
Ab minor (7b), 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:1:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 65+0:3:0:1:7
A# minor (7#), 6+0:4:1:0:6, 4+0:1:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 4+0:3:0:0:4, 7+0:4:1:0:7, 7+0:3:0:0:7, 4+0:2:0:0:4, 6+0:4:1:0:6, 4+0:1:0:0:4, 6+0:2:0:0:6, 5+0:2:0:0:5, 4+0:3:0:0:4, 7+0:4:1:0:7, 10+0:3:0:0:9, 4+0:2:0:0:4, 5+0:3:0:0:4, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:1:0:5, 5+0:2:0:0:5, 5+0:2:0:0:5, 5+0:1:0:0:5, 5+0:2:0:0:5, 6+0:4:1:0:6, 4+0:1:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:4, 4+0:3:0:0:4, 8+0:4:1:0:7, 8+0:4:0:0:8, 4+0:2:0:0:4, 165+0:79:7:0:160
