 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, rowcost
C minor (3b), 1+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 7+0:5:0:1:3, 1+0:0:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:3:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 83+0:29:0:1:11
F# minor (3#), 1+0:0:0:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 4+0:2:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:1:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 4+0:2:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:3, 1+0:0:0:0:0, 6+0:4:0:0:5, 3+0:0:0:0:1, 2+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 85+0:16:0:1:40
Ab major (4b), 3+0:1:0:0:2, 2+0:1:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:3, 3+0:0:0:0:3, 2+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:3, 8+0:5:0:1:7, 3+0:0:0:0:2, 6+0:2:0:0:5, 6+0:2:0:0:5, 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:1:0:0:2, 2+0:1:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:3, 3+0:0:0:0:3, 2+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:3, 7+0:3:0:0:6, 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:3, 2+0:0:0:0:2, 6+0:2:0:0:5, 0+0:0:0:0:0, 2+0:0:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:3, 121+0:26:0:1:96
E major (4#), 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:2, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:1:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:2, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 6+0:4:0:0:4, 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 81+0:16:0:1:17
F minor (4b), 3+0:1:0:0:1, 1+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 7+0:5:0:1:4, 2+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 1+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:3:0:0:3, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 108+0:26:0:1:25
C# minor (4#), 3+0:0:0:0:1, 3+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:4, 3+0:1:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:1:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:4, 3+0:1:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:0, 6+0:4:0:0:6, 2+0:0:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:1, 106+0:16:0:1:60
Db major (5b), 4+0:1:0:0:3, 3+0:1:0:0:2, 4+0:1:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:3, 2+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:3, 4+0:1:0:0:4, 8+0:5:0:1:7, 4+0:0:0:0:3, 7+0:2:0:0:6, 7+0:2:0:0:6, 4+0:0:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:3, 3+0:1:0:0:2, 4+0:1:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:3, 2+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:1, 5+0:0:0:0:4, 7+0:3:0:0:6, 4+0:0:0:0:3, 5+0:1:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:2, 6+0:2:0:0:6, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:1:0:0:4, 6+0:0:0:0:4, 5+0:0:0:0:4, 142+0:26:0:1:115
B major (5#), 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:1:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 6+0:4:0:0:5, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 106+0:16:0:1:21
Bb minor (5b), 4+0:1:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:2, 7+0:5:0:1:5, 4+0:0:0:0:1, 6+0:2:0:0:3, 6+0:2:0:0:3, 3+0:0:0:0:0, 3+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 6+0:3:0:0:4, 4+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 5+0:2:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 5+0:0:0:0:1, 4+0:0:0:0:1, 118+0:26:0:1:50
G# minor (5#), 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:3, 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:1, 6+0:4:0:0:6, 3+0:0:0:0:2, 5+0:1:0:0:3, 5+0:1:0:0:4, 3+0:0:0:0:2, 123+0:16:0:0:79
Gb major (6b), 4+0:1:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:4, 5+0:1:0:0:3, 8+0:5:0:1:7, 4+0:0:0:0:4, 7+0:2:0:0:7, 7+0:2:0:0:7, 5+0:0:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 6+0:0:0:0:5, 7+0:3:0:0:6, 4+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:3, 3+0:0:0:0:1, 6+0:2:0:0:6, 1+0:0:0:0:1, 4+0:0:0:0:3, 5+0:1:0:0:4, 7+0:0:0:0:5, 5+0:0:0:0:5, 158+0:26:0:1:129
F# major (6#), 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:1:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:0, 6+0:4:0:0:5, 4+0:0:0:0:1, 4+0:1:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:0, 127+0:16:0:1:40
Eb minor (6b), 3+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:1, 8+0:5:0:1:6, 3+0:0:0:0:2, 6+0:2:0:0:4, 6+0:2:0:0:4, 4+0:0:0:0:1, 4+0:1:0:0:2, 3+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 7+0:3:0:0:5, 3+0:0:0:0:2, 5+0:1:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:4, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:2, 6+0:0:0:0:2, 4+0:0:0:0:2, 140+0:26:0:1:64
D# minor (6#), 2+0:0:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 1+0:0:0:0:1, 4+0:2:0:0:4, 4+0:1:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:3, 5+0:0:0:1:1, 3+0:0:0:0:2, 5+0:0:0:0:3, 5+0:0:0:0:3, 5+0:0:0:0:4, 4+0:1:0:0:4, 2+0:0:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 1+0:0:0:0:1, 4+0:2:0:0:4, 4+0:1:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:3, 4+0:1:0:0:4, 3+0:0:0:0:2, 6+0:4:0:0:6, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:1:0:0:5, 4+0:0:0:0:3, 132+0:16:0:1:104
Cb major (7b), 4+0:1:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:4, 1+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:5, 5+0:1:0:0:4, 8+0:5:0:1:7, 4+0:0:0:0:4, 7+0:2:0:0:7, 7+0:2:0:0:7, 5+0:0:0:0:5, 5+0:1:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:4, 1+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:2, 6+0:0:0:0:6, 7+0:3:0:0:7, 4+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:2, 6+0:2:0:0:6, 2+0:0:0:0:1, 4+0:0:0:0:4, 5+0:1:0:0:5, 7+0:0:0:0:6, 5+0:0:0:0:5, 162+0:26:0:1:148
C# major (7#), 3+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:4, 4+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:1:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:4, 4+0:1:0:0:3, 6+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:0, 6+0:4:0:0:6, 4+0:0:0:0:2, 5+0:1:0:0:2, 7+0:1:0:0:3, 5+0:0:0:0:1, 152+0:16:0:1:60
