 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, rowcost
Bb phrygian (2b), 0+0:0:0:0:0, 8+0:0:1:0:1, 1+0:0:0:0:0, 6+0:0:0:0:0, 5+0:0:1:0:1, 10+2:4:0:0:4, 4+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 7+0:5:0:0:5, 4+0:3:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:3, 5+1:2:0:0:2, 5+0:1:0:0:1, 9+0:4:0:0:4, 5+0:2:1:0:3, 6+1:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 98+4:31:3:0:34
D phrygian (2#), 1+0:0:0:0:0, 12+0:0:1:0:3, 2+0:0:0:0:0, 10+0:0:0:0:1, 6+0:0:1:0:2, 8+2:0:0:0:5, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:4, 2+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:3, 5+1:0:0:0:1, 5+0:0:0:0:1, 7+0:0:0:0:3, 6+0:0:0:0:1, 6+1:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 104+4:0:2:0:33
Bb lydian (2b), 0+0:0:0:0:0, 10+0:0:1:0:3, 1+0:0:0:0:0, 8+0:0:0:0:1, 5+0:0:1:0:2, 9+2:0:0:0:5, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:4, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:2, 5+1:0:0:0:1, 3+0:0:0:0:1, 7+0:0:0:0:3, 5+0:0:1:0:2, 6+1:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 95+4:0:3:0:33
D lydian (2#), 1+0:0:0:0:0, 13+0:8:1:0:5, 3+0:1:0:0:0, 11+0:6:0:0:3, 7+0:5:1:0:3, 7+2:4:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 6+0:4:0:0:2, 7+0:4:0:0:2, 7+0:4:0:0:2, 4+0:0:0:0:1, 5+1:3:0:0:1, 7+0:2:0:0:0, 9+0:0:0:0:2, 7+0:2:0:0:0, 7+1:4:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 114+4:51:2:0:35
Bb mixolydian (2b), 0+0:0:0:0:0, 8+0:0:1:0:1, 1+0:0:0:0:0, 6+0:0:0:0:0, 5+0:0:1:0:1, 10+2:4:0:0:4, 4+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 7+0:5:0:0:5, 4+0:3:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:3, 5+1:2:0:0:2, 5+0:1:0:0:1, 9+0:4:0:0:4, 5+0:2:1:0:3, 6+1:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 98+4:31:3:0:34
D mixolydian (2#), 1+0:0:0:0:0, 12+0:0:1:0:3, 2+0:0:0:0:0, 10+0:0:0:0:1, 6+0:0:1:0:2, 8+2:0:0:0:5, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:4, 2+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:3, 5+1:0:0:0:1, 5+0:0:0:0:1, 7+0:0:0:0:3, 6+0:0:0:0:1, 6+1:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 104+4:0:2:0:33
Bb aeolian (2b), 0+0:0:0:0:0, 9+0:0:1:0:3, 0+0:0:0:0:0, 7+0:0:0:0:1, 4+0:0:1:0:2, 10+2:0:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 7+0:0:0:0:4, 4+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:2, 4+1:0:0:0:1, 4+0:0:0:0:1, 8+0:0:0:0:3, 4+0:0:1:0:2, 5+1:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 92+4:0:3:0:33
D aeolian (2#), 1+0:0:0:0:0, 13+0:8:1:0:4, 3+0:1:0:0:0, 11+0:6:0:0:1, 7+0:5:1:0:3, 8+2:4:0:0:6, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:1:0:0:0, 3+0:0:0:0:3, 2+0:0:0:0:2, 6+0:4:0:0:2, 6+0:4:0:0:1, 6+0:4:0:0:1, 3+0:0:0:0:1, 4+1:3:0:0:1, 6+0:2:0:0:0, 8+0:0:0:0:2, 7+0:2:0:0:0, 7+1:4:0:0:3, 4+0:2:0:0:1, 4+0:2:0:0:1, 111+4:52:2:0:33
Bb locrian (2b), 0+0:0:0:0:0, 9+0:0:1:0:2, 2+0:0:0:0:0, 7+0:0:0:0:1, 4+0:0:1:0:1, 10+2:4:0:0:5, 5+0:3:0:0:3, 5+0:1:0:0:2, 6+0:2:0:0:2, 7+0:5:0:0:6, 4+0:3:0:0:4, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 8+0:3:0:0:4, 6+1:2:0:0:2, 5+0:0:0:0:0, 10+0:4:0:0:5, 5+0:2:1:0:2, 5+1:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 100+4:30:3:0:40
D locrian (2#), 0+0:0:0:0:0, 11+0:0:1:0:3, 1+0:0:0:0:0, 9+0:0:0:0:1, 6+0:0:1:0:2, 8+2:0:0:0:5, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:3, 6+1:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:3, 5+0:0:0:0:1, 7+1:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 99+4:0:2:0:33
Eb major (3b), 0+0:0:0:0:0, 8+0:0:1:0:1, 1+0:0:0:0:0, 6+0:0:0:0:0, 5+0:0:1:0:1, 10+2:4:0:0:4, 4+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 7+0:5:0:0:5, 4+0:3:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:3, 5+1:2:0:0:2, 5+0:1:0:0:1, 9+0:4:0:0:4, 5+0:2:1:0:3, 6+1:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 98+4:31:3:0:34
A major (3#), 1+0:0:0:0:0, 13+0:8:1:0:5, 3+0:1:0:0:0, 11+0:6:0:0:3, 7+0:5:1:0:3, 7+2:4:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 6+0:4:0:0:2, 7+0:4:0:0:2, 7+0:4:0:0:2, 4+0:0:0:0:1, 5+1:3:0:0:1, 7+0:2:0:0:0, 9+0:0:0:0:2, 7+0:2:0:0:0, 7+1:4:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 114+4:51:2:0:35
C minor (3b), 0+0:0:0:0:0, 9+0:0:1:0:3, 1+0:0:0:0:0, 7+0:0:0:0:1, 6+0:0:1:0:2, 9+2:4:0:0:5, 4+0:3:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:1, 6+0:5:0:0:4, 3+0:3:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:4:0:0:3, 6+1:2:0:0:1, 6+0:1:0:0:1, 8+0:4:0:0:3, 5+0:2:0:0:1, 7+1:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 102+4:32:2:0:32
F# minor (3#), 0+0:0:0:0:0, 13+0:8:1:0:10, 3+0:1:0:0:3, 11+0:6:0:0:8, 7+0:5:1:0:7, 8+2:4:0:0:4, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:4:0:0:6, 7+0:4:0:0:6, 7+0:4:0:0:6, 5+0:0:0:0:1, 5+1:3:0:0:4, 8+0:2:0:0:4, 10+0:0:0:0:3, 7+0:2:0:0:4, 7+1:4:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 120+4:51:2:0:79
C minor mel (3b), 0+0:0:0:0:0, 10+0:0:1:0:3, 0+0:0:0:0:0, 8+0:0:0:0:1, 5+0:0:1:0:2, 9+2:4:0:0:5, 3+0:3:0:0:2, 2+0:1:0:0:1, 4+0:2:0:0:1, 6+0:5:0:0:4, 3+0:3:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:4:0:0:3, 5+1:2:0:0:1, 5+0:1:0:0:1, 7+0:4:0:0:3, 4+0:2:0:0:1, 6+1:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 96+4:33:2:0:33
F# minor mel (3#), 0+0:0:0:0:0, 14+0:8:1:0:10, 4+0:1:0:0:3, 12+0:6:0:0:8, 7+0:5:1:0:7, 7+2:4:0:0:4, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:0:0:6, 7+0:4:0:0:6, 7+0:4:0:0:6, 6+0:0:0:0:1, 6+1:3:0:0:4, 9+0:2:0:0:4, 11+0:0:0:0:3, 7+0:2:0:0:4, 7+1:4:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 127+4:51:2:0:79
Eb major blues (3b), 0+0:0:0:0:0, 10+0:0:1:0:1, 2+0:0:0:0:0, 8+0:0:0:0:1, 5+0:0:1:0:0, 10+2:4:0:0:6, 5+0:3:0:0:3, 6+0:1:0:0:3, 6+0:2:0:0:3, 7+0:5:0:0:7, 4+0:3:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 9+0:3:0:0:5, 7+1:2:0:0:2, 7+0:0:0:0:2, 11+0:4:0:0:6, 5+0:2:1:0:3, 6+1:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 121+4:31:3:0:48
A major blues (3#), 1+0:0:0:0:0, 14+0:8:1:0:6, 4+0:1:0:0:1, 12+0:6:0:0:4, 7+0:5:1:0:4, 8+2:4:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 6+0:4:0:0:3, 7+0:4:0:0:3, 7+0:4:0:0:3, 6+0:0:0:0:1, 7+1:3:0:0:2, 8+0:2:0:0:1, 10+0:0:0:0:1, 7+0:2:0:0:1, 7+1:4:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 134+4:51:2:0:43
C minor blues (3b), 0+0:0:0:0:0, 10+0:0:1:0:1, 2+0:0:0:0:0, 8+0:0:0:0:1, 5+0:0:1:0:0, 10+2:4:0:0:6, 5+0:3:0:0:3, 6+0:1:0:0:3, 6+0:2:0:0:3, 7+0:5:0:0:7, 4+0:3:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 9+0:3:0:0:5, 7+1:2:0:0:2, 7+0:0:0:0:2, 11+0:4:0:0:6, 5+0:2:1:0:3, 6+1:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 121+4:31:3:0:48
F# minor blues (3#), 1+0:0:0:0:0, 14+0:8:1:0:6, 4+0:1:0:0:1, 12+0:6:0:0:4, 7+0:5:1:0:4, 8+2:4:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 6+0:4:0:0:3, 7+0:4:0:0:3, 7+0:4:0:0:3, 6+0:0:0:0:1, 7+1:3:0:0:2, 8+0:2:0:0:1, 10+0:0:0:0:1, 7+0:2:0:0:1, 7+1:4:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 134+4:51:2:0:43
Eb dorian (3b), 0+0:0:0:0:0, 9+0:0:1:0:3, 0+0:0:0:0:0, 7+0:0:0:0:1, 4+0:0:1:0:2, 10+2:0:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 7+0:0:0:0:4, 4+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:2, 4+1:0:0:0:1, 4+0:0:0:0:1, 8+0:0:0:0:3, 4+0:0:1:0:2, 5+1:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 92+4:0:3:0:33
A dorian (3#), 1+0:0:0:0:0, 14+0:8:1:0:6, 4+0:1:0:0:1, 12+0:6:0:0:4, 7+0:5:1:0:4, 6+2:4:0:0:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 6+0:4:0:0:3, 7+0:4:0:0:3, 7+0:4:0:0:3, 5+0:0:0:0:1, 6+1:3:0:0:2, 8+0:2:0:0:1, 10+0:0:0:0:1, 7+0:2:0:0:1, 7+1:4:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 121+4:51:2:0:43
Eb phrygian (3b), 0+0:0:0:0:0, 9+0:0:1:0:2, 2+0:0:0:0:0, 7+0:0:0:0:1, 4+0:0:1:0:1, 10+2:4:0:0:5, 5+0:3:0:0:3, 5+0:1:0:0:2, 6+0:2:0:0:2, 7+0:5:0:0:6, 4+0:3:0:0:4, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 8+0:3:0:0:4, 6+1:2:0:0:2, 5+0:0:0:0:0, 10+0:4:0:0:5, 5+0:2:1:0:2, 5+1:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 100+4:30:3:0:40
A phrygian (3#), 1+0:0:0:0:0, 13+0:8:1:0:4, 3+0:1:0:0:0, 11+0:6:0:0:1, 7+0:5:1:0:3, 8+2:4:0:0:6, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:1:0:0:0, 3+0:0:0:0:3, 2+0:0:0:0:2, 6+0:4:0:0:2, 6+0:4:0:0:1, 6+0:4:0:0:1, 3+0:0:0:0:1, 4+1:3:0:0:1, 6+0:2:0:0:0, 8+0:0:0:0:2, 7+0:2:0:0:0, 7+1:4:0:0:3, 4+0:2:0:0:1, 4+0:2:0:0:1, 111+4:52:2:0:33
Eb lydian (3b), 0+0:0:0:0:0, 9+0:0:1:0:3, 0+0:0:0:0:0, 7+0:0:0:0:1, 4+0:0:1:0:2, 10+2:0:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 7+0:0:0:0:4, 4+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:2, 4+1:0:0:0:1, 4+0:0:0:0:1, 8+0:0:0:0:3, 4+0:0:1:0:2, 5+1:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 92+4:0:3:0:33
A lydian (3#), 1+0:0:0:0:0, 14+0:8:1:0:6, 4+0:1:0:0:1, 12+0:6:0:0:4, 7+0:5:1:0:4, 6+2:4:0:0:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 6+0:4:0:0:3, 7+0:4:0:0:3, 7+0:4:0:0:3, 5+0:0:0:0:1, 6+1:3:0:0:2, 8+0:2:0:0:1, 10+0:0:0:0:1, 7+0:2:0:0:1, 7+1:4:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 121+4:51:2:0:43
Eb mixolydian (3b), 0+0:0:0:0:0, 9+0:0:1:0:2, 2+0:0:0:0:0, 7+0:0:0:0:1, 4+0:0:1:0:1, 10+2:4:0:0:5, 5+0:3:0:0:3, 5+0:1:0:0:2, 6+0:2:0:0:2, 7+0:5:0:0:6, 4+0:3:0:0:4, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 8+0:3:0:0:4, 6+1:2:0:0:2, 5+0:0:0:0:0, 10+0:4:0:0:5, 5+0:2:1:0:2, 5+1:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 100+4:30:3:0:40
A mixolydian (3#), 1+0:0:0:0:0, 13+0:8:1:0:4, 3+0:1:0:0:0, 11+0:6:0:0:1, 7+0:5:1:0:3, 8+2:4:0:0:6, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:1:0:0:0, 3+0:0:0:0:3, 2+0:0:0:0:2, 6+0:4:0:0:2, 6+0:4:0:0:1, 6+0:4:0:0:1, 3+0:0:0:0:1, 4+1:3:0:0:1, 6+0:2:0:0:0, 8+0:0:0:0:2, 7+0:2:0:0:0, 7+1:4:0:0:3, 4+0:2:0:0:1, 4+0:2:0:0:1, 111+4:52:2:0:33
Eb aeolian (3b), 0+0:0:0:0:0, 8+0:0:1:0:1, 1+0:0:0:0:0, 6+0:0:0:0:0, 5+0:0:1:0:1, 10+2:4:0:0:4, 4+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 7+0:5:0:0:5, 4+0:3:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:3, 5+1:2:0:0:2, 5+0:1:0:0:1, 9+0:4:0:0:4, 5+0:2:1:0:3, 6+1:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 98+4:31:3:0:34
A aeolian (3#), 1+0:0:0:0:0, 13+0:8:1:0:5, 3+0:1:0:0:0, 11+0:6:0:0:3, 7+0:5:1:0:3, 7+2:4:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:2, 6+0:4:0:0:2, 7+0:4:0:0:2, 7+0:4:0:0:2, 4+0:0:0:0:1, 5+1:3:0:0:1, 7+0:2:0:0:0, 9+0:0:0:0:2, 7+0:2:0:0:0, 7+1:4:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 114+4:51:2:0:35
Eb locrian (3b), 0+0:0:0:0:0, 8+0:0:1:0:1, 2+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:1:0:0, 10+2:4:0:0:6, 5+0:3:0:0:3, 6+0:1:0:0:3, 6+0:2:0:0:3, 7+0:5:0:0:7, 4+0:3:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 9+0:3:0:0:5, 7+1:2:0:0:2, 6+0:0:0:0:2, 11+0:4:0:0:6, 5+0:2:1:0:3, 4+1:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 102+4:30:3:0:47
A locrian (3#), 1+0:0:0:0:0, 12+0:0:1:0:3, 2+0:0:0:0:0, 10+0:0:0:0:1, 6+0:0:1:0:2, 8+2:0:0:0:5, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:4, 2+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:3, 5+1:0:0:0:1, 5+0:0:0:0:1, 7+0:0:0:0:3, 6+0:0:0:0:1, 6+1:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 104+4:0:2:0:33
Ab major (4b), 0+0:0:0:0:0, 9+0:0:1:0:2, 2+0:0:0:0:0, 7+0:0:0:0:1, 4+0:0:1:0:1, 10+2:4:0:0:5, 5+0:3:0:0:3, 5+0:1:0:0:2, 6+0:2:0:0:2, 7+0:5:0:0:6, 4+0:3:0:0:4, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 8+0:3:0:0:4, 6+1:2:0:0:2, 5+0:0:0:0:0, 10+0:4:0:0:5, 5+0:2:1:0:2, 5+1:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 100+4:30:3:0:40
E major (4#), 1+0:0:0:0:0, 14+0:8:1:0:6, 4+0:1:0:0:1, 12+0:6:0:0:4, 7+0:5:1:0:4, 6+2:4:0:0:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 6+0:4:0:0:3, 7+0:4:0:0:3, 7+0:4:0:0:3, 5+0:0:0:0:1, 6+1:3:0:0:2, 8+0:2:0:0:1, 10+0:0:0:0:1, 7+0:2:0:0:1, 7+1:4:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 121+4:51:2:0:43
F minor (4b), 0+0:0:0:0:0, 10+0:0:1:0:1, 3+0:0:0:0:0, 8+0:0:0:0:0, 5+0:0:1:0:1, 9+2:4:0:0:4, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:5:0:0:5, 4+0:3:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:3, 7+1:2:0:0:2, 4+0:0:0:0:0, 9+0:4:0:0:4, 6+0:2:1:0:3, 6+1:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 103+4:30:3:0:33
C# minor (4#), 1+0:0:0:0:1, 14+0:8:1:0:11, 4+0:1:0:0:3, 12+0:6:0:0:9, 7+0:5:1:0:7, 7+2:4:0:0:4, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:4:0:0:6, 7+0:4:0:0:7, 7+0:4:0:0:7, 6+0:0:0:0:2, 6+1:3:0:0:4, 8+0:2:0:0:5, 11+0:0:0:0:4, 8+0:2:0:0:4, 7+1:4:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 128+4:51:2:0:88
F minor mel (4b), 0+0:0:0:0:0, 9+0:0:1:0:1, 2+0:0:0:0:0, 7+0:0:0:0:0, 6+0:0:1:0:1, 9+2:4:0:0:4, 4+0:3:0:0:3, 3+0:1:0:0:1, 4+0:2:0:0:2, 6+0:5:0:0:5, 4+0:3:0:0:3, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:3:0:0:3, 6+1:2:0:0:2, 4+0:1:0:0:1, 8+0:4:0:0:4, 6+0:2:1:0:3, 7+1:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 101+4:31:3:0:34
C# minor mel (4#), 1+0:0:0:0:1, 14+0:8:1:0:11, 5+0:1:0:0:3, 12+0:6:0:0:9, 8+0:5:1:0:7, 6+2:4:0:0:4, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:4:0:0:6, 7+0:4:0:0:7, 7+0:4:0:0:7, 7+0:0:0:0:2, 7+1:3:0:0:4, 9+0:2:0:0:5, 12+0:0:0:0:4, 9+0:2:0:0:4, 8+1:4:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 137+4:51:2:0:88
Ab major blues (4b), 0+0:0:0:0:0, 10+0:0:1:0:2, 3+0:0:0:0:1, 8+0:0:0:0:2, 6+0:0:1:0:1, 10+2:4:0:0:6, 5+0:3:0:0:4, 6+0:1:0:0:4, 6+0:2:0:0:4, 7+0:5:0:0:7, 4+0:3:0:0:4, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 9+0:3:0:0:6, 7+1:2:0:0:3, 8+0:0:0:0:3, 12+0:4:0:0:7, 6+0:2:0:0:4, 7+1:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 128+4:30:2:0:61
E major blues (4#), 1+0:0:0:0:0, 14+0:8:1:0:8, 5+0:1:0:0:1, 12+0:6:0:0:6, 8+0:5:1:0:5, 8+2:4:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:4:0:0:4, 7+0:4:0:0:4, 7+0:4:0:0:4, 6+0:0:0:0:0, 7+1:3:0:0:3, 9+0:2:0:0:2, 11+0:0:0:0:0, 8+0:2:0:0:2, 8+1:4:0:0:4, 4+0:2:0:0:2, 4+0:2:0:0:2, 140+4:51:2:0:51
F minor blues (4b), 0+0:0:0:0:0, 10+0:0:1:0:2, 3+0:0:0:0:1, 8+0:0:0:0:2, 6+0:0:1:0:1, 10+2:4:0:0:6, 5+0:3:0:0:4, 6+0:1:0:0:4, 6+0:2:0:0:4, 7+0:5:0:0:7, 4+0:3:0:0:4, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 9+0:3:0:0:6, 7+1:2:0:0:3, 8+0:0:0:0:3, 12+0:4:0:0:7, 6+0:2:0:0:4, 7+1:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 128+4:30:2:0:61
C# minor blues (4#), 1+0:0:0:0:0, 14+0:8:1:0:8, 5+0:1:0:0:1, 12+0:6:0:0:6, 8+0:5:1:0:5, 8+2:4:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:4:0:0:4, 7+0:4:0:0:4, 7+0:4:0:0:4, 6+0:0:0:0:0, 7+1:3:0:0:3, 9+0:2:0:0:2, 11+0:0:0:0:0, 8+0:2:0:0:2, 8+1:4:0:0:4, 4+0:2:0:0:2, 4+0:2:0:0:2, 140+4:51:2:0:51
Ab dorian (4b), 0+0:0:0:0:0, 8+0:0:1:0:1, 1+0:0:0:0:0, 6+0:0:0:0:0, 5+0:0:1:0:1, 10+2:4:0:0:4, 4+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 7+0:5:0:0:5, 4+0:3:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:3, 5+1:2:0:0:2, 5+0:1:0:0:1, 9+0:4:0:0:4, 5+0:2:1:0:3, 6+1:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 98+4:31:3:0:34
E dorian (4#), 1+0:0:0:0:0, 14+0:8:1:0:8, 5+0:1:0:0:1, 12+0:6:0:0:6, 8+0:5:1:0:5, 5+2:4:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:4:0:0:4, 7+0:4:0:0:4, 7+0:4:0:0:4, 6+0:0:0:0:0, 7+1:3:0:0:3, 9+0:2:0:0:2, 11+0:0:0:0:0, 8+0:2:0:0:2, 8+1:4:0:0:4, 4+0:2:0:0:2, 4+0:2:0:0:2, 130+4:51:2:0:51
Ab phrygian (4b), 0+0:0:0:0:0, 8+0:0:1:0:1, 2+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:1:0:0, 10+2:4:0:0:6, 5+0:3:0:0:3, 6+0:1:0:0:3, 6+0:2:0:0:3, 7+0:5:0:0:7, 4+0:3:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 9+0:3:0:0:5, 7+1:2:0:0:2, 6+0:0:0:0:2, 11+0:4:0:0:6, 5+0:2:1:0:3, 4+1:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 102+4:30:3:0:47
