 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, rowcost
C major (0), 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:0:0:0:1, 2+0+1:1:0:0:1, 2+0+1:1:0:0:1,  ,  ,  ,  ,  ,  ,  ,  , 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:0:0:0:1, 2+0+1:1:0:0:0, 38+0+10:3:0:0:4
A minor (0), 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:0:0:0:0, 4+0+2:1:0:0:1, 2+0+3:1:0:0:1, 2+0+1:1:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+2:1:0:0:0, 2+0+1:1:0:0:0, 37+0+19:5:0:0:2
F major (1b), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+4:0:0:0:0, 2+0+1:1:0:0:1, 3+0+3:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+2:0:0:0:1, 2+0+1:1:0:0:1, 29+0+13:2:0:0:3
G major (1#), 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 6+0+4:0:0:0:0, 3+0+1:1:0:0:1, 3+0+3:1:0:0:1,  ,  ,  ,  ,  ,  ,  ,  , 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 6+0+4:0:0:0:0, 3+0+1:1:0:0:0, 49+0+17:3:0:0:2
D minor (1b), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+4:0:0:0:0, 2+0+1:1:0:0:1, 2+0+3:1:0:0:1,  ,  ,  ,  ,  ,  ,  ,  , 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+2:1:0:0:1, 2+0+1:1:0:0:0, 27+0+15:4:0:0:3
E minor (1#), 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 6+0+4:0:0:0:0, 3+0+1:1:0:0:1, 3+0+1:1:0:0:1,  ,  ,  ,  ,  ,  ,  ,  , 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 6+0+4:0:0:0:0, 3+0+1:1:0:0:0, 49+0+16:3:0:0:2
Bb major (2b), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:1, 2+0+1:0:0:0:0, 3+0+3:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:1, 3+0+1:0:0:0:0, 24+0+11:0:0:0:2
D major (2#), 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 5+0+2:1:0:0:1, 2+0+3:0:0:0:0, 3+0+3:1:0:0:1,  ,  ,  ,  ,  ,  ,  ,  , 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 5+0+2:1:0:0:1, 3+0+1:1:0:0:0, 52+0+17:4:0:0:3
G minor (2b), 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+4:0:0:0:0, 1+0+1:1:0:0:1, 2+0+1:1:0:0:1,  ,  ,  ,  ,  ,  ,  ,  , 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+4:0:0:0:0, 2+0+1:1:0:0:0, 21+0+15:3:0:0:2
B minor (2#), 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 6+0+4:0:0:0:0, 2+0+1:0:0:0:0, 3+0+3:1:0:0:1,  ,  ,  ,  ,  ,  ,  ,  , 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 5+0+2:1:0:0:1, 3+0+1:1:0:0:0, 53+0+17:3:0:0:2
