 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, rowcost
Eb major (3b), 2+0:0:0:0:1, 3+0:1:0:0:3, 0+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 3+0:1:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:2:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:4, 4+0:2:0:0:4, 7+0:2:0:1:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 4+0:2:1:0:4, 1+0:0:0:0:0, 3+0:2:0:0:2, 2+0:0:0:0:1, 2+0:1:0:0:2, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:1, 69+0:19:1:1:45
A major (3#), 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:3:0:1:4, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:1, 3+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 74+0:14:1:1:9
C minor (3b), 2+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:1, 3+0:2:0:0:1, 7+0:2:0:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:1:0:2, 1+0:0:0:0:0, 3+0:2:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 67+0:19:1:1:13
F# minor (3#), 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:2, 2+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:1:5, 5+0:1:0:0:3, 3+0:0:0:0:2, 3+0:0:1:0:0, 3+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 6+0:1:0:0:2, 2+0:0:0:0:2, 5+0:1:0:0:2, 89+0:13:1:1:47
Ab major (4b), 2+0:0:0:0:2, 4+0:1:0:0:3, 0+0:0:0:0:0, 3+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:3, 3+0:0:0:0:2, 4+0:2:0:0:4, 2+0:0:0:0:1, 5+0:2:0:0:4, 5+0:2:0:0:4, 8+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:2, 5+0:2:1:0:4, 1+0:0:0:0:1, 4+0:2:0:0:3, 3+0:0:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:2, 3+0:0:0:0:2, 3+0:1:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 88+0:17:1:0:62
E major (4#), 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:1:4, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 92+0:13:1:1:15
F minor (4b), 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:2, 7+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:1:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 75+0:17:1:0:17
C# minor (4#), 2+0:0:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:2, 3+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:4, 2+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:1:5, 5+0:1:0:0:4, 2+0:0:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:1:0:0:3, 5+0:1:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:1:0:0:4, 2+0:0:0:0:2, 4+0:1:0:0:4, 100+0:14:1:1:64
Db major (5b), 2+0:0:0:0:2, 4+0:1:0:0:4, 1+0:0:0:0:0, 3+0:1:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:1, 4+0:1:0:0:4, 3+0:0:0:0:3, 3+0:0:0:0:3, 4+0:2:0:0:4, 2+0:0:0:0:2, 5+0:2:0:0:5, 5+0:2:0:0:5, 7+0:0:0:0:4, 3+0:0:0:0:2, 2+0:0:0:0:2, 5+0:2:1:0:5, 2+0:0:0:0:1, 4+0:2:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:2, 3+0:1:0:0:3, 4+0:0:0:0:3, 4+0:1:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 100+0:17:1:0:82
B major (5#), 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:3:0:1:4, 5+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:1:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:2, 108+0:13:1:1:28
Bb minor (5b), 1+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:2:0:0:3, 1+0:0:0:0:0, 5+0:2:0:0:3, 5+0:2:0:0:3, 6+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:1:0:3, 1+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 83+0:17:1:0:28
G# minor (5#), 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:3, 3+0:1:0:0:3, 4+0:0:0:0:3, 4+0:1:0:0:4, 4+1:1:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 8+0:3:0:1:6, 5+0:1:0:0:5, 3+0:0:0:0:2, 3+0:0:1:0:1, 4+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:3, 5+0:1:0:0:4, 6+0:1:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:3, 4+1:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:4, 112+2:13:1:1:81
Gb major (6b), 3+0:0:0:0:2, 4+0:1:0:0:4, 2+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 5+0:1:0:0:4, 2+0:0:0:0:1, 4+0:1:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+0:2:0:0:4, 3+0:0:0:0:2, 5+0:2:0:0:5, 5+0:2:0:0:5, 8+0:0:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:2:1:0:5, 3+0:0:0:0:2, 5+0:2:0:0:4, 4+0:0:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:4, 5+0:1:0:0:4, 2+0:0:0:0:1, 3+0:0:0:0:2, 121+0:17:1:0:96
F# major (6#), 4+0:0:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:2, 6+0:1:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 9+0:3:0:1:5, 6+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:1:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:2, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:2, 123+0:13:1:1:47
Eb minor (6b), 3+0:0:0:0:1, 3+0:1:0:0:3, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:0, 4+0:2:0:0:4, 4+0:2:0:0:4, 7+0:2:0:1:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:2:1:0:4, 3+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 102+0:19:1:1:44
D# minor (6#), 4+0:0:0:0:3, 2+0:0:0:0:1, 3+0:1:0:0:3, 3+0:0:0:0:3, 4+0:0:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:4, 5+0:1:0:0:4, 6+0:1:0:0:4, 3+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:4, 1+0:0:0:0:1, 4+0:0:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 9+0:3:0:1:7, 6+0:1:0:0:5, 4+0:0:0:0:3, 4+0:0:1:0:1, 4+0:1:0:0:4, 3+0:0:0:0:3, 4+0:0:0:0:4, 6+0:1:0:0:4, 6+0:1:0:0:5, 3+0:0:0:0:3, 4+0:0:0:0:4, 6+0:1:0:0:4, 3+0:0:0:0:3, 5+0:1:0:0:3, 123+0:13:1:1:99
Cb major (7b), 4+0:0:0:0:3, 4+0:1:0:0:4, 2+0:0:0:0:2, 4+0:1:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:4, 5+0:1:0:0:5, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:4, 4+0:0:0:0:3, 4+0:2:0:0:4, 4+0:0:0:0:3, 5+0:2:0:0:5, 5+0:2:0:0:5, 8+0:0:0:0:5, 5+0:0:0:0:4, 4+0:0:0:0:3, 5+0:2:1:0:5, 3+0:0:0:0:3, 5+0:2:0:0:5, 5+0:0:0:0:4, 5+0:1:0:0:5, 4+0:0:0:0:4, 4+0:1:0:0:4, 5+0:0:0:0:4, 5+0:1:0:0:5, 3+0:0:0:0:2, 4+0:0:0:0:3, 134+0:17:1:0:118
C# major (7#), 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:1:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:1:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 9+0:3:0:1:5, 6+0:1:0:0:4, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:2, 6+0:1:0:0:3, 6+0:1:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:3, 131+0:14:1:1:62
Ab minor (7b), 4+0:0:0:0:2, 4+0:1:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:1, 4+0:2:0:0:4, 4+0:0:0:0:1, 5+0:2:0:0:4, 5+0:2:0:0:4, 9+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:2:1:0:4, 2+0:0:0:0:1, 5+0:2:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 122+0:17:1:0:61
A# minor (7#), 4+0:0:0:0:4, 4+0:0:0:0:2, 3+0:1:0:0:3, 3+0:0:0:0:3, 5+0:0:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:4, 5+0:1:0:0:5, 6+0:1:0:0:5, 3+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:3, 4+0:1:1:0:4, 2+0:0:0:0:1, 4+0:0:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:2, 9+0:3:0:1:8, 6+0:1:0:0:6, 4+0:0:0:0:4, 4+0:0:0:0:2, 4+0:1:0:0:4, 3+0:0:0:0:3, 5+0:0:0:0:4, 6+0:1:0:0:5, 6+0:1:0:0:5, 3+0:0:0:0:3, 5+0:0:0:0:4, 6+0:1:0:0:5, 3+0:0:0:0:3, 5+0:1:0:0:4, 136+0:14:1:1:115
