 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
C minor (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 4+0:2:1:0:1, 1+0:1:0:0:0, 2+0:1:0:0:1, 2+0:2:0:0:1, 2+0:2:0:0:1, 2+0:2:0:0:1, 2+0:1:0:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:1, 2+0:1:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 28+0:13:3:0:7
F# minor (3#), 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:1:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 33+0:1:2:0:4
C minor mel (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 4+0:2:1:0:1, 1+0:1:0:0:0, 2+0:1:0:0:1, 2+0:2:0:0:1, 2+0:2:0:0:1, 2+0:2:0:0:1, 2+0:1:0:0:0, 2+0:1:1:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:1:0:2, 3+0:1:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 29+0:15:3:0:9
F# minor mel (3#), 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 37+0:0:2:0:3
Eb major blues (3b), 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 5+0:1:1:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:0:1, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 48+0:9:3:0:10
A major blues (3#), 3+0:0:0:0:0, 4+0:1:0:0:0, 6+0:1:1:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 57+0:2:2:0:3
C minor blues (3b), 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 5+0:1:1:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:0:1, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 48+0:9:3:0:10
F# minor blues (3#), 3+0:0:0:0:0, 4+0:1:0:0:0, 6+0:1:1:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 57+0:2:2:0:3
Eb dorian (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 28+0:0:3:0:9
A dorian (3#), 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:2:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:2:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 43+0:2:4:0:5
Eb phrygian (3b), 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+0:1:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 34+0:7:3:0:11
A phrygian (3#), 1+0:0:0:0:0, 4+0:2:0:0:0, 5+0:2:2:0:3, 3+0:0:0:0:1, 1+0:1:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:2, 3+0:2:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 3+0:1:2:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 30+0:9:4:0:11
Eb lydian (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 28+0:0:3:0:9
A lydian (3#), 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:2:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:2:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 43+0:2:4:0:5
Eb mixolydian (3b), 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+0:1:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 34+0:7:3:0:11
A mixolydian (3#), 1+0:0:0:0:0, 4+0:2:0:0:0, 5+0:2:2:0:3, 3+0:0:0:0:1, 1+0:1:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:2, 3+0:2:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 3+0:1:2:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 30+0:9:4:0:11
Eb aeolian (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:0:0:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 27+0:7:3:0:10
A aeolian (3#), 2+0:0:0:0:0, 4+0:2:0:0:0, 4+0:1:2:0:3, 4+0:0:0:0:1, 1+0:1:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:2:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 39+0:6:4:0:9
Eb locrian (3b), 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 5+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 40+0:7:3:0:8
A locrian (3#), 0+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:3, 3+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 33+0:0:2:0:13
Ab major (4b), 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+0:1:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 34+0:7:3:0:11
E major (4#), 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:2:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:2:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 43+0:2:4:0:5
F minor (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 39+0:11:0:0:11
C# minor (4#), 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:1:0:0, 3+0:0:0:0:2, 0+0:0:0:0:0, 3+0:1:1:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 39+0:1:3:0:17
F minor mel (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 32+0:11:0:0:11
C# minor mel (4#), 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:1:0:0, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:1:1:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:2, 1+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 38+0:1:3:0:17
Ab major blues (4b), 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:1, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 50+0:6:3:0:8
E major blues (4#), 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:2:0:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:2:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 51+0:0:4:0:4
F minor blues (4b), 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:1, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 50+0:6:3:0:8
C# minor blues (4#), 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:2:0:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:2:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 51+0:0:4:0:4
Ab dorian (4b), 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:0:0:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 27+0:7:3:0:10
E dorian (4#), 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:2:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:2:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 42+0:0:4:0:4
Ab phrygian (4b), 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 5+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 40+0:7:3:0:8
E phrygian (4#), 2+0:0:0:0:0, 4+0:2:0:0:0, 4+0:1:2:0:3, 4+0:0:0:0:1, 1+0:1:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:2:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 39+0:6:4:0:9
Ab lydian (4b), 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:2:0:0:2, 2+0:0:0:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 27+0:7:3:0:10
E lydian (4#), 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:2:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:2:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 42+0:0:4:0:4
Ab mixolydian (4b), 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 5+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 40+0:7:3:0:8
E mixolydian (4#), 2+0:0:0:0:0, 4+0:2:0:0:0, 4+0:1:2:0:3, 4+0:0:0:0:1, 1+0:1:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:2:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 39+0:6:4:0:9
Ab aeolian (4b), 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+0:1:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 34+0:7:3:0:11
E aeolian (4#), 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:2:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:2:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 43+0:2:4:0:5
Ab locrian (4b), 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 44+0:6:3:0:8
E locrian (4#), 1+0:0:0:0:0, 4+0:2:0:0:0, 5+0:2:2:0:3, 3+0:0:0:0:1, 1+0:1:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:2, 3+0:2:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 3+0:1:2:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 30+0:9:4:0:11
Db major (5b), 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 5+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 40+0:7:3:0:8
B major (5#), 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:2:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:2:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 42+0:0:4:0:4
Bb minor (5b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 4+0:1:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 4+0:1:1:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:1:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 41+0:9:3:0:13
G# minor (5#), 2+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:1:0:1, 3+0:1:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:2, 2+0:1:0:0:2, 2+0:1:0:0:2, 2+0:1:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 36+0:4:3:0:23
Bb minor mel (5b), 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+0:1:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 3+0:1:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 35+0:9:3:0:13
G# minor mel (5#), 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:1:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:2, 2+0:1:0:0:2, 2+0:1:0:0:2, 2+0:1:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 30+0:4:2:0:16
Db major blues (5b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 56+0:7:0:0:19
B major blues (5#), 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:2:0:1, 4+0:0:1:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:1, 6+0:0:0:0:0, 4+0:0:2:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 52+0:0:5:0:7
Bb minor blues (5b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 56+0:7:0:0:19
G# minor blues (5#), 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:2:0:1, 4+0:0:1:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:1, 6+0:0:0:0:0, 4+0:0:2:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 52+0:0:5:0:7
Db dorian (5b), 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+0:1:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 34+0:7:3:0:11
B dorian (5#), 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 36+0:0:2:0:2
Db phrygian (5b), 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 44+0:6:3:0:8
B phrygian (5#), 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:2:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:2:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 43+0:2:4:0:5
Db lydian (5b), 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+0:1:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 34+0:7:3:0:11
