 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, rowcost
Eb major (3b), 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 4+0:1:0:0:3, 1+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 3+0:1:0:0:2, 4+0:0:0:0:2, 2+0:1:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:2, 7+0:2:0:0:4, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 88+0:6:0:0:53
A major (3#), 3+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:1, 6+0:3:0:0:2, 4+0:1:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 5+0:2:0:0:2, 3+0:1:0:0:0, 6+0:2:0:0:1, 6+0:3:0:0:2, 3+0:1:0:0:1, 6+0:1:0:0:0, 6+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 6+0:2:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 155+0:38:0:0:15
C minor (3b), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:1, 7+0:1:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+0:2:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 98+0:8:0:0:10
F# minor (3#), 3+0:0:0:0:2, 5+0:1:0:0:3, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:3, 6+0:2:0:0:4, 5+0:1:0:0:3, 6+0:1:0:0:2, 3+0:0:0:0:2, 7+0:0:0:0:3, 5+0:1:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:4, 4+0:1:0:0:2, 7+0:2:0:0:4, 6+0:2:0:0:4, 3+0:1:0:0:3, 7+0:1:0:0:2, 7+0:1:0:0:3, 3+0:0:0:0:1, 5+0:1:0:0:3, 7+0:2:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:3, 5+0:1:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:2, 4+0:1:0:0:2, 180+0:34:0:0:99
Ab major (4b), 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 4+0:1:0:0:4, 2+0:0:0:0:1, 5+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:1:0:0:3, 6+0:1:0:0:4, 5+0:0:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:3, 2+0:1:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:3, 4+0:0:0:0:3, 7+0:2:0:0:5, 3+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 104+0:7:0:0:74
E major (4#), 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 7+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 5+0:2:0:0:2, 3+0:1:0:0:1, 7+0:2:0:0:2, 7+0:2:0:0:2, 3+0:1:0:0:1, 5+0:1:0:0:1, 7+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 6+0:2:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 168+0:34:0:0:34
F minor (4b), 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 88+0:8:0:0:8
C# minor (4#), 5+0:0:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 3+0:1:0:0:3, 5+0:1:0:0:4, 6+0:2:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 8+0:0:0:0:4, 4+0:1:0:0:4, 5+0:0:0:0:3, 3+0:1:0:0:3, 5+0:2:0:0:4, 3+0:1:0:0:3, 7+0:2:0:0:5, 7+0:2:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:3, 7+0:1:0:0:4, 3+0:0:0:0:2, 6+0:1:0:0:4, 6+0:2:0:0:5, 5+0:0:0:0:3, 4+0:1:0:0:3, 6+0:2:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:4, 6+0:1:0:0:4, 5+0:1:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 6+0:0:0:0:3, 3+0:1:0:0:3, 5+0:0:0:0:3, 3+0:1:0:0:3, 179+0:34:0:0:133
Db major (5b), 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:1:0:0:4, 3+0:0:0:0:2, 6+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:4, 4+0:0:0:0:3, 3+0:1:0:0:3, 7+0:1:0:0:5, 6+0:0:0:0:4, 5+0:1:0:0:4, 6+0:0:0:0:4, 3+0:1:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 5+0:0:0:0:4, 8+0:2:0:0:5, 3+0:0:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 137+0:7:0:0:91
B major (5#), 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:1, 5+0:1:0:0:2, 7+0:2:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:1, 5+0:0:0:0:1, 7+0:0:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:1, 6+0:2:0:0:3, 3+0:1:0:0:1, 8+0:2:0:0:3, 8+0:2:0:0:3, 4+0:1:0:0:2, 6+0:1:0:0:1, 8+0:1:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:2, 6+0:2:0:0:3, 4+0:0:0:0:1, 4+0:1:0:0:1, 7+0:2:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:1, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:1, 3+0:1:0:0:1, 5+0:0:0:0:1, 3+0:1:0:0:1, 189+0:34:0:0:63
Bb minor (5b), 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 2+0:1:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 7+0:2:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 117+0:8:0:0:25
G# minor (5#), 4+0:0:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 3+0:1:0:0:3, 5+0:1:0:0:4, 7+0:2:0:0:5, 4+0:1:0:0:4, 5+0:1:0:0:3, 5+0:0:0:0:4, 7+0:0:0:0:5, 4+0:1:0:0:4, 4+0:0:0:0:4, 4+0:1:0:0:3, 6+0:2:0:0:4, 3+0:1:0:0:3, 8+0:2:0:0:6, 8+0:2:0:0:5, 4+0:1:0:0:3, 7+0:1:0:0:4, 8+0:1:0:0:5, 4+0:0:0:0:3, 6+0:1:0:0:5, 6+0:2:0:0:5, 4+0:0:0:0:4, 4+0:1:0:0:3, 7+0:2:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 6+0:1:0:0:5, 6+0:1:0:0:4, 6+0:1:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:3, 6+0:0:0:0:4, 3+0:1:0:0:3, 5+0:0:0:0:4, 3+0:1:0:0:3, 191+0:34:0:0:150
Gb major (6b), 4+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:3, 7+0:0:0:0:5, 3+0:0:0:0:2, 5+0:0:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 7+0:0:0:0:5, 5+0:0:0:0:3, 4+0:1:0:0:3, 8+0:1:0:0:6, 7+0:0:0:0:5, 5+0:1:0:0:5, 7+0:0:0:0:5, 4+0:1:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 6+0:0:0:0:5, 8+0:2:0:0:6, 4+0:0:0:0:3, 6+0:0:0:0:4, 3+0:0:0:0:2, 5+0:0:0:0:4, 3+0:0:0:0:2, 173+0:7:0:0:126
F# major (6#), 4+0:0:0:0:2, 5+0:1:0:0:3, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 7+0:2:0:0:4, 5+0:1:0:0:3, 6+0:1:0:0:2, 5+0:0:0:0:2, 8+0:0:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:4, 4+0:1:0:0:2, 9+0:2:0:0:4, 8+0:2:0:0:4, 4+0:1:0:0:3, 7+0:1:0:0:2, 9+0:1:0:0:3, 5+0:0:0:0:1, 7+0:1:0:0:3, 7+0:2:0:0:4, 4+0:0:0:0:2, 5+0:1:0:0:2, 7+0:2:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:2, 6+0:1:0:0:3, 6+0:1:0:0:3, 7+0:1:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:2, 4+0:1:0:0:2, 5+0:0:0:0:2, 4+0:1:0:0:2, 214+0:34:0:0:99
Eb minor (6b), 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:3, 3+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 8+0:0:0:0:3, 6+0:0:0:0:2, 4+0:1:0:0:2, 6+0:0:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 8+0:2:0:0:4, 3+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 157+0:6:0:0:53
D# minor (6#), 4+0:0:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:5, 7+0:2:0:0:6, 5+0:1:0:0:4, 6+0:1:0:0:4, 5+0:0:0:0:5, 8+0:0:0:0:5, 5+0:1:0:0:4, 5+0:0:0:0:4, 5+0:1:0:0:4, 6+0:2:0:0:5, 4+0:1:0:0:3, 9+0:2:0:0:7, 8+0:2:0:0:6, 4+0:1:0:0:4, 7+0:1:0:0:5, 9+0:1:0:0:6, 6+0:0:0:0:4, 7+0:1:0:0:6, 7+0:2:0:0:5, 4+0:0:0:0:4, 5+0:1:0:0:3, 7+0:2:0:0:6, 5+0:1:0:0:4, 5+0:1:0:0:4, 6+0:1:0:0:6, 6+0:1:0:0:5, 7+0:1:0:0:5, 6+0:0:0:0:3, 5+0:0:0:0:4, 6+0:0:0:0:5, 4+0:1:0:0:3, 5+0:0:0:0:5, 4+0:1:0:0:3, 216+0:34:0:0:171
