 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, rowcost
Eb major (3b), 0+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:0, 3+0:0:1:0:0, 5+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:2:0:0:2, 5+0:1:0:0:3, 3+0:2:0:0:2, 3+0:1:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:1:1:1, 3+0:0:1:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:3, 2+0:0:1:0:0, 1+0:0:1:0:0, 8+0:1:1:0:2, 14+6:7:0:0:10, 2+0:0:0:0:0, 99+6:19:8:1:42
A major (3#), 1+0:1:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:1, 7+0:6:1:0:5, 7+0:5:1:0:4, 8+0:4:1:0:4, 3+0:2:0:0:1, 4+0:1:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 8+0:5:0:0:4, 3+0:1:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:1, 9+0:8:1:1:6, 6+0:5:1:0:4, 5+0:4:0:0:3, 6+0:2:0:0:3, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:3:0:0:2, 3+0:1:0:0:1, 2+0:1:0:0:1, 5+0:4:1:0:3, 3+0:3:1:0:3, 12+0:6:1:0:5, 15+6:4:0:0:5, 5+0:4:0:0:3, 164+6:85:8:1:64
C minor (3b), 0+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:1:0:2, 5+0:0:1:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:2:0:0:1, 4+0:2:0:0:1, 3+0:2:0:0:1, 2+0:1:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:1:1:3, 4+0:0:1:0:2, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:1:0:1, 1+0:0:1:0:1, 9+0:1:1:0:3, 13+6:7:0:0:7, 3+0:0:0:0:1, 115+6:21:8:1:37
F# minor (3#), 1+0:1:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:4, 5+0:2:0:0:4, 7+0:5:1:0:6, 7+0:5:1:0:6, 8+0:4:1:0:6, 4+0:2:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:2, 5+0:0:0:0:1, 8+0:5:0:0:7, 3+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:4, 9+0:7:1:1:7, 6+0:5:1:0:6, 5+0:4:0:0:5, 6+0:2:0:0:4, 3+0:1:0:0:2, 0+0:0:0:0:0, 3+0:3:0:0:3, 3+0:1:0:0:3, 2+0:1:0:0:1, 5+0:4:1:0:4, 3+0:3:1:0:3, 13+0:6:1:0:9, 15+6:4:0:0:5, 5+0:4:0:0:5, 173+6:81:8:1:120
Ab major (4b), 1+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 5+0:0:1:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:3, 4+0:2:0:0:3, 6+0:1:0:0:4, 4+0:2:0:0:3, 4+0:1:0:0:3, 5+0:1:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:1:1:1, 2+0:0:1:0:0, 1+0:0:0:0:0, 4+0:0:0:0:3, 3+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 4+0:1:0:0:3, 1+0:0:1:0:0, 1+0:0:1:0:0, 9+0:1:1:0:3, 14+6:7:0:0:11, 1+0:0:0:0:0, 112+6:19:8:1:60
E major (4#), 1+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 7+0:5:1:0:5, 7+0:5:1:0:5, 8+0:4:1:0:4, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 8+0:5:0:0:5, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 9+0:7:1:1:6, 6+0:5:1:0:5, 5+0:4:0:0:4, 6+0:2:0:0:2, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:3:0:0:3, 3+0:1:0:0:1, 3+0:1:0:0:1, 5+0:4:1:0:4, 3+0:3:1:0:3, 13+0:6:1:0:6, 14+6:4:0:0:4, 5+0:4:0:0:4, 182+6:80:8:1:79
F minor (4b), 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:1, 6+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:1:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:1:0:1, 2+0:0:1:0:1, 8+0:1:1:0:2, 15+6:7:0:0:7, 2+0:0:0:0:0, 124+6:19:8:1:28
C# minor (4#), 1+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 6+0:2:0:0:5, 6+0:2:0:0:5, 7+0:5:1:0:6, 7+0:5:1:0:6, 8+0:4:1:0:6, 4+0:2:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:3, 5+0:0:0:0:3, 8+0:5:0:0:7, 5+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:4, 6+0:2:0:0:5, 6+0:2:0:0:5, 9+0:7:1:1:7, 6+0:5:1:0:6, 5+0:4:0:0:5, 7+0:2:0:0:4, 3+0:1:0:0:2, 1+0:0:0:0:1, 3+0:3:0:0:3, 3+0:1:0:0:3, 4+0:1:0:0:1, 5+0:4:1:0:5, 3+0:3:1:0:3, 13+0:6:1:0:10, 15+6:4:0:0:6, 5+0:4:0:0:5, 189+6:80:8:1:137
Db major (5b), 1+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:1:0:0, 1+0:0:1:0:0, 4+0:0:1:0:2, 4+0:0:0:0:3, 4+0:0:0:0:3, 6+0:1:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:5, 4+0:2:0:0:4, 5+0:1:0:0:4, 6+0:1:0:0:4, 1+0:0:0:0:1, 3+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:1:1:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 3+0:0:0:0:3, 3+0:0:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 4+0:1:0:0:4, 2+0:0:1:0:0, 1+0:0:1:0:0, 10+0:1:1:0:4, 15+6:7:0:0:11, 0+0:0:0:0:0, 119+6:19:8:1:80
B major (5#), 1+0:0:0:0:0, 6+0:1:0:0:1, 4+0:1:0:0:1, 7+0:2:0:0:3, 6+0:2:0:0:3, 7+0:5:1:0:6, 7+0:5:1:0:6, 8+0:4:1:0:5, 5+0:2:0:0:3, 6+0:1:0:0:2, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:0:0:1, 8+0:5:0:0:6, 4+0:1:0:0:2, 5+0:0:0:0:0, 5+0:1:0:0:2, 7+0:2:0:0:3, 6+0:2:0:0:3, 9+0:7:1:1:7, 6+0:5:1:0:6, 5+0:4:0:0:4, 7+0:2:0:0:3, 4+0:1:0:0:2, 1+0:0:0:0:1, 3+0:3:0:0:3, 4+0:1:0:0:2, 3+0:1:0:0:1, 5+0:4:1:0:4, 3+0:3:1:0:3, 13+0:6:1:0:7, 13+6:4:0:0:5, 5+0:4:0:0:5, 196+6:80:8:1:102
Bb minor (5b), 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 5+0:0:1:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:2:0:0:2, 6+0:1:0:0:2, 3+0:2:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:1:1, 1+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:1:0:1, 2+0:0:1:0:0, 11+0:1:1:0:1, 15+6:7:0:0:9, 0+0:0:0:0:0, 112+6:19:8:1:29
G# minor (5#), 1+0:0:0:0:1, 7+0:1:0:0:4, 4+0:1:0:0:4, 7+0:2:0:0:6, 6+0:2:0:0:6, 7+0:5:1:0:6, 7+0:5:1:0:6, 8+0:4:1:0:6, 5+0:2:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:4, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 6+0:0:0:0:4, 6+0:0:0:0:3, 8+0:5:0:0:8, 4+0:1:0:0:4, 6+0:0:0:0:3, 5+0:1:0:0:5, 7+0:2:0:0:6, 6+0:2:0:0:6, 9+0:7:1:1:7, 6+0:5:1:0:6, 5+0:4:0:0:5, 7+0:2:0:0:4, 4+0:1:0:0:3, 1+0:0:0:0:1, 3+0:3:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:2, 5+0:4:1:0:5, 3+0:3:1:0:3, 13+0:6:1:0:11, 13+6:4:0:0:6, 5+0:4:0:0:5, 202+6:80:8:1:159
Gb major (6b), 1+0:0:0:0:1, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:3, 5+0:0:0:0:4, 6+0:1:0:0:5, 4+0:2:0:0:4, 7+0:1:0:0:6, 4+0:2:0:0:4, 6+0:1:0:0:5, 7+0:1:0:0:5, 2+0:0:0:0:1, 3+0:0:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:1:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:1:0:0:4, 2+0:0:1:0:1, 0+0:0:0:0:0, 11+0:1:0:0:5, 15+6:7:0:0:12, 0+0:0:0:0:0, 129+6:19:1:1:96
F# major (6#), 1+0:0:0:0:0, 6+0:1:0:0:2, 5+0:1:0:0:2, 7+0:2:0:0:4, 6+0:2:0:0:4, 7+0:5:1:0:6, 7+0:5:1:0:6, 8+0:4:1:0:6, 6+0:2:0:0:3, 7+0:1:0:0:3, 6+0:1:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:2, 6+0:0:0:0:1, 8+0:5:0:0:7, 4+0:1:0:0:2, 6+0:0:0:0:1, 6+0:1:0:0:3, 7+0:2:0:0:4, 6+0:2:0:0:4, 9+0:7:1:1:7, 6+0:5:1:0:6, 5+0:4:0:0:5, 7+0:2:0:0:4, 5+0:1:0:0:2, 0+0:0:0:0:0, 3+0:3:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:1, 5+0:4:1:0:4, 3+0:3:1:0:3, 14+0:6:1:0:9, 13+6:4:0:0:5, 5+0:4:0:0:5, 205+6:80:8:1:119
Eb minor (6b), 0+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 3+0:2:0:0:2, 6+0:1:0:0:3, 3+0:2:0:0:2, 5+0:1:0:0:2, 7+0:1:0:0:3, 3+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:1:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:3, 3+0:0:1:0:0, 0+0:0:0:0:0, 10+0:1:0:0:2, 15+6:7:0:0:10, 1+0:0:0:0:0, 116+6:19:1:1:41
D# minor (6#), 0+0:0:0:0:0, 6+0:1:0:0:5, 5+0:1:0:0:4, 7+0:2:0:0:7, 6+0:2:0:0:6, 7+0:5:1:0:6, 7+0:5:1:0:6, 8+0:4:1:0:7, 6+0:2:0:0:5, 7+0:1:0:0:6, 7+0:1:0:0:5, 3+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:2, 6+0:0:0:0:5, 6+0:0:0:0:3, 8+0:5:0:0:8, 4+0:1:0:0:4, 6+0:0:0:0:4, 6+0:1:0:0:5, 7+0:2:0:0:7, 6+0:2:0:0:6, 9+0:7:1:1:7, 6+0:5:1:0:6, 5+0:4:0:0:5, 7+0:2:0:0:5, 5+0:1:0:0:4, 0+0:0:0:0:0, 3+0:3:0:0:3, 4+0:1:0:0:4, 3+0:1:0:0:2, 5+0:4:1:0:5, 3+0:3:1:0:3, 14+0:6:1:0:12, 14+6:4:0:0:7, 5+0:4:0:0:5, 209+6:80:8:1:174
Cb major (7b), 1+0:0:0:0:1, 5+0:1:0:0:5, 4+0:0:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 5+0:0:0:0:3, 6+0:0:0:0:5, 6+0:1:0:0:6, 4+0:2:0:0:4, 7+0:1:0:0:6, 4+0:2:0:0:4, 7+0:1:0:0:6, 8+0:1:0:0:6, 3+0:0:0:0:2, 4+0:0:0:0:3, 6+0:1:0:0:6, 5+0:0:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:3, 3+0:0:0:1:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 4+0:1:0:0:4, 1+0:0:0:0:1, 0+0:0:0:0:0, 12+0:1:0:0:7, 16+6:7:0:0:12, 1+0:0:0:0:0, 151+6:19:0:1:113
C# major (7#), 1+0:0:0:0:0, 6+0:1:0:0:3, 5+0:1:0:0:3, 7+0:2:0:0:5, 6+0:2:0:0:5, 7+0:5:1:0:6, 7+0:5:1:0:6, 8+0:4:1:0:6, 6+0:2:0:0:3, 7+0:1:0:0:3, 6+0:1:0:0:3, 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 7+0:0:0:0:3, 7+0:0:0:0:2, 8+0:5:0:0:7, 5+0:1:0:0:3, 6+0:0:0:0:2, 6+0:1:0:0:4, 7+0:2:0:0:5, 6+0:2:0:0:5, 9+0:7:1:1:7, 6+0:5:1:0:6, 5+0:4:0:0:5, 8+0:2:0:0:4, 5+0:1:0:0:2, 0+0:0:0:0:0, 3+0:3:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:1, 5+0:4:1:0:5, 3+0:3:1:0:3, 14+0:6:1:0:10, 14+6:4:0:0:6, 5+0:4:0:0:5, 212+6:80:8:1:135
