 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, rowcost
Eb major (3b), 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:2:0:0:3, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:1:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 44+0:8:2:0:15
A major (3#), 4+0:2:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:0, 5+0:3:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 4+0:4:0:0:3, 4+0:3:0:0:3, 4+0:3:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:0, 5+0:3:0:0:2, 7+0:6:1:0:5, 5+0:2:0:0:1, 5+0:2:0:0:2, 4+0:3:1:0:3, 5+0:2:0:0:1, 5+0:2:0:0:1, 4+0:3:0:0:2, 6+0:2:0:0:1, 134+0:66:2:0:45
C minor (3b), 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 7+0:2:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 60+0:8:2:0:7
F# minor (3#), 4+0:2:0:0:3, 3+0:1:0:0:2, 4+0:2:0:0:3, 3+0:1:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:2, 5+0:1:0:0:3, 5+0:3:0:0:5, 5+0:3:0:0:4, 4+0:3:0:0:3, 4+0:4:0:0:4, 4+0:3:0:0:4, 4+0:3:0:0:4, 3+0:1:0:0:3, 5+0:2:0:0:3, 4+0:1:0:0:3, 4+0:2:0:0:3, 3+0:1:0:0:2, 4+0:2:0:0:3, 3+0:1:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:2, 5+0:1:0:0:3, 5+0:3:0:0:5, 7+0:6:1:0:7, 6+0:2:0:0:4, 5+0:2:0:0:4, 4+0:3:1:0:4, 5+0:2:0:0:3, 5+0:2:0:0:4, 4+0:3:0:0:4, 6+0:2:0:0:4, 135+0:66:2:0:106
Ab major (4b), 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:2, 3+0:1:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 8+0:2:0:0:4, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:2, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:1:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 59+0:8:2:0:27
E major (4#), 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 6+0:1:0:0:1, 6+0:3:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:4:0:0:4, 4+0:3:0:0:3, 4+0:3:0:0:3, 4+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 6+0:1:0:0:1, 6+0:3:0:0:3, 7+0:6:1:0:6, 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:3:1:0:3, 6+0:2:0:0:2, 5+0:2:0:0:2, 5+0:3:0:0:3, 7+0:2:0:0:2, 154+0:66:2:0:66
F minor (4b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 8+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 80+0:8:2:0:10
C# minor (4#), 5+0:2:0:0:4, 5+0:1:0:0:3, 5+0:2:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:4, 6+0:3:0:0:5, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:4:0:0:4, 4+0:3:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:3, 6+0:1:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:3, 5+0:2:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:4, 6+0:3:0:0:5, 7+0:6:1:0:7, 5+0:2:0:0:5, 5+0:2:0:0:5, 4+0:3:1:0:4, 6+0:2:0:0:4, 5+0:2:0:0:5, 5+0:3:0:0:4, 7+0:2:0:0:5, 158+0:66:2:0:127
Db major (5b), 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:2, 8+0:2:0:0:5, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 1+0:0:0:0:1, 1+0:0:1:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 76+0:8:2:0:49
B major (5#), 5+0:2:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:2, 5+0:1:0:0:1, 7+0:1:0:0:2, 6+0:3:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:3, 4+0:4:0:0:4, 4+0:3:0:0:3, 4+0:3:0:0:3, 5+0:1:0:0:2, 5+0:2:0:0:3, 5+0:1:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:2, 5+0:1:0:0:1, 7+0:1:0:0:2, 6+0:3:0:0:4, 7+0:6:1:0:7, 5+0:2:0:0:3, 5+0:2:0:0:3, 4+0:3:1:0:4, 6+0:2:0:0:3, 6+0:2:0:0:3, 6+0:3:0:0:4, 7+0:2:0:0:3, 166+0:66:2:0:86
Bb minor (5b), 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 7+0:2:0:0:3, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 74+0:8:2:0:14
G# minor (5#), 5+0:2:0:0:5, 4+0:1:0:0:4, 5+0:2:0:0:5, 6+0:1:0:0:4, 5+0:1:0:0:4, 6+0:1:0:0:4, 7+0:1:0:0:5, 6+0:3:0:0:6, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:4:0:0:4, 4+0:3:0:0:4, 4+0:3:0:0:4, 5+0:1:0:0:4, 6+0:2:0:0:4, 5+0:1:0:0:5, 5+0:2:0:0:5, 4+0:1:0:0:4, 5+0:2:0:0:5, 6+0:1:0:0:4, 5+0:1:0:0:4, 6+0:1:0:0:4, 7+0:1:0:0:5, 6+0:3:0:0:6, 7+0:6:1:0:7, 5+0:2:0:0:5, 5+0:2:0:0:5, 4+0:3:1:0:4, 6+0:2:0:0:5, 6+0:2:0:0:5, 6+0:3:0:0:5, 7+0:2:0:0:6, 171+0:66:2:0:149
Gb major (6b), 3+0:0:0:0:2, 3+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:4, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 8+0:2:0:0:5, 4+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:4, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 94+0:8:0:0:70
F# major (6#), 5+0:2:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 7+0:1:0:0:3, 6+0:3:0:0:5, 5+0:3:0:0:4, 4+0:3:0:0:3, 4+0:4:0:0:4, 4+0:3:0:0:4, 4+0:3:0:0:4, 5+0:1:0:0:3, 5+0:2:0:0:3, 5+0:1:0:0:3, 5+0:2:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 7+0:1:0:0:3, 6+0:3:0:0:5, 7+0:6:1:0:7, 6+0:2:0:0:4, 5+0:2:0:0:4, 4+0:3:1:0:4, 6+0:2:0:0:3, 6+0:2:0:0:4, 6+0:3:0:0:4, 7+0:2:0:0:4, 167+0:66:2:0:106
Eb minor (6b), 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 8+0:2:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 79+0:8:0:0:15
D# minor (6#), 5+0:2:0:0:5, 4+0:1:0:0:4, 5+0:2:0:0:5, 5+0:1:0:0:5, 5+0:1:0:0:5, 5+0:1:0:0:5, 7+0:1:0:0:6, 6+0:3:0:0:6, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:4:0:0:4, 4+0:3:0:0:4, 4+0:3:0:0:4, 5+0:1:0:0:5, 5+0:2:0:0:5, 5+0:1:0:0:5, 5+0:2:0:0:5, 4+0:1:0:0:4, 5+0:2:0:0:5, 5+0:1:0:0:5, 5+0:1:0:0:5, 5+0:1:0:0:5, 7+0:1:0:0:6, 6+0:3:0:0:6, 7+0:6:1:0:7, 6+0:2:0:0:5, 5+0:2:0:0:5, 4+0:3:1:0:4, 6+0:2:0:0:5, 6+0:2:0:0:6, 6+0:3:0:0:6, 7+0:2:0:0:6, 167+0:66:2:0:161
Cb major (7b), 3+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:3, 5+0:1:0:0:5, 4+0:0:0:0:3, 5+0:1:0:0:5, 6+0:1:0:0:5, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:3, 8+0:2:0:0:5, 5+0:0:0:0:4, 3+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:3, 5+0:1:0:0:5, 4+0:0:0:0:3, 5+0:1:0:0:5, 6+0:1:0:0:5, 3+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:4, 113+0:8:0:0:90
C# major (7#), 5+0:2:0:0:4, 5+0:1:0:0:3, 5+0:2:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 5+0:1:0:0:3, 7+0:1:0:0:4, 6+0:3:0:0:5, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:4:0:0:4, 4+0:3:0:0:4, 4+0:3:0:0:4, 5+0:1:0:0:3, 6+0:2:0:0:3, 6+0:1:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:3, 5+0:2:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 5+0:1:0:0:3, 7+0:1:0:0:4, 6+0:3:0:0:5, 7+0:6:1:0:7, 6+0:2:0:0:5, 5+0:2:0:0:5, 4+0:3:1:0:4, 6+0:2:0:0:4, 6+0:2:0:0:5, 6+0:3:0:0:4, 7+0:2:0:0:5, 171+0:66:2:0:127
Ab minor (7b), 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 8+0:2:0:0:4, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 96+0:8:0:0:27
A# minor (7#), 5+0:2:0:0:5, 5+0:1:0:0:4, 5+0:2:0:0:5, 5+0:1:0:0:5, 5+0:1:0:0:5, 5+0:1:0:0:5, 7+0:1:0:0:6, 6+0:3:0:0:6, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:4:0:0:4, 4+0:3:0:0:4, 4+0:3:0:0:4, 5+0:1:0:0:5, 6+0:2:0:0:5, 6+0:1:0:0:5, 5+0:2:0:0:5, 5+0:1:0:0:4, 5+0:2:0:0:5, 5+0:1:0:0:5, 5+0:1:0:0:5, 5+0:1:0:0:5, 7+0:1:0:0:6, 6+0:3:0:0:6, 7+0:6:1:0:7, 6+0:2:0:0:6, 5+0:2:0:0:5, 4+0:3:1:0:4, 6+0:2:0:0:5, 6+0:2:0:0:6, 6+0:3:0:0:6, 7+0:2:0:0:6, 171+0:66:2:0:162
