 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, rowcost
C locrian (0), 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+1:0:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:1, 5+1:0:1:0:1, 1+0:0:0:0:0, 4+2:0:0:0:1, 1+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:2:0:3, 39+4:0:5:0:8
F major (1b), 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 4+1:0:1:0:1, 0+0:0:0:0:0, 5+2:0:0:0:1, 2+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 6+0:0:2:0:3, 45+4:0:5:0:8
G major (1#), 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+1:0:0:0:1, 0+0:0:0:0:0, 2+0:0:1:0:1, 4+1:0:1:0:1, 2+0:0:0:0:0, 7+2:0:0:0:1, 4+0:0:0:0:0, 6+0:0:1:0:1, 4+0:0:0:0:0, 8+0:0:2:0:3, 56+4:0:5:0:8
D minor (1b), 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+1:1:0:0:2, 2+0:1:0:0:0, 4+0:2:1:0:1, 4+1:0:1:0:3, 1+0:0:0:0:0, 6+2:1:0:0:1, 3+0:0:0:0:1, 4+0:0:1:0:3, 3+0:0:0:0:1, 7+0:0:2:0:5, 58+4:5:5:0:21
E minor (1#), 5+0:3:0:0:3, 4+0:3:0:0:3, 3+0:1:0:0:1, 2+0:2:0:0:2, 4+0:2:0:0:2, 3+0:2:0:0:2, 4+1:3:0:0:3, 1+0:0:0:0:0, 3+0:1:1:0:2, 5+1:3:1:0:3, 3+0:1:0:0:1, 7+2:3:0:0:3, 5+0:3:0:0:3, 6+0:4:1:0:4, 5+0:3:0:0:3, 8+0:7:2:0:7, 68+4:41:5:0:42
D minor mel (1b), 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+1:1:0:0:2, 1+0:1:0:0:0, 4+0:2:1:0:1, 3+1:0:1:0:3, 2+0:0:0:0:0, 7+2:1:0:0:1, 4+0:0:0:0:1, 5+0:0:1:0:3, 4+0:0:0:0:1, 8+0:0:2:0:5, 62+4:5:5:0:21
E minor mel (1#), 6+0:3:0:0:3, 5+0:3:0:0:3, 4+0:1:0:0:1, 3+0:2:0:0:2, 5+0:2:0:0:2, 4+0:2:0:0:2, 5+1:3:0:0:3, 1+0:0:0:0:0, 4+0:1:1:0:2, 5+1:3:1:0:3, 4+0:1:0:0:1, 8+2:3:0:0:3, 6+0:3:0:0:3, 6+0:4:1:0:4, 6+0:3:0:0:3, 9+0:7:2:0:7, 81+4:41:5:0:42
F major blues (1b), 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+1:1:0:0:1, 2+0:1:0:0:1, 4+0:2:1:0:2, 5+1:0:1:0:1, 2+0:0:0:0:0, 6+2:1:0:0:1, 3+0:0:0:0:0, 6+0:0:1:0:1, 3+0:0:0:0:0, 7+0:0:2:0:2, 60+4:5:5:0:9
G major blues (1#), 6+0:2:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 5+0:2:0:0:0, 3+0:1:0:0:0, 5+1:3:0:0:1, 2+0:0:0:0:0, 4+0:1:1:0:1, 5+1:3:1:0:2, 3+0:0:0:0:0, 8+2:2:0:0:1, 5+0:2:0:0:0, 6+0:3:1:0:2, 5+0:2:0:0:0, 9+0:6:2:0:4, 77+4:31:5:0:11
D minor blues (1b), 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+1:1:0:0:1, 2+0:1:0:0:1, 4+0:2:1:0:2, 5+1:0:1:0:1, 2+0:0:0:0:0, 6+2:1:0:0:1, 3+0:0:0:0:0, 6+0:0:1:0:1, 3+0:0:0:0:0, 7+0:0:2:0:2, 60+4:5:5:0:9
E minor blues (1#), 6+0:2:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 5+0:2:0:0:0, 3+0:1:0:0:0, 5+1:3:0:0:1, 2+0:0:0:0:0, 4+0:1:1:0:1, 5+1:3:1:0:2, 3+0:0:0:0:0, 8+2:2:0:0:1, 5+0:2:0:0:0, 6+0:3:1:0:2, 5+0:2:0:0:0, 9+0:6:2:0:4, 77+4:31:5:0:11
F dorian (1b), 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+1:0:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+1:0:1:0:1, 1+0:0:0:0:0, 6+2:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:1, 3+0:0:0:0:0, 7+0:0:2:0:3, 49+4:0:5:0:8
G dorian (1#), 5+0:3:0:0:0, 4+0:3:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 4+1:3:0:0:1, 0+0:0:0:0:0, 3+0:1:1:0:1, 4+1:3:1:0:2, 3+0:1:0:0:0, 8+2:3:0:0:1, 5+0:3:0:0:0, 6+0:4:1:0:2, 5+0:3:0:0:0, 9+0:7:2:0:4, 69+4:41:5:0:11
F phrygian (1b), 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+1:0:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:1, 5+1:0:1:0:1, 1+0:0:0:0:0, 4+2:0:0:0:1, 1+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:2:0:3, 39+4:0:5:0:8
G phrygian (1#), 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+1:0:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+1:0:1:0:1, 1+0:0:0:0:0, 6+2:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:1, 3+0:0:0:0:0, 7+0:0:2:0:3, 49+4:0:5:0:8
F lydian (1b), 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+1:0:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+1:0:1:0:1, 1+0:0:0:0:0, 6+2:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:1, 3+0:0:0:0:0, 7+0:0:2:0:3, 49+4:0:5:0:8
G lydian (1#), 5+0:3:0:0:0, 4+0:3:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 4+1:3:0:0:1, 0+0:0:0:0:0, 3+0:1:1:0:1, 4+1:3:1:0:2, 3+0:1:0:0:0, 8+2:3:0:0:1, 5+0:3:0:0:0, 6+0:4:1:0:2, 5+0:3:0:0:0, 9+0:7:2:0:4, 69+4:41:5:0:11
F mixolydian (1b), 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+1:0:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:1, 5+1:0:1:0:1, 1+0:0:0:0:0, 4+2:0:0:0:1, 1+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:2:0:3, 39+4:0:5:0:8
G mixolydian (1#), 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+1:0:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+1:0:1:0:1, 1+0:0:0:0:0, 6+2:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:1, 3+0:0:0:0:0, 7+0:0:2:0:3, 49+4:0:5:0:8
F aeolian (1b), 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 4+1:0:1:0:1, 0+0:0:0:0:0, 5+2:0:0:0:1, 2+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 6+0:0:2:0:3, 45+4:0:5:0:8
G aeolian (1#), 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+1:0:0:0:1, 0+0:0:0:0:0, 2+0:0:1:0:1, 4+1:0:1:0:1, 2+0:0:0:0:0, 7+2:0:0:0:1, 4+0:0:0:0:0, 6+0:0:1:0:1, 4+0:0:0:0:0, 8+0:0:2:0:3, 56+4:0:5:0:8
F locrian (1b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+1:1:0:0:1, 2+0:1:0:0:1, 3+0:2:1:0:2, 4+1:0:1:0:1, 1+0:0:0:0:0, 3+2:1:0:0:1, 0+0:0:0:0:0, 4+0:0:1:0:1, 0+0:0:0:0:0, 4+0:0:2:0:2, 31+4:5:5:0:9
G locrian (1#), 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 4+1:0:1:0:1, 0+0:0:0:0:0, 5+2:0:0:0:1, 2+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 6+0:0:2:0:3, 45+4:0:5:0:8
Bb major (2b), 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+1:0:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:1, 5+1:0:1:0:1, 1+0:0:0:0:0, 4+2:0:0:0:1, 1+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:2:0:3, 39+4:0:5:0:8
D major (2#), 5+0:3:0:0:0, 4+0:3:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 4+1:3:0:0:1, 0+0:0:0:0:0, 3+0:1:1:0:1, 4+1:3:1:0:2, 3+0:1:0:0:0, 8+2:3:0:0:1, 5+0:3:0:0:0, 6+0:4:1:0:2, 5+0:3:0:0:0, 9+0:7:2:0:4, 69+4:41:5:0:11
G minor (2b), 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 2+1:0:0:0:1, 1+0:0:0:0:0, 1+0:1:1:0:1, 6+1:0:1:0:2, 2+0:0:0:0:0, 5+2:1:0:0:1, 2+0:0:0:0:0, 6+0:0:1:0:2, 2+0:0:0:0:0, 6+0:0:2:0:4, 46+4:2:5:0:11
B minor (2#), 5+0:3:0:0:4, 4+0:3:0:0:3, 3+0:1:0:0:2, 3+0:2:0:0:2, 4+0:2:0:0:3, 3+0:2:0:0:2, 5+1:3:0:0:3, 0+0:0:0:0:0, 4+0:1:1:0:1, 4+1:3:1:0:4, 3+0:1:0:0:2, 8+2:3:0:0:4, 5+0:3:0:0:4, 6+0:4:1:0:5, 5+0:3:0:0:4, 9+0:7:2:0:8, 71+4:41:5:0:51
G minor mel (2b), 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+1:0:0:0:1, 1+0:0:0:0:0, 2+0:1:1:0:1, 5+1:0:1:0:2, 1+0:0:0:0:0, 6+2:1:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:2, 3+0:0:0:0:0, 7+0:0:2:0:4, 52+4:2:5:0:11
B minor mel (2#), 5+0:3:0:0:4, 5+0:3:0:0:3, 4+0:1:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:3, 4+0:2:0:0:2, 6+1:3:0:0:3, 1+0:0:0:0:0, 5+0:1:1:0:1, 5+1:3:1:0:4, 4+0:1:0:0:2, 7+2:3:0:0:4, 5+0:3:0:0:4, 7+0:4:1:0:5, 6+0:3:0:0:4, 10+0:7:2:0:8, 83+4:41:5:0:51
Bb major blues (2b), 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 6+1:1:0:0:1, 3+0:1:0:0:2, 5+0:2:1:0:2, 6+1:0:1:0:1, 2+0:0:0:0:0, 5+2:1:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:0, 3+0:0:0:0:0, 6+0:0:2:0:1, 63+4:5:5:0:11
D major blues (2#), 5+0:3:0:0:1, 5+0:3:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:0, 6+1:3:0:0:2, 2+0:0:0:0:0, 5+0:1:1:0:1, 5+1:3:1:0:3, 4+0:1:0:0:0, 8+2:3:0:0:1, 5+0:3:0:0:1, 7+0:4:1:0:3, 6+0:3:0:0:1, 10+0:7:2:0:5, 85+4:41:5:0:21
G minor blues (2b), 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 6+1:1:0:0:1, 3+0:1:0:0:2, 5+0:2:1:0:2, 6+1:0:1:0:1, 2+0:0:0:0:0, 5+2:1:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:0, 3+0:0:0:0:0, 6+0:0:2:0:1, 63+4:5:5:0:11
B minor blues (2#), 5+0:3:0:0:1, 5+0:3:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:0, 6+1:3:0:0:2, 2+0:0:0:0:0, 5+0:1:1:0:1, 5+1:3:1:0:3, 4+0:1:0:0:0, 8+2:3:0:0:1, 5+0:3:0:0:1, 7+0:4:1:0:3, 6+0:3:0:0:1, 10+0:7:2:0:5, 85+4:41:5:0:21
Bb dorian (2b), 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 4+1:0:1:0:1, 0+0:0:0:0:0, 5+2:0:0:0:1, 2+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 6+0:0:2:0:3, 45+4:0:5:0:8
D dorian (2#), 5+0:3:0:0:1, 5+0:3:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:0, 5+1:3:0:0:2, 1+0:0:0:0:0, 4+0:1:1:0:1, 5+1:3:1:0:3, 4+0:1:0:0:0, 7+2:3:0:0:1, 5+0:3:0:0:1, 7+0:4:1:0:3, 6+0:3:0:0:1, 10+0:7:2:0:5, 81+4:41:5:0:21
Bb phrygian (2b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+1:1:0:0:1, 2+0:1:0:0:1, 3+0:2:1:0:2, 4+1:0:1:0:1, 1+0:0:0:0:0, 3+2:1:0:0:1, 0+0:0:0:0:0, 4+0:0:1:0:1, 0+0:0:0:0:0, 4+0:0:2:0:2, 31+4:5:5:0:9
D phrygian (2#), 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+1:0:0:0:1, 0+0:0:0:0:0, 2+0:0:1:0:1, 4+1:0:1:0:1, 2+0:0:0:0:0, 7+2:0:0:0:1, 4+0:0:0:0:0, 6+0:0:1:0:1, 4+0:0:0:0:0, 8+0:0:2:0:3, 56+4:0:5:0:8
Bb lydian (2b), 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 4+1:0:1:0:1, 0+0:0:0:0:0, 5+2:0:0:0:1, 2+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 6+0:0:2:0:3, 45+4:0:5:0:8
D lydian (2#), 5+0:3:0:0:1, 5+0:3:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:0, 5+1:3:0:0:2, 1+0:0:0:0:0, 4+0:1:1:0:1, 5+1:3:1:0:3, 4+0:1:0:0:0, 7+2:3:0:0:1, 5+0:3:0:0:1, 7+0:4:1:0:3, 6+0:3:0:0:1, 10+0:7:2:0:5, 81+4:41:5:0:21
Bb mixolydian (2b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+1:1:0:0:1, 2+0:1:0:0:1, 3+0:2:1:0:2, 4+1:0:1:0:1, 1+0:0:0:0:0, 3+2:1:0:0:1, 0+0:0:0:0:0, 4+0:0:1:0:1, 0+0:0:0:0:0, 4+0:0:2:0:2, 31+4:5:5:0:9
D mixolydian (2#), 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+1:0:0:0:1, 0+0:0:0:0:0, 2+0:0:1:0:1, 4+1:0:1:0:1, 2+0:0:0:0:0, 7+2:0:0:0:1, 4+0:0:0:0:0, 6+0:0:1:0:1, 4+0:0:0:0:0, 8+0:0:2:0:3, 56+4:0:5:0:8
Bb aeolian (2b), 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+1:0:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:1, 5+1:0:1:0:1, 1+0:0:0:0:0, 4+2:0:0:0:1, 1+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:2:0:3, 39+4:0:5:0:8
D aeolian (2#), 5+0:3:0:0:0, 4+0:3:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 4+1:3:0:0:1, 0+0:0:0:0:0, 3+0:1:1:0:1, 4+1:3:1:0:2, 3+0:1:0:0:0, 8+2:3:0:0:1, 5+0:3:0:0:0, 6+0:4:1:0:2, 5+0:3:0:0:0, 9+0:7:2:0:4, 69+4:41:5:0:11
Bb locrian (2b), 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+1:1:0:0:1, 3+0:1:0:0:2, 4+0:2:1:0:2, 5+1:0:1:0:1, 2+0:0:0:0:0, 3+2:1:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 41+4:5:5:0:11
D locrian (2#), 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+1:0:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+1:0:1:0:1, 1+0:0:0:0:0, 6+2:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:1, 3+0:0:0:0:0, 7+0:0:2:0:3, 49+4:0:5:0:8
Eb major (3b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+1:1:0:0:1, 2+0:1:0:0:1, 3+0:2:1:0:2, 4+1:0:1:0:1, 1+0:0:0:0:0, 3+2:1:0:0:1, 0+0:0:0:0:0, 4+0:0:1:0:1, 0+0:0:0:0:0, 4+0:0:2:0:2, 31+4:5:5:0:9
A major (3#), 5+0:3:0:0:1, 5+0:3:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:0, 5+1:3:0:0:2, 1+0:0:0:0:0, 4+0:1:1:0:1, 5+1:3:1:0:3, 4+0:1:0:0:0, 7+2:3:0:0:1, 5+0:3:0:0:1, 7+0:4:1:0:3, 6+0:3:0:0:1, 10+0:7:2:0:5, 81+4:41:5:0:21
C minor (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+1:1:0:0:1, 1+0:1:0:0:0, 3+0:2:1:0:1, 3+1:0:1:0:1, 2+0:0:0:0:0, 4+2:1:0:0:1, 1+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:2:0:3, 35+4:5:5:0:8
F# minor (3#), 5+0:3:0:0:5, 5+0:3:0:0:4, 4+0:1:0:0:3, 4+0:2:0:0:3, 6+0:2:0:0:4, 4+0:2:0:0:3, 5+1:3:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:2, 6+1:3:1:0:4, 5+0:1:0:0:3, 7+2:3:0:0:5, 5+0:3:0:0:5, 8+0:4:1:0:6, 6+0:3:0:0:5, 10+0:7:2:0:9, 85+4:41:4:0:65
C minor mel (3b), 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+1:1:0:0:1, 1+0:1:0:0:0, 2+0:2:1:0:1, 4+1:0:1:0:1, 2+0:0:0:0:0, 5+2:1:0:0:1, 2+0:0:0:0:0, 6+0:0:1:0:1, 2+0:0:0:0:0, 6+0:0:2:0:3, 43+4:5:5:0:8
