 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, rowcost
F# minor mel (3#), 4+0:2:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:4, 6+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 6+0:5:1:0:6, 5+0:4:1:0:5, 4+0:0:0:0:1, 6+0:3:0:0:4, 3+0:1:0:0:3, 5+0:2:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:4, 4+0:2:0:0:2, 3+0:1:0:0:1, 69+0:34:2:0:49
Eb major blues (3b), 2+0:0:0:0:0, 5+0:2:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:0, 3+0:0:1:0:0, 4+0:1:0:0:2, 5+0:1:0:0:2, 2+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 46+0:7:2:0:12
A major blues (3#), 4+0:2:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 6+0:5:1:0:4, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:1, 5+0:3:0:0:2, 4+0:3:0:0:3, 4+0:2:0:0:1, 3+0:1:0:0:0, 70+0:35:2:0:25
C minor blues (3b), 2+0:0:0:0:0, 5+0:2:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:0, 3+0:0:1:0:0, 4+0:1:0:0:2, 5+0:1:0:0:2, 2+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 46+0:7:2:0:12
F# minor blues (3#), 4+0:2:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 6+0:5:1:0:4, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:1, 5+0:3:0:0:2, 4+0:3:0:0:3, 4+0:2:0:0:1, 3+0:1:0:0:0, 70+0:35:2:0:25
Eb dorian (3b), 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:2, 3+0:0:1:0:2, 2+0:0:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 30+0:0:2:0:10
A dorian (3#), 4+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 6+0:5:1:0:4, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:2, 4+0:3:0:0:3, 4+0:2:0:0:1, 2+0:1:0:0:0, 66+0:35:2:0:25
Eb phrygian (3b), 1+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 3+0:1:0:0:2, 2+0:1:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 25+0:7:2:0:9
A phrygian (3#), 2+0:2:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:1, 4+0:3:0:0:1, 4+0:2:0:0:0, 4+0:2:0:0:0, 6+0:5:1:0:2, 5+0:4:1:0:2, 2+0:0:0:0:1, 4+0:3:0:0:1, 4+0:1:0:0:1, 3+0:2:0:0:0, 4+0:3:0:0:1, 4+0:3:0:0:1, 2+0:2:0:0:0, 2+0:1:0:0:1, 54+0:35:2:0:12
Eb lydian (3b), 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:2, 3+0:0:1:0:2, 2+0:0:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 30+0:0:2:0:10
A lydian (3#), 4+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 6+0:5:1:0:4, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:2, 4+0:3:0:0:3, 4+0:2:0:0:1, 2+0:1:0:0:0, 66+0:35:2:0:25
Eb mixolydian (3b), 1+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 3+0:1:0:0:2, 2+0:1:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 25+0:7:2:0:9
A mixolydian (3#), 2+0:2:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:1, 4+0:3:0:0:1, 4+0:2:0:0:0, 4+0:2:0:0:0, 6+0:5:1:0:2, 5+0:4:1:0:2, 2+0:0:0:0:1, 4+0:3:0:0:1, 4+0:1:0:0:1, 3+0:2:0:0:0, 4+0:3:0:0:1, 4+0:3:0:0:1, 2+0:2:0:0:0, 2+0:1:0:0:1, 54+0:35:2:0:12
Eb aeolian (3b), 0+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:1:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 1+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 23+0:7:2:0:9
A aeolian (3#), 3+0:2:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 6+0:5:1:0:3, 5+0:4:1:0:3, 3+0:0:0:0:1, 5+0:3:0:0:2, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:3:0:0:1, 4+0:3:0:0:2, 3+0:2:0:0:0, 1+0:1:0:0:0, 60+0:35:2:0:19
Eb locrian (3b), 2+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 4+0:1:0:0:2, 3+0:1:0:0:2, 2+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 30+0:7:2:0:12
A locrian (3#), 2+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:2, 5+0:0:1:0:2, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 49+0:0:2:0:10
Ab major (4b), 1+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 3+0:1:0:0:2, 2+0:1:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 25+0:7:2:0:9
E major (4#), 4+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 6+0:5:1:0:4, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:2, 4+0:3:0:0:3, 4+0:2:0:0:1, 2+0:1:0:0:0, 66+0:35:2:0:25
F minor (4b), 2+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:1, 3+0:1:0:0:1, 1+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 29+0:7:2:0:9
C# minor (4#), 4+0:2:0:0:3, 2+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:5:1:0:6, 5+0:4:1:0:5, 5+0:0:0:0:2, 5+0:3:0:0:5, 3+0:1:0:0:3, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:3:0:0:4, 4+0:2:0:0:3, 2+0:1:0:0:1, 68+0:34:2:0:58
F minor mel (4b), 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:1, 2+0:1:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 1+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 27+0:7:2:0:9
C# minor mel (4#), 4+0:2:0:0:3, 3+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:5:1:0:6, 5+0:4:1:0:5, 5+0:0:0:0:2, 5+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:3:0:0:4, 4+0:2:0:0:3, 2+0:1:0:0:1, 70+0:34:2:0:58
Ab major blues (4b), 2+0:0:0:0:0, 5+0:2:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 44+0:7:0:0:13
E major blues (4#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:5:1:0:5, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 5+0:1:0:0:1, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 3+0:1:0:0:1, 70+0:34:2:0:34
F minor blues (4b), 2+0:0:0:0:0, 5+0:2:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 44+0:7:0:0:13
C# minor blues (4#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:5:1:0:5, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 5+0:1:0:0:1, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 3+0:1:0:0:1, 70+0:34:2:0:34
Ab dorian (4b), 0+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:1:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 1+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 23+0:7:2:0:9
E dorian (4#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:5:1:0:5, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 2+0:1:0:0:1, 68+0:34:2:0:34
Ab phrygian (4b), 2+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 4+0:1:0:0:2, 3+0:1:0:0:2, 2+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 30+0:7:2:0:12
E phrygian (4#), 3+0:2:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 6+0:5:1:0:3, 5+0:4:1:0:3, 3+0:0:0:0:1, 5+0:3:0:0:2, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:3:0:0:1, 4+0:3:0:0:2, 3+0:2:0:0:0, 1+0:1:0:0:0, 60+0:35:2:0:19
Ab lydian (4b), 0+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:1:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 1+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 23+0:7:2:0:9
E lydian (4#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:5:1:0:5, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 2+0:1:0:0:1, 68+0:34:2:0:34
Ab mixolydian (4b), 2+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 4+0:1:0:0:2, 3+0:1:0:0:2, 2+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 30+0:7:2:0:12
E mixolydian (4#), 3+0:2:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 6+0:5:1:0:3, 5+0:4:1:0:3, 3+0:0:0:0:1, 5+0:3:0:0:2, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:3:0:0:1, 4+0:3:0:0:2, 3+0:2:0:0:0, 1+0:1:0:0:0, 60+0:35:2:0:19
Ab aeolian (4b), 1+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 3+0:1:0:0:2, 2+0:1:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 25+0:7:2:0:9
E aeolian (4#), 4+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 6+0:5:1:0:4, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:2, 4+0:3:0:0:3, 4+0:2:0:0:1, 2+0:1:0:0:0, 66+0:35:2:0:25
Ab locrian (4b), 2+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 35+0:7:0:0:13
E locrian (4#), 2+0:2:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:1, 4+0:3:0:0:1, 4+0:2:0:0:0, 4+0:2:0:0:0, 6+0:5:1:0:2, 5+0:4:1:0:2, 2+0:0:0:0:1, 4+0:3:0:0:1, 4+0:1:0:0:1, 3+0:2:0:0:0, 4+0:3:0:0:1, 4+0:3:0:0:1, 2+0:2:0:0:0, 2+0:1:0:0:1, 54+0:35:2:0:12
Db major (5b), 2+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 4+0:1:0:0:2, 3+0:1:0:0:2, 2+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 30+0:7:2:0:12
B major (5#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:5:1:0:5, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 2+0:1:0:0:1, 68+0:34:2:0:34
Bb minor (5b), 2+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 4+0:1:0:0:2, 4+0:1:0:0:1, 1+0:1:0:0:1, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 37+0:7:2:0:9
G# minor (5#), 4+0:2:0:0:4, 3+0:0:0:0:1, 4+0:2:0:0:4, 5+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:5:1:0:6, 5+0:4:1:0:5, 4+0:0:0:0:3, 6+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:5, 5+0:3:0:0:5, 4+0:3:0:0:4, 4+0:2:0:0:4, 2+0:1:0:0:2, 70+0:34:2:0:64
Bb minor mel (5b), 1+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 3+0:0:1:0:0, 3+0:1:0:0:2, 3+0:1:0:0:1, 1+0:1:0:0:1, 3+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 32+0:7:2:0:9
G# minor mel (5#), 4+0:2:0:0:4, 3+0:0:0:0:1, 4+0:2:0:0:4, 6+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:5:1:0:6, 5+0:4:1:0:5, 4+0:0:0:0:3, 7+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:5, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:2:0:0:4, 3+0:1:0:0:2, 73+0:34:2:0:63
Db major blues (5b), 2+0:0:0:0:1, 5+0:2:0:0:5, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:0, 3+0:0:1:0:0, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:3, 49+0:7:2:0:20
B major blues (5#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:3, 6+0:3:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 6+0:5:1:0:6, 5+0:4:1:0:5, 4+0:0:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:2, 3+0:1:0:0:1, 71+0:34:2:0:43
Bb minor blues (5b), 2+0:0:0:0:1, 5+0:2:0:0:5, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:0, 3+0:0:1:0:0, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:3, 49+0:7:2:0:20
G# minor blues (5#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:3, 6+0:3:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 6+0:5:1:0:6, 5+0:4:1:0:5, 4+0:0:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:2, 3+0:1:0:0:1, 71+0:34:2:0:43
Db dorian (5b), 1+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 3+0:1:0:0:2, 2+0:1:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 25+0:7:2:0:9
B dorian (5#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:3, 6+0:3:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 6+0:5:1:0:6, 5+0:4:1:0:5, 4+0:0:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 3+0:1:0:0:1, 71+0:34:2:0:42
Db phrygian (5b), 2+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 35+0:7:0:0:13
B phrygian (5#), 4+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 6+0:5:1:0:4, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:2, 4+0:3:0:0:3, 4+0:2:0:0:1, 2+0:1:0:0:0, 66+0:35:2:0:25
Db lydian (5b), 1+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 3+0:1:0:0:2, 2+0:1:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 25+0:7:2:0:9
B lydian (5#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:3, 6+0:3:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 6+0:5:1:0:6, 5+0:4:1:0:5, 4+0:0:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 3+0:1:0:0:1, 71+0:34:2:0:42
Db mixolydian (5b), 2+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 35+0:7:0:0:13
B mixolydian (5#), 4+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 6+0:5:1:0:4, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:2, 4+0:3:0:0:3, 4+0:2:0:0:1, 2+0:1:0:0:0, 66+0:35:2:0:25
Db aeolian (5b), 2+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 4+0:1:0:0:2, 3+0:1:0:0:2, 2+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 30+0:7:2:0:12
B aeolian (5#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:5:1:0:5, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 2+0:1:0:0:1, 68+0:34:2:0:34
Db locrian (5b), 2+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:3, 44+0:7:0:0:19
