 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, rowcost
C# minor (4#), 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:2:0:0:4, 3+0:1:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:3:0:0:4, 4+0:3:0:0:4, 2+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 6+0:3:1:0:5, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:2:0:0:4, 3+0:1:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:3:0:0:4, 4+0:3:0:0:4, 2+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:3, 102+0:21:1:0:68
Db major (5b), 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:1, 5+0:1:0:0:4, 5+0:1:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 3+0:1:0:0:3, 4+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 6+0:2:0:0:5, 4+0:0:0:0:3, 7+0:1:1:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:1, 5+0:1:0:0:4, 5+0:1:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 3+0:1:0:0:3, 4+0:1:0:0:4, 5+0:0:0:0:4, 4+0:1:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 113+0:15:1:0:85
B major (5#), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:3:0:0:4, 4+0:3:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:3:1:0:4, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:3:0:0:4, 4+0:3:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 105+0:21:1:0:28
Bb minor (5b), 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:3, 3+0:0:0:0:1, 6+0:1:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:1:0:0:2, 4+0:0:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 93+0:15:1:0:34
G# minor (5#), 3+0:0:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:2, 4+0:2:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:3:0:0:4, 4+0:3:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 8+0:3:1:0:6, 2+0:0:0:0:2, 3+0:0:0:0:2, 4+0:2:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:3:0:0:4, 4+0:3:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:3, 2+0:0:0:0:2, 5+0:0:0:0:4, 117+0:21:1:0:83
Gb major (6b), 3+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:1:0:0:5, 5+0:1:0:0:5, 0+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:4, 5+0:1:0:0:5, 5+0:1:0:0:4, 6+0:2:0:0:5, 5+0:0:0:0:3, 8+0:1:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:1:0:0:5, 5+0:1:0:0:5, 0+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:4, 5+0:0:0:0:5, 4+0:1:0:0:4, 7+0:1:0:0:5, 4+0:0:0:0:4, 5+0:0:0:0:4, 129+0:15:0:0:105
F# major (6#), 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:2:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:3:0:0:4, 4+0:3:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 7+0:3:1:0:5, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:2:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:3:0:0:4, 4+0:3:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:2, 119+0:21:1:0:44
Eb minor (6b), 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:2, 6+0:2:0:0:3, 5+0:0:0:0:1, 7+0:1:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:1, 118+0:15:0:0:44
D# minor (6#), 3+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:4, 3+0:0:0:0:3, 3+0:0:0:0:3, 4+0:3:0:0:4, 4+0:3:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:3, 7+0:3:1:0:7, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:4, 3+0:0:0:0:3, 3+0:0:0:0:3, 4+0:3:0:0:4, 4+0:3:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:4, 3+0:0:0:0:2, 5+0:0:0:0:5, 122+0:21:1:0:105
Cb major (7b), 4+0:0:0:0:3, 4+0:0:0:0:4, 5+0:0:0:0:5, 2+0:0:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:5, 5+0:1:0:0:5, 1+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:1:0:0:5, 5+0:1:0:0:4, 6+0:2:0:0:5, 5+0:0:0:0:4, 8+0:1:0:0:4, 4+0:0:0:0:4, 5+0:0:0:0:5, 2+0:0:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:5, 5+0:1:0:0:5, 1+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:0:0:0:5, 4+0:1:0:0:4, 7+0:1:0:0:6, 4+0:0:0:0:4, 6+0:0:0:0:5, 135+0:15:0:0:121
C# major (7#), 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:2:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:3:0:0:4, 4+0:3:0:0:4, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:3:1:0:5, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:2:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:3:0:0:4, 4+0:3:0:0:4, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:2, 4+0:0:0:0:1, 6+0:0:0:0:3, 138+0:21:1:0:68
Ab minor (7b), 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:3, 4+0:1:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 5+0:2:0:0:4, 4+0:0:0:0:2, 8+0:1:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:3, 4+0:1:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:3, 3+0:1:0:0:3, 6+0:1:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:2, 111+0:15:0:0:66
A# minor (7#), 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:3:0:0:4, 4+0:3:0:0:4, 4+0:0:0:0:4, 3+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 7+0:3:1:0:7, 4+0:0:0:0:3, 5+0:0:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:3:0:0:4, 4+0:3:0:0:4, 4+0:0:0:0:4, 3+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:4, 3+0:0:0:0:3, 6+0:0:0:0:5, 4+0:0:0:0:3, 6+0:0:0:0:5, 138+0:21:1:0:119
