 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, rowcost
G lydian (1#), 3+0:1:1:0:1, 4+0:2:0:0:1, 4+0:2:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:1, 2+0:1:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 1+0:1:0:0:0, 6+0:3:0:0:1, 5+0:3:0:0:2, 4+0:0:0:0:2, 6+0:3:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 4+0:2:0:0:1, 4+0:3:1:0:2, 1+0:1:0:0:0, 5+0:3:0:0:2, 5+0:3:0:0:2, 5+0:3:0:0:0, 3+0:1:1:0:1, 5+0:3:0:0:1, 8+0:6:0:1:2, 5+0:3:0:0:1, 12+1:2:0:0:3, 4+0:2:0:0:1, 5+0:3:0:0:1, 8+0:6:0:1:2, 5+0:3:0:0:1, 1+0:1:0:0:0, 160+1:80:3:2:37
F mixolydian (1b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:1:2, 2+0:0:0:0:0, 12+1:0:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:1:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 102+1:0:1:2:21
G mixolydian (1#), 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:2, 6+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:0:1:2, 3+0:0:0:0:0, 10+1:0:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:0:1:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 115+1:0:1:2:21
F aeolian (1b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:1:2, 2+0:0:0:0:0, 11+1:0:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:1:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 103+1:0:1:2:21
G aeolian (1#), 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:0:1:2, 4+0:0:0:0:0, 11+1:0:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:0:1:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 140+1:0:1:2:21
F locrian (1b), 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:1, 1+0:0:0:0:0, 13+1:4:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 96+1:16:1:2:19
G locrian (1#), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:1:2, 2+0:0:0:0:0, 11+1:0:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:1:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 103+1:0:1:2:21
Bb major (2b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:1:2, 2+0:0:0:0:0, 12+1:0:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:1:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 102+1:0:1:2:21
D major (2#), 3+0:1:1:0:1, 4+0:2:0:0:1, 4+0:2:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:1, 2+0:1:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 1+0:1:0:0:0, 6+0:3:0:0:1, 5+0:3:0:0:2, 4+0:0:0:0:2, 6+0:3:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 4+0:2:0:0:1, 4+0:3:1:0:2, 1+0:1:0:0:0, 5+0:3:0:0:2, 5+0:3:0:0:2, 5+0:3:0:0:0, 3+0:1:1:0:1, 5+0:3:0:0:1, 8+0:6:0:1:2, 5+0:3:0:0:1, 12+1:2:0:0:3, 4+0:2:0:0:1, 5+0:3:0:0:1, 8+0:6:0:1:2, 5+0:3:0:0:1, 1+0:1:0:0:0, 160+1:80:3:2:37
G minor (2b), 3+0:1:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:2:0:0:1, 3+0:2:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:2:0:0:1, 3+0:2:0:0:1, 4+0:0:0:0:1, 4+0:0:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:1, 6+0:0:0:1:2, 3+0:0:0:0:1, 13+1:4:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:0:0:1:2, 3+0:0:0:0:1, 0+0:0:0:0:0, 127+1:21:1:2:35
B minor (2#), 3+0:0:1:0:2, 4+0:2:0:0:3, 5+0:2:0:0:3, 5+0:3:0:0:4, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:3, 5+0:2:0:0:3, 2+0:0:0:0:1, 4+0:2:0:0:3, 3+0:1:0:0:2, 5+0:1:0:0:1, 1+0:1:0:0:1, 6+0:3:0:0:4, 5+0:2:0:0:2, 5+0:0:0:0:1, 7+0:2:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 5+0:3:0:0:4, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:3, 4+0:3:1:0:4, 1+0:0:0:0:0, 6+0:3:0:0:4, 5+0:3:0:0:3, 6+0:3:0:0:4, 3+0:0:1:0:2, 5+0:3:0:0:4, 8+0:5:0:1:4, 5+0:2:0:0:3, 13+1:2:0:0:4, 4+0:2:0:0:3, 5+0:3:0:0:4, 8+0:5:0:1:4, 5+0:2:0:0:3, 0+0:0:0:0:0, 171+1:68:3:2:97
G minor mel (2b), 3+0:1:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:2:0:0:1, 2+0:2:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:1:0:0:2, 4+0:2:0:0:2, 4+0:1:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:2:0:0:1, 2+0:2:0:0:1, 3+0:0:0:0:1, 4+0:0:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:2, 3+0:1:0:0:2, 5+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:1, 7+0:0:0:1:2, 3+0:0:0:0:1, 12+1:4:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 7+0:0:0:1:2, 3+0:0:0:0:1, 0+0:0:0:0:0, 128+1:21:1:2:35
B minor mel (2#), 2+0:0:1:0:2, 4+0:2:0:0:3, 5+0:2:0:0:3, 6+0:3:0:0:4, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:2:0:0:3, 5+0:2:0:0:3, 1+0:0:0:0:1, 5+0:2:0:0:3, 3+0:1:0:0:2, 6+0:1:0:0:1, 2+0:1:0:0:1, 7+0:3:0:0:4, 4+0:2:0:0:2, 4+0:0:0:0:1, 8+0:2:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 6+0:3:0:0:4, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:3, 5+0:3:1:0:4, 0+0:0:0:0:0, 6+0:3:0:0:4, 4+0:3:0:0:3, 6+0:3:0:0:4, 2+0:0:1:0:2, 6+0:3:0:0:4, 8+0:5:0:1:4, 5+0:2:0:0:3, 12+1:2:0:0:4, 4+0:2:0:0:3, 6+0:3:0:0:4, 8+0:5:0:1:4, 5+0:2:0:0:3, 0+0:0:0:0:0, 169+1:68:3:2:97
Bb major blues (2b), 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:3, 7+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 6+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:1:1, 2+0:0:0:0:0, 13+1:4:0:0:5, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:1:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 132+1:16:1:2:23
D major blues (2#), 4+0:0:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:1, 6+0:3:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:2, 3+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:1, 6+0:1:0:0:0, 2+0:1:0:0:0, 7+0:3:0:0:1, 5+0:3:0:0:1, 4+0:0:0:0:1, 8+0:2:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:1, 6+0:3:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:3, 1+0:0:0:0:0, 5+0:3:0:0:2, 5+0:3:0:0:1, 5+0:3:0:0:1, 4+0:0:0:0:0, 6+0:3:0:0:1, 8+0:6:0:1:3, 5+0:3:0:0:2, 12+1:2:0:0:1, 4+0:2:0:0:2, 6+0:3:0:0:1, 8+0:6:0:1:3, 5+0:3:0:0:2, 1+0:1:0:0:0, 179+1:75:1:2:41
G minor blues (2b), 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:3, 7+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 6+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:1:1, 2+0:0:0:0:0, 13+1:4:0:0:5, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:1:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 132+1:16:1:2:23
B minor blues (2#), 4+0:0:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:1, 6+0:3:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:2, 3+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:1, 6+0:1:0:0:0, 2+0:1:0:0:0, 7+0:3:0:0:1, 5+0:3:0:0:1, 4+0:0:0:0:1, 8+0:2:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:1, 6+0:3:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:3, 1+0:0:0:0:0, 5+0:3:0:0:2, 5+0:3:0:0:1, 5+0:3:0:0:1, 4+0:0:0:0:0, 6+0:3:0:0:1, 8+0:6:0:1:3, 5+0:3:0:0:2, 12+1:2:0:0:1, 4+0:2:0:0:2, 6+0:3:0:0:1, 8+0:6:0:1:3, 5+0:3:0:0:2, 1+0:1:0:0:0, 179+1:75:1:2:41
Bb dorian (2b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:1:2, 2+0:0:0:0:0, 11+1:0:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:1:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 103+1:0:1:2:21
D dorian (2#), 2+0:0:1:0:1, 4+0:2:0:0:2, 4+0:2:0:0:1, 6+0:3:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:0, 2+0:1:0:0:0, 7+0:3:0:0:1, 4+0:3:0:0:1, 3+0:0:0:0:1, 7+0:2:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:1, 6+0:3:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:3, 0+0:0:0:0:0, 5+0:3:0:0:2, 4+0:3:0:0:1, 5+0:3:0:0:1, 2+0:0:1:0:1, 6+0:3:0:0:1, 8+0:6:0:1:3, 5+0:3:0:0:2, 11+1:2:0:0:1, 4+0:2:0:0:2, 6+0:3:0:0:1, 8+0:6:0:1:3, 5+0:3:0:0:2, 1+0:1:0:0:0, 158+1:75:3:2:43
Bb phrygian (2b), 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:1, 1+0:0:0:0:0, 13+1:4:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 96+1:16:1:2:19
D phrygian (2#), 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:0:1:2, 4+0:0:0:0:0, 11+1:0:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:0:1:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 140+1:0:1:2:21
Bb lydian (2b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:1:2, 2+0:0:0:0:0, 11+1:0:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:1:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 103+1:0:1:2:21
D lydian (2#), 2+0:0:1:0:1, 4+0:2:0:0:2, 4+0:2:0:0:1, 6+0:3:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:2, 5+0:3:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:0, 2+0:1:0:0:0, 7+0:3:0:0:1, 4+0:3:0:0:1, 3+0:0:0:0:1, 7+0:2:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:1, 6+0:3:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:1:0:3, 0+0:0:0:0:0, 5+0:3:0:0:2, 4+0:3:0:0:1, 5+0:3:0:0:1, 2+0:0:1:0:1, 6+0:3:0:0:1, 8+0:6:0:1:3, 5+0:3:0:0:2, 11+1:2:0:0:1, 4+0:2:0:0:2, 6+0:3:0:0:1, 8+0:6:0:1:3, 5+0:3:0:0:2, 1+0:1:0:0:0, 158+1:75:3:2:43
Bb mixolydian (2b), 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:1, 1+0:0:0:0:0, 13+1:4:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 96+1:16:1:2:19
D mixolydian (2#), 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:1:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:0:1:2, 4+0:0:0:0:0, 11+1:0:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:0:1:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 140+1:0:1:2:21
Bb aeolian (2b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:1:2, 2+0:0:0:0:0, 12+1:0:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:1:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 102+1:0:1:2:21
