 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
C minor (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 37+0:1:0:0:0
F# minor (3#), 1+0:0:0:0:0, 2+0:1:0:0:2, 5+0:2:0:0:4, 3+0:1:0:0:2, 4+0:1:0:0:3, 3+0:2:0:0:3, 8+0:3:0:0:4, 2+0:1:0:0:2, 4+0:1:0:0:3, 2+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:3, 2+0:0:0:0:0, 3+0:1:0:0:2, 5+0:2:0:0:4, 3+0:1:0:0:2, 4+0:1:0:0:3, 3+0:2:0:0:3, 8+0:3:0:0:4, 2+0:1:0:0:2, 4+0:1:0:0:3, 84+0:27:0:0:55
Ab major (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 29+0:1:0:0:13
E major (4#), 2+0:0:0:0:0, 3+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:2, 8+0:3:0:0:3, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:2, 8+0:3:0:0:3, 3+0:1:0:0:1, 4+0:1:0:0:1, 98+0:27:0:0:27
F minor (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 37+0:1:0:0:1
C# minor (4#), 2+0:0:0:0:2, 3+0:1:0:0:2, 6+0:2:0:0:5, 4+0:1:0:0:3, 4+0:1:0:0:4, 4+0:2:0:0:3, 8+0:3:0:0:6, 3+0:1:0:0:2, 4+0:1:0:0:4, 3+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 3+0:1:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 6+0:2:0:0:5, 4+0:1:0:0:3, 4+0:1:0:0:4, 4+0:2:0:0:3, 8+0:3:0:0:6, 3+0:1:0:0:2, 4+0:1:0:0:4, 99+0:27:0:0:74
Db major (5b), 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:1:0:0:3, 0+0:0:0:0:0, 4+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 44+0:1:0:0:28
B major (5#), 2+0:0:0:0:1, 3+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 4+0:2:0:0:3, 8+0:3:0:0:4, 3+0:1:0:0:2, 5+0:1:0:0:2, 3+0:1:0:0:2, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 4+0:2:0:0:3, 8+0:3:0:0:4, 3+0:1:0:0:2, 5+0:1:0:0:2, 99+0:25:0:0:46
Bb minor (5b), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 38+0:1:0:0:2
G# minor (5#), 1+0:0:1:0:0, 3+0:1:0:0:3, 6+0:1:0:0:5, 4+0:1:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 8+0:3:0:0:7, 3+0:1:0:0:3, 5+0:1:0:0:4, 3+0:1:0:0:3, 5+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:3, 0+0:0:0:0:0, 3+0:1:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 1+0:0:1:0:0, 4+0:1:0:0:4, 6+0:1:0:0:5, 4+0:1:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 8+0:3:0:0:7, 3+0:1:0:0:3, 5+0:1:0:0:4, 98+0:25:2:0:83
Gb major (6b), 1+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:3, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:1:0:0:3, 0+0:0:0:0:0, 4+0:0:0:0:3, 0+0:0:0:0:0, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:3, 1+0:0:0:0:1, 3+0:0:0:0:2, 55+0:1:0:0:43
F# major (6#), 1+0:0:0:0:0, 3+0:1:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 4+0:2:0:0:3, 8+0:3:0:0:4, 3+0:1:0:0:2, 5+0:1:0:0:3, 3+0:1:0:0:2, 4+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 5+0:1:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 4+0:2:0:0:3, 8+0:3:0:0:4, 3+0:1:0:0:2, 5+0:1:0:0:3, 98+0:25:0:0:53
Eb minor (6b), 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 44+0:1:0:0:5
D# minor (6#), 1+0:0:0:0:1, 3+0:1:0:0:3, 6+0:1:0:0:6, 4+0:1:0:0:4, 5+0:1:0:0:5, 4+0:2:0:0:4, 8+0:3:0:0:6, 3+0:1:0:0:3, 5+0:1:0:0:5, 3+0:1:0:0:3, 4+0:0:0:0:3, 0+0:0:0:0:0, 3+0:0:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:4, 1+0:0:0:0:1, 4+0:1:0:0:4, 6+0:1:0:0:6, 4+0:1:0:0:4, 5+0:1:0:0:5, 4+0:2:0:0:4, 8+0:3:0:0:6, 3+0:1:0:0:3, 5+0:1:0:0:5, 98+0:25:0:0:91
Cb major (7b), 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:4, 2+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:4, 0+0:0:0:0:0, 5+0:0:0:0:3, 0+0:0:0:0:0, 3+0:0:0:0:3, 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:4, 2+0:0:0:0:1, 4+0:0:0:0:3, 76+0:1:0:0:54
C# major (7#), 1+0:0:0:0:1, 3+0:1:0:0:2, 6+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:4, 4+0:2:0:0:3, 8+0:3:0:0:5, 3+0:1:0:0:2, 5+0:1:0:0:4, 3+0:1:0:0:2, 4+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:2, 0+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 1+0:0:0:0:1, 4+0:1:0:0:3, 6+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:4, 4+0:2:0:0:3, 8+0:3:0:0:5, 3+0:1:0:0:2, 5+0:1:0:0:4, 99+0:25:0:0:68
Ab minor (7b), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 61+0:1:0:0:13
A# minor (7#), 1+0:0:0:0:1, 3+0:1:0:0:3, 6+0:1:0:0:6, 4+0:1:0:0:4, 5+0:1:0:0:5, 4+0:2:0:0:4, 8+0:3:0:0:7, 3+0:1:0:0:3, 5+0:1:0:0:5, 3+0:1:0:0:3, 4+0:0:0:0:3, 0+0:0:0:0:0, 4+0:0:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:4, 0+0:0:0:0:0, 5+0:1:0:0:4, 1+0:0:0:0:1, 4+0:1:0:0:4, 6+0:1:0:0:6, 4+0:1:0:0:4, 5+0:1:0:0:5, 4+0:2:0:0:4, 8+0:3:0:0:7, 3+0:1:0:0:3, 5+0:1:0:0:5, 99+0:25:0:0:94
