 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, rowcost
C major (0), 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:1:0:0:0, 2+0+1:1:0:0:1, 2+0+1:1:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:1:0:0:0, 2+0+1:1:0:0:0, 38+0+9:5:0:0:1
A minor (0), 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:1:0:0:0, 2+0+2:0:0:0:0, 2+0+3:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 2+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 5+0+2:1:0:0:0, 2+0+1:1:0:0:0, 38+0+14:3:0:0:0
F major (1b), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+3:0:0:0:1, 3+0+1:0:0:0:0, 2+0+1:1:0:0:1,  ,  ,  ,  ,  ,  ,  ,  , 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 5+0+3:0:0:0:1, 2+0+1:1:0:0:1, 29+0+9:2:0:0:4
G major (1#), 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 6+0+2:1:0:0:0, 3+0+2:0:0:0:0, 3+0+3:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+1:0:0:0:0, 6+0+2:1:0:0:0, 3+0+1:1:0:0:0, 49+0+14:3:0:0:0
D minor (1b), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:1:0:0:0, 2+0+2:0:0:0:0, 2+0+3:2:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+1:0:0:0:0, 5+0+2:1:0:0:0, 2+0+1:1:0:0:0, 28+0+12:5:0:0:0
E minor (1#), 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 5+0+3:1:1:0:1, 3+0+2:0:0:0:0, 2+0+3:0:1:0:1,  ,  ,  ,  ,  ,  ,  ,  , 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 5+0+3:1:1:0:1, 2+0+1:0:0:0:0, 47+0+18:2:3:0:3
Bb major (2b), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:1:0:0:1,  ,  ,  ,  ,  ,  ,  ,  , 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+3:0:0:0:1, 3+0+1:0:0:0:0, 23+0+9:1:0:0:3
D major (2#), 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 6+0+2:1:0:0:0, 2+0+2:0:0:0:0, 3+0+3:2:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 4+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 5+0+1:0:0:0:0, 6+0+2:1:0:0:0, 3+0+1:1:0:0:0, 54+0+14:5:0:0:0
G minor (2b), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:1:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 4+0+2:1:0:0:0, 2+0+1:1:0:0:0, 22+0+10:3:0:0:1
B minor (2#), 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+3:1:1:0:1, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 4+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 5+0+3:1:1:0:1, 2+0+1:0:0:0:0, 48+0+14:2:2:0:2
Eb major (3b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:0:0:0, 1+0+1:1:0:0:1,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:0:0:0, 13+0+9:1:0:0:3
A major (3#), 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:1:1:0:1, 2+0+2:0:0:0:0, 3+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+1:0:0:0:0, 4+0+3:1:1:0:1, 3+0+1:0:0:0:0, 42+0+13:2:2:0:2
C minor (3b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:0:0:0, 1+0+1:1:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+1:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:0:0:0, 13+0+11:1:0:0:2
F# minor (3#), 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+3:1:1:0:1, 2+0+2:0:0:0:0, 3+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+3:1:1:0:1, 3+0+1:0:0:0:0, 42+0+10:2:2:0:2
Ab major (4b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:1, 1+0+1:0:0:0:0, 1+0+1:1:0:0:1,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:0:0:0, 12+0+9:1:0:0:3
E major (4#), 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:1:1:0:1, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:1:1:0:1, 3+0+1:0:0:0:0, 39+0+10:2:2:0:2
F minor (4b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:1, 1+0+1:0:0:0:0, 1+0+1:1:0:0:1,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:0:0:0, 12+0+9:1:0:0:3
C# minor (4#), 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:1:1:0:2, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+3:1:1:0:2, 3+0+1:0:0:0:0, 39+0+10:2:2:0:4
Db major (5b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:1, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:1, 1+0+1:0:0:0:0, 9+0+9:0:0:0:2
B major (5#), 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:1:1:0:1, 3+0+2:0:0:0:0, 3+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:1:1:0:1, 3+0+1:0:0:0:0, 31+0+10:2:2:0:2
Bb minor (5b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:1, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:0:0:0:1, 1+0+1:0:0:0:0, 9+0+9:0:0:0:2
G# minor (5#), 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:1:1:0:1, 3+0+2:0:0:0:0, 3+0+1:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  , 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:1:1:0:1, 3+0+1:0:0:0:0, 31+0+10:2:2:0:3
Gb major (6b), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:1, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:0:0:0:1, 1+0+1:0:0:0:0, 15+0+9:0:0:0:2
F# major (6#), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:1:1:0:1, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:1:1:0:1, 2+0+1:0:0:0:0, 20+0+10:2:2:0:2
Eb minor (6b), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+3:0:0:0:1, 1+0+1:0:0:0:0, 1+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+1:0:0:0:0, 2+0+3:0:0:0:1, 1+0+1:0:0:0:0, 15+0+11:0:0:0:2
D# minor (6#), 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:1:1:0:1, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+3:1:1:0:1, 2+0+1:0:0:0:0, 20+0+10:2:2:0:2
Cb major (7b), 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  , 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:0:0:0, 26+0+9:0:0:0:3
C# major (7#), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:1:1:0:1, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:1:1:0:1, 2+0+1:0:0:0:0, 14+0+10:2:2:0:2
Ab minor (7b), 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:0:0:0, 2+0+1:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  , 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 2+0+0:0:0:0:0, 1+0+0:0:0:0:0, 3+0+3:0:0:0:1, 2+0+1:0:0:0:0, 26+0+9:0:0:0:2
A# minor (7#), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:1:1:0:1, 2+0+2:0:0:0:0, 2+0+3:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  , 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+3:1:1:0:2, 2+0+1:0:0:0:0, 14+0+12:2:2:0:4
