 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, rowcost
C major (0), 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 69+0:0:0:0:11
A minor (0), 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:1:2, 5+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:1:2, 5+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 70+0:0:0:2:16
F major (1b), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 57+0:6:2:0:8
G major (1#), 1+0:1:0:0:0, 3+0:2:0:0:0, 3+0:2:1:0:1, 3+0:2:0:0:0, 2+0:1:0:0:1, 3+0:2:0:0:0, 5+0:3:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:2:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 1+0:1:0:0:0, 3+0:2:0:0:0, 2+0:2:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:1:0:2, 0+0:0:0:0:0, 1+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:1:0:1, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:1:0:1, 3+0:2:0:0:0, 2+0:1:0:0:1, 3+0:2:0:0:0, 5+0:3:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 72+0:43:4:0:7
D minor (1b), 0+0:0:0:0:0, 2+0:0:0:0:2, 2+0:2:0:0:0, 3+0:0:0:0:2, 2+0:2:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:1:0:0:0, 1+0:1:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:1:1:0:1, 3+0:1:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:1:0:0:0, 1+0:1:0:0:0, 2+0:0:0:0:2, 2+0:2:0:0:0, 3+0:0:0:0:2, 2+0:2:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 62+0:19:1:0:21
E minor (1#), 1+0:0:0:0:0, 3+0:2:0:0:2, 3+0:0:1:0:1, 2+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:2:0:0:2, 3+0:0:1:0:1, 2+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 78+0:12:4:0:16
Bb major (2b), 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:1:0:0:1, 1+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 64+0:4:4:0:11
D major (2#), 1+0:1:0:0:0, 3+0:2:0:0:1, 3+0:1:1:0:1, 3+0:2:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:3:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:1, 1+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:1, 3+0:2:0:0:1, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:1:0:2, 0+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:1, 3+0:1:1:0:1, 3+0:2:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:3:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 76+0:30:4:0:18
G minor (2b), 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 1+0:1:1:0:1, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 68+0:9:7:0:7
B minor (2#), 0+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:1:0:0, 3+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:1:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:2, 1+0:0:1:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:1:0:0, 3+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 68+0:9:4:0:23
