 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, rowcost
Eb major (3b), 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:1:1:1, 2+0:0:0:0:1, 3+0:0:1:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:3:0:0:4, 3+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:1:0:0, 2+0:0:0:0:1, 4+0:0:1:1:1, 71+0:8:4:2:30
A major (3#), 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 5+0:5:1:1:3, 2+0:0:0:0:0, 6+0:5:1:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:2, 2+0:1:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:2, 4+0:1:0:0:0, 4+0:3:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 6+0:4:1:0:3, 2+0:0:0:0:0, 5+0:5:1:1:3, 88+0:36:5:2:22
C minor (3b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:1:3, 2+0:0:0:0:0, 4+0:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 4+0:3:0:0:2, 0+0:0:0:0:0, 5+0:3:0:0:2, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:2, 2+0:0:0:0:0, 5+0:0:1:1:3, 81+0:10:4:2:17
F# minor (3#), 4+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:1:1:0:1, 5+0:1:0:0:3, 5+0:5:1:1:4, 3+0:0:0:0:2, 6+0:5:1:0:6, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:3:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:2, 2+0:1:0:0:1, 5+0:3:0:0:4, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:2:0:0:3, 5+0:1:0:0:3, 5+0:3:0:0:4, 4+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:3, 6+0:4:1:0:5, 3+0:0:0:0:2, 5+0:5:1:1:4, 103+0:36:5:2:62
Ab major (4b), 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:1:1:1, 2+0:0:0:0:2, 2+0:0:1:0:0, 2+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 3+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:1:0:0, 2+0:0:0:0:2, 4+0:0:1:1:1, 81+0:8:4:2:49
E major (4#), 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 5+0:5:1:1:4, 2+0:0:0:0:0, 6+0:5:1:0:5, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:3:0:0:3, 1+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 2+0:1:0:0:1, 5+0:3:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:1, 4+0:3:0:0:3, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 6+0:4:1:0:4, 2+0:0:0:0:0, 5+0:5:1:1:4, 100+0:35:5:2:34
F minor (4b), 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:1:2, 1+0:0:0:0:0, 2+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:3, 1+0:0:0:0:0, 4+0:3:0:0:3, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 4+0:0:1:1:2, 68+0:8:4:2:14
C# minor (4#), 4+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:3, 5+0:5:1:1:4, 2+0:0:0:0:2, 6+0:5:1:0:5, 2+0:0:0:0:2, 0+0:0:0:0:0, 4+0:3:0:0:4, 1+0:0:1:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:3, 2+0:1:0:0:2, 5+0:3:0:0:5, 2+0:0:0:0:1, 4+0:0:0:0:3, 5+0:2:0:0:3, 5+0:1:0:0:3, 4+0:3:0:0:4, 4+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:3, 6+0:4:1:0:4, 2+0:0:0:0:2, 5+0:5:1:1:4, 102+0:35:5:2:73
Db major (5b), 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:1:1:1, 2+0:0:0:0:2, 1+0:0:1:0:0, 2+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 2+0:0:0:0:1, 4+0:1:0:0:4, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:1:0:1, 2+0:0:0:0:2, 3+0:0:1:1:1, 88+0:8:4:2:65
B major (5#), 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:2, 5+0:5:1:1:4, 3+0:0:0:0:1, 6+0:5:1:0:5, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:3:0:0:4, 1+0:0:1:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:2, 3+0:1:0:0:1, 5+0:3:0:0:4, 3+0:0:0:0:0, 5+0:0:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:2, 4+0:3:0:0:3, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 6+0:4:1:0:4, 3+0:0:0:0:1, 5+0:5:1:1:4, 118+0:35:5:2:48
Bb minor (5b), 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:1:2, 1+0:0:0:0:0, 2+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:3:0:0:4, 1+0:0:0:0:0, 4+0:3:0:0:3, 2+0:2:0:0:2, 3+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:1:1:2, 74+0:10:4:2:19
G# minor (5#), 5+0:0:0:0:4, 1+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:2, 5+0:1:0:0:5, 5+0:5:1:1:4, 3+0:0:0:0:2, 6+0:5:1:0:6, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:3:0:0:4, 2+0:1:0:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:4, 2+0:1:0:0:1, 5+0:3:0:0:5, 2+0:0:0:0:0, 5+0:0:0:0:4, 6+0:2:0:0:4, 5+0:1:0:0:5, 4+0:3:0:0:4, 5+0:0:0:0:4, 1+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 6+0:1:0:0:5, 6+0:4:1:0:6, 3+0:0:0:0:2, 5+0:5:1:1:4, 119+0:36:4:2:91
Gb major (6b), 5+0:0:0:0:4, 3+0:0:0:0:3, 5+0:0:0:0:5, 3+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:1:1:1, 3+0:0:0:0:2, 2+0:0:1:0:0, 3+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 2+0:0:0:0:1, 5+0:1:0:0:4, 1+0:0:0:0:1, 3+0:0:0:0:3, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 5+0:0:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:4, 3+0:0:0:0:3, 5+0:0:0:0:5, 4+0:0:0:0:4, 4+0:0:0:0:3, 3+0:0:1:0:1, 3+0:0:0:0:2, 3+0:0:1:1:1, 103+0:8:4:2:81
F# major (6#), 6+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:1:1:0:1, 6+0:1:0:0:3, 5+0:5:1:1:4, 4+0:0:0:0:2, 6+0:5:1:0:6, 4+0:0:0:0:2, 1+0:0:0:0:1, 4+0:3:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:2, 3+0:1:0:0:1, 5+0:3:0:0:4, 3+0:0:0:0:0, 6+0:0:0:0:1, 5+0:2:0:0:3, 6+0:1:0:0:3, 5+0:3:0:0:4, 6+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:0, 6+0:1:0:0:3, 6+0:4:1:0:5, 4+0:0:0:0:2, 5+0:5:1:1:4, 133+0:36:5:2:62
Eb minor (6b), 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:1:1:1, 3+0:0:0:0:1, 3+0:0:1:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:3:0:0:4, 2+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:0:0:1, 3+0:0:1:1:1, 93+0:8:4:2:30
D# minor (6#), 6+0:0:0:0:5, 2+0:0:0:0:1, 5+0:0:0:0:4, 2+0:1:1:0:2, 6+0:1:0:0:5, 5+0:5:1:1:4, 4+0:0:0:0:3, 6+0:5:1:0:6, 4+0:0:0:0:3, 1+0:0:0:0:1, 4+0:3:0:0:4, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:3, 1+0:0:0:0:1, 5+0:1:0:0:5, 3+0:1:0:0:3, 5+0:3:0:0:5, 3+0:0:0:0:2, 6+0:0:0:0:4, 5+0:2:0:0:5, 6+0:1:0:0:5, 5+0:3:0:0:4, 6+0:0:0:0:5, 2+0:0:0:0:1, 5+0:0:0:0:4, 3+0:0:0:0:2, 6+0:1:0:0:6, 5+0:4:2:0:4, 4+0:0:0:0:3, 5+0:5:1:1:4, 130+0:36:6:2:107
Cb major (7b), 6+0:0:0:0:5, 2+0:0:0:0:2, 6+0:0:0:0:4, 3+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:1:0, 4+0:0:0:0:3, 1+0:0:0:0:1, 4+0:0:0:0:3, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 2+0:0:0:0:1, 5+0:1:0:0:5, 1+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:2, 6+0:0:0:0:5, 4+0:1:0:0:4, 5+0:0:0:0:4, 2+0:0:0:0:2, 6+0:0:0:0:5, 2+0:0:0:0:2, 6+0:0:0:0:4, 3+0:0:0:0:3, 5+0:0:0:0:4, 2+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:1:0, 111+0:8:0:2:87
C# major (7#), 6+0:0:0:0:3, 3+0:0:0:0:1, 6+0:0:0:0:2, 3+0:1:1:0:2, 6+0:1:0:0:3, 5+0:5:1:1:4, 4+0:0:0:0:2, 6+0:5:1:0:5, 4+0:0:0:0:2, 0+0:0:0:0:0, 4+0:3:0:0:4, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:3, 3+0:1:0:0:2, 5+0:3:0:0:5, 3+0:0:0:0:1, 6+0:0:0:0:2, 5+0:2:0:0:3, 6+0:1:0:0:3, 5+0:3:0:0:4, 6+0:0:0:0:3, 3+0:0:0:0:1, 6+0:0:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:3, 6+0:4:1:0:4, 4+0:0:0:0:2, 5+0:5:1:1:4, 135+0:36:5:2:72
Ab minor (7b), 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:1:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 3+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 5+0:0:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:1:1, 104+0:8:0:2:42
