 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, rowcost
C major (0), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:1:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:0, 6+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 78+0:0:1:0:15
A minor (0), 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 7+0:0:1:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:3, 7+0:0:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 7+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 98+0:0:1:0:30
F major (1b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:1:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 2+0:2:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:1:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 1+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 5+0:3:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 59+0:13:3:0:16
G major (1#), 0+0:0:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 4+0:3:0:0:0, 3+0:2:0:0:0, 1+0:0:0:0:0, 2+0:2:0:0:1, 4+0:2:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:0, 4+0:3:0:0:0, 2+0:2:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:0, 7+0:5:1:0:4, 2+0:1:0:0:0, 2+0:1:0:0:0, 7+0:5:0:0:2, 4+0:3:0:0:1, 6+0:4:0:0:2, 7+0:5:0:0:4, 3+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:0, 4+0:3:0:0:0, 5+0:2:0:0:1, 2+0:1:0:0:0, 1+0:0:0:0:0, 98+0:57:1:0:16
D minor (1b), 1+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:2, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:1:0:0:0, 1+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:1:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:0:0:2, 5+0:0:0:0:2, 6+0:0:0:0:3, 6+0:2:0:0:4, 2+0:1:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 6+0:2:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 77+0:13:3:0:21
E minor (1#), 0+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:3, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:2:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 5+0:3:0:0:3, 3+0:2:0:0:2, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:1:0:0:1, 7+0:5:1:0:5, 3+0:1:0:0:1, 3+0:1:0:0:1, 7+0:4:0:0:4, 4+0:3:0:0:3, 6+0:3:0:0:3, 8+0:4:0:0:4, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 5+0:3:0:0:3, 6+0:2:0:0:2, 3+0:1:0:0:1, 1+0:0:0:0:0, 117+0:52:1:0:52
Bb major (2b), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:1:0:0, 2+0:1:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 4+0:1:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 4+0:3:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 55+0:13:3:0:16
D major (2#), 1+0:0:0:0:0, 4+0:1:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:0, 5+0:3:0:0:1, 4+0:2:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:1, 4+0:1:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:0, 5+0:3:0:0:1, 3+0:2:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 8+0:5:1:0:3, 2+0:1:0:0:0, 2+0:1:0:0:0, 8+0:4:0:0:2, 5+0:3:0:0:2, 7+0:4:0:0:3, 8+0:4:0:0:4, 4+0:1:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 5+0:3:0:0:1, 6+0:2:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 116+0:54:1:0:19
G minor (2b), 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:1:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 7+0:1:0:0:4, 3+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+0:2:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 75+0:9:3:0:18
B minor (2#), 1+0:0:0:0:0, 5+0:1:0:0:2, 2+0:1:0:0:1, 2+0:0:0:0:1, 6+0:2:0:0:3, 5+0:3:0:0:4, 5+0:1:0:0:1, 2+0:0:0:0:1, 3+0:2:0:0:2, 4+0:3:0:1:3, 4+0:1:0:0:2, 2+0:0:0:0:1, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:2:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:1, 2+0:1:0:0:1, 9+0:5:1:0:6, 3+0:1:0:0:2, 3+0:1:0:0:2, 9+0:4:0:0:5, 5+0:3:0:0:3, 7+0:3:0:0:4, 8+0:4:0:0:5, 4+0:0:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:1, 5+0:2:0:0:3, 5+0:3:0:0:4, 7+0:2:0:0:3, 4+0:1:0:0:2, 1+0:0:0:0:1, 136+0:53:1:1:77
Eb major (3b), 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:1:0:0, 3+0:1:0:0:2, 3+0:0:0:0:2, 3+0:1:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 5+0:1:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 5+0:3:0:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 71+0:13:3:0:28
A major (3#), 1+0:0:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:1, 5+0:3:0:0:2, 5+0:2:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:1, 6+0:3:0:0:2, 4+0:2:0:0:1, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 9+0:5:1:0:4, 3+0:1:0:0:0, 2+0:1:0:0:0, 8+0:4:0:0:3, 5+0:3:0:0:3, 7+0:3:0:0:3, 9+0:4:0:0:3, 4+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:1, 5+0:3:0:0:2, 7+0:2:0:0:1, 4+0:1:0:0:0, 1+0:0:0:0:0, 136+0:53:1:0:30
C minor (3b), 0+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 4+0:1:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 90+0:15:1:0:15
F# minor (3#), 1+0:0:0:0:1, 5+0:1:0:0:3, 3+0:1:0:0:1, 2+0:0:0:0:1, 6+0:2:0:0:4, 5+0:3:0:0:5, 5+0:1:0:0:2, 3+0:0:0:0:1, 5+0:2:0:0:3, 3+0:1:0:0:2, 5+0:1:0:0:2, 2+0:0:0:0:1, 5+0:2:0:0:4, 6+0:3:0:0:5, 4+0:2:0:0:3, 5+0:1:0:0:3, 1+0:0:0:0:1, 3+0:1:0:0:2, 9+0:5:1:0:7, 3+0:1:0:0:2, 2+0:1:0:0:2, 8+0:4:0:0:5, 5+0:3:0:0:4, 7+0:3:0:0:5, 10+0:4:0:0:6, 5+0:1:0:0:3, 3+0:1:0:0:1, 2+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 7+0:2:0:0:3, 5+0:1:0:0:3, 1+0:0:0:0:1, 146+0:52:1:0:96
Ab major (4b), 0+0:0:0:0:0, 3+0:0:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:1, 2+0:1:0:0:2, 2+0:0:1:0:0, 4+0:1:0:0:3, 4+0:0:0:0:3, 2+0:1:0:0:2, 3+0:0:0:0:2, 5+0:2:0:0:4, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:1, 5+0:1:1:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:1:0:0, 6+0:3:0:0:4, 3+0:0:0:0:2, 0+0:0:0:0:0, 87+0:13:3:0:51
E major (4#), 1+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 6+0:2:0:0:2, 6+0:3:0:0:3, 6+0:1:0:0:1, 3+0:0:0:0:0, 4+0:2:0:0:2, 3+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:2, 7+0:3:0:0:3, 5+0:2:0:0:2, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 9+0:5:1:0:5, 4+0:1:0:0:1, 3+0:1:0:0:1, 8+0:4:0:0:4, 5+0:3:0:0:3, 7+0:3:0:0:3, 10+0:4:0:0:4, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:2, 6+0:3:0:0:3, 8+0:2:0:0:2, 5+0:1:0:0:1, 1+0:0:0:0:0, 155+0:52:1:0:52
F minor (4b), 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:1:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 1+0:1:0:0:1, 3+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 7+0:3:0:0:3, 2+0:0:0:0:0, 0+0:0:0:0:0, 91+0:13:3:0:16
C# minor (4#), 0+0:0:0:0:0, 3+0:1:0:0:2, 3+0:1:0:0:2, 3+0:0:0:0:2, 6+0:2:0:0:5, 7+0:3:0:0:5, 6+0:2:0:0:4, 4+0:0:0:0:2, 4+0:2:0:0:4, 3+0:1:0:0:3, 5+0:1:0:0:3, 3+0:0:0:0:2, 5+0:2:0:0:5, 7+0:3:0:0:6, 5+0:2:0:0:4, 5+0:1:0:0:4, 2+0:0:0:0:1, 4+0:1:0:0:3, 9+0:5:1:0:8, 4+0:1:0:0:3, 3+0:1:0:0:2, 8+0:4:0:0:6, 5+0:3:0:0:4, 7+0:3:0:0:5, 10+0:4:0:0:7, 3+0:1:0:0:2, 3+0:1:0:0:2, 3+0:0:0:0:2, 5+0:2:0:0:5, 7+0:3:0:0:5, 8+0:2:0:0:5, 5+0:1:0:0:4, 1+0:0:0:0:1, 156+0:53:1:0:118
Db major (5b), 0+0:0:0:0:0, 2+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:2, 3+0:1:0:0:2, 2+0:0:1:0:1, 5+0:1:0:0:4, 5+0:0:0:0:4, 3+0:1:0:0:2, 3+0:1:0:0:2, 6+0:2:0:0:5, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:1, 6+0:1:1:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 7+0:1:0:0:3, 2+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:1:0:1, 7+0:3:0:0:5, 4+0:0:0:0:3, 0+0:0:0:0:0, 104+0:14:3:0:71
B major (5#), 1+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 7+0:2:0:0:3, 6+0:3:0:0:4, 7+0:1:0:0:1, 4+0:0:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:1, 6+0:2:0:0:3, 7+0:3:0:0:4, 6+0:2:0:0:2, 6+0:1:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:1, 10+0:5:1:0:6, 5+0:1:0:0:2, 4+0:1:0:0:2, 9+0:4:0:0:5, 5+0:3:0:0:3, 7+0:3:0:0:4, 10+0:4:0:0:5, 4+0:0:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:1, 6+0:2:0:0:3, 6+0:3:0:0:4, 9+0:2:0:0:3, 6+0:1:0:0:2, 1+0:0:0:0:1, 176+0:51:1:0:76
Bb minor (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:1:0:0, 4+0:1:0:0:2, 4+0:0:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 5+0:2:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 8+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 6+0:3:0:0:3, 3+0:0:0:0:0, 0+0:0:0:0:0, 88+0:14:3:0:17
G# minor (5#), 1+0:0:0:0:1, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:3, 7+0:2:0:0:5, 6+0:3:0:0:6, 8+0:1:0:0:4, 4+0:0:0:0:3, 5+0:2:0:0:4, 4+0:1:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:3, 6+0:2:0:0:5, 7+0:3:0:0:7, 7+0:2:0:0:5, 6+0:1:0:0:5, 2+0:0:0:0:2, 3+0:1:0:0:3, 10+0:5:1:0:8, 5+0:1:0:0:4, 4+0:1:0:0:3, 9+0:4:0:0:6, 5+0:3:0:0:4, 7+0:3:0:0:6, 10+0:4:0:0:8, 4+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:3, 6+0:2:0:0:5, 6+0:3:0:0:6, 10+0:2:0:0:6, 6+0:1:0:0:5, 1+0:0:0:0:1, 180+0:51:1:0:139
Gb major (6b), 1+0:0:0:0:0, 3+0:0:0:0:2, 5+0:1:0:0:5, 3+0:0:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:1, 6+0:1:0:0:4, 5+0:0:0:0:5, 4+0:1:0:0:3, 3+0:1:0:0:3, 6+0:2:0:0:6, 3+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:4, 5+0:0:0:0:4, 1+0:0:0:0:1, 3+0:0:0:0:2, 7+0:1:0:0:3, 3+0:0:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 8+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:5, 3+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:1, 8+0:3:0:0:6, 5+0:0:0:0:4, 0+0:0:0:0:0, 125+0:14:0:0:92
