 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
C major (0), 4+1:0:0:0:2, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 4+1:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:0, 4+1:0:0:0:1, 5+1:0:0:0:2, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 67+4:0:1:0:19
A minor (0), 5+1:0:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 5+1:0:1:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:3, 5+0:0:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 5+1:0:0:0:2, 6+1:0:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 86+4:0:1:0:30
F major (1b), 4+1:2:0:0:2, 5+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 5+1:3:1:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 4+0:0:0:0:0, 5+1:1:0:0:1, 4+1:2:0:0:2, 5+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 73+4:18:1:0:18
G major (1#), 5+1:1:0:0:1, 3+0:0:0:0:1, 2+0:1:0:0:0, 4+0:3:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:1, 4+0:3:0:0:1, 3+1:0:1:0:2, 2+0:2:0:0:0, 0+0:0:0:0:0, 5+0:3:0:0:1, 5+0:3:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:0:1, 5+0:3:0:0:1, 3+0:3:0:0:1, 5+1:2:0:0:1, 6+1:2:0:0:1, 3+0:0:0:0:1, 2+0:1:0:0:0, 4+0:3:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:1, 1+0:1:0:0:0, 2+0:1:0:0:0, 77+4:37:1:0:15
D minor (1b), 5+1:1:0:0:1, 6+0:2:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:1:0:0:1, 3+0:0:0:0:1, 6+1:3:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:2, 6+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:2, 6+0:0:0:0:2, 4+0:0:0:0:1, 6+1:1:0:0:2, 5+1:1:0:0:1, 6+0:2:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 96+4:12:1:0:25
E minor (1#), 6+1:1:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 4+0:3:0:0:3, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:3:0:0:3, 4+1:0:1:0:1, 2+0:2:0:0:2, 0+0:0:0:0:0, 6+0:3:0:0:3, 6+0:3:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:3:0:0:3, 6+0:3:0:0:3, 4+0:3:0:0:3, 4+1:2:0:0:2, 7+1:2:0:0:2, 4+0:0:0:0:0, 3+0:1:0:0:1, 4+0:3:0:0:3, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 3+0:1:0:0:1, 90+4:37:1:0:38
Bb major (2b), 3+1:2:0:0:2, 5+0:2:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:2, 1+0:0:0:0:0, 5+1:3:1:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:1, 4+1:1:0:0:2, 3+1:2:0:0:2, 5+0:2:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 65+4:18:1:0:29
D major (2#), 6+1:1:0:0:1, 4+0:0:0:0:1, 3+0:1:0:0:0, 5+0:3:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:1, 5+0:3:0:0:1, 4+1:0:1:0:2, 3+0:2:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:2, 6+0:3:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:2, 6+0:3:0:0:2, 3+0:3:0:0:1, 6+1:2:0:0:2, 7+1:2:0:0:1, 4+0:0:0:0:1, 3+0:1:0:0:0, 5+0:3:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:1, 100+4:37:1:0:25
G minor (2b), 4+1:2:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:1, 4+1:2:1:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+1:1:0:0:1, 4+1:2:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 75+4:15:1:0:15
B minor (2#), 7+1:1:0:0:2, 5+0:0:0:0:1, 3+0:1:0:0:2, 5+0:3:0:0:4, 3+0:1:0:0:2, 2+0:0:0:0:1, 5+0:3:0:0:4, 5+1:0:1:0:1, 3+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:3, 6+0:3:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:3, 6+0:3:0:0:3, 3+0:3:0:0:3, 6+1:2:0:0:3, 8+1:2:0:0:3, 5+0:0:0:0:1, 3+0:1:0:0:2, 5+0:3:0:0:4, 3+0:1:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:2, 106+4:37:1:0:53
