 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, rowcost
C major (0), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 5+0+2:0:0:0:0, 4+0+1:0:0:0:0, 2+0+0:0:0:0:0, 6+0+6:1:0:0:0, 2+0+3:0:0:0:0, 2+0+3:1:0:0:0, 4+0+7:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:1:0:0:0, 6+0+4:0:0:0:1, 1+0+1:0:0:0:0, 6+0+4:0:1:0:1, 3+0+1:0:0:0:0, 3+0+3:1:0:0:1, 4+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 61+0+40:4:1:0:3
A minor (0), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 5+0+5:0:0:0:1, 4+0+1:0:0:0:0, 2+0+1:0:0:0:0, 6+0+6:1:0:0:0, 2+0+3:0:0:0:0, 2+0+3:1:0:0:0, 4+0+7:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 1+0+1:1:0:0:0, 6+0+4:0:0:0:1, 1+0+1:0:0:0:0, 5+0+5:1:1:0:1, 3+0+1:0:0:0:0, 3+0+3:1:0:0:1, 4+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 60+0+53:5:1:0:4
F major (1b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+2:0:0:0:0, 3+0+3:0:0:0:0, 2+0+3:1:0:0:0, 4+0+6:0:1:0:1, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:1:0:0:0, 5+0+4:0:0:0:1, 1+0+1:0:0:0:0, 5+0+4:0:1:0:1, 2+0+0:0:0:0:0, 3+0+1:0:1:0:0, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 52+0+32:2:3:0:3
G major (1#), 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 6+0+5:1:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 6+0+2:0:0:0:0, 1+0+3:0:0:0:0, 1+0+3:0:0:0:0, 3+0+7:0:0:0:0, 2+0+2:0:0:0:0, 2+0+1:0:0:0:0, 1+0+1:1:0:0:0, 5+0+4:0:0:0:1, 2+0+1:0:0:0:0, 5+0+5:1:1:0:1, 4+0+1:0:0:0:0, 4+0+4:0:1:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 1+0+0:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 72+0+50:3:2:0:2
D minor (1b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+1:0:0:0:0, 1+0+0:0:0:0:0, 5+0+7:0:0:0:0, 3+0+3:0:0:0:0, 2+0+3:1:0:0:0, 4+0+7:0:1:0:1, 3+0+2:0:0:0:0, 2+0+1:0:0:0:0, 2+0+1:1:0:0:0, 5+0+4:0:0:0:1, 1+0+1:0:0:0:0, 5+0+4:0:1:0:1, 2+0+1:0:0:0:0, 3+0+1:0:1:0:1, 3+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 52+0+39:2:3:0:4
E minor (1#), 1+0+0:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+2:0:0:0:0, 5+0+4:3:1:0:1, 3+0+3:1:0:0:0, 2+0+1:0:0:0:0, 5+0+5:1:0:0:0, 1+0+3:0:0:0:0, 1+0+3:0:0:0:0, 3+0+2:1:0:0:0, 2+0+2:1:0:0:0, 1+0+1:0:1:0:1, 1+0+1:1:0:0:0, 5+0+4:0:0:0:1, 2+0+1:0:0:0:0, 5+0+5:1:1:0:1, 4+0+3:0:0:0:0, 4+0+4:1:1:0:1, 3+0+3:1:0:0:0, 1+0+2:0:0:0:0, 1+0+2:0:0:0:0, 0+0+0:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 1+0+0:0:0:0:0, 2+0+2:0:0:0:0, 1+0+0:0:0:0:0, 69+0+61:11:4:0:5
Bb major (2b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+0:0:0:0:0, 4+0+2:0:0:0:0, 3+0+3:1:0:0:0, 2+0+4:0:0:0:0, 3+0+1:0:1:0:0, 3+0+1:0:0:0:0, 4+0+4:0:0:0:0, 1+0+2:0:1:0:1, 4+0+4:0:0:0:1, 1+0+1:0:0:0:0, 6+0+4:0:1:0:1, 1+0+0:0:0:0:0, 3+0+2:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 51+0+34:1:3:0:3
D major (2#), 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+5:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 3+0+5:1:0:0:0, 1+0+3:0:0:0:0, 0+0+3:0:0:0:0, 2+0+6:0:0:0:0, 1+0+3:1:0:0:0, 2+0+2:0:1:0:1, 1+0+1:1:0:0:0, 6+0+4:0:0:0:1, 3+0+1:0:0:0:0, 4+0+5:1:1:0:1, 4+0+2:0:0:0:0, 4+0+4:0:0:0:0, 3+0+1:0:0:0:0, 3+0+0:0:0:0:0, 2+0+0:0:0:0:0, 0+0+0:0:0:0:0, 3+0+0:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+0:0:0:0:0, 81+0+50:4:2:0:3
G minor (2b), 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 4+0+1:0:0:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 4+0+2:0:0:0:0, 3+0+3:0:0:0:0, 2+0+3:1:0:0:0, 3+0+5:0:1:0:0, 3+0+1:0:0:0:0, 4+0+1:0:0:0:0, 2+0+1:1:0:0:0, 4+0+4:0:0:0:1, 1+0+1:0:0:0:0, 5+0+5:1:1:0:1, 1+0+1:0:0:0:0, 3+0+4:0:1:0:0, 3+0+2:0:0:0:0, 1+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 2+0+1:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 0+0+0:0:0:0:0, 51+0+40:3:3:0:2
B minor (2#), 3+0+0:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 4+0+3:2:0:0:0, 2+0+3:1:0:0:0, 2+0+1:1:0:0:0, 3+0+5:1:0:0:0, 1+0+3:0:0:0:0, 0+0+3:0:0:0:0, 2+0+6:0:0:0:0, 1+0+3:1:0:0:0, 2+0+2:0:1:0:1, 1+0+1:1:0:0:0, 5+0+5:1:0:0:1, 3+0+2:1:0:0:0, 4+0+5:1:1:0:1, 4+0+2:1:0:0:0, 4+0+3:0:0:0:1, 2+0+3:1:0:0:0, 3+0+2:0:0:0:0, 2+0+2:0:0:0:0, 0+0+0:0:0:0:0, 3+0+2:0:0:0:0, 4+0+0:0:0:0:0, 2+0+0:0:0:0:0, 3+0+1:0:0:0:0, 2+0+1:0:0:0:0, 78+0+64:12:2:0:4
