 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
C major (0), 0+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+1:0:1:0:1, 1+0:0:0:0:0, 43+1:0:3:0:6
A minor (0), 0+0:0:0:0:0, 6+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:1:0:4, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 5+0:0:1:0:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+1:0:1:0:1, 2+0:0:0:0:0, 66+1:0:3:0:19
F major (1b), 0+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:1, 2+0:1:0:0:1, 0+0:0:0:0:0, 2+1:2:1:0:2, 0+0:0:0:0:0, 36+1:8:3:0:10
G major (1#), 1+0:0:0:0:0, 6+0:3:0:0:1, 4+0:3:0:0:1, 3+0:2:0:0:0, 4+0:4:1:0:2, 4+0:2:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 6+0:3:0:0:1, 4+0:3:0:0:1, 2+0:1:0:0:0, 4+0:4:1:0:2, 4+0:1:0:0:0, 2+0:1:0:0:0, 3+1:0:1:0:1, 2+0:1:0:0:0, 62+1:32:3:0:9
D minor (1b), 1+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:1:0:3, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:1:0:3, 3+0:1:0:0:0, 1+0:0:0:0:0, 3+1:2:1:0:1, 1+0:0:0:0:0, 57+1:7:3:0:12
E minor (1#), 1+0:0:0:0:0, 7+0:3:0:0:3, 5+0:3:0:0:3, 4+0:2:0:0:2, 4+0:4:1:0:4, 5+0:2:0:0:2, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:1:0:0:1, 7+0:3:0:0:3, 5+0:3:0:0:3, 3+0:1:0:0:1, 4+0:4:1:0:4, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+1:0:1:0:1, 3+0:1:0:0:1, 82+1:32:3:0:33
Bb major (2b), 0+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+1:2:1:0:2, 1+0:0:0:0:0, 50+1:8:3:0:15
D major (2#), 2+0:0:0:0:0, 7+0:3:0:0:1, 5+0:3:0:0:1, 4+0:2:0:0:1, 5+0:4:1:0:3, 5+0:2:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 7+0:3:0:0:1, 5+0:3:0:0:1, 3+0:1:0:0:0, 5+0:4:1:0:3, 5+0:1:0:0:0, 3+0:1:0:0:0, 4+1:0:1:0:1, 3+0:1:0:0:0, 83+1:32:3:0:12
G minor (2b), 1+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:1:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+1:1:1:0:1, 2+0:0:0:0:0, 69+1:2:3:0:9
B minor (2#), 3+0:0:0:0:1, 8+0:3:0:0:4, 6+0:3:0:0:4, 5+0:2:0:0:3, 6+0:4:1:0:4, 6+0:2:0:0:3, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 4+0:1:0:0:2, 8+0:3:0:0:4, 6+0:3:0:0:4, 4+0:1:0:0:2, 6+0:4:1:0:4, 6+0:1:0:0:3, 4+0:1:0:0:2, 5+1:0:1:0:1, 3+0:1:0:0:2, 107+1:32:3:0:53
