 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, rowcost
Eb major (3b), 4+0:2:0:0:3, 1+0:0:0:0:1, 4+0:2:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:3, 6+0:3:0:0:5, 6+0:3:0:0:5, 6+0:2:0:0:4, 1+0:0:0:0:1, 4+0:2:0:0:3, 1+0:0:0:0:1, 4+0:2:0:0:3, 1+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 83+0:18:0:0:57
A major (3#), 4+0:0:0:0:1, 4+0:1:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 4+0:1:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 107+0:19:0:0:8
C minor (3b), 4+0:2:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 88+0:18:0:0:11
F# minor (3#), 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:3, 1+0:0:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:3, 5+0:2:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:2:0:0:4, 4+0:2:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:3, 136+0:19:0:0:76
Ab major (4b), 5+0:2:0:0:4, 2+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:2, 5+0:1:0:0:4, 7+0:3:0:0:6, 7+0:3:0:0:6, 7+0:2:0:0:5, 2+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 113+0:18:0:0:80
E major (4#), 5+0:0:0:0:0, 5+0:1:0:0:1, 5+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 6+0:2:0:0:2, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:1, 5+0:0:0:0:0, 5+0:1:0:0:1, 5+0:0:0:0:0, 5+0:1:0:0:1, 6+0:2:0:0:2, 5+0:2:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 137+0:19:0:0:19
F minor (4b), 4+0:2:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 6+0:3:0:0:3, 6+0:3:0:0:3, 6+0:2:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 85+0:18:0:0:18
C# minor (4#), 5+0:0:0:0:2, 5+0:1:0:0:4, 5+0:0:0:0:2, 5+0:1:0:0:4, 3+0:1:0:0:3, 0+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:4, 6+0:2:0:0:4, 4+0:0:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 2+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 5+0:1:0:0:4, 5+0:0:0:0:2, 5+0:1:0:0:4, 5+0:0:0:0:2, 5+0:1:0:0:4, 6+0:2:0:0:5, 6+0:2:0:0:4, 4+0:0:0:0:3, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:4, 145+0:19:0:0:97
Db major (5b), 5+0:2:0:0:5, 3+0:0:0:0:2, 5+0:2:0:0:5, 3+0:0:0:0:2, 2+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:2, 5+0:1:0:0:5, 7+0:3:0:0:7, 7+0:3:0:0:7, 7+0:2:0:0:6, 3+0:0:0:0:2, 5+0:2:0:0:5, 3+0:0:0:0:2, 5+0:2:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 3+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:3, 3+0:0:0:0:2, 135+0:18:0:0:110
B major (5#), 6+0:0:0:0:1, 5+0:1:0:0:2, 6+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 6+0:1:0:0:2, 6+0:2:0:0:3, 3+0:0:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:2, 6+0:0:0:0:1, 5+0:1:0:0:2, 6+0:0:0:0:1, 5+0:1:0:0:2, 7+0:2:0:0:3, 6+0:2:0:0:3, 5+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 160+0:19:0:0:48
Bb minor (5b), 4+0:2:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 6+0:3:0:0:4, 6+0:3:0:0:4, 6+0:2:0:0:3, 3+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 113+0:18:0:0:28
G# minor (5#), 6+0:0:0:0:3, 5+0:1:0:0:5, 6+0:0:0:0:3, 5+0:1:0:0:5, 4+0:1:0:0:3, 2+0:0:0:0:1, 3+0:1:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:3, 6+0:1:0:0:5, 6+0:2:0:0:5, 3+0:0:0:0:3, 3+0:1:0:0:3, 4+0:0:0:0:3, 5+0:1:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:3, 5+0:1:0:0:5, 6+0:0:0:0:3, 5+0:1:0:0:5, 6+0:0:0:0:3, 5+0:1:0:0:5, 7+0:2:0:0:6, 6+0:2:0:0:5, 5+0:0:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:0:0:0:3, 5+0:1:0:0:5, 163+0:19:0:0:128
Gb major (6b), 6+0:2:0:0:5, 4+0:0:0:0:3, 6+0:2:0:0:5, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:3, 4+0:1:0:0:4, 4+0:0:0:0:3, 6+0:0:0:0:5, 4+0:0:0:0:3, 4+0:0:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:5, 7+0:3:0:0:7, 7+0:3:0:0:7, 8+0:2:0:0:6, 4+0:0:0:0:3, 6+0:2:0:0:5, 4+0:0:0:0:3, 6+0:2:0:0:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:4, 6+0:0:0:0:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 163+0:18:0:0:132
F# major (6#), 7+0:0:0:0:2, 6+0:1:0:0:3, 7+0:0:0:0:2, 6+0:1:0:0:3, 5+0:1:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:2, 6+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 7+0:1:0:0:3, 6+0:2:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:2, 5+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:2, 6+0:1:0:0:3, 7+0:0:0:0:2, 6+0:1:0:0:3, 7+0:0:0:0:2, 6+0:1:0:0:3, 7+0:2:0:0:4, 6+0:2:0:0:3, 6+0:0:0:0:2, 6+0:0:0:0:2, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:3, 189+0:19:0:0:76
Eb minor (6b), 5+0:2:0:0:3, 3+0:0:0:0:1, 5+0:2:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:3, 6+0:3:0:0:5, 6+0:3:0:0:5, 7+0:2:0:0:4, 3+0:0:0:0:1, 5+0:2:0:0:3, 3+0:0:0:0:1, 5+0:2:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 133+0:18:0:0:57
D# minor (6#), 7+0:0:0:0:4, 6+0:1:0:0:5, 7+0:0:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:4, 2+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:5, 6+0:0:0:0:5, 5+0:0:0:0:5, 4+0:0:0:0:3, 7+0:1:0:0:6, 6+0:2:0:0:5, 3+0:0:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:4, 6+0:1:0:0:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:4, 6+0:1:0:0:5, 7+0:0:0:0:4, 6+0:1:0:0:5, 7+0:0:0:0:4, 6+0:1:0:0:5, 7+0:2:0:0:7, 6+0:2:0:0:6, 6+0:0:0:0:5, 6+0:0:0:0:5, 5+0:0:0:0:4, 6+0:1:0:0:5, 5+0:0:0:0:4, 6+0:1:0:0:5, 192+0:19:0:0:151
Cb major (7b), 7+0:2:0:0:6, 5+0:0:0:0:4, 7+0:2:0:0:6, 5+0:0:0:0:4, 4+0:0:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:3, 4+0:1:0:0:4, 5+0:0:0:0:4, 7+0:0:0:0:6, 5+0:0:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:3, 5+0:0:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:3, 6+0:1:0:0:5, 7+0:3:0:0:7, 7+0:3:0:0:7, 8+0:2:0:0:7, 5+0:0:0:0:4, 7+0:2:0:0:6, 5+0:0:0:0:4, 7+0:2:0:0:6, 5+0:0:0:0:4, 5+0:0:0:0:4, 7+0:0:0:0:4, 6+0:0:0:0:5, 7+0:0:0:0:6, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 192+0:18:0:0:159
C# major (7#), 7+0:0:0:0:2, 6+0:1:0:0:4, 7+0:0:0:0:2, 6+0:1:0:0:4, 5+0:1:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:3, 7+0:0:0:0:3, 5+0:0:0:0:3, 5+0:0:0:0:2, 7+0:1:0:0:4, 6+0:2:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:2, 6+0:1:0:0:4, 7+0:0:0:0:2, 6+0:1:0:0:4, 7+0:0:0:0:2, 6+0:1:0:0:4, 7+0:2:0:0:5, 7+0:2:0:0:4, 6+0:0:0:0:3, 7+0:0:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:4, 5+0:0:0:0:2, 6+0:1:0:0:4, 197+0:19:0:0:97
