 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, rowcost
C major (0), 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:1:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:1, 7+1:0:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 81+1:0:5:0:9
A minor (0), 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 5+0:0:1:0:3, 3+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:1:0:3, 3+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 6+0:0:1:0:2, 7+1:0:1:0:5, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 104+1:0:5:0:43
F major (1b), 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:2:1:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 6+1:1:1:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 56+1:11:5:0:15
G major (1#), 0+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:1:0:1, 5+0:4:1:0:3, 4+0:3:0:0:0, 2+0:2:0:0:0, 4+0:3:0:0:0, 3+0:3:0:0:0, 2+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 2+0:1:1:0:1, 2+0:1:0:0:0, 1+0:1:0:0:0, 2+0:2:0:0:0, 3+0:3:0:0:1, 2+0:1:0:0:0, 1+0:1:0:0:0, 5+0:4:1:0:3, 4+0:3:0:0:0, 2+0:2:0:0:0, 4+0:3:0:0:0, 3+0:3:0:0:0, 2+0:2:0:0:0, 2+0:2:0:0:0, 2+0:1:0:0:0, 5+0:3:1:0:2, 6+1:6:1:0:3, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 87+1:67:6:0:14
D minor (1b), 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:1:0:1, 4+0:0:1:0:3, 3+0:0:0:0:1, 2+0:1:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 0+0:0:0:0:0, 3+0:1:0:0:0, 4+0:0:1:0:3, 3+0:0:0:0:1, 2+0:1:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 7+1:1:1:0:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 79+1:11:5:0:21
E minor (1#), 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:1:0:2, 6+0:4:1:0:4, 5+0:3:0:0:3, 3+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 2+0:1:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 3+0:1:0:0:1, 3+0:1:1:0:2, 3+0:1:0:0:1, 2+0:1:0:0:1, 2+0:2:0:0:2, 4+0:3:0:0:3, 3+0:1:0:0:1, 2+0:1:0:0:1, 6+0:4:1:0:4, 5+0:3:0:0:3, 3+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:1:0:0:1, 5+0:3:1:0:3, 7+1:6:1:0:6, 3+0:1:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 116+1:66:6:0:68
Bb major (2b), 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:2:1:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:1:0:0:1, 3+0:0:1:0:1, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:1, 5+1:1:1:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:1:0:0:1, 38+1:11:5:0:15
D major (2#), 1+0:0:0:0:0, 2+0:1:0:0:0, 3+0:1:1:0:1, 6+0:4:1:0:3, 5+0:3:0:0:1, 2+0:2:0:0:0, 5+0:3:0:0:1, 3+0:3:0:0:1, 3+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 3+0:1:1:0:1, 3+0:1:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 4+0:3:0:0:2, 2+0:1:0:0:0, 2+0:1:0:0:0, 6+0:4:1:0:3, 5+0:3:0:0:1, 2+0:2:0:0:0, 5+0:3:0:0:1, 3+0:3:0:0:1, 2+0:2:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 5+0:3:1:0:2, 7+1:6:1:0:4, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 110+1:67:6:0:22
G minor (2b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:1:0:1, 4+0:0:1:0:3, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:3, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:2, 4+1:0:1:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 44+1:2:6:0:14
B minor (2#), 1+0:0:0:0:0, 3+0:1:0:0:2, 4+0:1:1:0:1, 7+0:4:1:0:5, 5+0:3:0:0:4, 2+0:2:0:0:2, 5+0:3:0:0:4, 3+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:3, 5+0:2:0:0:3, 3+0:1:0:0:2, 4+0:1:1:0:1, 4+0:1:0:0:2, 2+0:1:0:0:1, 3+0:2:0:0:2, 5+0:3:0:0:3, 3+0:1:0:0:2, 3+0:1:0:0:1, 7+0:4:1:0:5, 5+0:3:0:0:4, 2+0:2:0:0:2, 5+0:3:0:0:4, 3+0:3:0:0:3, 3+0:2:0:0:2, 3+0:2:0:0:2, 4+0:1:0:0:2, 5+0:3:1:0:4, 8+1:6:1:0:6, 3+0:1:0:0:2, 4+0:1:0:0:2, 2+0:1:0:0:2, 3+0:1:0:0:1, 128+1:66:6:0:83
