 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, rowcost
Bb minor (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+1:1:1:0:1, 10+2:3:0:0:4, 6+0:1:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+1:1:1:0:1, 11+2:3:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+1:2:0:0:3, 2+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+1:1:1:0:1, 10+2:3:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:1:0:1, 1+0:0:0:0:0, 115+10:16:6:0:20
G# minor (5#), 0+0:0:0:0:0, 4+0:2:0:0:4, 6+0:3:0:0:6, 4+0:2:0:0:4, 7+0:3:0:0:7, 10+1:5:1:0:8, 11+2:3:0:0:8, 10+0:5:1:0:8, 6+0:3:0:0:6, 4+0:2:0:0:4, 6+0:3:0:0:6, 4+0:2:0:0:4, 7+0:3:0:0:7, 10+1:5:1:0:8, 12+2:4:0:0:9, 6+0:3:0:0:6, 5+0:2:0:0:4, 7+0:3:0:0:7, 5+0:2:0:0:4, 7+0:3:0:0:7, 8+1:2:0:0:4, 6+0:5:1:0:6, 4+0:4:0:0:4, 7+0:2:0:0:6, 8+0:3:0:0:7, 4+0:2:0:0:4, 6+0:3:0:0:6, 4+0:2:0:0:4, 7+0:3:0:0:7, 10+1:5:1:0:8, 11+2:3:0:0:8, 6+0:3:0:0:6, 6+0:3:0:0:6, 9+0:5:1:0:7, 3+0:2:0:0:3, 230+10:105:6:0:203
Gb major (6b), 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+1:1:0:0:3, 10+2:3:0:0:6, 8+0:1:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+1:1:0:0:3, 11+2:3:0:0:7, 2+0:0:0:0:1, 3+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 7+1:2:0:0:6, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+1:1:0:0:3, 10+2:3:0:0:6, 2+0:0:0:0:1, 2+0:0:0:0:2, 7+0:1:0:0:3, 1+0:0:0:0:1, 122+10:16:0:0:77
F# major (6#), 0+0:0:0:0:0, 4+0:2:0:0:3, 6+0:3:0:0:5, 4+0:2:0:0:3, 7+0:3:0:0:5, 10+1:5:1:0:7, 11+2:3:0:0:7, 10+0:5:1:0:7, 6+0:3:0:0:4, 4+0:2:0:0:3, 6+0:3:0:0:5, 4+0:2:0:0:3, 7+0:3:0:0:5, 10+1:5:1:0:7, 12+2:4:0:0:7, 6+0:3:0:0:5, 5+0:2:0:0:2, 7+0:3:0:0:5, 5+0:2:0:0:3, 7+0:3:0:0:5, 8+1:2:0:0:3, 6+0:5:1:0:6, 4+0:4:0:0:4, 7+0:2:0:0:4, 8+0:3:0:0:5, 4+0:2:0:0:3, 6+0:3:0:0:5, 4+0:2:0:0:3, 7+0:3:0:0:5, 10+1:5:1:0:7, 11+2:3:0:0:7, 6+0:3:0:0:5, 6+0:3:0:0:4, 9+0:5:1:0:6, 3+0:2:0:0:2, 230+10:105:6:0:160
Eb minor (6b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+1:1:0:0:2, 10+2:3:0:0:4, 8+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+1:1:0:0:2, 11+2:3:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 7+1:2:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+1:1:0:0:2, 10+2:3:0:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:1, 1+0:0:0:0:0, 114+10:16:0:0:26
D# minor (6#), 0+0:0:0:0:0, 4+0:2:0:0:4, 6+0:3:0:0:6, 4+0:2:0:0:4, 7+0:3:0:0:7, 10+1:5:1:0:8, 11+2:3:0:0:9, 10+0:5:1:0:9, 6+0:3:0:0:6, 4+0:2:0:0:4, 6+0:3:0:0:6, 4+0:2:0:0:4, 7+0:3:0:0:7, 10+1:5:1:0:8, 12+2:4:0:0:10, 6+0:3:0:0:6, 4+0:2:0:0:3, 7+0:3:0:0:7, 5+0:2:0:0:4, 7+0:3:0:0:7, 8+1:2:0:0:5, 6+0:5:1:0:6, 4+0:4:0:0:4, 7+0:2:0:0:7, 8+0:3:0:0:8, 4+0:2:0:0:4, 6+0:3:0:0:6, 4+0:2:0:0:4, 7+0:3:0:0:7, 10+1:5:1:0:8, 11+2:3:0:0:9, 6+0:3:0:0:6, 6+0:3:0:0:6, 9+0:5:1:0:8, 3+0:2:0:0:3, 229+10:105:6:0:210
Cb major (7b), 0+0:0:0:0:0, 2+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:3, 5+1:1:0:0:4, 11+2:3:0:0:8, 8+0:1:0:0:5, 3+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:3, 5+1:1:0:0:4, 12+2:3:0:0:8, 3+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:3, 7+1:2:0:0:7, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:4, 6+0:0:0:0:4, 2+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:3, 5+1:1:0:0:4, 11+2:3:0:0:8, 3+0:0:0:0:2, 3+0:0:0:0:2, 7+0:1:0:0:4, 1+0:0:0:0:1, 141+10:16:0:0:106
C# major (7#), 0+0:0:0:0:0, 4+0:2:0:0:4, 6+0:3:0:0:5, 4+0:2:0:0:4, 7+0:3:0:0:6, 10+1:5:1:0:8, 12+2:3:0:0:8, 10+0:5:1:0:8, 6+0:3:0:0:5, 4+0:2:0:0:4, 6+0:3:0:0:5, 4+0:2:0:0:4, 7+0:3:0:0:6, 10+1:5:1:0:8, 13+2:4:0:0:8, 6+0:3:0:0:6, 5+0:2:0:0:3, 7+0:3:0:0:6, 5+0:2:0:0:4, 7+0:3:0:0:6, 8+1:2:0:0:4, 6+0:5:1:0:6, 4+0:4:0:0:4, 7+0:2:0:0:5, 8+0:3:0:0:6, 4+0:2:0:0:4, 6+0:3:0:0:5, 4+0:2:0:0:4, 7+0:3:0:0:6, 10+1:5:1:0:8, 12+2:3:0:0:8, 6+0:3:0:0:6, 6+0:3:0:0:5, 9+0:5:1:0:7, 3+0:2:0:0:3, 233+10:105:6:0:189
Ab minor (7b), 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+1:1:0:0:2, 10+2:3:0:0:5, 7+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+1:1:0:0:2, 11+2:3:0:0:5, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+1:2:0:0:5, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+1:1:0:0:2, 10+2:3:0:0:5, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:2, 0+0:0:0:0:0, 114+10:16:0:0:32
A# minor (7#), 0+0:0:0:0:0, 4+0:2:0:0:4, 6+0:3:0:0:6, 4+0:2:0:0:4, 7+0:3:0:0:7, 10+1:5:1:0:9, 12+2:3:0:0:9, 10+0:5:1:0:9, 6+0:3:0:0:6, 4+0:2:0:0:4, 6+0:3:0:0:6, 4+0:2:0:0:4, 7+0:3:0:0:7, 10+1:5:1:0:9, 13+2:4:0:0:10, 6+0:3:0:0:6, 5+0:2:0:0:5, 7+0:3:0:0:7, 5+0:2:0:0:5, 7+0:3:0:0:7, 8+1:2:0:0:6, 6+0:5:1:0:6, 4+0:4:0:0:4, 7+0:2:0:0:7, 8+0:3:0:0:8, 4+0:2:0:0:4, 6+0:3:0:0:6, 4+0:2:0:0:4, 7+0:3:0:0:7, 10+1:5:1:0:9, 12+2:3:0:0:9, 6+0:3:0:0:6, 6+0:3:0:0:6, 9+0:5:1:0:8, 3+0:2:0:0:3, 233+10:105:6:0:217
