 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, rowcost
Eb major (3b), 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:3, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:3, 2+0:1:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:3, 2+0:1:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:3, 1+0:1:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:3, 6+0:1:0:0:3, 2+0:1:0:0:1, 3+0:0:0:0:2, 3+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:1:0:0:1, 2+0:1:0:0:1, 172+0:18:0:0:78
A major (3#), 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 6+0:1:0:0:0, 5+0:2:0:0:1, 6+0:3:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 7+0:3:0:0:2, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 6+0:2:0:0:0, 7+0:2:0:0:1, 5+0:1:0:0:0, 9+0:3:0:0:1, 6+0:1:0:0:0, 6+0:2:0:0:1, 237+0:63:0:0:12
C minor (3b), 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:1, 2+0:1:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:2, 5+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 6+0:1:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:0, 205+0:25:0:0:10
F# minor (3#), 3+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:2, 7+1:2:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:2, 3+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:2, 7+1:2:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:3, 4+0:1:0:0:2, 3+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:2, 7+1:2:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:2, 7+0:1:0:0:3, 5+0:1:0:0:3, 6+0:3:0:0:4, 4+0:0:0:0:2, 5+0:1:0:0:3, 2+0:1:0:0:1, 5+0:1:0:0:3, 5+0:1:0:0:3, 6+0:2:0:0:4, 2+0:0:0:0:2, 7+0:3:0:0:4, 4+0:1:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:2, 6+0:2:0:0:3, 8+0:2:0:0:4, 6+0:1:0:0:3, 8+1:2:0:0:4, 6+0:1:0:0:3, 6+0:2:0:0:4, 269+4:56:0:0:148
Ab major (4b), 4+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 6+0:0:0:0:4, 2+0:1:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 6+0:0:0:0:4, 2+0:1:0:0:2, 2+0:0:0:0:2, 5+0:1:0:0:3, 6+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:4, 6+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 6+0:0:0:0:4, 2+0:1:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:2:0:0:4, 2+0:1:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+0:0:0:0:3, 6+0:1:0:0:4, 7+0:1:0:0:4, 3+0:1:0:0:2, 4+0:0:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:2, 6+0:0:0:0:3, 4+0:1:0:0:2, 3+0:1:0:0:2, 213+0:19:0:0:132
E major (4#), 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 7+1:2:0:0:2, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 7+1:2:0:0:2, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 7+1:2:0:0:2, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 7+0:1:0:0:1, 6+0:1:0:0:1, 7+0:3:0:0:3, 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 8+0:3:0:0:3, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 7+0:2:0:0:2, 6+0:2:0:0:2, 5+0:1:0:0:1, 9+1:2:0:0:2, 7+0:1:0:0:1, 7+0:2:0:0:2, 272+4:55:0:0:55
F minor (4b), 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 6+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 179+0:19:0:0:19
C# minor (4#), 4+0:1:0:0:3, 3+0:1:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:3, 7+1:2:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:1:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:3, 7+1:2:0:0:3, 3+0:1:0:0:3, 2+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:1:0:0:3, 6+0:0:0:0:3, 6+0:0:0:0:2, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:3, 3+0:0:0:0:3, 7+1:2:0:0:3, 3+0:1:0:0:3, 2+0:0:0:0:2, 5+0:1:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:3, 7+0:1:0:0:4, 6+0:2:0:0:4, 7+0:3:0:0:5, 4+0:0:0:0:3, 5+0:1:0:0:3, 3+0:1:0:0:2, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:4, 2+0:0:0:0:2, 8+0:3:0:0:5, 5+0:1:0:0:4, 2+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 6+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:4, 3+0:1:0:0:3, 7+0:2:0:0:4, 6+0:2:0:0:5, 5+0:1:0:0:4, 9+1:2:0:0:4, 7+0:1:0:0:4, 7+0:2:0:0:5, 283+4:56:0:0:197
Db major (5b), 5+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:5, 2+0:1:0:0:2, 1+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:5, 2+0:1:0:0:2, 2+0:0:0:0:2, 6+0:1:0:0:4, 7+0:1:0:0:5, 6+0:1:0:0:5, 6+0:1:0:0:4, 6+0:1:0:0:5, 7+0:1:0:0:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:5, 2+0:1:0:0:2, 2+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:2:0:0:5, 3+0:1:0:0:2, 4+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:1, 6+0:0:0:0:4, 7+0:1:0:0:4, 8+0:1:0:0:6, 3+0:1:0:0:3, 5+0:0:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:2, 6+0:0:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:3, 262+0:19:0:0:176
B major (5#), 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 7+1:2:0:0:3, 4+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 7+1:2:0:0:3, 4+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 6+0:0:0:0:1, 6+0:0:0:0:1, 6+0:1:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 7+1:2:0:0:3, 4+0:1:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:2, 7+0:1:0:0:2, 7+0:1:0:0:2, 7+0:3:0:0:4, 5+0:0:0:0:1, 6+0:1:0:0:2, 3+0:1:0:0:1, 6+0:1:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:1, 8+0:3:0:0:4, 6+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 3+0:1:0:0:1, 6+1:1:0:0:1, 6+0:2:0:0:3, 6+0:1:0:0:2, 9+1:2:0:0:3, 8+0:1:0:0:2, 8+0:2:0:0:3, 320+5:54:0:0:101
Bb minor (5b), 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:0:2, 1+0:1:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:0:2, 1+0:1:0:0:1, 1+0:0:0:0:0, 6+0:1:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 6+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:0:2, 1+0:1:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 6+0:1:0:0:2, 7+0:1:0:0:2, 2+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 7+0:1:0:0:1, 2+0:0:0:0:0, 7+0:0:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:1, 221+0:19:0:0:42
G# minor (5#), 6+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 7+1:2:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 7+1:2:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 6+0:1:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:3, 6+0:1:0:0:5, 5+0:1:0:0:4, 6+0:1:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 7+1:2:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:2, 6+0:1:0:0:5, 6+0:1:0:0:5, 5+0:1:0:0:4, 7+0:1:0:0:5, 7+0:1:0:0:4, 7+0:3:0:0:6, 5+0:0:0:0:3, 6+0:1:0:0:4, 4+0:1:0:0:3, 6+0:1:0:0:5, 6+0:1:0:0:5, 5+0:1:0:0:5, 3+0:0:0:0:2, 8+0:3:0:0:6, 6+0:1:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 7+0:0:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:4, 3+0:0:0:0:3, 5+0:1:0:0:4, 6+0:1:0:0:5, 6+0:1:0:0:5, 3+0:1:0:0:3, 7+1:1:0:0:4, 7+0:2:0:0:6, 6+0:1:0:0:4, 9+1:2:0:0:5, 8+0:1:0:0:5, 8+0:2:0:0:6, 334+5:54:0:0:238
Gb major (6b), 5+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 6+0:0:0:0:5, 3+0:1:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 6+0:0:0:0:5, 3+0:1:0:0:2, 3+0:0:0:0:2, 6+0:1:0:0:5, 7+0:1:0:0:6, 7+0:1:0:0:6, 7+0:1:0:0:5, 7+0:1:0:0:6, 7+0:1:0:0:6, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 6+0:0:0:0:5, 3+0:1:0:0:2, 3+0:0:0:0:2, 6+0:0:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:2:0:0:5, 3+0:1:0:0:3, 5+0:0:0:0:4, 6+0:0:0:0:4, 5+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:4, 4+0:0:0:0:3, 2+0:0:0:0:1, 6+0:0:0:0:5, 7+0:1:0:0:5, 9+0:1:0:0:7, 4+0:1:0:0:3, 6+0:0:0:0:5, 5+0:1:0:0:5, 4+0:0:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 7+0:0:0:0:3, 7+0:1:0:0:5, 4+0:0:0:0:3, 7+0:0:0:0:4, 6+0:1:0:0:4, 5+0:1:0:0:4, 306+0:19:0:0:230
F# major (6#), 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:2, 8+1:2:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:2, 8+1:2:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 5+0:1:0:0:2, 7+0:0:0:0:2, 7+0:0:0:0:1, 7+0:1:0:0:3, 6+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:2, 8+1:2:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:3, 7+0:1:0:0:3, 6+0:1:0:0:2, 8+0:1:0:0:3, 7+0:1:0:0:3, 7+0:3:0:0:4, 5+0:0:0:0:2, 7+0:1:0:0:3, 3+0:1:0:0:1, 7+0:1:0:0:3, 7+0:1:0:0:3, 6+0:1:0:0:3, 3+0:0:0:0:2, 8+0:3:0:0:4, 6+0:1:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:0:0:2, 3+0:0:0:0:1, 6+0:0:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:2, 7+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:2, 6+1:1:0:0:2, 7+0:2:0:0:4, 7+0:1:0:0:3, 9+1:2:0:0:4, 8+0:1:0:0:3, 8+0:2:0:0:4, 356+5:54:0:0:146
Eb minor (6b), 4+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:3, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:3, 3+0:1:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:3, 6+0:1:0:0:3, 6+0:1:0:0:3, 6+0:1:0:0:2, 6+0:1:0:0:3, 6+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:3, 3+0:1:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 7+0:1:0:0:3, 8+0:1:0:0:3, 3+0:1:0:0:1, 5+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:0:0:1, 7+0:0:0:0:2, 5+0:0:0:0:1, 6+0:0:0:0:2, 5+0:1:0:0:1, 4+0:1:0:0:1, 265+0:18:0:0:78
D# minor (6#), 5+0:1:0:0:5, 5+0:1:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:4, 4+0:0:0:0:4, 8+1:2:0:0:5, 4+0:1:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:5, 5+0:1:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:4, 4+0:0:0:0:4, 8+1:2:0:0:5, 4+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 5+0:0:0:0:4, 5+0:1:0:0:5, 7+0:0:0:0:5, 7+0:0:0:0:4, 7+0:1:0:0:6, 6+0:1:0:0:5, 5+0:1:0:0:5, 5+0:1:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:4, 4+0:0:0:0:4, 8+1:2:0:0:5, 4+0:1:0:0:4, 4+0:0:0:0:3, 6+0:1:0:0:5, 7+0:1:0:0:6, 6+0:1:0:0:5, 8+0:1:0:0:5, 7+0:1:0:0:6, 7+0:3:0:0:6, 5+0:0:0:0:4, 7+0:1:0:0:5, 3+0:1:0:0:3, 7+0:1:0:0:6, 8+0:1:0:0:6, 6+0:1:0:0:5, 3+0:0:0:0:3, 8+0:3:0:0:7, 6+0:1:0:0:6, 3+0:0:0:0:3, 5+0:0:0:0:3, 5+0:0:0:0:3, 7+0:0:0:0:5, 3+0:0:0:0:3, 6+0:0:0:0:5, 5+0:0:0:0:3, 6+0:1:0:0:5, 7+0:1:0:0:6, 6+0:1:0:0:6, 4+0:1:0:0:3, 7+1:1:0:0:4, 7+0:2:0:0:6, 7+0:1:0:0:5, 9+1:2:0:0:6, 8+0:1:0:0:6, 8+0:2:0:0:7, 366+5:54:0:0:293
