 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, rowcost
Eb major (3b), 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 6+0:1:0:0:2, 1+0:0:0:0:1, 4+0:1:0:0:2, 0+0:0:0:0:0, 2+0:2:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 54+0:6:0:0:21
A major (3#), 2+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 3+0:1:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 5+0:2:0:0:1, 3+0:0:0:0:0, 7+0:3:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:0, 6+0:3:0:0:2, 2+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:2, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 111+0:34:0:0:13
C minor (3b), 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 1+0:0:0:0:0, 2+0:2:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 72+0:6:0:0:1
F# minor (3#), 2+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 7+0:2:0:0:4, 2+0:0:0:0:2, 6+0:2:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 3+0:1:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 6+0:2:0:0:4, 3+0:0:0:0:2, 8+0:3:0:0:5, 4+0:1:0:0:3, 3+0:1:0:0:2, 6+0:3:0:0:5, 2+0:1:0:0:2, 3+0:1:0:0:2, 2+0:1:0:0:1, 5+0:3:0:0:4, 5+0:1:0:0:3, 2+0:0:0:0:2, 5+0:1:0:0:3, 3+0:1:0:0:2, 2+0:0:0:0:1, 3+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:2, 4+0:1:0:0:2, 121+0:34:0:0:79
Ab major (4b), 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 5+0:0:0:0:3, 1+0:0:0:0:1, 7+0:1:0:0:4, 2+0:0:0:0:1, 5+0:1:0:0:3, 1+0:0:0:0:0, 3+0:2:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:0, 6+0:0:0:0:3, 2+0:0:0:0:1, 6+0:0:0:0:3, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 71+0:6:0:0:44
E major (4#), 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 7+0:2:0:0:2, 2+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 6+0:2:0:0:2, 4+0:0:0:0:0, 8+0:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 6+0:3:0:0:3, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 5+0:3:0:0:3, 5+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 130+0:34:0:0:34
F minor (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 64+0:6:0:0:6
C# minor (4#), 2+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:3, 7+0:2:0:0:5, 2+0:0:0:0:2, 6+0:2:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:3, 3+0:1:0:0:3, 4+0:1:0:0:3, 7+0:2:0:0:5, 4+0:0:0:0:3, 8+0:3:0:0:6, 4+0:1:0:0:4, 2+0:1:0:0:2, 6+0:3:0:0:6, 3+0:1:0:0:2, 4+0:1:0:0:3, 3+0:1:0:0:3, 5+0:3:0:0:5, 5+0:1:0:0:4, 2+0:0:0:0:2, 5+0:1:0:0:4, 3+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:1:0:0:3, 2+0:0:0:0:2, 5+0:1:0:0:4, 130+0:34:0:0:106
Db major (5b), 1+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 6+0:0:0:0:4, 1+0:0:0:0:1, 8+0:1:0:0:5, 3+0:0:0:0:2, 6+0:1:0:0:4, 2+0:0:0:0:1, 3+0:2:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 7+0:0:0:0:4, 3+0:0:0:0:2, 7+0:0:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:2, 97+0:6:0:0:63
B major (5#), 3+0:0:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1, 8+0:2:0:0:3, 3+0:0:0:0:1, 7+0:2:0:0:2, 4+0:1:0:0:2, 6+0:2:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 7+0:2:0:0:3, 5+0:0:0:0:1, 9+0:3:0:0:4, 5+0:1:0:0:2, 3+0:0:0:0:0, 7+0:3:0:0:4, 4+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 5+0:3:0:0:4, 5+0:1:0:0:2, 3+0:0:0:0:1, 6+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:2, 3+0:1:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:2, 149+0:32:0:0:55
Bb minor (5b), 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 0+0:0:0:0:0, 7+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 75+0:6:0:0:9
G# minor (5#), 3+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:3, 8+0:2:0:0:6, 3+0:0:0:0:2, 8+0:2:0:0:5, 4+0:1:0:0:4, 7+0:2:0:0:5, 4+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:4, 7+0:2:0:0:6, 5+0:0:0:0:4, 9+0:3:0:0:7, 5+0:1:0:0:4, 2+0:0:0:0:1, 7+0:3:0:0:6, 5+0:1:0:0:3, 4+0:1:0:0:4, 2+0:0:0:0:1, 5+0:3:0:0:5, 5+0:1:0:0:5, 3+0:0:0:0:2, 6+0:1:0:0:5, 4+0:1:0:0:3, 5+0:0:0:0:3, 4+0:1:0:0:4, 3+0:1:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:5, 152+0:32:0:0:122
Gb major (6b), 2+0:0:0:0:1, 5+0:0:0:0:4, 3+0:0:0:0:2, 7+0:0:0:0:5, 2+0:0:0:0:1, 9+0:1:0:0:6, 3+0:0:0:0:3, 7+0:1:0:0:5, 2+0:0:0:0:2, 4+0:2:0:0:3, 3+0:0:0:0:3, 4+0:0:0:0:3, 2+0:0:0:0:2, 8+0:0:0:0:5, 4+0:0:0:0:3, 8+0:0:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:4, 2+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 121+0:6:0:0:89
F# major (6#), 3+0:0:0:0:2, 7+0:1:0:0:3, 4+0:0:0:0:2, 9+0:2:0:0:4, 3+0:0:0:0:2, 8+0:2:0:0:3, 5+0:1:0:0:2, 7+0:2:0:0:3, 4+0:1:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 8+0:2:0:0:4, 5+0:0:0:0:2, 10+0:3:0:0:5, 5+0:1:0:0:3, 3+0:0:0:0:1, 7+0:3:0:0:5, 4+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 5+0:3:0:0:4, 6+0:1:0:0:3, 3+0:0:0:0:2, 7+0:1:0:0:3, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:2, 5+0:1:0:0:2, 159+0:32:0:0:77
Eb minor (6b), 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:2, 2+0:0:0:0:0, 8+0:1:0:0:2, 2+0:0:0:0:1, 6+0:1:0:0:2, 1+0:0:0:0:0, 3+0:2:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:0:0:0:2, 3+0:0:0:0:0, 7+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 104+0:6:0:0:21
D# minor (6#), 3+0:0:0:0:3, 7+0:1:0:0:6, 4+0:0:0:0:4, 9+0:2:0:0:7, 3+0:0:0:0:3, 8+0:2:0:0:7, 5+0:1:0:0:4, 7+0:2:0:0:6, 4+0:1:0:0:4, 2+0:0:0:0:2, 5+0:1:0:0:5, 5+0:1:0:0:4, 4+0:1:0:0:4, 8+0:2:0:0:7, 5+0:0:0:0:5, 10+0:3:0:0:8, 5+0:1:0:0:5, 3+0:0:0:0:3, 7+0:3:0:0:7, 4+0:1:0:0:4, 4+0:1:0:0:4, 2+0:0:0:0:2, 5+0:3:0:0:5, 6+0:1:0:0:5, 3+0:0:0:0:3, 7+0:1:0:0:6, 4+0:1:0:0:4, 4+0:0:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:3, 5+0:1:0:0:4, 159+0:32:0:0:145
Cb major (7b), 3+0:0:0:0:2, 6+0:0:0:0:5, 4+0:0:0:0:3, 8+0:0:0:0:6, 3+0:0:0:0:2, 9+0:1:0:0:7, 4+0:0:0:0:2, 7+0:1:0:0:6, 3+0:0:0:0:2, 4+0:2:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:4, 3+0:0:0:0:2, 9+0:0:0:0:6, 5+0:0:0:0:4, 9+0:0:0:0:6, 4+0:0:0:0:3, 3+0:0:0:0:3, 4+0:0:0:0:3, 4+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:4, 3+0:0:0:0:2, 6+0:0:0:0:5, 3+0:0:0:0:3, 5+0:1:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:4, 144+0:6:0:0:112
C# major (7#), 3+0:0:0:0:2, 7+0:1:0:0:4, 4+0:0:0:0:3, 9+0:2:0:0:5, 3+0:0:0:0:2, 8+0:2:0:0:4, 5+0:1:0:0:3, 7+0:2:0:0:4, 4+0:1:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:3, 9+0:2:0:0:5, 5+0:0:0:0:3, 10+0:3:0:0:6, 5+0:1:0:0:4, 2+0:0:0:0:1, 7+0:3:0:0:6, 4+0:1:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:1, 5+0:3:0:0:5, 6+0:1:0:0:4, 3+0:0:0:0:2, 7+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:3, 159+0:32:0:0:102
Ab minor (7b), 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 7+0:0:0:0:3, 3+0:0:0:0:1, 8+0:1:0:0:4, 3+0:0:0:0:0, 6+0:1:0:0:3, 2+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 8+0:0:0:0:3, 4+0:0:0:0:1, 8+0:0:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 118+0:6:0:0:43
A# minor (7#), 3+0:0:0:0:3, 7+0:1:0:0:7, 4+0:0:0:0:4, 9+0:2:0:0:8, 3+0:0:0:0:3, 8+0:2:0:0:8, 5+0:1:0:0:5, 7+0:2:0:0:7, 4+0:1:0:0:4, 2+0:0:0:0:2, 5+0:1:0:0:5, 5+0:1:0:0:5, 4+0:1:0:0:4, 9+0:2:0:0:8, 5+0:0:0:0:5, 10+0:3:0:0:9, 5+0:1:0:0:5, 1+0:0:0:0:1, 7+0:3:0:0:7, 4+0:1:0:0:4, 4+0:1:0:0:4, 1+0:0:0:0:1, 5+0:3:0:0:5, 6+0:1:0:0:6, 3+0:0:0:0:3, 7+0:1:0:0:7, 4+0:1:0:0:4, 4+0:0:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 3+0:0:0:0:3, 5+0:1:0:0:5, 157+0:32:0:0:154
